username,comment,rating,likes,create_time
aditcbonk,"Garansi:bergaransi
Fungsi:sesuai spesifikasi
Fitur:ok

Barang di packing dengan aman, sehingga sampai dengan selamat juga. Saat dicoba dan di pasang berfungsi dengan baik dan lancar 
Semoga awwett...",5,2,1761015137
andykarbani,Pesanan sudah diterima tapi belum dipasang. Semoga bisa terdeteksi di CPU Z,5,0,1747228763
prayoga1150,"Sepadan dengan Harga:mantap pas Dipasang langsung terbaca

Harga juga standar lah",5,1,1727991573
s*****9,"Respon penjual sangat baik, toko amanah, beli awal ternyata RAM ga kompatibel di laptop saya, ga bisa nyala, tp dengan bantuan admin akhirnya barang bisa ditukar jenis merk lain dengan biaya tambahan karena selisih harga. Alhamdulillah RAM bisa ditukar dikirim kembali ke seller, RAM ke 2 tiba dan cocok bisa nyala laptopnya. Semoga barang awet kedepannya. Terima kasih",5,0,1752603048
b*****g,"Barang sesuai pesanan, dikemas dengan aman, dan berfungsi dengan baik.",5,0,1747406557
s*****7,"Fungsi:ram
Garansi:lifetime
Pengalaman:ok

Terima kasih seller sudah mengirimkan barang nya. Barang sudah sampai dengan aman.....",5,0,1751009035
n*****a,"Fungsi:berfungsi normal
Garansi:garansi toko
Pengalaman:lancar

alhamdulillah pas berfungsi dengan baik semoga aman lancar awet tahan lama",5,0,1750161523
modashty,"Garansi:Ya garansi
Fungsi:bekerja sangat baik
Fitur:bagus

Barang sampai dengan cepat, sesuai pesanan.",5,0,1734608578
t*****h,"Fitur Terbaik:bagus
Sepadan dengan Harga:sepadan

Bagus, berfungsi dengan baik, tidak ada kendala saat pemasangan",5,1,1705308293
ferdidp96,Oke sudah sampai dan berfungsi,5,1,1746402837
didikkristyono,"Produk sesuai pesanan.. Semoga berfungsi baik... 
Pengiriman cepat.. 
Packing just dan aman... 
Terimakasih..",5,0,1740830204
djoko_slamet9.,"Pesanan sudah diterima 
Terima kasih kurir 
Terima kasih seller 
Terima kasih Shopee",5,0,1752687595
andykarbani,RAM sudah terbaca CPU Z (pembelian ke-3). Terima kasih,5,0,1751349109
atlantiszaad,"Fungsi:Baik
Garansi:Lifetime moga aja gak adayg error
Pengalaman:DRAM MANUFAKTURNYA DARI HYNIX",5,0,1756117603
n*****7,"Fungsi:100% working
Garansi:lifetime...mantabbb
Pengalaman:semoga menjadi toko terpercaya

Semoga jd toko terpercaya....jaman skrg susah cari toko yg terpercaya...",5,0,1752629706
monfaisalkhan,,5,0,1740843477
k*****9,"Fungsi:Terbaca di CPU Z dan sistem dan berfungsi dengan baik
Pengalaman:lancar tanpa kendala",5,0,1754030214
marcelloyudhap,real pict,5,0,1751607383
f*****y,"Sepadan dengan Harga:bagus
Fitur Terbaik:bagus

barang bagus, pengiriman cepat, kualitas baik, seller ramah,",5,0,1702020636
andykarbani,RAM sudah terdeteksi di CPU Z ☺👍🙏,5,0,1747570473
fandiachmadramadhani,,5,0,1719544635
ramdandwicahya,"Fungsi:berjalan dengan semestinya
Garansi:bagus
Pengalaman:joss",5,1,1758951477
,"Pengiriman : Cepettt kilatt
Mantulll",5,0,1608522866
d*****z,,5,1,1703262487
aziyzmaulana10,"So far oke, semoga awet",5,1,1718059946
nando1303,,5,1,1746402857
defaaliffasya,mantap lur,5,0,1681353013
ashoot2720,"Belom d test

Semoga bisa dan lancar",5,0,1756722416
h*****9,Merk samsung tp DRAM Manufacturer nya HYNIX...bekerja 100%,5,0,1687528757
d*****_,Fungsi:mantap,5,0,1750718602
e*****6,"Kinerja:work
Fitur:Bagus",5,0,1728388593
yoachan,Lancar jaya. Terima kasih banyak.,5,0,1704460311
ukyries,Mantap sesuai pesanan,5,0,1667552577
soumyplanet,terima kasih,5,0,1748330308
otta0230,,5,0,1756977498
lucky_kusumah,,5,0,1749628471
m*****n,,5,0,1759050263
muhammad_sb,,5,0,1745565062
moh_t4ufiq,Udah terpasang dan cocok,5,0,1728976271
c*****k,"Fitur Terbaik:oke
Sepadan dengan Harga:oke

Oke",4,1,1741404375
rhizz777,,5,0,1758199712
kumathepoodle,"Berjalan mulus. Supaya laptop bisa run smooth dan aku bisa bikin lagu lagi deh! Txs penjual!

Listen to ma songs!
Naochie @Ytube @sptify 🌻",5,0,1671430554
qubil08,"Fungsi:normal
Garansi:liftime
Fitur:baik

Alhamdulilah barang sudah saemoga berfungsi degan normal",5,0,1749290968
mican_cheisia,"Sangat bagus. Berfungsi dengan baik
Seller ramah

Recommended seller deh 👍👍👍",5,0,1662249638
elfredi24,Fungsi:tidak bisa berfungsi padahal saya harapkan.,1,1,1753793733
m*****4,"Garansi:produk dilengkapi garansi resmi
Kinerja:berfungsi dengan baik sesuai harapan
Fitur:baik

Rekomended",5,0,1717998970
b*****a,"Fungsi:mantap berfungsi dengan baik
Garansi:ada garansinya juga
Pengalaman:sejauh ini laptop ga ngelag habis tambah ram

baik barangnya kalo urusan cocok sih di aku cocok kok",5,0,1763027575
faridmocharom,,5,0,1754757518
yohanesamirmili,"Fitur Terbaik:ok
Sepadan dengan Harga:sangat murah 😀

Pelayanan 👍🙏🙏🙏
Expedition ok 👍🙏🙏🙏",5,0,1684058203
littleandi,"barang udh nyampe, sesuai pesanan.. udh test, ok. mksh seller.",5,0,1745985780
davidheriyanto1982,"Ram 16GB sdh sampe,smoga awet dan tdk bermasalah di laptop saya....yg bawaan laptop 11,yg ini 10 (16GB,2666Mhz, 10) turun sedikit gpp....",5,0,1708583491
p*****k,"Uapik soro wes pokoke marai banter, nambahi karakter untuk dapat koinnya hahaha",5,0,1720325781
ahmadfir,Thanks gan,5,0,1655970793
r*****_,"Tidak sesuai dengan deskripsi...
Stiker samsung, ternyata ICnya Hynix...",3,0,1750500434
n*****o,bagus pol,5,0,1687581490
f*****8,"Fungsi:good
Garansi:kalo rusak ganti baru

Sejauh ini gak ada kendala, dan terbaca di laptop Advan soulmate plus yg mana default memory berjalan cuma 2400Mhz.. tapi dipasang 2666Mhz bisa tapi mubazir si emang.. kalo liat spek bisa sampe 3200Mhz sayang nya bukan PC yg bisa oc ram di BIOS 😅",5,0,1749470666
asrofi010,"Fitur Terbaik:bagus
Sepadan dengan Harga:baik

Alhamdulillah mendarat selamat, ram berfungsi juga terbaca di cpu z, semoga bisa awet dan berfungsi dengan baik",5,0,1749049998
kamilan01,"Kinerja:berfungsi dengan baik
Fitur:cocok thk

Mantap kak",5,0,1720967399
f*****e,Fungsi:berjalan dengan baik & lancar,5,0,1747041791
g*****z,"Fitur Terbaik:ok
Sepadan dengan Harga:ya

Respon penjual cepat",5,0,1669352691
missly,"Fitur Terbaik:original

Respon Penjual Mantap.. 
Jasa Kirim Lumayanlah",5,0,1690171511
royal_os,Good,5,0,1740115426
rafifkholilurrahman,"Garansi:produk bergaransi
Kinerja:berfungsi dengan baik

Bekerja dengan baik",5,0,1730759947
rezabil,"Belum dicoba, semoga aja awet",5,0,1738511894
sr7cfaoldz,,5,0,1699280531
andreas_adityo,Fungsi:Bekerja dengan baik,5,0,1745646473
r*****0,,5,0,1719435674
b*****6,Fungsi:Mantap 👍,5,0,1747784768
jolseak_store,"Sepadan dengan Harga:layak banget recommended
Fitur Terbaik:sangat bagus",5,0,1664097345
bjotawon,"Oke sih...cuma tolong untuk packingnya diperbaiki, apa susanya menambahkan dus kecil sebelum di beri bubble warp supaya lebih aman lagi. Overall barang oke, cuma kurang aman di sisi pengemasan seller.",4,0,1716180996
k*****e,"Fitur Terbaik:ram

Gudd sesuai hargaa",5,0,1674103644
annasfb,,5,0,1752319472
hxh_22,"Fungsi:oke

Lumayan",5,0,1742114615
bintangsat,"Barang belum dicoba, baru saya unboxing, semoga berfungsi normal, terimakasih",4,0,1666259054
milo_kilio,,5,0,1752745374
z*****n,"Kinerja:belum dcoba

okey",4,0,1726318133
d*****9,barang sudah diterima dengan baik. packaging juga aman. thank,5,0,1708358335
agus1102,"Garansi:bagus
Kinerja:belum ditest
Fitur:cocok",5,0,1730768678
bbmg2,Barang sudah sampai. Sudah di pasang..mantap,4,0,1603973915
hasrun88,"Fungsi:ok
Garansi:ok
Pengalaman:ok",5,0,1761355649
0lingkar0,"Review ulang !
Berfungsi dengan baik dan optimal! 👍🏻",5,0,1764574975
sarkunsujarmo,Garansi:bagus,4,0,1746569890
u*****0,Fungsi:sesuai deskripsi 👍,4,0,1758268509
wahyuahmad547,"Fungsi:alhamdulillah berfungsi

next kalo awet, insyaallah kesini lagi buat upgrade slot satunya.....",5,0,1757764434
m*****1,"Fungsi:beroprasi dengan baik.
Garansi:.

Sudah dicoba dan berfungsi dengan baik.",5,0,1747647486
m*****1,"Fungsi:barang bekerja dengan baik

Sudah dicoba dan fungsi dengan baik",5,0,1747645178
mu4n5bwnmj,"Fungsi:Bagus
Garansi:Lama
Pengalaman:Di pasang dan cek di CPU Z terbaca

Allhamdulilah paketnya telah sampai 
Semoga saja bisa bermanfaat dengan baik 
Terimakasih. Recommend seller 
Walaupun DRAM Manuf nya nggak kebaca.
Semoga tahan lama",5,0,1749903825
n*****2,"Fungsi:beroperasi dengan baik
Garansi:garansi resmi dari produsen
Fitur:lengkap

Alhamdulillah paketnya sudah sampai,,pengemasan bublewarp banyak mantap ,,recomended,,puas banget order di toko ini ,,amanah banget ,,respon cepat,,kurir ramah,,makasih seller,makasih shopee",5,0,1748757881
dpsalju,"Fungsi:Berfungsi dengan baik
Garansi:Semoga beneran 1 Tahun
Fitur:Real kapasitas

Alhamdulillah barang saya terima sesuai pesanan, udah saya test dlm beberapa hari ini berfungsi dengan baik, kapasitas yg saya pesan 16GB Merk Samsung.. Hanya saja number part nya sedikit beda dari tulisan fisik di memori sama keterangan di apk CPU Z.. Tapi tidak masalah semoga tahan lama.. & jika ada masalah beneran ada garansinya sampai 1 tahun..
Terimakasih kk.
Oh iya utk Laptop yg saya gunakan Lenovo ThinkPad T480s memori internal 8GB+16 memori eksternal 16GB sekarang totalnya 24GB.. Berjalan Lancar..
Rencana mau tambah SSD NVMe yg 1 Tera tapi udh terinstal Windows 11 Pro.. Krn pakaian laptop saya Win 11 Pro Terverifikasi..
1x lagi terimakasih kk semua.",5,1,1749747791
rakasuryakusuma,"Fungsi:bekerja dgn baik sesuai deskripsi
Fitur:fitur ram pada laptop bekerja dengan baik",5,0,1747497881
s*****7,"Garansi:life time
Fungsi:ok
Fitur:bagus

Bagus dan cepat. Packing nya juga aman.  Terima kasih buat seller yang sudah mengirimkan nya. Sukses terus",5,0,1742118247
aadit05,"Oke si produk kebaca 16gb 2666Mhz, padahal produk yang di beli sudah sama dengan spesifikasi laptop, hanya saja
- module manuf berbeda bukan merek samsung
- part number tidak terbaca
- dram manuf tidak kebaca

Saran, beli yang resmi resmi aja",3,6,1763931712
ginanjar_makmur,"Sepadan dengan Harga:murah bergaransi
Fitur Terbaik:sesuai dengan specknya

Semoga barangnya awet dan apabila ada kerusakan mudah cara claimnya.. makasi y gan",5,1,1734008342
sulunkpanen,"Fitur Terbaik:Oke
Sepadan dengan Harga:Mayan

Sesuai pesanan dan deskripsinya, belon dites mudah-mudahan cocok.",4,0,1758905908
lucky_kusumah,Ram berfungsi dengan baik sudah di pasang du laptop. Terima kasih,5,0,1749508931
o*****e,"Garansi:Full
Kinerja:Mantab
Fitur:Terbaik

Sdh order yg kepuluhan x
Servis MEMUASKAN
Masa garansi FULL digaransi
Amanah n The Best Olshop

Makasih kak
Moga lancar n sukses",5,0,1719205595
bennz.nevergiveup,baramg bagua.. paket Selalu tepat waktu. garansi lifetime nya tidak pernah mengecewakan 👍👍👍 super recomended saller deh..,5,0,1708937384
anamuf_q01,Barang sudah sampai dengan selamat. Belum diunbxing krn masih mo dibuka hari rabu. Datang lebih cepat dr estimasi. Terimakasih seller dan shopee.,5,0,1718526068
nicolassimanjuntak840,"Sepadan dengan Harga:sepadan dgn harga
Fitur Terbaik:kualitas samsung

Pengepakan rapi walau belum dicoba,pengiriman cepat",5,0,1706760461
fazza050598,"G kedetect sama sekali, udah pasang copot tetep black screen",1,0,1700210899
persijaevos,,5,0,1764416976
m*****d,Sudah langganan beli disini. Masih tetep TOP,5,0,1749713516
muhamadkodrimuhamadkodri,,5,0,1748676895
febribasuki,,5,0,1741759881
f*****a,"thanks yah bosku,, paket aman dan sdh onboard",5,0,1711355002
p*****i,Fungsi:berfungai,2,2,1759222951
f*****6,,5,1,1707568988
m*****h,"Sepadan dengan Harga:worth it
Fitur Terbaik:ok",5,0,1699711304
synlibre,,5,0,1736332088
amalia.zahara,,5,0,1740057805
fuadhilmani,,5,0,1736757222
dewaricardo,,5,0,1736902449
adzolsabklitnov,,5,0,1740043326
ipin_arkaan,,5,0,1737454283
p*****t,,5,0,1739338301
h*****i,,5,0,1715639678
ariefcorneles,,5,0,1739788412
fakhrudinnoor,,5,0,1740383418
f*****a,,5,0,1709512106
syofi0,,5,0,1705840359
lekakurnia,,5,0,1707452164
h*****a,,5,0,1719876584
mnoorhb,,5,0,1721827207
a*****o,,5,0,1729999058
qo2robert,,5,0,1728628036
ovels,,5,0,1725079678
fahmifajar2525,,5,0,1733722275
rugigo,,5,0,1704297568
hard.su_20,,5,0,1728426023
paulsan6355,,5,0,1725102904
,,5,0,1710622323
r*****e,,5,0,1728649733
iab24,,5,0,1707865737
bjotawon,,5,0,1716766513
herdian.id,,5,0,1716353116
kepokamu2,,5,0,1704338014
j*****9,,3,0,1711332653
cpsport_apparel,,4,0,1740628460
adzolsabklitnov,,5,0,1719455794
azizmiftakhul03,,4,0,1732104352
paktris628,,5,0,1716439295
o*****e,,5,0,1718350202
okiefansbase,,5,0,1727948828
riyanalmakhi,,5,0,1733277889
adri1984,,5,0,1739277801
ilhamyaufiq18,,5,0,1729247374
nishaghaisani,,5,0,1706146806
m.q.ibad,,5,0,1719721215
aysusanto,,5,0,1727952534
afritinos94,,5,0,1739248055
defatch,,5,0,1730682408
andikadwicahya123,,5,0,1708708355
csw2023,,5,0,1704252527
s*****o,,5,0,1709160857
jagung12,,5,0,1710082111
f*****n,,5,0,1710586472
ridwan8789,,5,0,1716529552
rifki26df,,5,0,1721379755
joniefendi,,5,0,1730082944
ibnu.hafidz,,5,0,1733099016
a*****3,,5,0,1734179580
suhendrik_tunggal,,5,0,1734190709
maryasaputra589,,4,0,1704047307
g9cm2z6djm,,4,0,1706852203
i*****9,,4,0,1730121020
gtektool,,5,0,1731674079
defatch,,5,0,1731673967
j*****s,,5,0,1703028783
aripware,,5,0,1702747623
deckydani,,5,0,1703029986
syastra_andi,,5,0,1702654624
n*****0,,5,0,1702383166
banranga,,5,0,1702368187
ronnik10,,5,0,1701908471
muhammadfadlansyakuro,,5,0,1700404987
h*****b,,5,0,1699858817
i*****5,,5,0,1699453432
chece,,5,0,1699283651
daffariski_,,5,0,1699270312
gantara.ansho,,5,0,1699016826
adityamuhochamadrizky,,5,0,1698920840
abdulwasik52,,5,0,1698415757
kuala535,,5,0,1698146771
mokustore,,5,0,1693740381
ariefs28,,5,0,1694231447
aripware,,5,0,1692059851
irsan.1805,,5,0,1693379804
khoirunnasikin95,,5,0,1692407086
fadh_nyakkuta,,5,0,1692548265
vtrajl6w01,,5,0,1690845898
a*****h,,5,0,1686392438
universal_laptop,,5,0,1686998130
srb_id,,5,0,1680693416
synysmike,,5,0,1680269484
graycicilia,,5,0,1678979307
quratul_aini,,5,0,1665270075
esarusdiana,,5,0,1670585899
a*****3,,5,0,1636283712
a*****7,,5,0,1665926926
febryoun6,,5,0,1665816464
f*****n,,5,0,1666843679
yokabe10,,5,0,1610601448
a*****9,,5,0,1604938186
saipullanwar__,,5,0,1662772699
k*****_,,5,0,1685906445
universal_laptop,,5,0,1681140438
sayacreatif,,5,0,1657019159
ittotokan,,5,0,1666922488
nurasriatun85,,5,0,1681642913
d*****0,,5,0,1681285061
s*****y,,5,0,1675431572
egi.ferdiand,,5,0,1683040515
namaku_amin,,5,0,1637407648
saringaditya653,,5,0,1673329051
kevinraden25,,5,0,1742526824
amarkenway,,5,0,1746708022
_rizky47,,5,0,1747846656
l*****i,,5,0,1741079890
priansyah_al,,5,0,1743240644
esarusdiana,,5,0,1745820068
chandra1227,,5,0,1743091599
rafiernandri,,5,0,1749208996
r_gozali,,5,0,1749041419
ilhamhinelo,,5,0,1750727348
adnugraha,,5,0,1752637247
a*****3,,5,0,1752644232
masdhane,,5,0,1752921591
v*****9,,5,0,1758847037
rycomp,,5,0,1759308678
i*****z,,5,0,1762325423
bajajturbo,,5,0,1750755511
alfikimi,,5,0,1744280578
diditandito,,5,0,1751606797
benk1971,,5,0,1747330286
e*****s,,5,0,1758780876
kirulbangtoyib,,5,0,1744876695
linaones,,5,0,1750421220
kak_zoel,,5,0,1746104568
azmita23,,5,0,1752653846
nurrizna,,5,0,1746081692
magitasupardi,,5,0,1762775501
mas.dewa_,,5,0,1760659900
indang_123,,4,0,1749250337
i*****6,,5,0,1742170611
i*****z,,5,0,1764005996
a*****8,,5,0,1765538003
eco_duren,,5,0,1751369918
p*****0,,5,0,1744378652
lusiana1117,,5,0,1745677337
a*****3,,5,0,1761528983
novrinaearlynasinaga,,5,0,1750531636
syahrudi1790,,5,0,1741245034
s*****3,,5,0,1741777762
alkarimzein,,5,0,1748345815
agus6202,,5,0,1745816171
ibadurrohman_store,,5,0,1749683470
a*****a,,5,0,1759033663
roy12o4,,5,0,1747631294
hefryzwardhana,,5,0,1747795278
wahyunurarifianto,,5,0,1758809168
bagussyaifull,,5,0,1745386317
adamswilliam,,5,0,1763731559
angga3y6,,5,0,1746185441
hafiz_rizki77,,5,0,1751389932
ts23pi,,4,0,1750079079
jerry_007,,5,0,1748082462
enolaashop,,5,0,1745481523
iphing25,,5,0,1741069372
bang.attar,,5,0,1752916368
knavinkids,,5,0,1747546753
e*****8,,5,0,1747973615
a*****m,,5,0,1763168340
mhdriyanarisandi,,5,0,1754041582
aryapradipaguard,,5,0,1765079519
faizilmannur,,5,0,1751932501
pitersonmaru,,5,0,1741176914
sawari101,,5,0,1750251823
ali_muhammad,,5,0,1749593177
o*****e,,5,0,1748405092
arrowsnx,,5,0,1762342211
russian17,,5,0,1751289312
denzugab,,5,0,1749610646
deabagus1992,,5,0,1746399456
m.nurul.huda,,5,0,1758842036
rizkypratamapratama212,,5,0,1751521650
arfanmakruf,,5,0,1749042820
ranahlaptoppku,,5,0,1745924827
vian_it01,,5,0,1746873098
r*****t,,5,0,1748838040
wahyudiadityapratama,,5,0,1761721130
b*****y,,5,0,1763025618
hen2drx,,5,0,1749710788
purwo1984,,5,0,1753693210
achmadi.winz,,5,0,1749096467
b*****8,,5,0,1763819903
buatbelanjaonlinetea,,5,0,1746669890
abdugaffar,,5,1,1756538252
maindigitalonline,,5,0,1742179324
sarimurnijakarta,,5,0,1744958472
amin159,,5,0,1747104468
adila_computer,,5,0,1747022663
a*****d,,5,0,1747003895
jfaez,,5,0,1747638741
aldinof.a,,5,0,1747745579
fayeddegiga,,5,0,1747906351
getmovin,,5,0,1741499685
irafiraf02,,5,0,1743926625
rahmathidayat051,,5,0,1744247504
pilip12news,,5,0,1745671776
adityapratikno,,5,0,1742519159
r*****0,,5,0,1749351962
zd2392r4hv,,5,0,1749836431
khansafayyadh,,5,0,1749269776
rkse_9syaj,,5,0,1749285823
anggieryu,,5,0,1750219562
frinaldi8,,5,0,1750405701
amaharto,,5,0,1755512290
gapo_indriawan,,5,0,1755437678
doypika,,5,0,1755307162
e*****9,,5,0,1755751213
r*****a,,5,0,1762096041
dhamars_store,,5,0,1751026547
dhewyatih,,5,0,1751097954
raiakbar19,,5,0,1751553493
r*****9,,5,0,1752472843
bayurohmandani,,5,0,1753281705
n*****a,,5,0,1753177594
miyoxmusic,,5,0,1753186551
aliefbataks0,,5,0,1753158361
sriharyati351,,5,0,1753070187
intan.f.m,,5,0,1754086013
ningratmochiandcake_official,,5,0,1753608388
agusmartuaparhusip,,5,0,1754109183
dapoermalala,,5,0,1754215864
jamukas,,5,0,1754273299
a*****8,,5,0,1754371241
rayamegastore,,5,0,1754804387
8gqxjxg_v6,,5,0,1754802984
zn.14,,5,0,1754826389
erickkristanto83,,5,0,1754825128
a*****8,,5,0,1756045908
a*****3,,5,0,1756021231
agus.fahmi08,,5,0,1756399516
arifwibowo2410,,5,0,1756333710
mkevinsebastian,,5,0,1756479753
8gqxjxg_v6,,5,0,1756423847
zicooo,,5,0,1756191831
p.n.y.u,,5,0,1756530535
a*****0,,5,0,1757060094
munehmuneh,,5,0,1757299337
syamswachid,,5,0,1757601334
nurholis89,,5,0,1756646888
f*****n,,5,0,1756908408
asri.storeee,,5,0,1757685299
szhan981,,5,0,1757736183
pace_naldo,,5,0,1757760656
ferykt,,5,0,1758358248
macaroni94,,5,0,1758622381
fadhilbeg,,5,0,1759258715
miqdadaalmus,,5,0,1761224750
nurimronn,,5,0,1761370357
_i.fann,,5,0,1761321070
r*****a,,5,0,1762096041
piyantama,,5,0,1765074108
l*****y,,5,0,1765080914
a*****i,,5,0,1765702454
pattalolohindi,,4,0,1750073501
dianurbaningrum,,4,0,1756964462
baehakifajri,,5,0,1749620108
,,5,0,1749562792
zumrotul_makrufah26,,5,0,1752671278
