username,comment,rating,likes,create_time,comment_clean
azzam_azzan,"Fungsi:beroperasi dengan baik
Desain:desain bagus menarik

Buat game,buat edit vide",5,11,1764259799,fungsi beroperasi dengan baik desain desain bagus menarik buat game buat edit vide
z*****k,"Fungsi:Belum di coba
Desain:Menarik

Work it...kalau di lihat dari packing'nya niat bgt sih..sudah di rakit dengan rapih, box/bungkus juga ikut dibawakan..saya rasa ini amanah 100%, mudah""an no kendala, no minus..buat tokonya lancar terus usahanya 👌",5,13,1764259802,fungsi belum di coba desain menarik work it kalau di lihat dari packing nya niat bgt sih sudah di rakit dengan rapih box bungkus juga ikut dibawakan saya rasa ini amanah 100 mudah an no kendala no minus buat tokonya lancar terus usahanya
m.irsyadoffial,"Desain:bagus
Fungsi:berkerja sangat baik
Kegunaan:kenceng sesuai deskripsi ya aku older",5,2,1763886335,desain bagus fungsi berkerja sangat baik kegunaan kenceng sesuai deskripsi ya aku older
k*****t,"Fungsi:beroperasi dengan baik
Desain:menarik

Sesuai dengan deskripsi semoga awet",5,9,1765208425,fungsi beroperasi dengan baik desain menarik sesuai dengan deskripsi semoga awet
miftah444,"Desain:keren ky aquarium
Fungsi:fast

Baik n cepet ya mudah2 awettttttttttttttttt aja sh",5,2,1763480712,desain keren ky aquarium fungsi fast baik n cepet ya mudah2 awettttttttttttttttt aja sh
azimaanum,"Fungsi:mantap, tokonya amanah
Desain:pokoknya untung banget kalo belanja ditoko ini
Kegunaan:sangat memuaskan, moga lancar dan barokah, amin",5,4,1763442071,fungsi mantap tokonya amanah desain pokoknya untung banget kalo belanja ditoko ini kegunaan sangat memuaskan moga lancar dan barokah amin
z*****8,"Fungsi:sesuai dengan deskripsi
Desain:mini",5,15,1765517716,fungsi sesuai dengan deskripsi desain mini
rohmad.imam.saputro,"pelayanan gercep, baik, ramah. fast respon, terbaik pokoke.
sukses selalu om, sehat, lancar, berkah barokah.
matur suwun (Terima kasih)",5,0,1763441506,pelayanan gercep baik ramah fast respon terbaik pokoke sukses selalu om sehat lancar berkah barokah matur suwun terima kasih
c*****x,"Fungsi:work itu banget
Desain:mewah
Spesifikasi:sesuai dengan harapan

Alhamdulillah pesanan saya telah sampai dengan selamat terimakasih seller sesuai dengan deskripsi dan work it 
Buat yg mau beli komputer jangan ragu di toko ini",5,13,1763446259,fungsi work itu banget desain mewah spesifikasi sesuai dengan harapan alhamdulillah pesanan saya telah sampai dengan selamat terimakasih seller sesuai dengan deskripsi dan work it buat yg mau beli komputer jangan ragu di toko ini
ainulyaqin175,Alhamdulillah berfungsi dengan baik pengiriman rapi dan tidak ada kerusakan apa pun amanah,5,0,1764453774,alhamdulillah berfungsi dengan baik pengiriman rapi dan tidak ada kerusakan apa pun amanah
angga_wahyudi,"Fungsi:bekerja dngan baik
Desain:menarik

Toko amanah sesuai pesanan",5,2,1764436319,fungsi bekerja dngan baik desain menarik toko amanah sesuai pesanan
risaalawiah177,"Bagus sesuai harga, sayang bonus doogle wifi nya ga nyala. Tp GPP..",5,2,1763446712,bagus sesuai harga sayang bonus doogle wifi nya ga nyala tp gpp
t*****7,"Fungsi:ok
Desain:bagus
Spesifikasi:lumayan

Belum di tes semoga awet",3,7,1761175118,fungsi ok desain bagus spesifikasi lumayan belum di tes semoga awet
seahafis,Barang sudah sampai packing rapih pakai kayu tapi belum dicoba semoga bisa nyala,5,5,1765883538,barang sudah sampai packing rapih pakai kayu tapi belum dicoba semoga bisa nyala
irpan_hatuwe,Mantap. Toko amanah. Packingnya kuat bgt. Smpe  di ambon maluku dengan baik. Rapi.,5,1,1763440369,mantap toko amanah packingnya kuat bgt smpe di ambon maluku dengan baik rapi
benbenzz294,"Fungsi:sangat bagus
Desain:menarik dan esteti

geming editing",5,1,1765592741,fungsi sangat bagus desain menarik dan esteti geming editing
doni.okley,"Fungsi:sesuai
Desain:menarik
Kegunaan:baik

Terima kasih min",5,1,1758692167,fungsi sesuai desain menarik kegunaan baik terima kasih min
radhikawidhyalfiansyah,"Desain:ok
Fungsi:sebagai mesti nya
Kegunaan:editing",5,0,1764125291,desain ok fungsi sebagai mesti nya kegunaan editing
nuriel.al.haira,"pesan 2 kipas dapat 1 kipas dan lodingnya tidak bisa, alias tudak bisa di pakai",3,9,1763713699,pesan 2 kipas dapat 1 kipas dan lodingnya tidak bisa alias tudak bisa di pakai
randyaditya75,"Fungsi:mantap
Desain:Keren.menyala abangku
Kegunaan:GAMING",5,0,1763440432,fungsi mantap desain keren menyala abangku kegunaan gaming
thalita_fatin,,5,0,1765296895,nan
kasjani22,,5,1,1758895619,nan
auraulda,,5,5,1763446372,nan
farhan15052018,,5,1,1763441114,nan
b*****d,,5,2,1763442185,nan
g*****i,"Desain:kerren
Fungsi:Alhamdulillah selain kipas .. lainnya masih berjalan baik .  sudah seminggu 

Gak ada gamenya .. masih proses nanya .. dideskripsi kataya di instal skaligus.

Kalo game harus request+updatevga ,
Kipas prosesor rusak,daya dinamonya sudah ndak kuat, di fasilitasi ganti, tapi onkir ndak seimbang dengan harga barang.. ",3,5,1765906413,desain kerren fungsi alhamdulillah selain kipas lainnya masih berjalan baik sudah seminggu gak ada gamenya masih proses nanya dideskripsi kataya di instal skaligus kalo game harus request updatevga kipas prosesor rusak daya dinamonya sudah ndak kuat di fasilitasi ganti tapi onkir ndak seimbang dengan harga barang
rahmirobi,"Alhamdulillah masya Alloh tabarakalloh,,hatur nuhun sing awet pisan aamiin",5,1,1763442714,alhamdulillah masya alloh tabarakalloh hatur nuhun sing awet pisan aamiin
f*****0,"Fungsi:CPU NYA BERFUNGSI DENGAN BAIK
Desain:casing nya bagus",5,2,1763443232,fungsi cpu nya berfungsi dengan baik desain casing nya bagus
c*****y,,5,1,1763446176,nan
bintangdevelopernbwt,,5,2,1764258991,nan
renzzz777,"Fungsi:blom d coba
Desain:ok mantap
Spesifikasi:ok",5,0,1763446271,fungsi blom d coba desain ok mantap spesifikasi ok
iwannasiri,,5,0,1751288647,nan
khodan83,,5,2,1763441411,nan
musafir_phone,,5,1,1763442065,nan
unding_jonga,,5,0,1764838148,nan
hilman_alrasyid,,5,1,1763441927,nan
n*****l,,5,0,1763441277,nan
i*****r,,5,0,1763443194,nan
sarsitisiti253,Fungsi:bekerja dengan baik,5,0,1763441904,fungsi bekerja dengan baik
npadiaproject,,5,0,1763441376,nan
endang_margana,,5,2,1759967763,nan
ckr5obt7d3,Alhamdulillah bagus. sesuai. Terima kasih banyak. Semoga awett. Aamiin..,5,1,1763446054,alhamdulillah bagus sesuai terima kasih banyak semoga awett aamiin
ahmad7170,,5,0,1764454848,nan
00xvlbpzj_,,5,1,1763442556,nan
naomigaming,Fungsi:Seusai harga,5,1,1759203565,fungsi seusai harga
faizawwalu,Kerenn sihh minn tapii cumaa ituu kabell nya yang kurang rapii dikitt,5,0,1763442046,kerenn sihh minn tapii cumaa ituu kabell nya yang kurang rapii dikitt
f*****a,"respon seller cepet....bisa consult via chat
barang sesuai
berfungsi
moga awet",5,0,1763441577,respon seller cepet bisa consult via chat barang sesuai berfungsi moga awet
a_ngongo82,"Fungsi:bekerja dengan baik
Desain:sangat elegan
Kegunaan:sangat berguna untuk macam2 keperluan",5,0,1763443024,fungsi bekerja dengan baik desain sangat elegan kegunaan sangat berguna untuk macam2 keperluan
ekoimamsutrisno,"warna request putih, yg datang hitam
utk os, msh bisa ditolerir",3,2,1764125048,warna request putih yg datang hitam utk os msh bisa ditolerir
macihliska,"Fungsi:Normal tidak ada kendala
Desain:Rakitan Rapih
Kegunaan:Cpu Standard ram8gb/ssd512gb/windows10/64bit",5,0,1763441435,fungsi normal tidak ada kendala desain rakitan rapih kegunaan cpu standard ram8gb ssd512gb windows10 64bit
kudapan76,"Fungsi:belom dicoba
Desain:bagus",5,1,1763589051,fungsi belom dicoba desain bagus
_718ui0gvn,"Fungsi:belum dicoba
Desain:bagus",5,0,1747818465,fungsi belum dicoba desain bagus
g*****3,"PC berguna dengan baik, cable management rapih
Puas banget",5,0,1763441552,pc berguna dengan baik cable management rapih puas banget
fixedstore8,"Fungsi:baik
Desain:baikk

Awalnya saya ragu krna datang takut rusak ternyata packing super aman pake kayu josss pokoknya..",5,0,1763440351,fungsi baik desain baikk awalnya saya ragu krna datang takut rusak ternyata packing super aman pake kayu josss pokoknya
senandunggamers,"Desain:mantap
Fungsi:beroperasi dengan baik, mnatap

semoga awet tahan lama",5,0,1763440483,desain mantap fungsi beroperasi dengan baik mnatap semoga awet tahan lama
kevin_cell_computer,,5,0,1763442546,nan
mur150589,"Fungsi:bekerja dengan baik
Desain:menarik
Kegunaan:sesuai harapan",5,0,1763442818,fungsi bekerja dengan baik desain menarik kegunaan sesuai harapan
rival_du,"Fungsi:aman
Desain:bagus
Kegunaan:aman

Bagus...ada lampunya..wlaupun hitam tetap terlihat cantik ktna ad lampunya..mksih seller..packingan mantap..pake kayu..ngak boong...seller amanah..mksih seller",5,1,1763442264,fungsi aman desain bagus kegunaan aman bagus ada lampunya wlaupun hitam tetap terlihat cantik ktna ad lampunya mksih seller packingan mantap pake kayu ngak boong seller amanah mksih seller
radja69,,5,0,1764125300,nan
dedeagus014,"Desain:Keren
Kegunaan:satset pengirimannya

Barang sdh sampai , tp blm di cek",5,0,1763440974,desain keren kegunaan satset pengirimannya barang sdh sampai tp blm di cek
shalsaa012,Fungsi:berfungsi dengan baik,4,1,1758895577,fungsi berfungsi dengan baik
fermyyantotarigan,Fungsi:mantap,5,0,1763441621,fungsi mantap
sisurya72,"Fungsi:pc
Desain:bagus
Kegunaan:komputer, belum di coba,semoga bagus",5,0,1763442899,fungsi pc desain bagus kegunaan komputer belum di coba semoga bagus
r*****t,"Fungsi:beroperasi dengan baik
Desain:menarik",5,0,1764861932,fungsi beroperasi dengan baik desain menarik
muhammadfadil25,"Fungsi:bekerja dengan baik
Desain:good condition",5,0,1763442616,fungsi bekerja dengan baik desain good condition
wahyurentalps,Bagus sesuai deskripsi,5,0,1763440539,bagus sesuai deskripsi
biggift,"Desain:ok
Fungsi:ok
Kegunaan:ok

Ok",5,0,1763440486,desain ok fungsi ok kegunaan ok ok
madinastoree.id,"Kegunaan:pesennya apa datangnya apa,aneh

di deskirpsi softweare udah di instal semua
pas datang cuma ada dua yang buat editing,katanya free file game,satupun aga ada file di dalam pc
emang kagak sesuai deskripsi sama foto produk

giliran di tanya malah suruh baca desakripsi",1,1,1764669852,kegunaan pesennya apa datangnya apa aneh di deskirpsi softweare udah di instal semua pas datang cuma ada dua yang buat editing katanya free file game satupun aga ada file di dalam pc emang kagak sesuai deskripsi sama foto produk giliran di tanya malah suruh baca desakripsi
t*****9,,4,1,1763446234,nan
ravennbece,,4,1,1765906430,nan
alii.abdullah,Apk yang di instal tidak sesuai yang ada di deskripsi cuma ada 2 apk,3,0,1764125034,apk yang di instal tidak sesuai yang ada di deskripsi cuma ada 2 apk
dedeiros,barang bagus,5,0,1765371887,barang bagus
h*****2,Gak ad vga nya,1,0,1764124877,gak ad vga nya
biancopray,"Berfungsi dengan baik dan bagus, semoga awet dan bisa di pakai jangka panjanh",5,0,1764983348,berfungsi dengan baik dan bagus semoga awet dan bisa di pakai jangka panjanh
a*****n,"Desain:berfungsi normal
Fungsi:bekerja dengan baik
Kegunaan:tinggal upgrade vga card 4G

Untuk digital recording ok sekali",5,0,1764125210,desain berfungsi normal fungsi bekerja dengan baik kegunaan tinggal upgrade vga card 4g untuk digital recording ok sekali
winarnobudo,"Fungsi:baik normal
Desain:menarik

Normal, cepat, amanah, 3 unit",5,0,1764293261,fungsi baik normal desain menarik normal cepat amanah 3 unit
winarnobudo,"Fungsi:bagus ok
Kegunaan:normal 
Desain:kecil manis, elegan

Sangat baik
Toko Amanah, respon cepat, recomanded....",5,0,1764125252,fungsi bagus ok kegunaan normal desain kecil manis elegan sangat baik toko amanah respon cepat recomanded
adendioz,"Desain:lumayan
Fungsi:baik

Saya ulasa dengan jujur teman teman
Penjual tidak amanah dan tidak jujur kawan saya pesan yang 2 fan / kipasa malah yang dapat cpu standar
Dan lucunya lagi penjual di minta tanggung jawab sekaan tidak mau malah mau di kirim satu saja yang satu alasan nya udah di ganti lamu  LED kan konyol
Kamu yang mau Bali bisa lihat histori chat saya di ulasan",1,2,1765453919,desain lumayan fungsi baik saya ulasa dengan jujur teman teman penjual tidak amanah dan tidak jujur kawan saya pesan yang 2 fan kipasa malah yang dapat cpu standar dan lucunya lagi penjual di minta tanggung jawab sekaan tidak mau malah mau di kirim satu saja yang satu alasan nya udah di ganti lamu led kan konyol kamu yang mau bali bisa lihat histori chat saya di ulasan
elriobeat,"Sampai di papua selatan,Merauke dengan Keadaan Normal admin Ramah❤️",5,0,1763440213,sampai di papua selatan merauke dengan keadaan normal admin ramah
delicestore,"Desain:keren banget
Fungsi:bekerja dengan baik.. no kendala

Selller ramah,,mudah diajak konsultasi.. Produk sesuai iklan..  Rekomendasi seller..
Semoga awet...nex belanja lagi",5,0,1763440461,desain keren banget fungsi bekerja dengan baik no kendala selller ramah mudah diajak konsultasi produk sesuai iklan rekomendasi seller semoga awet nex belanja lagi
nurlel4,"Semuanya lengkap, barang masih bagus... 
Terima kasih Shoppe, trma kasih Kurir",5,0,1763440875,semuanya lengkap barang masih bagus terima kasih shoppe trma kasih kurir
firmanbaf08,"Respon toko dan admin cepat, barang tiba dgn baik packingny baik, cuma sayang untuk gameny harus diseting2 dulu gak langsung bisa dimainkan, Secara All okela, thanks untuk tokonya dan shopie",4,0,1763441357,respon toko dan admin cepat barang tiba dgn baik packingny baik cuma sayang untuk gameny harus diseting2 dulu gak langsung bisa dimainkan secara all okela thanks untuk tokonya dan shopie
azzril_15_,"Fungsi:belum dicoba
Desain:keren
Kegunaan:belum di coba masih menunggu monitor nya datang",5,2,1763441403,fungsi belum dicoba desain keren kegunaan belum di coba masih menunggu monitor nya datang
riandika2113,"Fungsi:Langsung pasang aja.
Desain:Dapat bonus mantap
Kegunaan:Walaupun ada yg benkok bagian case nya masih fungsi",5,1,1763441547,fungsi langsung pasang aja desain dapat bonus mantap kegunaan walaupun ada yg benkok bagian case nya masih fungsi
hokkitabag,"Desain:barang yg datang tidak sesuai pesanan, dikirim model lain, padahal sudah chat sebelumnnya, payahhh untung gk dikirim spek yg standar",1,4,1764125082,desain barang yg datang tidak sesuai pesanan dikirim model lain padahal sudah chat sebelumnnya payahhh untung gk dikirim spek yg standar
dmpx1ce84k,"Fungsi:bagus bgt cuman memory agak kendor
Desain:mantap rekomd bgt",5,0,1763442206,fungsi bagus bgt cuman memory agak kendor desain mantap rekomd bgt
fartcell9,"Fungsi:dgn baik
Desain:krenlaah mantap
Kegunaan:multi pungsi",5,0,1763442335,fungsi dgn baik desain krenlaah mantap kegunaan multi pungsi
novaopickdevara,"Fungsi:bekerja dengan baik
Desain:bagus

Sesuai harapan..lancar jaya. Nex order lagi di toko ini",5,0,1763446606,fungsi bekerja dengan baik desain bagus sesuai harapan lancar jaya nex order lagi di toko ini
xhlsj2i8jb,"Desain:baik
Fungsi:baik
Spesifikasi:bagus

Bagus sesuai harga",5,2,1763446882,desain baik fungsi baik spesifikasi bagus bagus sesuai harga
a*****r,,5,0,1765521973,nan
tedyhidayat,"Fungsi:ok
Desain:keren

Sesuai pesanan",4,0,1765717438,fungsi ok desain keren sesuai pesanan
ibraphotostudio,"Desain:lumayan
Fungsi:belum dicoba
Kegunaan:baik",3,0,1764124858,desain lumayan fungsi belum dicoba kegunaan baik
freyana48,Desain:cuma salah di warna,4,0,1763440200,desain cuma salah di warna
aldyjrc,Kondisi normal dan baru,5,0,1763440275,kondisi normal dan baru
enda_shop,,5,0,1763440299,nan
naenzul687,"Desain:menark
Fungsi:baik

Semoga awet",5,0,1763440493,desain menark fungsi baik semoga awet
khganz,"Desain:unik
Fungsi:bekerja susai fungsinya

Bagus",5,1,1765791855,desain unik fungsi bekerja susai fungsinya bagus
asepsupri2491,"Fungsi:Ok
Desain:Mewah
Kegunaan:Berfungsi normal",5,0,1763441630,fungsi ok desain mewah kegunaan berfungsi normal
surissetiawan12,"Fungsi:normal
Desain:ok
Kegunaan:woke",5,0,1763442273,fungsi normal desain ok kegunaan woke
dienk1990,,5,2,1763442321,nan
rizqituahuns,Desain:mantap,5,0,1763446843,desain mantap
caccu21,,5,0,1764125233,nan
malikzaki01,,5,0,1764340210,nan
tajudinandy,,5,0,1764397278,nan
rudie266,,5,0,1764839700,nan
rudie266,,5,0,1765279596,nan
rudie266,,5,0,1765371796,nan
nikmahmafnan,,5,0,1747818166,nan
asklinjabar,,5,0,1763439672,nan
tgkfahry,,5,0,1765068340,nan
admdafido,,5,0,1747817905,nan
kurniawan_04,,5,0,1765623483,nan
durrimisbahussurur,,5,0,1765342435,nan
a*****2,,5,0,1765438608,nan
mulyantonur82,,5,0,1764396389,nan
wowojaty,,5,0,1758347377,nan
bang_jarot96,,5,0,1764938958,nan
latif.athaillah,,5,0,1765281066,nan
idasmira,,5,0,1765275630,nan
erwinofficial526,,5,0,1765091706,nan
radio_trirama_931,,5,0,1765114318,nan
yusupsidiqacbt,,5,0,1764493021,nan
ilham3hananto,,5,0,1764392107,nan
o*****q,,5,0,1764125217,nan
devaridik,,5,0,1765685124,nan
rian2114cn,,5,0,1763439652,nan
fermyyantotarigan,,5,0,1764125260,nan
fermyyantotarigan,,5,0,1764125262,nan
wayuuuuuu02,,5,0,1764125266,nan
geri.rahman88,,5,0,1763439741,nan
qyhcr7j343,,5,0,1763439733,nan
16bahar,,4,0,1763439762,nan
eziifahrezii134,,5,0,1747818322,nan
bambangrojalifebriansyah,,5,0,1758347536,nan
r*****1,,5,0,1763439803,nan
dikaa592,,5,0,1763439822,nan
herman83,,5,0,1758347563,nan
aanagusa0101,,5,0,1763440091,nan
nurrohman3444,,4,0,1763439829,nan
akmal.sumadika26,,5,0,1758347624,nan
palem79net,,5,0,1758347629,nan
ephyalba,,5,0,1758347632,nan
nicko2031,,5,0,1758347662,nan
rudie266,,5,0,1763440187,nan
adeherdi011192,,5,0,1763440143,nan
herizuhe93,,4,0,1763440105,nan
n*****o,,5,0,1747819678,nan
ragiezkasa,,5,0,1763440192,nan
halimkarimtwins,,5,0,1763440261,nan
btr.network,,5,0,1763440323,nan
muri0484,,3,0,1764124881,nan
ferryreyz,,5,0,1763440390,nan
g*****1,,5,0,1763440305,nan
masrony1979,,5,0,1763440402,nan
w5ov41i1rt,,5,0,1763440366,nan
dickyriansyahh,,5,0,1763440501,nan
alizidan235,,5,0,1763440529,nan
baladewe_miniatur,,5,0,1763440547,nan
ithooasbanu,,5,0,1763440456,nan
ilhamcell802,,5,0,1763440464,nan
samsudin.cirebon,,5,0,1747820255,nan
rachmadim,,1,0,1764124994,nan
fp9z_d8zfq,,5,0,1763440534,nan
padepokansatriapurnama,,5,0,1763440611,nan
saliembahresy,,5,0,1763440860,nan
rafiash316,,5,0,1763440881,nan
rudie266,,5,0,1763440976,nan
awaludinwindi06,,5,0,1763440895,nan
sesiliatheo23,,5,0,1763440897,nan
mohamadical,,5,0,1763440947,nan
ridwanpanjaya,,5,0,1763440953,nan
satura94,,5,0,1763440992,nan
izumierika150,,5,0,1763441015,nan
rudie266,,5,0,1763441132,nan
imoonimoon179,,5,0,1763441105,nan
a*****k,,5,0,1763441172,nan
a*****k,,5,0,1763441174,nan
rudie266,,5,0,1763441381,nan
qass2yruik,,5,1,1763441391,nan
maktabahnq5,,5,0,1763441462,nan
storehnb700,,5,0,1763441397,nan
fadelsyahbana,,5,0,1763441495,nan
081291043430rey,,5,0,1763441529,nan
.fahrur_rozi,,5,0,1763441538,nan
maulamahda,,5,0,1763441567,nan
topankaswara,,5,0,1763441592,nan
poisedon11,,5,0,1763441594,nan
haris.setyawan22,,5,0,1763441865,nan
alwiwahid1978,,5,0,1763441633,nan
saharudinahmad2,,5,0,1763441991,nan
robykrisnandra,,5,0,1763441654,nan
u___a_rjrb,,5,0,1763441949,nan
rightbangs,,5,0,1763441956,nan
barrulcholis,,5,0,1763442074,nan
hanifikhsan21,,5,0,1763442220,nan
_wawan13,,3,3,1764125087,nan
e6eab254c_,,5,0,1763442145,nan
b*****l,,5,0,1763442200,nan
gudang_printiing,,5,0,1763442252,nan
dafitalifgunawan,,2,1,1764125079,nan
wawan_bionix,,5,0,1763442324,nan
arkha.multimedia.service,,5,0,1763442406,nan
rezaandika8,,5,0,1763442885,nan
ja6di63vgm,,5,0,1763442572,nan
d*****n,,5,0,1763442599,nan
gukw2zcye3,,5,0,1763442627,nan
ifan_a7x,,5,0,1763442651,nan
moehlies14,,5,0,1763443118,nan
fksuop8ghr,,5,0,1763442698,nan
3*****7,,5,0,1763443244,nan
iqbhal007,,5,0,1763442749,nan
masnurshofwan,,5,0,1763446019,nan
misra_maulana,,5,0,1763443108,nan
rijal_fauzi_iskandar,,5,0,1763446035,nan
jihcsten,,5,0,1763445965,nan
mohammadansori905,,5,0,1763446028,nan
rm54799,,5,0,1763446445,nan
sainnudin2caleg,,5,0,1763446126,nan
kevin_cell_computer,,5,0,1763446225,nan
stylle_bwx1,,5,0,1763446622,nan
ignasiadian11._,,5,0,1763446357,nan
nurani123_,,5,0,1763446872,nan
mangswedi,,5,0,1763446478,nan
r*****i,,5,0,1763446685,nan
jayjayjay905,,5,0,1763446803,nan
dextercj483,,5,0,1763446913,nan
