username,comment,rating,likes,create_time
h3b4b52eqc,Bagus lgh sesuai harga,5,5,1763303711
sobirin_05xx,"Kondisi Barang:Buruk(Tak Bisa Di Gunakan)

Maaf Kak Ini,Barangnya Sampe Dengan Aman,Tapi Kenapa GK Nyala Gini Mati Total Di Charger Juga Pun GK Nyala Juga,Jadi Gimana Ini Ada Kendala Di Laptopnya,Tolong Dong Gimana Itu Laptop Yang Saya Udah Beli Tapi GK Nyala Malahan Mati Total Di Charger GK Masuk(GK Mau Nyala), Tolong Dong Gimana Itu Mati Total GK Nyala Lagii,Uang 1Jta+ Bukan Nilai Yg Rendah,Maaf Saya Berkomentar Seperti Ini Karna Barangnya GK Nyala Tapi Udh Mati Total Dari Sananya",1,5,1764652627
vendyaja,,5,2,1751796221
andimaganza,Mantap🫰,5,1,1734191043
aidaayank,Warna:putih,5,1,1760433511
fzfh2_can9,"Fungsi:Bekerja dengan baik sekali sesuai kehendak
Warna:oke
Kondisi Barang:datang dengan baik",5,0,1759045841
bathynthaliank,,5,1,1742382627
q624zvk11p,"Fungsi:bagus
Kondisi Barang:lumayan bagus",5,1,1765795987
roely_ferdy,"Fungsi:ok
Kondisi:ok
Spesifikasi:ok",5,2,1757560897
durasti1983,"Kondisi:bagus
Fungsi:baik",5,1,1734520127
e_yt4sou5g,"trimakasi ..datangnnya cepat. dan amanah..tapi ada salah wrn aja..
tapi brgnya bagus dan aman..👍",4,1,1735187763
monald0601,"Tolong sebelum penguiriman di cek barangnya, yang kuruang baik fungsinya atau rusak",1,4,1759416731
idt22lf0zs,Ok baik brngnya bagus,5,0,1756885210
2bzfbywffd,"Fungsi:agak delay dikit
Kondisi:aman, tidak lecet",4,1,1748214166
ardi_cool,"Fungsi:barang bekerja dengan baik cuma layarx bergaris
Warna:sesuai dengan di pesan
Kondisi Barang:dalam keadaan dengan baik",5,0,1764120559
sitiyanti516,"Fungsi:bekerja dengan baik sesuai harapan
Kondisi Barang:datang dalam keadaan mulus",5,0,1762248487
disemhany,"Yg sy pesan tdk sesuai dengan yg dikirim, barang yg dikirim rusak dan da sy pesan 256GB SSD tp yg DTG 140gb.",2,0,1763525549
3twaw7zwrz,"Fungsi:baik
Kondisi Barang:walaupun bekas tapi masih beroperasi dengan baik",5,0,1764216804
h*****i,"Fungsi:baik

Sangat bagus dan efisien
Barang bekerja dengan baik
Memiliki rekat yang sangat kuat",5,1,1755370179
rizackrg,"Fungsi:bekerja dgn baik
Kondisi Barang:bgus,baik
Warna:sesuai pesanan (warna putih)

Alhamdullilah,pket/pesanannya sdh smpe dan lngsung diterima oleh pemesan/pmbelinya jam 13.13.tdi siang",4,2,1756376185
veranurida,"Fungsi:barang bekerja dengan baik
Warna:sesuai dengan yg di pesan
Kondisi:mulus, tidak mengecewakan

ITS oc. dengan harga segitu dapat leptop dengan kondisi seperti ini tu dah bets banget lah.... tokoh amanah, rekomendasi bgt kalo belanja di toko ini.",5,11,1764129085
alannicko622,Warna:sesuai,5,3,1752836111
erli33333,,5,1,1734652568
c*****a,,5,1,1732848682
js0506,,5,1,1730991661
tiaramoonstar,,5,1,1732792048
soksigarut,,4,1,1733643047
y3226xlt52,,4,1,1735527405
haditya06,,5,1,1735139091
wulanbetisusanti03,,5,1,1735142752
maklont,,5,1,1734316133
yantokevin,,5,1,1734406732
b5wbl1fkfl,,5,1,1734850134
renimartinimendrofa,,5,0,1734529113
salmafadilah865,,4,1,1735021200
bangmoeh,,4,1,1735139096
albeera_shop01,,5,1,1734489721
joeliyadhi321,,5,2,1732465444
,,5,2,1732008476
t*****1,,5,1,1733304289
ega.setiawan,,5,1,1737341213
budiartobiahimo,,5,1,1740034762
popiaditya,,5,1,1735880857
allezandrobraska,,5,1,1735708041
edibudianto590,,5,1,1740103633
n551rqw3vx,,5,1,1736508646
ekayuliyanti919,,5,1,1737649299
adiherusaputra,,4,1,1740136758
iwan2293,,2,0,1738655940
erlin9980,,5,1,1733045010
594p5ok5ft,,5,1,1739799249
mariawapalanga046,,5,1,1734497202
vivi780,,5,1,1749091184
rizkyagusfiani,,5,1,1746505359
andrylukman,,5,1,1740839904
d6i61ap8m0,,5,1,1744154538
dasandewa87,,5,1,1744558895
elis_purwono,,5,1,1748059429
oldanymissa,,5,1,1748411783
zckos6zu30,,5,1,1748756837
wahailaella,,5,1,1749523160
pzorl_e716,,5,1,1750516192
jailaniptl005,,4,1,1744625593
suwartintin876,,4,1,1740972372
hsoleh,,4,1,1744384531
tn61so75j4,,4,1,1744769853
r4fa.xyz,,3,1,1742633066
menochinelrefwalu21,,5,1,1742367073
intanjayautama,,5,1,1747478479
ithatiti,,5,0,1745891212
blissmutiarandr,,5,0,1745857017
sdn3213,,5,0,1753280326
j2m747x8dk,,5,0,1753784736
guybgmep3a,,5,0,1753577156
dianamaliaazahra,,5,0,1752325840
dewawibawe,,5,0,1752736546
5pqud45sjf,,5,0,1753098286
nomianjelina,,5,0,1752567944
rahmadmad806,,5,0,1763890724
arwanwonosobo,,5,0,1763992539
umisholikhah631,,5,0,1749731967
fandhye,,5,0,1750126955
ummang88,,5,0,1760253572
khasd30p1b,,5,0,1761717031
dpzmyd39fv,,5,0,1761947980
teddysang,,5,0,1762107209
bungsuona,,5,0,1760765922
cf6u3csdhf,,5,0,1760658450
p1dltadjj8,,5,0,1762951472
k222nwp235,,5,0,1763054974
b4qlnj8fwi,,5,0,1755064390
snu9rv8qfi,,5,0,1755094591
ruli.hermansyah,,5,0,1758735771
t52qrw8k1o,,5,0,1758410045
deslinuko,,5,0,1758519018
dedeelva,,5,0,1758542882
annasaja06,,5,0,1759198865
mochrizal730,,5,0,1764838684
amatsonnn,,5,0,1765720510
dongoran1234,,4,1,1749613558
yyoisaa,,4,1,1747235886
v*****l,,4,0,1751753206
zeus44932,,4,0,1758024647
qs9cb2wtpq,,4,0,1759830423
irwandaengtompo,,4,0,1765001720
x09v9jge0r,,4,0,1765275002
ghazalinst115,,3,0,1750161854
salmanismail302,,3,0,1760318205
_904ect09x,,1,0,1762788101
fickysaleh80,,5,1,1743512101
tiiya_,,5,2,1746047924
latifaaa44,,1,9,1763023969
