username,comment,rating,likes,create_time
marionojombang,"Warna:sesuai
Desain:oke lahh
Kenyamanan:nyaman, sesuai harga",5,0,1764329375
tiniazhatiniazha,"Warna:sangat bagus dan sesuai gambar
Desain:menarik
Kenyamanan:Bahan bagus",5,0,1757923588
hendraahmad1997,"Warna:bagus
Desain:menarik
Kenyamanan:bahan Sagat yaman",5,0,1765097146
khairularrul,Ok,5,0,1758166125
flx1aydp7s,"Warna:cocok
Desain:sesuai
Kenyamanan:nyaman dipakai",5,0,1758116194
m*****m,"Warna:sesuai
Desain:menarik
Kenyamanan:nyaman

👍👍👍",5,0,1760018797
fn4mxf5380,Baik,5,0,1758774376
cm4wekmas4,ok sesuai,5,0,1759971784
3vh9xmt_1z,"tak sesuai, seperti di gambar online",5,0,1760182121
minlee612,"Warna:Sesuai
Desain:Topi nya beda dengan yg digambar
Kenyamanan:lumayan",4,0,1761884474
m4u9uovz1h,Bagus pas dikantong kualitas ok tokonya amanah,5,0,1763468415
z*****9,"Mantap, sesuai dengan pesanan",5,0,1762950609
wahyuistianto242,,3,0,1760081018
s*****_,"Warna:warna sesuai

pengiriman lama banget",3,0,1759412440
dewisyahputri563,Warna:tali pinggangnya keras,2,0,1761266082
y*****n,Warna:gud,2,0,1757026309
e*****f,"Warna:Sesuai gambar
Desain:Kualitas serba rendah namun elegan..
Kenyamanan:Bahan sabuk keras kayak plastik jaring topi keras kayak plastik.. Tapi di pakai lumayan nyaman serasa menggunakan produk bermerk..",5,0,1760266156
b*****z,"Warna:sesuai
Desain:gak sesuai gambar produk yg di iklankan

Kecewa sih ya meskipun ga mahal cuman sangat ga sesuai sama gambar yg tertera kualitas nya",1,0,1761880175
abdulhasyimpane,"Warna:pas
Desain:oke topinya kok gag sesuai gambar
Kenyamanan:okelah",5,0,1760289494
dimasal_farizi19,"Warna:sangat menarik sesuai dengan gambar
Desain:menarik
Kenyamanan:bagus sesuai

Realipick barang sesuai pesanan trimakasih",5,0,1762407044
m*****1,"Warna:hitam
Desain:menarik
Kenyamanan:nyaman saat dipakai

Sesuai harga, reel yg datang sama di foto👍",5,0,1762325054
f2lrg0dpld,"Barang sudah sampai dg slmt, terima kasih sm yg punya toko dan abg kurirnya",5,0,1765552584
stoymz2ql_,"Barang tidak sesuai dengan yang di foto, difoto topinya cakep ehh pas Dateng aslinya beda jauh udh gitu bhnnya ga bikin nyaman buat dipke, maklum lah murah si, sesuai harga 😅",5,0,1764404112
kancaturu,"Warna:hitam
Desain:menarik apik
Bahan:halus nyaman",5,4,1759392349
alrasyid101,Sesuai harga,4,0,1759895819
harrymugianto23,"Warna:baik
Desain:baik
Kenyamanan:baik",5,0,1763686975
herman2252,Gesper nya kaga ada,1,0,1762607883
ulfa_maraili,"Bagus bgt, puas",5,0,1765630563
44aq4q35_g,Sesuai,5,0,1765608105
zr3wimkd14,,5,0,1761995599
4cdglbyew3,,5,0,1758985805
muh.irfan242,Terimakasih,5,0,1757335763
nazriel703,,5,0,1760486988
p*****6,,5,0,1760946264
roficupik,,5,0,1753534963
dayatlapandenamjaranggalau,,5,0,1753892083
nusha.store,,5,0,1760188153
viesweetygrilz,,5,0,1760704619
cpmstore1,,5,0,1760593397
fiefien0411,,5,0,1759477007
emi_artvertising,,5,0,1763987321
kris.oktavianus,,3,0,1764414594
0e2osefd96,,5,0,1762068014
udin2115,,5,0,1763477693
darsono212,,5,0,1765375093
click_mine,,5,0,1765107738
21_aimaria,,5,0,1759843048
fredi.kurnianto,,5,0,1759228247
manggiw_,,5,0,1761641004
antrucopler,,5,0,1760239258
yahdikumullah,,5,0,1759401521
mirzamilan,,5,0,1762185939
pahmi_anugerah,,5,0,1760251919
aanmisbakhulanam,,5,0,1765679028
selly.24,,5,0,1760702519
maryanto92,,4,0,1762924951
setia_one01,,5,0,1765625119
alfarsarjiyanto,,5,0,1759818397
d*****i,,5,0,1762071496
agussukamso,,4,0,1760525924
nadinadindainara,,5,0,1754536919
c74hgxm4o6,,5,0,1760158339
adlysugeha,,5,0,1760176576
ba0x5r2wh1,,5,0,1760100647
uda_pcd67g,,5,0,1760255111
irwansyahputra317,,5,0,1760255218
dindasridewi642,,5,0,1760247638
reski1234hdjb,,5,0,1760237330
pvadt78s59,,5,0,1755322758
fqfiwk5b8_,,5,0,1760412973
rezkywahyudi90,,5,0,1760415178
e9wfp3hwqi,,5,0,1760418991
yudhishw,,5,0,1760330349
niatwinsister,,5,0,1760335112
nasri332,,5,0,1760322586
radikabotak,,5,0,1760326954
tiaramnrg,,5,0,1760366187
muhammad.reiga,,5,0,1760544481
gabebalahagu,,5,0,1760529693
jnhpnazbrb,,5,0,1760537410
abizar2308,,5,0,1760489786
4zdhjw9ieb,,5,0,1760509731
tonitoping,,5,0,1760269972
ymsrjotwqe,,5,0,1757937233
rss_zyeenk,,5,0,1758368165
purwantobisc,,5,0,1758695945
muhammadputra638,,5,0,1758021034
hartonofau,,5,0,1758032979
jomr_rq_82,,5,0,1758816647
karsitobening89,,5,0,1759033065
f*****6,,5,0,1759134376
d*****i,,5,0,1759937566
ekaksaputra197,,5,0,1759876702
3uqj563lcj,,5,0,1759683617
arismarsono71,,5,0,1759584076
cendihendriyan796,,5,0,1759494739
abie_1988,,5,0,1759429444
kholiqmitra_,,5,0,1760088618
clwufm4szh,,5,0,1760088283
vd40fgesdl,,5,0,1759291620
4gwk525dab,,5,0,1759302264
uz4vwc5rf8,,5,0,1755608755
sam.fandi,,5,0,1758703743
dedy6841,,5,0,1759542197
fikarnasution853,,5,0,1758196025
antawiantawi164,,5,0,1759483292
abnaasyqabnaasyq,,5,0,1754987154
alexanderpodjan,,5,0,1758371322
yardik476,,5,0,1761362046
budhiindra,,5,0,1761273081
pahmi.abdul.muhyi_06,,5,0,1756475330
lkra434jwx,,5,0,1757124116
vp3govlpg6,,5,0,1760697678
m*****q,,5,0,1761234481
wagiman794,,5,0,1755909037
rendiprabowo080,,5,0,1759494886
rizkyrolaarcahya,,5,0,1759633108
wahyu354175,,5,0,1753241081
dayat419,,5,0,1758437716
anangjoemarno,,5,0,1758437222
cmfgn43m5d,,5,0,1761288119
masjatmiko146,,5,0,1758502644
febrynurwibowo,,5,0,1756500497
utriess,,5,0,1761387245
ayesukmana,,5,0,1761389875
sbzee2o1mv,,5,0,1760004644
devianobanguye,,5,0,1757214456
apriansyahputra01,,5,0,1760859974
2f0ll0d4j0,,5,0,1760861106
indraigun10,,5,0,1760846390
muhammadyanizz,,5,0,1761019885
riskidiputra004,,5,0,1761036488
m*****q,,5,0,1761234481
dedy6841,,5,0,1759542197
uz4vwc5rf8,,5,0,1755608755
fikarnasution853,,5,0,1758196025
masjatmiko146,,5,0,1758502644
febrynurwibowo,,5,0,1756500497
cmfgn43m5d,,5,0,1761288119
pahmi.abdul.muhyi_06,,5,0,1756475330
devianobanguye,,5,0,1757214456
budhiindra,,5,0,1761273081
lkra434jwx,,5,0,1757124116
alexanderpodjan,,5,0,1758371322
antawiantawi164,,5,0,1759483292
sbzee2o1mv,,5,0,1760004644
utriess,,5,0,1761387245
rendiprabowo080,,5,0,1759494886
rizkyrolaarcahya,,5,0,1759633108
ayesukmana,,5,0,1761389875
wahyu354175,,5,0,1753241081
wagiman794,,5,0,1755909037
anangjoemarno,,5,0,1758437222
dayat419,,5,0,1758437716
abnaasyqabnaasyq,,5,0,1754987154
sam.fandi,,5,0,1758703743
yardik476,,5,0,1761362046
rudirahman120,,5,0,1758287976
_qee7_iu_b,,5,0,1761480652
ubd25o2n4d,,5,0,1761564191
30nzfpc5bb,,5,0,1759132162
didinwarsidin501,,5,0,1760094430
khoirudi07,,5,0,1760091828
damaraji757,,5,0,1758144697
3tgnamddub,,5,0,1756262006
arisperdana457,,5,0,1756371188
alihafizd982,,5,0,1757505960
ahmadzainuddin368,,5,0,1755308027
zahranabilaptr,,5,0,1760083846
lisviayani856,,5,0,1759906884
alihafizd982,,5,0,1757505960
wawanridwan988,,5,0,1759996024
setia_wann23,,5,0,1756522066
hoirunhoirun394,,5,0,1760005335
8iq2fby_ee,,5,0,1755524772
_mvcriogr6,,5,0,1761924608
sutiknodedi,,5,0,1757220510
didinwarsidin501,,5,0,1760094430
syukurriansyah425,,5,0,1758098324
91o3bsazyg,,5,0,1761799425
cawike,,5,0,1757323439
36l3o7to2l,,5,0,1760065106
t34oqdk2e9,,5,0,1761790666
yjha472d3q,,5,0,1755955318
marco_paskalius,,5,0,1756867871
capilnkebo,,5,0,1758026026
l4b_97zrnb,,5,0,1760086110
76532j6ymt,,5,0,1757487351
riyanriyan996,,5,0,1761759248
_ferbygemoy,,5,0,1760147799
wandrihidiqi,,5,0,1761818820
fw513nd7u0,,5,0,1759236813
shendyap22,,5,0,1761886995
adammaruf_,,5,0,1756471197
o3s70jvj_a,,5,0,1759997085
lisviayani856,,5,0,1759906884
zahranabilaptr,,5,0,1760083846
ahmadzainuddin368,,5,0,1755308027
muhammadikhsanihsan,,5,0,1758517362
mahruzii,,5,0,1756818714
zeqk9qe2jl,,5,0,1756924491
muhamadrizkirizki252,,5,0,1757323680
khoirudi07,,5,0,1760091828
ainulyakin940,,5,0,1760161336
xut6ssx7x7,,5,0,1758212033
v8ejvk3zb8,,5,0,1759237031
darkknight610,,5,0,1757055134
dadimsatibi,,5,0,1754220820
ocyl66qdv7,,5,0,1758528464
jinunalmisri049,,5,0,1755222276
ahmad._saepudin,,5,0,1759238983
aguntusrif,,5,0,1759476444
muhammadputra638,,5,0,1758470951
denialamanda,,5,0,1757173823
zx9egsleht,,5,0,1761956944
riadussolihin070,,5,0,1760186423
rohimat_21,,5,0,1760026479
yayukayu296,,5,0,1759217772
kijongzz24,,5,0,1762253844
ranran785,,5,0,1762250858
ylc0inirol,,5,0,1762265599
pither_k._djita24,,5,0,1761939119
jdd1bqvv7x,,5,0,1762403600
virasari508,,5,0,1762492383
yulianti_shila,,5,0,1759726840
h9obujyaxz,,5,0,1758610308
xzdhfoyhbm,,5,0,1762332094
cbtngbks,,5,0,1762345858
sudidesisudidesi,,5,0,1762527055
ndroy93,,5,0,1763091697
hakimkapal,,5,0,1763083328
muhidinzulpan,,5,0,1762924348
rzlakhrlkc,,5,0,1763025402
dirwansyahputra890,,5,0,1763002218
3mwkjqwy_x,,5,0,1762577075
suryasyahputra545,,5,0,1762578983
deeka.andika,,5,0,1762949694
maksusmaxi,,5,0,1762986629
oif1rapdeb,,5,0,1762593831
pakzaen562,,5,0,1762701184
v9ip_vy9kq,,5,0,1762756889
abyptr4104,,5,0,1762673555
2gwl68qlxj,,5,0,1763613254
u_8utjv87_,,5,0,1763799849
rafkayuda758,,5,0,1763874993
hjrjmjjim0,,5,0,1763700014
putriilestari294,,5,0,1763729121
rikocahyono962,,5,0,1763467067
genyo95,,5,0,1763456021
mazz_nusri,,5,0,1763516060
srirugaya305,,5,0,1764041118
f*****3,,5,0,1764052216
kiki.alamsyah2209,,5,0,1764108193
riarincis,,5,0,1764196000
muhamadismanan87,,5,0,1764241401
kangozan2011,,5,0,1764070350
kampretmambu,,5,0,1764308149
d5fjy2ydub,,5,0,1764416875
anakganteng019,,5,0,1764523899
81tl6quqg9,,5,0,1764647640
ipanbengkulu214,,5,0,1764652296
5hh3r6kqbg,,5,0,1764594948
ahmadbarabara622,,5,0,1764508488
triapriyanti123,,5,0,1764674191
rahulbedowi,,5,0,1764684341
ryokazuki011,,5,0,1764758595
lmxzt4w2yn,,5,0,1764085556
2009y6weco,,5,0,1764815383
pphs140722,,5,0,1765026602
2yp7h5vi4y,,5,0,1765090545
anggigobey,,5,0,1764902457
n2_e9551_8,,5,0,1765416257
rgwic_oerl,,5,0,1765532209
qap9je6z3e,,5,0,1765618168
wegi_irawn,,5,0,1765802496
panglimagelo,,5,0,1765804160
agusrahmadani481,,5,0,1765807113
mhmmdibra145,,5,0,1765600992
rickisanjaya200,,5,0,1765616029
rohmat0708,,5,0,1765625101
wjfek46cdz,,5,0,1765891514
poskestrenn,,5,0,1765879815
kencikputrasulung,,5,0,1765902417
j6y37j8opc,,4,0,1760355522
e2sps6y_sx,,4,0,1760411322
8ow48lg5ao,,4,0,1758085043
arfel123,,4,0,1758171247
henrymarwan,,4,0,1759917959
j3d646ze_l,,4,0,1760083605
rina_qnacwp,,4,0,1761174008
8kky_,,4,0,1757164123
8ow48lg5ao,,4,0,1758085043
arfel123,,4,0,1758171247
5d0mgcv467,,4,0,1759696890
henrymarwan,,4,0,1759917959
j3d646ze_l,,4,0,1760083605
j6y37j8opc,,4,0,1760355522
e2sps6y_sx,,4,0,1760411322
mfatir22,,4,0,1761217760
rina_qnacwp,,4,0,1761174008
38c__68ax9,,4,0,1761230912
jle908ngzn,,4,0,1761545845
boywilliham,,4,0,1761464873
sugihartointanpermata,,4,0,1759888652
lugh_tuatha,,4,0,1761835809
baron_roni,,4,0,1761648487
ayukrisdiyanti739,,4,0,1759903618
indratambir,,4,0,1762087293
yayanlindasarie,,4,0,1759434447
k*****n,,4,0,1762230131
ompongspeed701,,4,0,1762252792
sitie_dwie,,4,0,1762325248
yadiisbck,,4,0,1762414063
urboii21,,4,0,1762665430
tatangsuntana492,,4,0,1762910499
hendra12536,,4,0,1763037609
titikristiyaningsih139,,4,0,1763874070
berlinzstore,,4,0,1763944421
usup.dodi,,4,0,1763564386
tedisutiyoso,,4,0,1763451388
ifrrhxlbfg,,4,0,1764394446
sukmahadilogawa,,4,0,1765055606
z*****f,,4,0,1765007073
ozibae162,,4,0,1765912354
rangga.bu,,3,0,1755234152
eqnrx4nia3,,3,0,1763522323
t*****3,,3,0,1753949464
rikaharleni,,3,0,1754794658
ismadepmngks,,3,0,1755843173
jamuhurslk,,3,0,1757150474
moxr242217,,3,0,1760580570
totomagerenak,,3,0,1757958950
tfitri09876,,3,0,1761301282
budisyarifudin180,,3,0,1761279509
u59o5dlh4b,,3,0,1760848993
ujangibur,,3,0,1761090178
fhikachintya,,3,0,1763172797
eqnrx4nia3,,3,0,1763522323
t*****3,,3,0,1753949464
jamuhurslk,,3,0,1757150474
rangga.bu,,3,0,1755234152
hamka723,,3,0,1761774739
suryadharmaadji,,3,0,1761899093
3zn1ahmyf9,,3,0,1762808910
r*****1,,3,0,1762732493
anzc3bi6yf,,3,0,1765862372
ibnu1146,,3,0,1765931529
jonalasaba212,,1,0,1760599467
5n7hsd_949,,2,0,1759913181
a*****6,,2,0,1763790591
anusilpc,,2,0,1765289968
reihanazhar,,1,0,1758031876
lwzvvtvvm6,,1,0,1758920923
q37laj6dr6,,1,0,1760775322
o_4g8ush8u,,1,0,1763700664
lameldaseptiyani064,,1,0,1765012140
a*****1,,5,0,1757576517
irfantebas,,5,0,1762259927
upi_ja,,5,0,1760526729
vsgnf36tel,,5,0,1761001632
ochyy09,,5,0,1765609907
arkhanku,,5,0,1761235220
mp78aneli,,5,0,1764295478
4uxuxtc0vt,,5,0,1758428923
ef4pf26f5x,,5,0,1757168098
azizutama,,5,0,1764741123
8r_3_k0h66,,5,0,1765877305
ozanbilal,,5,0,1765844673
hendritina946,,4,1,1765096852
ekadede,,5,0,1763959335
v87lhekj5a,,5,0,1764389115
leexie781,,2,1,1765501046
aswansetiawan874,,5,0,1764290210
raffifii691,,5,1,1763539871
