username,comment,rating,likes,create_time
ayatxs,"Desain:sangat-sangat menarik
Spesifikasi:mantul abis
Fitur:terbaik

Paket sampai dengan selamat. 
Packingan super aman. 
Barang sesuai pesanan, sangat bagus & berfungsi dengan sangat baik. 
Seller jg ramah & baik dalam pelayanan. 
Pokoknya the best dah. 👍👍👍👍👍",5,90,1765149194
aguspratama12,"Desain:kondisi part sangat baru
Fungsi:barangnya berfungsi dengan baik
Spesifikasi:sangat bagus

Kalau kalian mau rakit PC saya rekomendasikan di toko ini,,, soalnya saya Uda beli di sini udah 3 bulan barang sampai enggak ada Kendala,,,, Terus saya baru beli VGA di toko lain saya enggak bisa pasang sendiri saya chat admi nya di bantuin sama admin nya sampai bisa pokoknya enggak nyesel beli di sini sekali lagi terima untuk admin nya.ini saya enggak bohong loh,,,, pasti ada yang pikir saya di bayar admin untuk kasih review yang bagus tapi ini enggak sama sekali loh ini beneran saya selaku pembeli",5,25,1765352239
dayanaleqs02,"Desain:bagus menarik
Fungsi:bekerja dengan baik
Kegunaan:baik lancar jaya jaya jaya",5,9,1765485644
mytrippiess,"Mantab kondisi sparepart baru.. kondisi packing kayu.. kondisi PC aman..
Terimakasih recommended seller..
Next ada rejeki beli sini lagi buat adik",5,22,1760355330
rsadbsg,"Spesifikasi:sesuai
Desain:mantap

RECOMMENDED SELLER
FAST RESPON
PACKING BAIK

after salesnya luar biasa, menanggapi semua pertanyaan dengan baik",5,15,1759250505
rac.co,"Mantap, pembelian kedua ditoko ini, seller komunikatif, aftersales mantap, kualitas pc oke harga terjangkau",5,96,1764501086
a*****s,"Desain:Keren
Fungsi:Bekerja dengan baik
Spesifikasi:AMD Ryzen 5 5600 G, Monitor 24 Inch, SSD 512 GB, RAM 32 GB

Keren banget pc gamingnya, ada kendala juga diatasi memuaskan banget pelayanannya. Next time order lagi😍",5,19,1765629441
rskawaw92,"Desain:unik anak muda banget
Fungsi:okeee banget
Spesifikasi:komplit

Aku seneng banget shoppinh di sini, seller responsive banget, aku nanya2 spek di jawab terus & memberi masukan yg baik. Ah baru kali ini belanja pc serasa belanja baju, mudaaah banget. Thx seller sukses terus yaaa 🙏🏻 berkah insha allah makasih…",5,8,1759250513
amkenns,"Desain:modern
Fungsi:berfungsi dengan baik dan bagus poll
Spesifikasi:hight-end gaming pc

berfungsi dengan normal dan keren pokoknya terimakasih banyak seller, semoga tokonya berkah dan laris manis...Aamiin",5,6,1759250515
yelal737,"Desain:keren
Fungsi:sesuai kebutuhan dan permintaan

Maju terussss hificomputer … sukses selalu",5,3,1761822829
oreki_outdoor,"Desain:menarik design futuristik
Fungsi:mantap lancar jaya sekali

Bagus buat gaming",5,4,1762561717
arifartomo,"Fungsi:mantap

Order yg paling murah 128gb dikasih bonus hardisk 👍 joss markojoss mantap",5,4,1765477615
ade.ob,"Desain:menarik dan elegan
Fungsi:berfungsi dengan baik dan normal

Cocok untuk  editing vidio  bermain game dan berselancar dengan cepat 
Pejual ramah dan sangat membatu pembeli kurir cepat",5,3,1759250523
khen123_,"Desain:kerennn
Fungsi:real no fake
Kegunaan:libas libas

paket mendarat dengan aman terimakasih min",5,3,1759250525
nurliakomalasari,"Respon admin gercap,pengiriman juga cepat dan ada kabel yang keluar jalur teknisi langsung dateng krmh, toko ini benar"" amanah banget .. semoga makin lancar usaha ya kak.",5,14,1759250533
theoodorus,"Produk bagus. Semua dibantu aman, konsultasi enak. Plug n play aja pokoknya",5,32,1759250528
ayaharis2,"Desain:menarik
Fungsi:bekerja baik
Kegunaan:ok

Alhamdulillah... Terimakasih, barang ok.. Amanah, mudah mudahan awet",5,2,1759250530
teguhadipratama,"Desain:keren
Fungsi:sangat baik
Spesifikasi:mantap

Terimakasih",5,3,1765819114
yatt025,"Desain:mantap
Fungsi:bagus semua

adminnya ramah, nanya apapun udah pasti di jawab, packing aman banget walaupun bawa sendirian pake motor",5,11,1759250536
hendralucky1977,"Desain:menarik dan modern
Fungsi:barang bekerja dengan baik
Kegunaan:game, desain dan kantor

Penjual amanah, dikirim dengan lengkap sesuai spek yang dipesan, dikemas dengan baik dan aman. Mantap 👍",5,5,1760333382
s*****h,"Desain:keren
Fungsi:sesuai spek yang dibeli
Pengalaman:lancar tanpa kendala ✨

Makasih, cpt bgt selang sehari udah sampe.",5,2,1759511204
lancarberkah88,"Desain:cakep, putih bersih
Fungsi:ngebut, mobo siap upgrade
Kegunaan:multitasking gaming editing

pengalaman pertama beli PC harga jutaan online, PC dateng tinggal colok dan pencet gak pake drama ini itu, beneran tanpa drama..
seller dichat selalu 2menit bales, fast respon..
yang paling gak nyangka, after salesnya topp banget walopun barang sudah sampai bbrpa hari yg lalu, saya minta di instalkan aplikasi, sellernya bersedia dan langsung diambil alih pakai TEAMVIEWER, tanggungjawabnya saya akui jempol 👍👍",5,4,1761782307
zidtu.official,"Sepadan dengan Harga:Mantap dah,,, Puas dgn barangnya, udah d rakit rapih lg penataan kabelnya, softwarenya pun lengkap, Rekomended deh",5,10,1759250549
muhammaddagustanhamid,"Desain:Bagus
Fungsi:Sangat Baik

barang sesuai sesuai dengan yang dijelaskan, penjualnya jg ramah dan responnya cepat jadi recomend buat kalian yang lagi cari PC",5,5,1763036592
eramaptech,"mantap sesuai pesanan, seller nya ramah dan amanah.
kalo masih bingung mau beli yang mana..seller nya bisa bantuin kasih rekomendasi yang sesuai budget.",5,2,1759250552
jsyafawistore,"Desain:good

semuanya baik . sayang bukan windows 11",5,10,1759250553
zidan_mujtahid15,"Desain:menarik dan modern
Fungsi:CPU berjalan dengan lancar admin juga ramah kalo ada pertanyaan",5,5,1765173639
bungkus66,"Desain:Menarik
Fungsi:All good condition

Pelayanan nya terbaik, apotik tutup!!
Jgn ragu buat tnya2, cuzz chat admin, ramah dan enak di ajak diskusi, makasih seller mksih shopee",5,3,1759250559
qentanx,"Desain:bagus
Fungsi:bisa lancar & no lag
Kegunaan:u/ kerjaan editing & design

PC paket ryzen 5 5600G, RAM 16GB & sistem SSD NVMe 1TB sy rasa sdh cukup banget, u/ proyek editing video & design, sdh instal aplikasi/ software, hardware ok, msh bisa upgrade peripheral lg, msh tersedia slot kosong. u/ software cuma sketchup yg blm ada (instal). Lain² ok mantap.",5,2,1759250561
christ6969,"Desain:keren lednya
Fungsi:bekerja dengan baik

Barang datang cepet juga, rajin banget sampai udah di installin software edit video premiere sama photoshoot. Packingnya pun rapi banget pakai kayu jadi pasti aman ga lecet. Harga barang paling bersaing ! Seneng banget lah pokoknya.",5,5,1759250563
tomi_sp99,"Mantap Bosku, sampai dengan selamat, Alhamdulillah sellernya baik banget, sabar banget ngebimbing cara instalasi hardware dan softwarenya. Di ajarin sampe paham. Keren dahh, next order sini lagi Bosku.",5,8,1760333426
hellojikidswear,"Desain:kece
Fungsi:fungsional
Spesifikasi:good

Cakep.. mulus, lancar jaya, semua bonusan ada.. thx🙏🏽🙏🏽",5,2,1759250567
meganoviaa,"Desain:Bagus
Fungsi:Baik
Pengalaman:Mantap

Sesuai dengan Permintaan, terimakasih",5,4,1760079890
h*****2,"Desain:keren
Fungsi:baik
Spesifikasi:pas

Mantab keren, sellernya fast respon, kerenlah pokoknya",5,10,1759250572
sitimuj00,"Fitur Terbaik:Alhamdulillah bagus bgt
Sepadan dengan Harga:worth it

Spec sesuai deskripsi, bagus komputernya dan ringan jalankan kebanyakan aplikasi berat. Seperti ringan sekali jalankan macam-macam aplikasi beratnya. Tokonya sabar dan baik banget menjelaskan pertanyaan saya. Kurir juga baik. Recommended mantap !!!",5,9,1759250574
t*****m,"Desain:menarik
Fungsi:bagus sesuai spek
Spesifikasi:mantappp dahhhhhh

Gak rugi bro...spek mantap sesuai deskripsi ..besok kalo ad wang beli lagi",5,1,1759108900
gins_rachmadi,"Desain:mantap sekali
Fungsi:oke punya, nanti bisa upgrade lagi
Kegunaan:banyak

Sempat takut gara” pengiriman tidak di update”, alhasil alhamdulillah paket sampai dengan utuh 🤣",5,2,1755050411
r*****0,"Desain:bagus banget lampunya indah
Fungsi:baik
Kegunaan:main game

Bisa main game AAA seperti tomb raider, btw ini compatible juga utk aku tambah gpu seperti rtx 3050. Penjualnya responsif dan pengiriman cepat. Terima kasih banyak dan Sukses selalu ya!",5,1,1751074065
ahmadriyandi772,"Desain:bagus
Fungsi:sementara di coba
Kegunaan:semoga berfungsi dngan baik",5,2,1759250582
r*****6,"Desain:good
Fungsi:normal

Recomended seller deh pokoknya dan biar bintang yg berbicara....
Sukses selalu....",5,3,1759250584
kapten_nizam,"Desain:bagus
Fungsi:editor & game

Jooss pokkny",5,2,1741659309
abonk_peace,"Desain:sangat menarik
Fungsi:beroperasi dengan baik
Kegunaan:belajar

Barang sangat baguss recomend banget dah pokok nya, auto gk nyesel beli di sini, admin ramah minta custom nambah dikit di kirim sesuai request,🙏🙏🙏MANTAP...",5,2,1759250587
miracle_design,"Desain:menarik
Fungsi:berfungsi dengan normal
Pengalaman:terbaik

Cakep pokoknya belanja di toko ini,dijelasin sampai detail dan bebas request game2 favorit.
Thanks seller",5,2,1759292175
bar_bar.comm,Amanah. Respon cepet. Jangan ragu. Mantappp pokoknya,5,3,1730100226
setiomf,"Spesifikasi:r5 4600
Desain:kece
Fitur:free software

Mantap gercep dan sesuai, enak banget buat discuss dan solutif",5,5,1759250594
andriyantokhan,"Desain:RGB mantap
Fungsi:setelah di cek barang normal semua

Overall puas dengan barangnya, walaupun sempet khawatir, karna lama proses pengiriman. Tapi worth it, recomended seller pokoknya.",5,10,1759250597
ahmad.musa29,mendarat sesuai spek pengerjaan pengerjaan cepat pesan di hari yang sama langsung sampai.,5,6,1763135744
munawarsirojudin,"Desain:bagus
Fungsi:Pas di coba semua nya normal berfungsi dengan baik. 👍",5,4,1759250605
mcqueen0101,"Spesifikasi:KEREN PARAH

seller ramah ditanyain selalu jawab the best emng",5,1,1741938523
matihot,"Bagus sekali..sesuai ekspektasi...
Berjalan tanpa kendala..
Pengiriman unit jg sangat aman..
All box part dikirim, baru Dan sesuai spek yg ditampilkan..
Seller sangat komunikatif..
Sangat recommended..👍👍
Thanks seller..",5,1,1751073626
vickygf,"Mantap , barang original dan instalasi rapih. Admin nya fast respon , walaupun saya pemula tp tetep dipandu sampai bisa semua. Makasih admin , berkah selalu tokonya .",5,1,1740866471
mamah_melli,"Desain:mewah
Fungsi:bekerja dengan baik
Spesifikasi:sesuai deskripsi

Barang sesuai dengan deskripsi dan seller ramah pengiriman cepat sampai dengan selamat keren pokoe terimakasih shopee dan pelapak jgn ragu beli disini biar bintang yang bicara",5,4,1742835642
akbarrulyansyah,"Fitur:bagus

paket sampe dengan selamat 😁 terimkasih seller dan kurir",5,6,1739108454
arnest_wempy,"Desain:ciamik....keren
Fungsi:bekerja sesuai dengan pesanan dan yg dimau
Kegunaan:muLti tasking tooL

Recomended seLLer...customer diLayani dgn sabar dan fast respond...packing aman barang keren...anak sy suka dgn hadiah PC nya..thanks dan sukses buat seLLernya...game dan software dikasih banyak...sukses buat seLLer terimakasih banyak",5,1,1751031964
mintongulo,"Desain:oke
Fungsi:bagus
Spesifikasi:mantap

Recommended nih toko. Jangan ragu belanja disini",5,1,1741020146
h*****a,"MANTAP... Pengiriman cepat dikirim dg dus"" nya, brg sesuai deskripsi, lengkap, berfungsi baik, aman dan amanah. Trims,,,yaa...",5,2,1753275917
kramatjatistationery,"Desain:bagus
Fungsi:untuk sementara masih aman2 aja

Sesuai deskripsi penjual mantapss",5,1,1739891477
p*****a,"Seller komunikatif, so far aman berjalan baik pc nya, saya harus beli usb wifi tambahan kelupaan nanya ada wifi built in ga, or request tambahan. Kl di liat dari box2 yg di kirim sepertinya semua baru, semoga seller amanah, makasih seller dan kurir",5,1,1728892796
d*****n,"Desain:oke mantap keren
Fungsi:alhamdulillah baik
Kegunaan:untuk mencari duit

Untuk pesanan alhamdulillah baik makasi toko semoga lancar terus usahanya ,makasi shopee dan kurir nya .😊",5,2,1751074055
jeky_gulo,"Desain:Sangat Cakep Dan Modern
Fungsi:Bekerja dengan baik
Kegunaan:Untuk pekerjaan sehari - hari

Hifi Computer sangat terjamin...Admin sangat gercep balas pertanya'an, pesanan sangat sesuai tidak ada kekurangan satu pun....luar biasa....",5,1,1751031935
andi2391,"Desain:gaming banget
Fungsi:buat kerja
Kegunaan:untuk kerja sehari-hari

Recommended banget untuk beli di toko ini, so semuanya sesuai permintaan, pengirimannya cepat.",5,1,1743508227
uptoyou_44,"Desain:sesuai gambar
Fungsi:sesuai deskripsi

Penjual ramah,, next time kalo mau upgrade pesan disini lagi",5,1,1732438531
sarifudin259,"Desain:bagus sudah lengkap+ bonus speaker
Fungsi:bekerja dengan baik
Spesifikasi:normal dan sudah di rakit jadi tinggal pakai.. pkoknya rekomendasi banget ..next kalau butuh lagi mau order lagi",5,2,1748121736
a*****1,"Desain:moderen keren
Fungsi:beroperasi dengan baik
Pengalaman:sesuai pesanan dan selamat sampai tujuan terima kasih semoga awet. sesuai request",5,1,1759395198
danshop36,"Desain:lumayan
Fungsi:cukup oke
Kegunaan:harian

Moga moga an awet",5,1,1743042699
k*****8,"Desain:terlihat keren dan modern
Fungsi:barang bekerja dengan baik

Sesuai pesanan, seller baik. Sllu membantu jika ada pertanyaan",5,3,1765173534
_077403_,"Spesifikasi:sesuai
Desain:bagus
Fitur:bagus dan bermanfaat

Rekomendasi beli di toko ini
Pelayanan sangat baik
Respon cepat
Pokoknya terbaik",5,3,1729005481
ariesti234,"Desain:kerenn
Fungsi:bekerja dgn baik
Pengalaman:puas brgnya bagus,ori,pelayananya cepat dan ramah next orde lagi",5,1,1751020862
abe_shop23,"Desain:menarik
Fungsi:berfungsi dgn baik..

Paketan PC baru datang...
Di coba PC nya nyala
tp Belum di coba pake monitor...
Karena belum beli monitor,

Chat penjualnya respon nya cepet banget...
Thanks buat penjual nya
",5,1,1739890830
deni_aminuddin1410,"Desain:Bagus, instalasi hardware nya ok
Fungsi:pc berfungsi dengan baik
Spesifikasi:ok",5,1,1739891974
alvanboot,"Desain:bagus mantap dah pokonya
Fungsi:bekerja dengan baik

Semua bekerja dengan baik tidak ada kendala,adminnya juga fast respon mantap dah ngak rugi belanja dimari,makasih yaaa",5,1,1739703656
ziklaes,"Spesifikasi:best

Pcnya aman tidak ad kendala, datangnya dlam keadaan bagus+mantap, cuma kekurangannya di game battlefield 5 error dan salah game  mafia 2( saya suruh mafia 3), tapii gpp yg penting pcnya aman.",5,1,1735089594
mednurdin,"Maaf baru kasih ulasan, testdrive udah seminggu aman dan lancar, recomended seller. Mudah""an awet dan lancar , thanks",5,1,1757856185
miftah.id_,"Packing rapih, seller  ramah fast respon, pengiriman cepat, semoga awet",5,1,1756629832
abihasanahfas,"Desain:Menarik
Fungsi:bekerja dengan baik
Spesifikasi:Sepadan dengan harga

Lumayan lah bagus,cuma di jasa kirim nya agak kurang memuaskan.
Mudah²an awet",5,6,1753944880
majito96,"Desain:Keren
Fungsi:bekerja dengan baik
Spesifikasi:1 TB / 64

Mantap dan rekomended banget buat rakit PC, the best lah😉🤙",5,1,1739703485
aliefberlyanmufti,"Barang tiba dengan aman dan selamat.. 
Awalnya kipas cuma hidup satu.. Tpi setelah di pandu sama admin nya rupanya ada sdkit kbek yg longgar..dan akhir nya semua nyala.. Lancat jaya
Makasi bnyak buat admin nya 😁🙏

Ini game nya saya yg instal ya min?",5,2,1743956789
avilo_collection,"Desain:keren
Fungsi:buat kerja
Pengalaman:mantap seller ramah sekali.. ada kendala langsung gercep dibantu.. tq seller",5,1,1756946787
bebankeluarga43,"Desain:bagus
Fungsi:buat maen game
Kegunaan:ya maen game

adminnya fast respon. di bantu trus kalo nnya",5,1,1756629800
wahyukomarudin880,"Desain:menarik
Fungsi:baik

Alhamdulillah paket aman sentosa",5,1,1743587406
jaenalp3b,"Respon penjual sangat baik,,packing pengirimannya juga aman,,barang sesuai deskripsi,,sampai saat ini msh aman jaya,,semoga aman seterusnya,,terimakasih…",5,1,1756629519
yordi329,"Desain:menarik
Fungsi:bekerja dengan baik

Jangan ragu rakit pc di toko ini seler ramah sabar fast respown dbest pokok nya",5,1,1739891374
aphel17,"Desain:Sesuai Deskripsi…..
Fungsi:mantap

Sesuai sih, cuma sy kira ram nya 8x8 tpi 16x1 tpi gpp",5,1,1742190826
blovm_bike2,"Spesifikasi:sesuai spek

Barang bagus sesuai spek, tapi emang ada yang ga diinfo bisa pilih merk. Walaupun gitu, seller dengan sabar jelasin satu2, untuk layanan saya acungin semua jempol saya deh, malam2 pun tetap dibalasin. Seller tanggung jawab. Oh kartu garansi memang ga ada ya, tp seller bilang garansi sesusai spek, saya percaya aja deh, semoga seller tetap tanggung jawab..oh ya games ga semua bisa jalan ya, banyak yg corrupt juga. Sebaiknya bisa di hapus yg sudah corrupt gan. Biar ga kecelik..tp so far bagus dan tidak menyewakan produk dan layanannya. Bisa dijadikan langgangan",5,1,1739891933
mayamariaulfa05,"Desain:keren barang bagus
Fungsi:bekerja dengan baik",5,1,1727228030
alfa.rizky,"Seller nya terbaik. Mau ngarahin semua yg kita belum tau, buat yg baru mau rakit pc mending kesini dah dijamin gabakal pusing sendiri",5,1,1740927220
sukasuka355,"Mantap, sesuai kebutuhan, selller fast respon, rekomendasi seantero bekasi",5,1,1751073866
a*****n,"Desain:Keren
Fungsi:Bekerja dengan baik

Seller super Responsif, cepat tanggap, meski sibuk tetap bisa kirim instan 👌👍 Respek 👍👍👍",5,1,1752624273
i*****l,"Spesifikasi:was wus cepat
Desain:mantap
Fitur:sangat baik

Awal nya ingin mencari PC di kota Bandung yang di market place terkenal bagus dan murah, Saya coba beli di HiFi komputer daerah bekasi ini karena ada fitur seperti ssd nya sdh nvme2, bukan sata seperti di bandung dengan harga relatif sama. 

Walau ada kendala dengan RAM nya penjual salah kirim (16GB tp dikirim yang 8GB) tapi sudah di tukar dengan penjual. 

Penjual ramah, respon cepat, pengiriman juga cepat. Untuk yang gaptek jangan ragu deh beli di sini. No tipu2 pokok nya. 

Oh ya, ada garansi semua part juga loo, mantap reseller, semoga makin sukses dan selalu amanah lapak nya ya 👍",5,12,1733807964
mlloversbangbang,"Desain:menarik dan memangjakan kamar
Fungsi:barang bekerja dengan baik

speknya sesuai ekspetasi semoga awet ,respon penjual cepat tanggap bagus memuaskan!",5,1,1751031922
cmurphy47,"Desain:casing bagus
Fungsi:beroperasi dengan baik
Pengalaman:pas sampai tidak ada kendala, pengirimannya juga cepat, semoga PC yang ku beli ini awet",5,1,1765109972
tiaasetiabudiarti,"Desain:bagus banget
Fungsi:bekerja dengan baik lancar jaua
Spesifikasi:sesuai",5,3,1737612793
a*****a,"Desain:mantep
Fungsi:mantep, semoga awet
Spesifikasi:mantep",5,1,1739892411
y*****h,"Desain:mantab
Fungsi:sesuai
Spesifikasi:sesuai

Mantab gan .. mudahan awet yak",5,2,1729252169
kimchipantha,Gk salah beli sih 😁,5,2,1737612746
masrohahafidz,"bagus dan mantap.
packing aman, barang mulus no minus",5,1,1739703444
ibnu_sajidin,,5,2,1737612814
kimjongunchh,Puas pokoknya ✅,5,1,1747580879
eltrystan,"Desain:keren
Fungsi:keren
Pengalaman:seller so fast respon,dan tanggal dgn setiap pertanyaan dr kita,overall good",5,1,1757572198
dideniaya76,"Mantap... Sesuai yg diinginkan, cuma game kurang banyak diisikan, tapi penjual sangat respon saat dichat",5,1,1751073894
agytdwisyvianto,"Desain:bagus
Fungsi:baik
Spesifikasi:sesuai pesanan

Mantaaap",5,8,1744524597
abahal17,"Desain:desain keren
Fungsi:cpu lanjar jaya
Spesifikasi:mantap jiwaaaaa",5,1,1739891759
s*****3,"Desain:ok
Fungsi:ok
Kegunaan:aman

Sesuaiii dengan deskripsi",5,1,1756629780
m*****h,"Desain:mantab
Fungsi:berfungsi dengan baik
Pengalaman:lancar

sehari sampai,namun game requestan saya ga ada keinstall,tapi aplikasi lengkap",5,1,1756624958
mommyzaza_,,5,2,1726154395
r*****8,,5,2,1759145871
alifhrsn,"Desain:Keren
Fungsi:Lancar Jaya
Kegunaan:Banyak

Keren, barang packingnya aman, dus part-nya juga disertain, build bagus, dan komunikatif",5,1,1751033865
i*****3,"Desain:mantap
Fungsi:Alhamdulillah berfungsi dengan baik
Spesifikasi:it's oke standar

Semoga kedepannya aman² aja 👍🏻, oiya buat jasa kirimnya terlalu lambat juga sempet saya liat packing kayunya ada yg patah². Tpi Alhamdulillahnya barang didalamnya semuanya baik² saja. Respon adminnya juga bagus banget",5,1,1741938518
riyanrahmadhani,"Otw 1 bulan masih normal jaya  mass,",5,2,1753944903
maulanaramdan223,"Desain:bagus
Fungsi:bagus banget
Spesifikasi:mntp

BAGUS BANGET GUYSS",5,3,1739891538
r*****a,"Desain:menarik dan modern
Fungsi:bekerja dengan baik
Pengalaman:lancar

Kerennn, pengiriman hujan tapii packing aman",5,1,1756629482
popilion.co,Jan koyo lampu disko. Gari nambahi sound horek. Wkwk,5,1,1730140353
allsosialmedia,Mantap lah,5,2,1726154393
dhspro77,,5,1,1751031846
fatihzhafran1,Pelayanan baik... Semoga awet,5,3,1752941499
bagusbetta,"Produk sesuai deskripsi dan berfungsi dengan baik.
Sangat recomended...",5,4,1740145458
ambiamujahidin14,Barang sudah sampai dan selamat.. Terimakasih dan sukses selalu,5,1,1733064334
erasthornest,"mantap, admin ramah bgt 🫶🏻",5,1,1739891033
sudiran012,"Desain:oke
Fungsi:bekerja dengan baik
Pengalaman:semoga aman dan awet jangka panjang

Kualitas build-nya solid dan kabel-kabel tertata rapi, menandakan perakitan dilakukan dengan baik dan profesional. Selain itu, dukungan garansi dan layanan after-sales juga memuaskan.
Secara keseluruhan, PC ini memberikan kinerja luar biasa untuk harga yang cukup kompetitif. Cocok untuk pelajar, profesional, atau bahkan kreator konten pemula.",5,2,1765779342
andika.pry,"Udah dipake alhamdulillah sesuai spek yang dikasi, plug n play guys, semua udah disediain sesuai request.
Request aja apapun dilakuin ama yang jual guys.

Sorry fotonya gitu doang, bukan dipake pribadi soalnya.",5,1,1735089575
muhamadiqbalarrafi,"mantap amanah aman terpercayaa, adminnya jg baek best lah",5,3,1739891939
nur_dianto1997,"Desain:mantap
Fungsi:aman

Barang berfungsi normal aman. Seller responsif",5,2,1754708484
t*****a,Bagus toko gercep,5,3,1737612795
raflysmoth4,"Desain:kabel powe supply disusun sangat rapih
Fungsi:bekerja dengan baik",5,1,1751073964
endnkk,"terima kasih bos,smoga awet barangnya toko nya makin maju",5,4,1727866131
musicov,"Desain:baik
Fungsi:ok lancar",5,1,1744892773
35vm9wmpqo,,5,4,1741962791
ellzioshope,Godjob,5,4,1726154398
husendzulfikar,,5,2,1726154405
noesaku.merch,"Sesuai spek order, mantap",5,6,1738125210
rezaoktvnssss,Mantap anti lag,5,1,1739890941
hollywood_auto,,5,2,1734257194
maulanafaqih126,"Desain:kerenn
Fungsi:bekerja dengan mantap

pengiriman cepat,fast respon,kerenlahg pokoknya",5,3,1730287441
dedesoeryana,"Desain:Keren
Fungsi:Berkerja dengan sangat baik

Mantab pokonya",5,1,1760361271
w.a.h.i.d001,Berfungsi normal,5,1,1739892433
fajarsyahwira,,5,1,1747102903
j*****4,"Desain:secara design tampilan bagus
Fungsi:kurang puas
Kegunaan:komputer sering los sinyal ga masuk harus restart buka folder lemot loading, terakhir not display akhirnya masuk servis ganti ram, pas di cek sama temen yg ngerti ternyata part2 nya yg murah, nyesel deh",1,10,1765378818
bayudwirizkyanto20,Bagus tanpa ada lecet sedikit pun,5,2,1749119773
muhamaddickysuryadi,"Mantappppp!
Seler responsif🔥",5,3,1727866134
catto.book,Admin fast respon dan produk sesuai 👍🏻,5,1,1728892794
khoirul.dmkdfjrnfnfnjdjd,"Desain:bagus kereeen..
Fungsi:semuanya berfungsi dengan baik
Pengalaman:lancar Tampa ada kendala..barang sesuai . seller nya juga ramah ..hanya saja request game namung tidak diisi,mungkin lupa,tpi Ndak PP..

Tokonya sangat rekomend 👍",5,1,1758082861
hitanjin99a,Makasih barangx udah nyampe. Sukses terus,5,1,1756629566
