username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count
pcleooo,"Sepadan dengan Harga:sepadan

Harga murah dan spesifikasi lumayan untuk kebutuhan sehari-hari",5,7,1764993540,sepadan dengan harga sepadan harga murah dan spesifikasi lumayan untuk kebutuhan sehari hari,sepadan dengan harga sepadan harga murah dan spesifikasi lumayan untuk kebutuhan sehari hari,13
balqiskhairaa,"Rekomended banget laptopnya kak, penjual jg rekomended friendly. Kereeennn kapan² order lagi kesini kak makasih banyak.",5,16,1758676505,rekomended banget laptopnya kak penjual jg rekomended friendly kereeennn kapan order lagi kesini kak makasih banyak,rekomended banget laptopnya kak penjual jg rekomended friendly kereeennn kapan order lagi kesini kak makasih banyak,16
i*****i,"Sepadan dengan Harga:ya ini mah 50% kualitas
Fitur Terbaik:lumayan

Baru di pekek 1 hari langsung mati total,bisa sih di returen cuman sama aja brangknya batrai cuman than 45 mnit,windows blom aktif, pas qt tanya baik2 mintq solusi m seler mlah kyak marah.seharusnya sebelum di kirim ya cek baik2 pdahal dh di ingtin.kecewa gk kecewa tp ya udah gpp  udah trjadi. Trimksih ",4,133,1765060320,sepadan dengan harga ya ini mah 50 kualitas fitur terbaik lumayan baru di pekek 1 hari langsung mati total bisa sih di returen cuman sama aja brangknya batrai cuman than 45 mnit windows blom aktif pas qt tanya baik2 mintq solusi m seler mlah kyak marah seharusnya sebelum di kirim ya cek baik2 pdahal dh di ingtin kecewa gk kecewa tp ya udah gpp udah trjadi trimksih,sepadan dengan harga ya ini mah 50 kualitas fitur terbaik lumayan baru di pekek 1 hari langsung mati total bisa sih di returen cuman sama aja brangknya batrai cuman than 45 mnit windows blom aktif pas qt tanya baik2 mintq solusi m seler mlah kyak marah seharusnya sebelum di kirim ya cek baik2 pdahal dh di ingtin kecewa gk kecewa tp ya udah gpp udah trjadi trimksih,67
bertus_aw,"Packing aman, sesuai pesanan, beberapa hari sudah pakai berfungsi dan berjalan dengan baik, respon penjual baik. Hanya saja baut-bautnya lupa tidak dipasang, tapi penjual bersedia mengirimkan kembali.",5,33,1760435917,packing aman sesuai pesanan beberapa hari sudah pakai berfungsi dan berjalan dengan baik respon penjual baik hanya saja baut bautnya lupa tidak dipasang tapi penjual bersedia mengirimkan kembali,packing aman sesuai pesanan beberapa hari sudah pakai berfungsi dan berjalan dengan baik respon penjual baik hanya saja baut bautnya lupa tidak dipasang tapi penjual bersedia mengirimkan kembali,28
beadsbymi,"Sepadan dengan Harga:murah sekali
Fitur Terbaik:baikkk

cepet banget datengnya, masih mulus dan admindya sangat ramahhhhhhh, dan gak lemot sama sekali. sat set ✨💗🫶✨💗recomended sekaliiiiiiii",5,9,1761068764,sepadan dengan harga murah sekali fitur terbaik baikkk cepet banget datengnya masih mulus dan admindya sangat ramahhhhhhh dan gak lemot sama sekali sat set recomended sekaliiiiiiii,sepadan dengan harga murah sekali fitur terbaik baikkk cepet banget datengnya masih mulus dan admindya sangat ramahhhhhhh dan gak lemot sama sekali sat set recomended sekaliiiiiiii,26
g*****e,"Fitur Terbaik:sesuai deskripsi tentunya.
Sepadan dengan Harga:harga sepadan dengan kualitas produknya",5,10,1744115994,fitur terbaik sesuai deskripsi tentunya sepadan dengan harga harga sepadan dengan kualitas produknya,fitur terbaik sesuai deskripsi tentunya sepadan dengan harga harga sepadan dengan kualitas produknya,13
diqin2016,"Sepadan dengan Harga:sesuai deskripsi
Fitur Terbaik:terbaik

Udah ke-3 kali order dapet barang mulus...perfect...
orderku bakal lanjut sampai unit laptop di lab. sekolahku dirasa cukup... terimakasih kak",5,6,1764299069,sepadan dengan harga sesuai deskripsi fitur terbaik terbaik udah ke 3 kali order dapet barang mulus perfect orderku bakal lanjut sampai unit laptop di lab sekolahku dirasa cukup terimakasih kak,sepadan dengan harga sesuai deskripsi fitur terbaik terbaik udah ke 3 kali order dapet barang mulus perfect orderku bakal lanjut sampai unit laptop di lab sekolahku dirasa cukup terimakasih kak,30
i*****l,"Fitur Terbaik:ok
Sepadan dengan Harga:bersahabat

Trims seler",5,5,1763614732,fitur terbaik ok sepadan dengan harga bersahabat trims seler,fitur terbaik ok sepadan dengan harga bersahabat trims seler,9
anggirhmmwtii,"baru datang tadi jadi belum sempet full chek. Dari body keliatan new, sesuai yang di display. Tidak ada lecet karena dikirim sangat safety, dapat lengkap chasan, mouse dan tas nya. cocok untuk penggunaan pelajar sperti saya... sisanya nanti update",5,12,1742705353,baru datang tadi jadi belum sempet full chek dari body keliatan new sesuai yang di display tidak ada lecet karena dikirim sangat safety dapat lengkap chasan mouse dan tas nya cocok untuk penggunaan pelajar sperti saya sisanya nanti update,baru datang tadi jadi belum sempet full chek dari body keliatan new sesuai yang di display tidak ada lecet karena dikirim sangat safety dapat lengkap chasan mouse dan tas nya cocok untuk penggunaan pelajar sperti saya sisanya nanti update,39
andri260690,"Fungsi:NORMAL
Kondisi Barang:tested baik
Permukaan:90% msh layak jual

Sdg running test
Semoga lancar tanpa kendala",5,8,1765876096,fungsi normal kondisi barang tested baik permukaan 90 msh layak jual sdg running test semoga lancar tanpa kendala,fungsi normal kondisi barang tested baik permukaan 90 msh layak jual sdg running test semoga lancar tanpa kendala,18
tokbh8j6ir,"Barang datang dengan bagus, packing bagus, dan fungsi masih cukup apik, mantap lah sepadan dengan harganya,,",5,5,1765768664,barang datang dengan bagus packing bagus dan fungsi masih cukup apik mantap lah sepadan dengan harganya,barang datang dengan bagus packing bagus dan fungsi masih cukup apik mantap lah sepadan dengan harganya,16
mircheazahira,"Fungsi:Bekerja dgn Baik
Kondisi Barang:datang dlm keadaan rapi dan mulus
Permukaan:mulus

Barangnya SDH dtg sesuai dgn pesanan, sesuai dgn diskeifsimya, Alhamdulillah barangnya bagus masih mulus, trimakasih shopee SDH 2x saya beli leptop di shopee Alhamdulillah semuanya bagus..👍🙏",5,3,1742686665,fungsi bekerja dgn baik kondisi barang datang dlm keadaan rapi dan mulus permukaan mulus barangnya sdh dtg sesuai dgn pesanan sesuai dgn diskeifsimya alhamdulillah barangnya bagus masih mulus trimakasih shopee sdh 2x saya beli leptop di shopee alhamdulillah semuanya bagus,fungsi bekerja dgn baik kondisi barang datang dlm keadaan rapi dan mulus permukaan mulus barangnya sdh dtg sesuai dgn pesanan sesuai dgn diskeifsimya alhamdulillah barangnya bagus masih mulus trimakasih shopee sdh 2x saya beli leptop di shopee alhamdulillah semuanya bagus,40
rofi.el_mawali,"Fungsi:baik
Kondisi Barang:bagus
Permukaan:mulus

Laptop berfungsi dengan baik, bagus, walaupun second tapi mulus.. Good job",5,0,1721137289,fungsi baik kondisi barang bagus permukaan mulus laptop berfungsi dengan baik bagus walaupun second tapi mulus good job,fungsi baik kondisi barang bagus permukaan mulus laptop berfungsi dengan baik bagus walaupun second tapi mulus good job,18
a*****y,"Fungsi:normal
Kondisi Barang:datang dalam keadaan mulus
Permukaan:mulus

First order sangat memuaskan,,,, bakalan repeat order.",5,0,1721711732,fungsi normal kondisi barang datang dalam keadaan mulus permukaan mulus first order sangat memuaskan bakalan repeat order,fungsi normal kondisi barang datang dalam keadaan mulus permukaan mulus first order sangat memuaskan bakalan repeat order,17
d*****6,"Fungsi:normal
Kondisi Barang:muluss
Permukaan:muluss

Alhamdulillah diterima dengan kondisi baik lengkap dan mulus...sudah sering order disini...terbaik dah....pertahankan kak pelayanan dan kualitasnya.... terimakasih",5,5,1749726651,fungsi normal kondisi barang muluss permukaan muluss alhamdulillah diterima dengan kondisi baik lengkap dan mulus sudah sering order disini terbaik dah pertahankan kak pelayanan dan kualitasnya terimakasih,fungsi normal kondisi barang muluss permukaan muluss alhamdulillah diterima dengan kondisi baik lengkap dan mulus sudah sering order disini terbaik dah pertahankan kak pelayanan dan kualitasnya terimakasih,27
mujibagio,"Fungsi:sudah +/- 2 mingguan saya operasikan sampai saat ini berfungsi dengaybaik
Kondisi Barang:sesuai diskripsi
Permukaan:mulus

yang penting baca spek dengan teliti pada keterangan barang yg dijual",5,0,1736475595,fungsi sudah 2 mingguan saya operasikan sampai saat ini berfungsi dengaybaik kondisi barang sesuai diskripsi permukaan mulus yang penting baca spek dengan teliti pada keterangan barang yg dijual,fungsi sudah 2 mingguan saya operasikan sampai saat ini berfungsi dengaybaik kondisi barang sesuai diskripsi permukaan mulus yang penting baca spek dengan teliti pada keterangan barang yg dijual,28
daropedia,"Mantap sekali packing nya, dapat bonus tas laptop dan mouse Votre, penjual sangat membantu dan ramah, mantap sukses selalu",5,3,1739210768,mantap sekali packing nya dapat bonus tas laptop dan mouse votre penjual sangat membantu dan ramah mantap sukses selalu,mantap sekali packing nya dapat bonus tas laptop dan mouse votre penjual sangat membantu dan ramah mantap sukses selalu,19
s*****5,"Fungsi:biasa cepat
Kondisi Barang:lecet pemakaian
Permukaan:lumayan

Batrei saja sudah bocor sesuai harga yang lain sesuai deskripsi layar tidak bisa diatur kecerahanya sakit dimata....
Kecepatan bagus tidak lele...lumayanlah untuk anak sekolah....",5,2,1762486261,fungsi biasa cepat kondisi barang lecet pemakaian permukaan lumayan batrei saja sudah bocor sesuai harga yang lain sesuai deskripsi layar tidak bisa diatur kecerahanya sakit dimata kecepatan bagus tidak lele lumayanlah untuk anak sekolah,fungsi biasa cepat kondisi barang lecet pemakaian permukaan lumayan batrei saja sudah bocor sesuai harga yang lain sesuai deskripsi layar tidak bisa diatur kecerahanya sakit dimata kecepatan bagus tidak lele lumayanlah untuk anak sekolah,34
z*****e,"Fitur Terbaik:layar full HD
Sepadan dengan Harga:sepdan

Kualitas oke dan ridak mengecewakan, toko rekomen buat yang mau beli jangan ragu lagi yes, ini pembelian yang kedua kalinya tapi lebih better pesanan yang pertama. Untuk beberapa detail kurang lengkap",5,19,1764869590,fitur terbaik layar full hd sepadan dengan harga sepdan kualitas oke dan ridak mengecewakan toko rekomen buat yang mau beli jangan ragu lagi yes ini pembelian yang kedua kalinya tapi lebih better pesanan yang pertama untuk beberapa detail kurang lengkap,fitur terbaik layar full hd sepadan dengan harga sepdan kualitas oke dan ridak mengecewakan toko rekomen buat yang mau beli jangan ragu lagi yes ini pembelian yang kedua kalinya tapi lebih better pesanan yang pertama untuk beberapa detail kurang lengkap,40
rozikinrd2,"Alhamdulilah... barang sudah sampai dengan selamat, semoga tidak ada masalah dan awet..",5,3,1765667103,alhamdulilah barang sudah sampai dengan selamat semoga tidak ada masalah dan awet,alhamdulilah barang sudah sampai dengan selamat semoga tidak ada masalah dan awet,12
irawanedogawa,"Fungsi:Dengan baik dan bagus
Kondisi Barang:Bagus
Permukaan:Bagus

Sesuai harapan",5,3,1746043824,fungsi dengan baik dan bagus kondisi barang bagus permukaan bagus sesuai harapan,fungsi dengan baik dan bagus kondisi barang bagus permukaan bagus sesuai harapan,12
balqiskhairaa,"Mantap mantap laptop sudah saya terima, sudah saya cek semua OK. Cuman ada satu SSD nya masih sata belum M2. Tp overall keren banget.",5,3,1710264599,mantap mantap laptop sudah saya terima sudah saya cek semua ok cuman ada satu ssd nya masih sata belum m2 tp overall keren banget,mantap mantap laptop sudah saya terima sudah saya cek semua ok cuman ada satu ssd nya masih sata belum m2 tp overall keren banget,24
renoeko_,"Fungsi:barang sangatttt istimewaaaa
Kondisi Barang:bagusss mulus, cuma lecet pemakaian aja, selain itu gaada
Permukaan:mulus kek kmu:v

Bagus bgt, cuma datang nya lama 4 harian, tapi bagus, colokan nya sih perlu di kasih yg bagus aja, nga expect kalo Mimin nya amanah, worth it lah dgn harga nya, terimakasih kalo ad rezeki bisa beli disini saja haha wkwkwk",5,0,1740159501,fungsi barang sangatttt istimewaaaa kondisi barang bagusss mulus cuma lecet pemakaian aja selain itu gaada permukaan mulus kek kmu v bagus bgt cuma datang nya lama 4 harian tapi bagus colokan nya sih perlu di kasih yg bagus aja nga expect kalo mimin nya amanah worth it lah dgn harga nya terimakasih kalo ad rezeki bisa beli disini saja haha wkwkwk,fungsi barang sangatttt istimewaaaa kondisi barang bagusss mulus cuma lecet pemakaian aja selain itu gaada permukaan mulus kek kmu v bagus bgt cuma datang nya lama 4 harian tapi bagus colokan nya sih perlu di kasih yg bagus aja nga expect kalo mimin nya amanah worth it lah dgn harga nya terimakasih kalo ad rezeki bisa beli disini saja haha wkwkwk,61
y*****h,Hp layar lebar laptop slim tas dan mouse free enteng kamera juga bagus,5,1,1701609365,hp layar lebar laptop slim tas dan mouse free enteng kamera juga bagus,hp layar lebar laptop slim tas dan mouse free enteng kamera juga bagus,13
d6110,"Fitur Terbaik:belum dicem
Sepadan dengan Harga:ok

Ada bonus mouse dan t4 laptop, meski bekas semoga aja awet, sejauh ini cukup baik",5,1,1733220542,fitur terbaik belum dicem sepadan dengan harga ok ada bonus mouse dan t4 laptop meski bekas semoga aja awet sejauh ini cukup baik,fitur terbaik belum dicem sepadan dengan harga ok ada bonus mouse dan t4 laptop meski bekas semoga aja awet sejauh ini cukup baik,23
hadisj87,"Packing rapi, pengiriman cepat, real picture, spesifikasi sesuai pesanan, sudah beberapa kali pesan, tidak mengecewakan, seller amanah, sukses selalu, terima kasih.",5,1,1713281030,packing rapi pengiriman cepat real picture spesifikasi sesuai pesanan sudah beberapa kali pesan tidak mengecewakan seller amanah sukses selalu terima kasih,packing rapi pengiriman cepat real picture spesifikasi sesuai pesanan sudah beberapa kali pesan tidak mengecewakan seller amanah sukses selalu terima kasih,21
novar7,Untuk prodak mantap pegeging juga sangat kuat saya sangat puas pelayanan sangat cepat juga untuk video unboxing saya ngak bisa kirim ya gaes karna terlalu lama tapi semua nya Sangat mantap ngak rugi sih beli,5,0,1748207601,untuk prodak mantap pegeging juga sangat kuat saya sangat puas pelayanan sangat cepat juga untuk video unboxing saya ngak bisa kirim ya gaes karna terlalu lama tapi semua nya sangat mantap ngak rugi sih beli,untuk prodak mantap pegeging juga sangat kuat saya sangat puas pelayanan sangat cepat juga untuk video unboxing saya ngak bisa kirim ya gaes karna terlalu lama tapi semua nya sangat mantap ngak rugi sih beli,35
j*****a,"Fungsi:barang berfungsi dgn baik
Kondisi Barang:datang dengan keadaan mulus
Permukaan:mulus dan baik

Baguss dengan harga segitu meskipun second semoga bertahan lama klok bisa sampe lulus kuliah hehe",5,0,1741382579,fungsi barang berfungsi dgn baik kondisi barang datang dengan keadaan mulus permukaan mulus dan baik baguss dengan harga segitu meskipun second semoga bertahan lama klok bisa sampe lulus kuliah hehe,fungsi barang berfungsi dgn baik kondisi barang datang dengan keadaan mulus permukaan mulus dan baik baguss dengan harga segitu meskipun second semoga bertahan lama klok bisa sampe lulus kuliah hehe,30
bangkitinsanula,"Fungsi:aman
Kondisi Barang:cukup memuaskan 90%+
Permukaan:-",5,1,1737216257,fungsi aman kondisi barang cukup memuaskan 90 permukaan,fungsi aman kondisi barang cukup memuaskan 90 permukaan,8
ajiy_,"Fungsi:baikk
Kondisi Barang:masih bagus
Permukaan:mulus

Alhamdulillah laptop nya masih bagus semoga awett, makasih seller🤝🤗",5,1,1765876285,fungsi baikk kondisi barang masih bagus permukaan mulus alhamdulillah laptop nya masih bagus semoga awett makasih seller,fungsi baikk kondisi barang masih bagus permukaan mulus alhamdulillah laptop nya masih bagus semoga awett makasih seller,17
benji_stark,"Fungsi:Normal
Kondisi Barang:Bagus
Permukaan:Bagus

Berfungsi normal. Layar bersih, tidak ada whitespot atau blankspot, cuma ada sedikit goresan di permukaan, tapi tidak mempengaruhi fungsionalnya. Keyboard, wifi, bluetooth, semua normal. Kondisi 90% mulus, goresan kecil-kecil karena pemakaian wajar. Cuma baterai tidak bertahan satu jam. Pelayanan bagus, packing aman dan pengiriman cepat. Overall bagus.",5,1,1720431425,fungsi normal kondisi barang bagus permukaan bagus berfungsi normal layar bersih tidak ada whitespot atau blankspot cuma ada sedikit goresan di permukaan tapi tidak mempengaruhi fungsionalnya keyboard wifi bluetooth semua normal kondisi 90 mulus goresan kecil kecil karena pemakaian wajar cuma baterai tidak bertahan satu jam pelayanan bagus packing aman dan pengiriman cepat overall bagus,fungsi normal kondisi barang bagus permukaan bagus berfungsi normal layar bersih tidak ada whitespot atau blankspot cuma ada sedikit goresan di permukaan tapi tidak mempengaruhi fungsionalnya keyboard wifi bluetooth semua normal kondisi 90 mulus goresan kecil kecil karena pemakaian wajar cuma baterai tidak bertahan satu jam pelayanan bagus packing aman dan pengiriman cepat overall bagus,55
d*****6,Lumayan lah dengan segitu....bagus...lecet pemakaian..namanya juga second... respon cepat namun pengiriman agak lama,5,0,1765468484,lumayan lah dengan segitu bagus lecet pemakaian namanya juga second respon cepat namun pengiriman agak lama,lumayan lah dengan segitu bagus lecet pemakaian namanya juga second respon cepat namun pengiriman agak lama,16
rsstore28_,"Fungsi:baik
Kondisi Barang:95% mulus
Permukaan:oke

Alhamdulillah Barang bagus seperti baru, sesuai keinginan, cuman yg kurang Chasannya aja gabisa tapi diganti yg baru oleh adminnya

Note : gabisa masukin video unboxingnya",5,0,1722819807,fungsi baik kondisi barang 95 mulus permukaan oke alhamdulillah barang bagus seperti baru sesuai keinginan cuman yg kurang chasannya aja gabisa tapi diganti yg baru oleh adminnya note gabisa masukin video unboxingnya,fungsi baik kondisi barang 95 mulus permukaan oke alhamdulillah barang bagus seperti baru sesuai keinginan cuman yg kurang chasannya aja gabisa tapi diganti yg baru oleh adminnya note gabisa masukin video unboxingnya,32
eka_uamiatus,"Sesuai deskripsi.. Packing aman... 
Berfungsi
Lecet pemakaian wajar (bagian depan dikit,bagian belakang lumayan banyak) noda bekas lem,tapi ga masalah..
Bonus slave  dan mouse",5,1,1732115799,sesuai deskripsi packing aman berfungsi lecet pemakaian wajar bagian depan dikit bagian belakang lumayan banyak noda bekas lem tapi ga masalah bonus slave dan mouse,sesuai deskripsi packing aman berfungsi lecet pemakaian wajar bagian depan dikit bagian belakang lumayan banyak noda bekas lem tapi ga masalah bonus slave dan mouse,25
ainumuassisul,"Sepadan dengan Harga:sepadan dengan harga
Fitur Terbaik:baik

Packing aman, sesuai dan rekomendasi bagi yang membutuhkan laptop. Semoga barokah dan awet",5,0,1703322147,sepadan dengan harga sepadan dengan harga fitur terbaik baik packing aman sesuai dan rekomendasi bagi yang membutuhkan laptop semoga barokah dan awet,sepadan dengan harga sepadan dengan harga fitur terbaik baik packing aman sesuai dan rekomendasi bagi yang membutuhkan laptop semoga barokah dan awet,22
queenaramol_,"Laptopnya bagusss dan berfungsi walaupun second tapi masih bagus, adminnya ramah banget walaupun nanya pas malem malem tetep dijawab, pengirimannya juga cepet banget, pesen malam besoknya udh sampe... Sorry baru kasih nilai karna mau liat dulu laptopnya kaya gimana",5,0,1729939772,laptopnya bagusss dan berfungsi walaupun second tapi masih bagus adminnya ramah banget walaupun nanya pas malem malem tetep dijawab pengirimannya juga cepet banget pesen malam besoknya udh sampe sorry baru kasih nilai karna mau liat dulu laptopnya kaya gimana,laptopnya bagusss dan berfungsi walaupun second tapi masih bagus adminnya ramah banget walaupun nanya pas malem malem tetep dijawab pengirimannya juga cepet banget pesen malam besoknya udh sampe sorry baru kasih nilai karna mau liat dulu laptopnya kaya gimana,39
iwanalfarizy36,"Fungsi:baik
Kondisi Barang:oke untuk brng seken
Permukaan:mulus 90%

Barang oke berfungsi dgn baik semoga awet trimkasih seller",5,0,1732679276,fungsi baik kondisi barang oke untuk brng seken permukaan mulus 90 barang oke berfungsi dgn baik semoga awet trimkasih seller,fungsi baik kondisi barang oke untuk brng seken permukaan mulus 90 barang oke berfungsi dgn baik semoga awet trimkasih seller,20
