username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence
nh861kvfsp,"Desain:menarik
Kegunaan:cocok untuk di bawa kemana aja
Kualitas:premium",5,0,1763113367,desain menarik kegunaan cocok untuk di bawa kemana aja kualitas premium,desain menarik kegunaan cocok untuk di bawa kemana aja kualitas premium,11,positive,0.75
sabarnarimo895,"Desain:menarik
Kegunaan:pake sendiri maupun kado keren ini
Kualitas:bagus bngt

Gak espec sih se cakep ini,mana packaging nya oke bngt kyk jam mhl... Baru pertama beli di toko ini , pokoknya gak nyesel next order lagi 😆😍",5,0,1765114949,desain menarik kegunaan pake sendiri maupun kado keren ini kualitas bagus bngt gak espec sih se cakep ini mana packaging nya oke bngt kyk jam mhl baru pertama beli di toko ini pokoknya gak nyesel next order lagi,desain menarik kegunaan pake sendiri maupun kado keren ini kualitas bagus bngt gak espec sih se cakep ini mana packaging nya oke bngt kyk jam mhl baru pertama beli di toko ini pokoknya gak nyesel next order lagi,38,positive,0.75
a*****2,"Terimakasih jam nya udah sampai, udah gitu bagus lagi jamnya",5,0,1764665062,terimakasih jam nya udah sampai udah gitu bagus lagi jamnya,terimakasih jam nya udah sampai udah gitu bagus lagi jamnya,10,positive,0.75
teguhafit,"Desain:jam tampilannya elegan
Kualitas:bagus dan memuaskan
Pas untuk Acara:kumpul keluarga

Pengiriman cepat sesuai dengan pesanan",5,7,1764430787,desain jam tampilannya elegan kualitas bagus dan memuaskan pas untuk acara kumpul keluarga pengiriman cepat sesuai dengan pesanan,desain jam tampilannya elegan kualitas bagus dan memuaskan pas untuk acara kumpul keluarga pengiriman cepat sesuai dengan pesanan,18,positive,0.75
mutiaramutia738,"Desain:bagus mewah
Kegunaan:bagus
Kualitas:baguss bngtt demi apaa, awal nya ragu pas myampeee bjirrrr",5,1,1762920853,desain bagus mewah kegunaan bagus kualitas baguss bngtt demi apaa awal nya ragu pas myampeee bjirrrr,desain bagus mewah kegunaan bagus kualitas baguss bngtt demi apaa awal nya ragu pas myampeee bjirrrr,16,positive,0.75
ab1iw34x43,"Desain:sangat bagus bos
Kualitas:terjamin
Pas untuk Acara:formal

Asli jam nya Bugus  banget bos harga 36 ribu kualitas  banget. Maksih bosss😘😘",5,20,1765460240,desain sangat bagus bos kualitas terjamin pas untuk acara formal asli jam nya bugus banget bos harga 36 ribu kualitas banget maksih bosss,desain sangat bagus bos kualitas terjamin pas untuk acara formal asli jam nya bugus banget bos harga 36 ribu kualitas banget maksih bosss,23,positive,0.75
cifli598,"Desain:mewah
Kualitas:baguss
Pas untuk Acara:santai & Resmi",5,20,1762286907,desain mewah kualitas baguss pas untuk acara santai resmi,desain mewah kualitas baguss pas untuk acara santai resmi,9,neutral,0.55
syarifahnurhandayaniagus,"Desain:bagus
Kualitas:ok
Pas untuk Acara:kerja",5,1,1758027064,desain bagus kualitas ok pas untuk acara kerja,desain bagus kualitas ok pas untuk acara kerja,8,positive,0.75
a*****9,"Desain:elegan bgt
Kualitas:sangat memuaskan
Pas untuk Acara:formal dan non formal

Sangat memuaskan menurutku, suami seneng banget",5,1,1765478927,desain elegan bgt kualitas sangat memuaskan pas untuk acara formal dan non formal sangat memuaskan menurutku suami seneng banget,desain elegan bgt kualitas sangat memuaskan pas untuk acara formal dan non formal sangat memuaskan menurutku suami seneng banget,19,neutral,0.55
mbalusi404,"Desain:sangat elegan
Kualitas:sangat baik
Pas untuk Acara:segala acara

jam 35k kaya harga 350k 😂 
thanks for all ❣️",5,5,1764508902,desain sangat elegan kualitas sangat baik pas untuk acara segala acara jam 35k kaya harga 350k thanks for all,desain sangat elegan kualitas sangat baik pas untuk acara segala acara jam 35k kaya harga 350k thanks for all,19,neutral,0.55
r*****a,"Desain:jam tangan dengan tampilan elegan
Kualitas:sangat bagus

jalan-jalan",5,3,1758032318,desain jam tangan dengan tampilan elegan kualitas sangat bagus jalan jalan,desain jam tangan dengan tampilan elegan kualitas sangat bagus jalan jalan,11,positive,0.75
sepriandika451,,5,1,1758174172,,,1,neutral,0.55
fajarbaktinugroho23,"mendarat dengan selamat, lengkap tanpa cacat, barang bagus utuk harga yang murah",5,2,1764914859,mendarat dengan selamat lengkap tanpa cacat barang bagus utuk harga yang murah,mendarat dengan selamat lengkap tanpa cacat barang bagus utuk harga yang murah,12,positive,0.75
hendikardanang,"Desain:menarik,bagus,dan elegan
Kualitas:sangat bagus
Pas untuk Acara:semua acara cocok

Jangan ragu beli disini..toko amanah..pesanan sesuai.
Jam nya bagus,elegan..mantappp🤩🤩🤩",5,4,1763297244,desain menarik bagus dan elegan kualitas sangat bagus pas untuk acara semua acara cocok jangan ragu beli disini toko amanah pesanan sesuai jam nya bagus elegan mantappp,desain menarik bagus dan elegan kualitas sangat bagus pas untuk acara semua acara cocok jangan ragu beli disini toko amanah pesanan sesuai jam nya bagus elegan mantappp,27,positive,0.75
7zk_svaskq,"Desain:Buagusss 😍

Niat beli buat hadiah hari guru. Alhamdulillah tokonya gercep, jam nya real pict buagusss sampek"" anak saya jd kepingin beli 😂 packing aman bubble tebak. Pak kurir yg biasanya terima kasih barang sampek dgn aman 😊",5,0,1763734100,desain buagusss niat beli buat hadiah hari guru alhamdulillah tokonya gercep jam nya real pict buagusss sampek anak saya jd kepingin beli packing aman bubble tebak pak kurir yg biasanya terima kasih barang sampek dgn aman,desain buagusss niat beli buat hadiah hari guru alhamdulillah tokonya gercep jam nya real pict buagusss sampek anak saya jd kepingin beli packing aman bubble tebak pak kurir yg biasanya terima kasih barang sampek dgn aman,36,neutral,0.55
bextwo08,"Desain:bagus
Kualitas:bagus

Mantap murah berkualitas tinggi ini nama nya jam gadun",5,3,1757454999,desain bagus kualitas bagus mantap murah berkualitas tinggi ini nama nya jam gadun,desain bagus kualitas bagus mantap murah berkualitas tinggi ini nama nya jam gadun,13,positive,0.75
febriaanrs,"Desain:keren modern

Bagus elegant dengan harga yang terjangkau juga. Bikin cakep buat dipake kemana mana, sangat rekomendasi menurut aku",5,0,1763520438,desain keren modern bagus elegant dengan harga yang terjangkau juga bikin cakep buat dipake kemana mana sangat rekomendasi menurut aku,desain keren modern bagus elegant dengan harga yang terjangkau juga bikin cakep buat dipake kemana mana sangat rekomendasi menurut aku,20,positive,0.75
ario.dinata,"Desain:elegan dan menarik
Kegunaan:cocok dipakai sehari hari
Kualitas:lumayan ok

Paket nya udah nyampe warna sesuai yg dipesan cuma pengemasan nya aja yg kurang rapi kotak nya penyok tp jam nya bagus suami saya suka",4,1,1764303453,desain elegan dan menarik kegunaan cocok dipakai sehari hari kualitas lumayan ok paket nya udah nyampe warna sesuai yg dipesan cuma pengemasan nya aja yg kurang rapi kotak nya penyok tp jam nya bagus suami saya suka,desain elegan dan menarik kegunaan cocok dipakai sehari hari kualitas lumayan ok paket nya udah nyampe warna sesuai yg dipesan cuma pengemasan nya aja yg kurang rapi kotak nya penyok tp jam nya bagus suami saya suka,37,positive,0.75
b*****4,Sesuai expektasi... 👍👍👍,5,0,1758628397,sesuai expektasi,sesuai expektasi,2,positive,0.75
911putra,"Desain:bagus
Kualitas:baik

Pas utk semua acara",5,0,1756991264,desain bagus kualitas baik pas utk semua acara,desain bagus kualitas baik pas utk semua acara,8,positive,0.75
rks1995,Sangat sangat puas!!👍👍👍,5,1,1764991762,sangat sangat puas,sangat sangat puas,3,positive,0.75
e*****4,,5,4,1759284842,,,1,neutral,0.55
novicantik4,"Manteb pisan neh jam 
Haturnuhun",5,5,1757760645,manteb pisan neh jam haturnuhun,manteb pisan neh jam haturnuhun,5,neutral,0.55
dharmagardha,"sesuai dengan yang di pesan, segera co dehh dijamin ga nyesel",5,1,1758347333,sesuai dengan yang di pesan segera co dehh dijamin ga nyesel,sesuai dengan yang di pesan segera co dehh dijamin ga nyesel,11,positive,0.75
cimtaz02m1,"bagus bangettt asli nya ga nyesel beli di sini bakal jadi toko favorit sihh next bakal order lg di sini, thankyou🤭🤭🥰😍",5,0,1757286762,bagus bangettt asli nya ga nyesel beli di sini bakal jadi toko favorit sihh next bakal order lg di sini thankyou,bagus bangettt asli nya ga nyesel beli di sini bakal jadi toko favorit sihh next bakal order lg di sini thankyou,21,positive,0.75
d*****b,,5,0,1758473574,,,1,neutral,0.55
y*****y,"Desain:menarik
Kualitas:memuaskan
Pas untuk Acara:cocok untuk acara",5,1,1755585151,desain menarik kualitas memuaskan pas untuk acara cocok untuk acara,desain menarik kualitas memuaskan pas untuk acara cocok untuk acara,10,positive,0.75
841y7eq0k1,baguss bangett dengan harga segituu wort it 😍,5,1,1754500444,baguss bangett dengan harga segituu wort it,baguss bangett dengan harga segituu wort it,7,neutral,0.55
romlyalfarizi,,5,0,1762786403,,,1,neutral,0.55
49oxk9297v,,5,3,1757410984,,,1,neutral,0.55
yufwwcopb3,"Desain:bagus
Kualitas:sangat baik
Kegunaan:mantap",5,2,1761478344,desain bagus kualitas sangat baik kegunaan mantap,desain bagus kualitas sangat baik kegunaan mantap,7,positive,0.75
m*****a,"Desain:bagus
Kualitas:semoga awet
Kegunaan:trandy

Cocok buat kado",5,0,1758966459,desain bagus kualitas semoga awet kegunaan trandy cocok buat kado,desain bagus kualitas semoga awet kegunaan trandy cocok buat kado,10,positive,0.75
c94a7uxfem,,5,0,1758238585,,,1,neutral,0.55
06032008jelita,"Desain:menarik
Kualitas:mewah

Semua acara",5,1,1758174315,desain menarik kualitas mewah semua acara,desain menarik kualitas mewah semua acara,6,neutral,0.55
alditria25,"Desain:Bagus dan kerennnn
Kegunaan:sangat cocok untuk di jadikan Kado Ultah
Kualitas:sangat memuaskan",4,0,1759030334,desain bagus dan kerennnn kegunaan sangat cocok untuk di jadikan kado ultah kualitas sangat memuaskan,desain bagus dan kerennnn kegunaan sangat cocok untuk di jadikan kado ultah kualitas sangat memuaskan,15,positive,0.75
aswadrahmadi,,5,4,1759103181,,,1,neutral,0.55
1o2z3vegpe,,5,0,1755585685,,,1,neutral,0.55
zakisulthanlubis,,5,2,1758808957,,,1,neutral,0.55
haerulsandy,,5,0,1754617340,,,1,neutral,0.55
heryputra810,Kualitas:sangat baik dan memuaskan,5,0,1752645276,kualitas sangat baik dan memuaskan,kualitas sangat baik dan memuaskan,5,neutral,0.55
l*****i,"Desain:elegan
Kualitas:sangat bagus",5,2,1756019751,desain elegan kualitas sangat bagus,desain elegan kualitas sangat bagus,5,positive,0.75
jkswar,"Desain:keren
Kegunaan:sangat cocok
Kualitas:oke",5,0,1759624945,desain keren kegunaan sangat cocok kualitas oke,desain keren kegunaan sangat cocok kualitas oke,7,positive,0.75
wahyu.wardhana,Sangat bagus,5,0,1764843087,sangat bagus,sangat bagus,2,positive,0.75
fbp8d48tmc,Desain:elegan cucokkk,5,0,1758981433,desain elegan cucokkk,desain elegan cucokkk,3,neutral,0.55
anis_nuroniyah,"Kualitas:lumayan mantap
Desain:cakep
Pas untuk Acara:cocok segala acara",5,2,1756772608,kualitas lumayan mantap desain cakep pas untuk acara cocok segala acara,kualitas lumayan mantap desain cakep pas untuk acara cocok segala acara,11,positive,0.75
ruslanknharti90571,Desain:bagus,5,0,1765252718,desain bagus,desain bagus,2,positive,0.75
ggr6kvft4k,Kualitas:bguss,5,0,1759551535,kualitas bguss,kualitas bguss,2,neutral,0.55
a*****1,"Desain:menarik
Kualitas:berfungsi baik 👍",5,0,1759928573,desain menarik kualitas berfungsi baik,desain menarik kualitas berfungsi baik,5,neutral,0.55
t*****e,Sangat keren.. sesuai bajet,5,0,1759294649,sangat keren sesuai bajet,sangat keren sesuai bajet,4,positive,0.75
aliando09,,5,0,1758257629,,,1,neutral,0.55
emiasrilina,"Desain:menarik dan bagus
Kegunaan:sangat cocok di jadikan kado
Kualitas:bagus banget dan memuaskan

Bagus.  Elegan dan cocok buat acara formal dan non formal
Harga segitu dapet jam yang bagus modern dan gak pasaran",5,0,1764985739,desain menarik dan bagus kegunaan sangat cocok di jadikan kado kualitas bagus banget dan memuaskan bagus elegan dan cocok buat acara formal dan non formal harga segitu dapet jam yang bagus modern dan gak pasaran,desain menarik dan bagus kegunaan sangat cocok di jadikan kado kualitas bagus banget dan memuaskan bagus elegan dan cocok buat acara formal dan non formal harga segitu dapet jam yang bagus modern dan gak pasaran,35,positive,0.75
indrawankung23,"Desain:Sangat cantik
Kegunaan:Jam tangan
Kualitas:elegan

Pokoknya mantaap banget buat barang nyaa,mohom maaf tdak diberi foto karna hp saya kamera buram jadi maaf,
     Untuk barang nya sangat bagus pokonya mah",5,0,1763810650,desain sangat cantik kegunaan jam tangan kualitas elegan pokoknya mantaap banget buat barang nyaa mohom maaf tdak diberi foto karna hp saya kamera buram jadi maaf untuk barang nya sangat bagus pokonya mah,desain sangat cantik kegunaan jam tangan kualitas elegan pokoknya mantaap banget buat barang nyaa mohom maaf tdak diberi foto karna hp saya kamera buram jadi maaf untuk barang nya sangat bagus pokonya mah,33,positive,0.75
helmisofyan582,Alhamdulillah akhirnya sampai juga barangnya sesuai estimasi bener2 amanah nih toko semoga di berikan keberkahan oleh Allah SWT dan makasih shopee dan kurir yg ramah,5,0,1755585096,alhamdulillah akhirnya sampai juga barangnya sesuai estimasi bener2 amanah nih toko semoga di berikan keberkahan oleh allah swt dan makasih shopee dan kurir yg ramah,alhamdulillah akhirnya sampai juga barangnya sesuai estimasi bener2 amanah nih toko semoga di berikan keberkahan oleh allah swt dan makasih shopee dan kurir yg ramah,25,positive,0.75
rosidinsit0804,"Kualitas:Bagus banget nalah
Desain:menarik banget malah
Kegunaan:untuk aku sendiri

Pokoknya kalian gak nyesel beli jam di sini pokok mantap dan awet jam nyaa semoga lancar kak jualan nya makasih kak paket nya aman sampai tujuan nya
Maaf yaa kak gak aku Poto karena gak sempet

Apa lagi kemarin lagi promo aku dapat harga 25 Alhamdulillah ",5,0,1762344426,kualitas bagus banget nalah desain menarik banget malah kegunaan untuk aku sendiri pokoknya kalian gak nyesel beli jam di sini pokok mantap dan awet jam nyaa semoga lancar kak jualan nya makasih kak paket nya aman sampai tujuan nya maaf yaa kak gak aku poto karena gak sempet apa lagi kemarin lagi promo aku dapat harga 25 alhamdulillah,kualitas bagus banget nalah desain menarik banget malah kegunaan untuk aku sendiri pokoknya kalian gak nyesel beli jam di sini pokok mantap dan awet jam nyaa semoga lancar kak jualan nya makasih kak paket nya aman sampai tujuan nya maaf yaa kak gak aku poto karena gak sempet apa lagi kemarin lagi promo aku dapat harga 25 alhamdulillah,58,positive,0.75
afriyaniiayu,,5,0,1758030934,,,1,neutral,0.55
edisuharjospdi,"Desain:menarik
Kegunaan:cocok
Kualitas:bagus

Toko nya amanah sangat oke",5,0,1765240375,desain menarik kegunaan cocok kualitas bagus toko nya amanah sangat oke,desain menarik kegunaan cocok kualitas bagus toko nya amanah sangat oke,11,positive,0.75
cuma_nonton88,Desain:josh,5,0,1757552547,desain josh,desain josh,2,neutral,0.55
aliplia,"Desain:elegan
Kegunaan:kado
Kualitas:mewah

ga keliatan harga 30 ribu plis mewah banget",5,0,1759464161,desain elegan kegunaan kado kualitas mewah ga keliatan harga 30 ribu plis mewah banget,desain elegan kegunaan kado kualitas mewah ga keliatan harga 30 ribu plis mewah banget,14,neutral,0.55
lllb9pnng8,"Desain:sangat cocok dengan warna kulit gelap
Kegunaan:cocok untuk pemakaian setiap harinya
Kualitas:kesannya sangat mewahdan menawan",5,0,1763032809,desain sangat cocok dengan warna kulit gelap kegunaan cocok untuk pemakaian setiap harinya kualitas kesannya sangat mewahdan menawan,desain sangat cocok dengan warna kulit gelap kegunaan cocok untuk pemakaian setiap harinya kualitas kesannya sangat mewahdan menawan,18,positive,0.75
natez975,"Desain:bagus
Fungsi:buat liat waktu soalny sering lup

Bagus banget bisa styling juga",5,0,1751336249,desain bagus fungsi buat liat waktu soalny sering lup bagus banget bisa styling juga,desain bagus fungsi buat liat waktu soalny sering lup bagus banget bisa styling juga,14,positive,0.75
8qrj_h2a7e,"Kualitas:memuaskan
Desain:mewah
Pas untuk Acara:semua acars",5,0,1752645230,kualitas memuaskan desain mewah pas untuk acara semua acars,kualitas memuaskan desain mewah pas untuk acara semua acars,9,neutral,0.55
dindarfats,"Desain:jam dengan tampilan mewah
Kualitas:sangat baikk
Kegunaan:sangat cocok untuk kado

kerenn euyy 👍🏻",5,0,1758804159,desain jam dengan tampilan mewah kualitas sangat baikk kegunaan sangat cocok untuk kado kerenn euyy,desain jam dengan tampilan mewah kualitas sangat baikk kegunaan sangat cocok untuk kado kerenn euyy,15,positive,0.75
eriyanaeriyana462,"Desain:bagus
Kualitas:blom tau
Pas untuk Acara:👍👍🤩",5,0,1756634243,desain bagus kualitas blom tau pas untuk acara,desain bagus kualitas blom tau pas untuk acara,8,positive,0.75
junita940,"Desain:desain bagus, aku suka sesuai dgn pidio nya.",5,0,1757947369,desain desain bagus aku suka sesuai dgn pidio nya,desain desain bagus aku suka sesuai dgn pidio nya,9,positive,0.75
shivaramadhani255,"Desain:Classy
Kualitas:Sesuai harga
Kegunaan:Untuk diri sendiri

Bagus banget ya jamnya, aku suka banget desainnya 😌",5,0,1758172424,desain classy kualitas sesuai harga kegunaan untuk diri sendiri bagus banget ya jamnya aku suka banget desainnya,desain classy kualitas sesuai harga kegunaan untuk diri sendiri bagus banget ya jamnya aku suka banget desainnya,17,positive,0.75
so419608ld,"Kualitas:sangat bagus
Desain:menarik
Pas untuk Acara:pas untuk pesta dan jalan2",5,0,1752646591,kualitas sangat bagus desain menarik pas untuk acara pas untuk pesta dan jalan2,kualitas sangat bagus desain menarik pas untuk acara pas untuk pesta dan jalan2,13,positive,0.75
merryhandani251,"Desain:bagusss bangettt
Kualitas:okeeeee
Pas untuk Acara:mewahhh bangettt

Bagusss bangett kakk mewahhh bangettt",5,0,1754385818,desain bagusss bangettt kualitas okeeeee pas untuk acara mewahhh bangettt bagusss bangett kakk mewahhh bangettt,desain bagusss bangettt kualitas okeeeee pas untuk acara mewahhh bangettt bagusss bangett kakk mewahhh bangettt,15,neutral,0.55
77kyulrlgh,"Desain:👍
Kegunaan:👍
Kualitas:sesuai dengan harganya",5,0,1759584210,desain kegunaan kualitas sesuai dengan harganya,desain kegunaan kualitas sesuai dengan harganya,6,positive,0.75
asih1128,Bagus bgt MasyaAllah😍😍😘,5,0,1752458250,bagus bgt masyaallah,bagus bgt masyaallah,3,positive,0.75
uvnowppml8,Mantap sesuwai,5,0,1751938781,mantap sesuwai,mantap sesuwai,2,positive,0.75
d*****i,"Desain:old money vibes

ada boxnya, buku manual, lap, bahkan dikasih baterai cadangan👍👍",5,0,1763871945,desain old money vibes ada boxnya buku manual lap bahkan dikasih baterai cadangan,desain old money vibes ada boxnya buku manual lap bahkan dikasih baterai cadangan,13,neutral,0.55
amanahnur13,"Desain:jam dengan tampilan yang elegan
Kualitas:terjamin dengan standar tinggi
Pas untuk Acara:harian

Bagus sesuai dengan ekspektasi",5,0,1756268439,desain jam dengan tampilan yang elegan kualitas terjamin dengan standar tinggi pas untuk acara harian bagus sesuai dengan ekspektasi,desain jam dengan tampilan yang elegan kualitas terjamin dengan standar tinggi pas untuk acara harian bagus sesuai dengan ekspektasi,19,positive,0.75
ayunita01,"Desain:jam dengan tampilan yang elegan
Kualitas:mewah dan berkualitas
Pas untuk Acara:dipakai sehari hari",5,0,1757033559,desain jam dengan tampilan yang elegan kualitas mewah dan berkualitas pas untuk acara dipakai sehari hari,desain jam dengan tampilan yang elegan kualitas mewah dan berkualitas pas untuk acara dipakai sehari hari,16,neutral,0.55
omialfarez123,"Desain:elegan
Kegunaan:jam
Kualitas:terbaik

packing rapih,orderan sesuai,warna cakep elegan dan untuk harga segini bener bener diluar ekspektasi sihh hihi thx",5,0,1764949181,desain elegan kegunaan jam kualitas terbaik packing rapih orderan sesuai warna cakep elegan dan untuk harga segini bener bener diluar ekspektasi sihh hihi thx,desain elegan kegunaan jam kualitas terbaik packing rapih orderan sesuai warna cakep elegan dan untuk harga segini bener bener diluar ekspektasi sihh hihi thx,24,positive,0.75
normaneneng,"Desain:jam y bagus terlihat mewah
Kegunaan:cocok buat sehari hari
Kualitas:bagus

Barang y Dateng sesuai permintaan lancar terus pokok y bos",5,0,1765538680,desain jam y bagus terlihat mewah kegunaan cocok buat sehari hari kualitas bagus barang y dateng sesuai permintaan lancar terus pokok y bos,desain jam y bagus terlihat mewah kegunaan cocok buat sehari hari kualitas bagus barang y dateng sesuai permintaan lancar terus pokok y bos,23,positive,0.75
abdurrahmanapip_08,"Desain:jam tangan dengan tampilan elegan
Kualitas:terasa mewah dan berkualitas
Kegunaan:sangan cocok untuk dipakai sehari hari",5,0,1758340680,desain jam tangan dengan tampilan elegan kualitas terasa mewah dan berkualitas kegunaan sangan cocok untuk dipakai sehari hari,desain jam tangan dengan tampilan elegan kualitas terasa mewah dan berkualitas kegunaan sangan cocok untuk dipakai sehari hari,18,positive,0.75
nuriampurba,"Desain:bagus elegan
Kegunaan:cocok buat semuanya
Kualitas:bagus",5,0,1758190938,desain bagus elegan kegunaan cocok buat semuanya kualitas bagus,desain bagus elegan kegunaan cocok buat semuanya kualitas bagus,9,positive,0.75
