username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence,text_len,char_repeat_ratio,token_repeat_ratio,dup_score,mismatch,fake_score,fake_pred,trust_score
nh861kvfsp,"Desain:menarik
Kegunaan:cocok untuk di bawa kemana aja
Kualitas:premium",5.0,0.0,1763113367,desain menarik kegunaan cocok untuk di bawa kemana aja kualitas premium,desain menarik kegunaan cocok untuk di bawa kemana aja kualitas premium,11,positive,0.75,71,0.0140845070422535,0.0,0.0,0.0,0.0035211267605633,0,79.92
sabarnarimo895,"Desain:menarik
Kegunaan:pake sendiri maupun kado keren ini
Kualitas:bagus bngt

Gak espec sih se cakep ini,mana packaging nya oke bngt kyk jam mhl... Baru pertama beli di toko ini , pokoknya gak nyesel next order lagi 😆😍",5.0,0.0,1765114949,desain menarik kegunaan pake sendiri maupun kado keren ini kualitas bagus bngt gak espec sih se cakep ini mana packaging nya oke bngt kyk jam mhl baru pertama beli di toko ini pokoknya gak nyesel next order lagi,desain menarik kegunaan pake sendiri maupun kado keren ini kualitas bagus bngt gak espec sih se cakep ini mana packaging nya oke bngt kyk jam mhl baru pertama beli di toko ini pokoknya gak nyesel next order lagi,38,positive,0.75,211,0.0047393364928909,0.1842105263157894,0.0,0.0,0.0472374657021701,0,78.87
a*****2,"Terimakasih jam nya udah sampai, udah gitu bagus lagi jamnya",5.0,0.0,1764665062,terimakasih jam nya udah sampai udah gitu bagus lagi jamnya,terimakasih jam nya udah sampai udah gitu bagus lagi jamnya,10,positive,0.75,59,0.0,0.2,0.0,0.0,0.05,0,78.8
teguhafit,"Desain:jam tampilannya elegan
Kualitas:bagus dan memuaskan
Pas untuk Acara:kumpul keluarga

Pengiriman cepat sesuai dengan pesanan",5.0,7.0,1764430787,desain jam tampilannya elegan kualitas bagus dan memuaskan pas untuk acara kumpul keluarga pengiriman cepat sesuai dengan pesanan,desain jam tampilannya elegan kualitas bagus dan memuaskan pas untuk acara kumpul keluarga pengiriman cepat sesuai dengan pesanan,18,positive,0.75,129,0.0077519379844961,0.0,0.0,0.0,0.001937984496124,0,90.02
mutiaramutia738,"Desain:bagus mewah
Kegunaan:bagus
Kualitas:baguss bngtt demi apaa, awal nya ragu pas myampeee bjirrrr",5.0,1.0,1762920853,desain bagus mewah kegunaan bagus kualitas baguss bngtt demi apaa awal nya ragu pas myampeee bjirrrr,desain bagus mewah kegunaan bagus kualitas baguss bngtt demi apaa awal nya ragu pas myampeee bjirrrr,16,positive,0.75,100,0.09,0.125,0.0,0.0,0.05375,0,80.58
ab1iw34x43,"Desain:sangat bagus bos
Kualitas:terjamin
Pas untuk Acara:formal

Asli jam nya Bugus  banget bos harga 36 ribu kualitas  banget. Maksih bosss😘😘",5.0,20.0,1765460240,desain sangat bagus bos kualitas terjamin pas untuk acara formal asli jam nya bugus banget bos harga 36 ribu kualitas banget maksih bosss,desain sangat bagus bos kualitas terjamin pas untuk acara formal asli jam nya bugus banget bos harga 36 ribu kualitas banget maksih bosss,23,positive,0.75,137,0.0145985401459854,0.2608695652173913,0.0,0.0,0.0688670263408441,0,95.28
cifli598,"Desain:mewah
Kualitas:baguss
Pas untuk Acara:santai & Resmi",5.0,20.0,1762286907,desain mewah kualitas baguss pas untuk acara santai resmi,desain mewah kualitas baguss pas untuk acara santai resmi,9,neutral,0.55,57,0.0175438596491228,0.0,0.0,0.0,0.0043859649122807,0,67.2
syarifahnurhandayaniagus,"Desain:bagus
Kualitas:ok
Pas untuk Acara:kerja",5.0,1.0,1758027064,desain bagus kualitas ok pas untuk acara kerja,desain bagus kualitas ok pas untuk acara kerja,8,positive,0.75,46,0.0,0.0,0.0,0.0,0.0,0,81.9
a*****9,"Desain:elegan bgt
Kualitas:sangat memuaskan
Pas untuk Acara:formal dan non formal

Sangat memuaskan menurutku, suami seneng banget",5.0,1.0,1765478927,desain elegan bgt kualitas sangat memuaskan pas untuk acara formal dan non formal sangat memuaskan menurutku suami seneng banget,desain elegan bgt kualitas sangat memuaskan pas untuk acara formal dan non formal sangat memuaskan menurutku suami seneng banget,19,neutral,0.55,128,0.0,0.3157894736842105,0.0,0.0,0.0789473684210526,0,50.67
mbalusi404,"Desain:sangat elegan
Kualitas:sangat baik
Pas untuk Acara:segala acara

jam 35k kaya harga 350k 😂 
thanks for all ❣️",5.0,5.0,1764508902,desain sangat elegan kualitas sangat baik pas untuk acara segala acara jam 35k kaya harga 350k thanks for all,desain sangat elegan kualitas sangat baik pas untuk acara segala acara jam 35k kaya harga 350k thanks for all,19,neutral,0.55,109,0.0091743119266055,0.2105263157894736,0.0,0.0,0.0549251569290197,0,56.92
r*****a,"Desain:jam tangan dengan tampilan elegan
Kualitas:sangat bagus

jalan-jalan",5.0,3.0,1758032318,desain jam tangan dengan tampilan elegan kualitas sangat bagus jalan jalan,desain jam tangan dengan tampilan elegan kualitas sangat bagus jalan jalan,11,positive,0.75,74,0.0,0.1818181818181818,0.0,0.0,0.0454545454545454,0,84.02
sepriandika451,,5.0,1.0,1758174172,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
fajarbaktinugroho23,"mendarat dengan selamat, lengkap tanpa cacat, barang bagus utuk harga yang murah",5.0,2.0,1764914859,mendarat dengan selamat lengkap tanpa cacat barang bagus utuk harga yang murah,mendarat dengan selamat lengkap tanpa cacat barang bagus utuk harga yang murah,12,positive,0.75,78,0.0,0.0,0.0,0.0,0.0,0,83.63
hendikardanang,"Desain:menarik,bagus,dan elegan
Kualitas:sangat bagus
Pas untuk Acara:semua acara cocok

Jangan ragu beli disini..toko amanah..pesanan sesuai.
Jam nya bagus,elegan..mantappp🤩🤩🤩",5.0,4.0,1763297244,desain menarik bagus dan elegan kualitas sangat bagus pas untuk acara semua acara cocok jangan ragu beli disini toko amanah pesanan sesuai jam nya bagus elegan mantappp,desain menarik bagus dan elegan kualitas sangat bagus pas untuk acara semua acara cocok jangan ragu beli disini toko amanah pesanan sesuai jam nya bagus elegan mantappp,27,positive,0.75,168,0.0119047619047619,0.2592592592592592,0.0,0.0,0.0677910052910052,0,84.83
7zk_svaskq,"Desain:Buagusss 😍

Niat beli buat hadiah hari guru. Alhamdulillah tokonya gercep, jam nya real pict buagusss sampek"" anak saya jd kepingin beli 😂 packing aman bubble tebak. Pak kurir yg biasanya terima kasih barang sampek dgn aman 😊",5.0,0.0,1763734100,desain buagusss niat beli buat hadiah hari guru alhamdulillah tokonya gercep jam nya real pict buagusss sampek anak saya jd kepingin beli packing aman bubble tebak pak kurir yg biasanya terima kasih barang sampek dgn aman,desain buagusss niat beli buat hadiah hari guru alhamdulillah tokonya gercep jam nya real pict buagusss sampek anak saya jd kepingin beli packing aman bubble tebak pak kurir yg biasanya terima kasih barang sampek dgn aman,36,neutral,0.55,221,0.0271493212669683,0.2222222222222222,0.0,0.0,0.0623428858722976,0,49.06
bextwo08,"Desain:bagus
Kualitas:bagus

Mantap murah berkualitas tinggi ini nama nya jam gadun",5.0,3.0,1757454999,desain bagus kualitas bagus mantap murah berkualitas tinggi ini nama nya jam gadun,desain bagus kualitas bagus mantap murah berkualitas tinggi ini nama nya jam gadun,13,positive,0.75,82,0.0121951219512195,0.1538461538461538,0.0,0.0,0.0415103189493433,0,84.12
febriaanrs,"Desain:keren modern

Bagus elegant dengan harga yang terjangkau juga. Bikin cakep buat dipake kemana mana, sangat rekomendasi menurut aku",5.0,0.0,1763520438,desain keren modern bagus elegant dengan harga yang terjangkau juga bikin cakep buat dipake kemana mana sangat rekomendasi menurut aku,desain keren modern bagus elegant dengan harga yang terjangkau juga bikin cakep buat dipake kemana mana sangat rekomendasi menurut aku,20,positive,0.75,134,0.0,0.0,0.0,0.0,0.0,0,80.0
ario.dinata,"Desain:elegan dan menarik
Kegunaan:cocok dipakai sehari hari
Kualitas:lumayan ok

Paket nya udah nyampe warna sesuai yg dipesan cuma pengemasan nya aja yg kurang rapi kotak nya penyok tp jam nya bagus suami saya suka",4.0,1.0,1764303453,desain elegan dan menarik kegunaan cocok dipakai sehari hari kualitas lumayan ok paket nya udah nyampe warna sesuai yg dipesan cuma pengemasan nya aja yg kurang rapi kotak nya penyok tp jam nya bagus suami saya suka,desain elegan dan menarik kegunaan cocok dipakai sehari hari kualitas lumayan ok paket nya udah nyampe warna sesuai yg dipesan cuma pengemasan nya aja yg kurang rapi kotak nya penyok tp jam nya bagus suami saya suka,37,positive,0.75,215,0.0046511627906976,0.1621621621621621,0.0,0.0,0.0417033312382149,0,76.93
b*****4,Sesuai expektasi... 👍👍👍,5.0,0.0,1758628397,sesuai expektasi,sesuai expektasi,2,positive,0.75,16,0.0,0.0,0.0,0.0,0.0,0,80.0
911putra,"Desain:bagus
Kualitas:baik

Pas utk semua acara",5.0,0.0,1756991264,desain bagus kualitas baik pas utk semua acara,desain bagus kualitas baik pas utk semua acara,8,positive,0.75,46,0.0,0.0,0.0,0.0,0.0,0,80.0
rks1995,Sangat sangat puas!!👍👍👍,5.0,1.0,1764991762,sangat sangat puas,sangat sangat puas,3,positive,0.75,18,0.0,0.6666666666666666,0.0,0.0,0.1666666666666666,0,77.81
e*****4,,5.0,4.0,1759284842,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,12.45
novicantik4,"Manteb pisan neh jam 
Haturnuhun",5.0,5.0,1757760645,manteb pisan neh jam haturnuhun,manteb pisan neh jam haturnuhun,5,neutral,0.55,31,0.0,0.0,0.0,0.0,0.0,0,57.87
dharmagardha,"sesuai dengan yang di pesan, segera co dehh dijamin ga nyesel",5.0,1.0,1758347333,sesuai dengan yang di pesan segera co dehh dijamin ga nyesel,sesuai dengan yang di pesan segera co dehh dijamin ga nyesel,11,positive,0.75,60,0.0166666666666666,0.0,0.0,0.0,0.0041666666666666,0,81.8
cimtaz02m1,"bagus bangettt asli nya ga nyesel beli di sini bakal jadi toko favorit sihh next bakal order lg di sini, thankyou🤭🤭🥰😍",5.0,0.0,1757286762,bagus bangettt asli nya ga nyesel beli di sini bakal jadi toko favorit sihh next bakal order lg di sini thankyou,bagus bangettt asli nya ga nyesel beli di sini bakal jadi toko favorit sihh next bakal order lg di sini thankyou,21,positive,0.75,112,0.0267857142857142,0.2857142857142857,0.0,0.0,0.078125,0,78.12
d*****b,,5.0,0.0,1758473574,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
y*****y,"Desain:menarik
Kualitas:memuaskan
Pas untuk Acara:cocok untuk acara",5.0,1.0,1755585151,desain menarik kualitas memuaskan pas untuk acara cocok untuk acara,desain menarik kualitas memuaskan pas untuk acara cocok untuk acara,10,positive,0.75,67,0.0,0.4,0.0,0.0,0.1,0,79.45
841y7eq0k1,baguss bangett dengan harga segituu wort it 😍,5.0,1.0,1754500444,baguss bangett dengan harga segituu wort it,baguss bangett dengan harga segituu wort it,7,neutral,0.55,43,0.0697674418604651,0.0,0.0,0.0,0.0174418604651162,0,51.63
romlyalfarizi,,5.0,0.0,1762786403,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
49oxk9297v,,5.0,3.0,1757410984,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,12.14
yufwwcopb3,"Desain:bagus
Kualitas:sangat baik
Kegunaan:mantap",5.0,2.0,1761478344,desain bagus kualitas sangat baik kegunaan mantap,desain bagus kualitas sangat baik kegunaan mantap,7,positive,0.75,49,0.0204081632653061,0.0,0.0,0.0,0.0051020408163265,0,83.5
m*****a,"Desain:bagus
Kualitas:semoga awet
Kegunaan:trandy

Cocok buat kado",5.0,0.0,1758966459,desain bagus kualitas semoga awet kegunaan trandy cocok buat kado,desain bagus kualitas semoga awet kegunaan trandy cocok buat kado,10,positive,0.75,65,0.0153846153846153,0.0,0.0,0.0,0.0038461538461538,0,79.91
c94a7uxfem,,5.0,0.0,1758238585,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
06032008jelita,"Desain:menarik
Kualitas:mewah

Semua acara",5.0,1.0,1758174315,desain menarik kualitas mewah semua acara,desain menarik kualitas mewah semua acara,6,neutral,0.55,41,0.0,0.0,0.0,0.0,0.0,0,51.9
alditria25,"Desain:Bagus dan kerennnn
Kegunaan:sangat cocok untuk di jadikan Kado Ultah
Kualitas:sangat memuaskan",4.0,0.0,1759030334,desain bagus dan kerennnn kegunaan sangat cocok untuk di jadikan kado ultah kualitas sangat memuaskan,desain bagus dan kerennnn kegunaan sangat cocok untuk di jadikan kado ultah kualitas sangat memuaskan,15,positive,0.75,101,0.0396039603960396,0.1333333333333333,0.0,0.0,0.0432343234323432,0,75.01
aswadrahmadi,,5.0,4.0,1759103181,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,12.45
1o2z3vegpe,,5.0,0.0,1755585685,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
zakisulthanlubis,,5.0,2.0,1758808957,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.8
haerulsandy,,5.0,0.0,1754617340,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
heryputra810,Kualitas:sangat baik dan memuaskan,5.0,0.0,1752645276,kualitas sangat baik dan memuaskan,kualitas sangat baik dan memuaskan,5,neutral,0.55,34,0.0,0.0,0.0,0.0,0.0,0,50.0
l*****i,"Desain:elegan
Kualitas:sangat bagus",5.0,2.0,1756019751,desain elegan kualitas sangat bagus,desain elegan kualitas sangat bagus,5,positive,0.75,35,0.0,0.0,0.0,0.0,0.0,0,83.63
jkswar,"Desain:keren
Kegunaan:sangat cocok
Kualitas:oke",5.0,0.0,1759624945,desain keren kegunaan sangat cocok kualitas oke,desain keren kegunaan sangat cocok kualitas oke,7,positive,0.75,47,0.0212765957446808,0.0,0.0,0.0,0.0053191489361702,0,79.87
wahyu.wardhana,Sangat bagus,5.0,0.0,1764843087,sangat bagus,sangat bagus,2,positive,0.75,12,0.0,0.0,0.0,0.0,0.2,0,75.2
fbp8d48tmc,Desain:elegan cucokkk,5.0,0.0,1758981433,desain elegan cucokkk,desain elegan cucokkk,3,neutral,0.55,21,0.0952380952380952,0.0,0.0,0.0,0.0238095238095238,0,49.64
anis_nuroniyah,"Kualitas:lumayan mantap
Desain:cakep
Pas untuk Acara:cocok segala acara",5.0,2.0,1756772608,kualitas lumayan mantap desain cakep pas untuk acara cocok segala acara,kualitas lumayan mantap desain cakep pas untuk acara cocok segala acara,11,positive,0.75,71,0.0,0.1818181818181818,0.0,0.0,0.0454545454545454,0,82.49
ruslanknharti90571,Desain:bagus,5.0,0.0,1765252718,desain bagus,desain bagus,2,positive,0.75,12,0.0,0.0,0.4,0.0,0.32,0,72.32
ggr6kvft4k,Kualitas:bguss,5.0,0.0,1759551535,kualitas bguss,kualitas bguss,2,neutral,0.55,14,0.0714285714285714,0.0,0.0,0.0,0.2178571428571428,0,46.73
a*****1,"Desain:menarik
Kualitas:berfungsi baik 👍",5.0,0.0,1759928573,desain menarik kualitas berfungsi baik,desain menarik kualitas berfungsi baik,5,neutral,0.55,38,0.0,0.0,0.0,0.0,0.0,0,50.0
t*****e,Sangat keren.. sesuai bajet,5.0,0.0,1759294649,sangat keren sesuai bajet,sangat keren sesuai bajet,4,positive,0.75,25,0.0,0.0,0.0,0.0,0.0,0,80.0
aliando09,,5.0,0.0,1758257629,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
emiasrilina,"Desain:menarik dan bagus
Kegunaan:sangat cocok di jadikan kado
Kualitas:bagus banget dan memuaskan

Bagus.  Elegan dan cocok buat acara formal dan non formal
Harga segitu dapet jam yang bagus modern dan gak pasaran",5.0,0.0,1764985739,desain menarik dan bagus kegunaan sangat cocok di jadikan kado kualitas bagus banget dan memuaskan bagus elegan dan cocok buat acara formal dan non formal harga segitu dapet jam yang bagus modern dan gak pasaran,desain menarik dan bagus kegunaan sangat cocok di jadikan kado kualitas bagus banget dan memuaskan bagus elegan dan cocok buat acara formal dan non formal harga segitu dapet jam yang bagus modern dan gak pasaran,35,positive,0.75,211,0.0047393364928909,0.3714285714285714,0.0,0.0,0.0940419769803656,0,77.74
indrawankung23,"Desain:Sangat cantik
Kegunaan:Jam tangan
Kualitas:elegan

Pokoknya mantaap banget buat barang nyaa,mohom maaf tdak diberi foto karna hp saya kamera buram jadi maaf,
     Untuk barang nya sangat bagus pokonya mah",5.0,0.0,1763810650,desain sangat cantik kegunaan jam tangan kualitas elegan pokoknya mantaap banget buat barang nyaa mohom maaf tdak diberi foto karna hp saya kamera buram jadi maaf untuk barang nya sangat bagus pokonya mah,desain sangat cantik kegunaan jam tangan kualitas elegan pokoknya mantaap banget buat barang nyaa mohom maaf tdak diberi foto karna hp saya kamera buram jadi maaf untuk barang nya sangat bagus pokonya mah,33,positive,0.75,204,0.0245098039215686,0.1818181818181818,0.0,0.0,0.0515819964349376,0,78.76
helmisofyan582,Alhamdulillah akhirnya sampai juga barangnya sesuai estimasi bener2 amanah nih toko semoga di berikan keberkahan oleh Allah SWT dan makasih shopee dan kurir yg ramah,5.0,0.0,1755585096,alhamdulillah akhirnya sampai juga barangnya sesuai estimasi bener2 amanah nih toko semoga di berikan keberkahan oleh allah swt dan makasih shopee dan kurir yg ramah,alhamdulillah akhirnya sampai juga barangnya sesuai estimasi bener2 amanah nih toko semoga di berikan keberkahan oleh allah swt dan makasih shopee dan kurir yg ramah,25,positive,0.75,165,0.0181818181818181,0.08,0.0,0.0,0.0245454545454545,0,79.41
rosidinsit0804,"Kualitas:Bagus banget nalah
Desain:menarik banget malah
Kegunaan:untuk aku sendiri

Pokoknya kalian gak nyesel beli jam di sini pokok mantap dan awet jam nyaa semoga lancar kak jualan nya makasih kak paket nya aman sampai tujuan nya
Maaf yaa kak gak aku Poto karena gak sempet

Apa lagi kemarin lagi promo aku dapat harga 25 Alhamdulillah ",5.0,0.0,1762344426,kualitas bagus banget nalah desain menarik banget malah kegunaan untuk aku sendiri pokoknya kalian gak nyesel beli jam di sini pokok mantap dan awet jam nyaa semoga lancar kak jualan nya makasih kak paket nya aman sampai tujuan nya maaf yaa kak gak aku poto karena gak sempet apa lagi kemarin lagi promo aku dapat harga 25 alhamdulillah,kualitas bagus banget nalah desain menarik banget malah kegunaan untuk aku sendiri pokoknya kalian gak nyesel beli jam di sini pokok mantap dan awet jam nyaa semoga lancar kak jualan nya makasih kak paket nya aman sampai tujuan nya maaf yaa kak gak aku poto karena gak sempet apa lagi kemarin lagi promo aku dapat harga 25 alhamdulillah,58,positive,0.75,336,0.0148809523809523,0.3103448275862069,0.0,0.0,0.0813064449917898,0,78.05
afriyaniiayu,,5.0,0.0,1758030934,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
edisuharjospdi,"Desain:menarik
Kegunaan:cocok
Kualitas:bagus

Toko nya amanah sangat oke",5.0,0.0,1765240375,desain menarik kegunaan cocok kualitas bagus toko nya amanah sangat oke,desain menarik kegunaan cocok kualitas bagus toko nya amanah sangat oke,11,positive,0.75,71,0.0140845070422535,0.0,0.0,0.0,0.0035211267605633,0,79.92
cuma_nonton88,Desain:josh,5.0,0.0,1757552547,desain josh,desain josh,2,neutral,0.55,11,0.0,0.0,0.0,0.0,0.2,0,47.0
aliplia,"Desain:elegan
Kegunaan:kado
Kualitas:mewah

ga keliatan harga 30 ribu plis mewah banget",5.0,0.0,1759464161,desain elegan kegunaan kado kualitas mewah ga keliatan harga 30 ribu plis mewah banget,desain elegan kegunaan kado kualitas mewah ga keliatan harga 30 ribu plis mewah banget,14,neutral,0.55,86,0.0116279069767441,0.1428571428571428,0.0,0.0,0.0386212624584717,0,49.42
lllb9pnng8,"Desain:sangat cocok dengan warna kulit gelap
Kegunaan:cocok untuk pemakaian setiap harinya
Kualitas:kesannya sangat mewahdan menawan",5.0,0.0,1763032809,desain sangat cocok dengan warna kulit gelap kegunaan cocok untuk pemakaian setiap harinya kualitas kesannya sangat mewahdan menawan,desain sangat cocok dengan warna kulit gelap kegunaan cocok untuk pemakaian setiap harinya kualitas kesannya sangat mewahdan menawan,18,positive,0.75,132,0.0151515151515151,0.2222222222222222,0.0,0.0,0.0593434343434343,0,78.58
