username,comment,rating,likes,create_time,comment_clean
anis_nuroniyah,"Kualitas:lumayan mantap
Desain:cakep
Pas untuk Acara:cocok segala acara",5,2,1756772608,kualitas lumayan mantap desain cakep pas untuk acara cocok segala acara
ruslanknharti90571,Desain:bagus,5,0,1765252718,desain bagus
ggr6kvft4k,Kualitas:bguss,5,0,1759551535,kualitas bguss
a*****1,"Desain:menarik
Kualitas:berfungsi baik 👍",5,0,1759928573,desain menarik kualitas berfungsi baik
t*****e,Sangat keren.. sesuai bajet,5,0,1759294649,sangat keren sesuai bajet
aliando09,,5,0,1758257629,nan
emiasrilina,"Desain:menarik dan bagus
Kegunaan:sangat cocok di jadikan kado
Kualitas:bagus banget dan memuaskan

Bagus.  Elegan dan cocok buat acara formal dan non formal
Harga segitu dapet jam yang bagus modern dan gak pasaran",5,0,1764985739,desain menarik dan bagus kegunaan sangat cocok di jadikan kado kualitas bagus banget dan memuaskan bagus elegan dan cocok buat acara formal dan non formal harga segitu dapet jam yang bagus modern dan gak pasaran
indrawankung23,"Desain:Sangat cantik
Kegunaan:Jam tangan
Kualitas:elegan

Pokoknya mantaap banget buat barang nyaa,mohom maaf tdak diberi foto karna hp saya kamera buram jadi maaf,
     Untuk barang nya sangat bagus pokonya mah",5,0,1763810650,desain sangat cantik kegunaan jam tangan kualitas elegan pokoknya mantaap banget buat barang nyaa mohom maaf tdak diberi foto karna hp saya kamera buram jadi maaf untuk barang nya sangat bagus pokonya mah
helmisofyan582,Alhamdulillah akhirnya sampai juga barangnya sesuai estimasi bener2 amanah nih toko semoga di berikan keberkahan oleh Allah SWT dan makasih shopee dan kurir yg ramah,5,0,1755585096,alhamdulillah akhirnya sampai juga barangnya sesuai estimasi bener2 amanah nih toko semoga di berikan keberkahan oleh allah swt dan makasih shopee dan kurir yg ramah
rosidinsit0804,"Kualitas:Bagus banget nalah
Desain:menarik banget malah
Kegunaan:untuk aku sendiri

Pokoknya kalian gak nyesel beli jam di sini pokok mantap dan awet jam nyaa semoga lancar kak jualan nya makasih kak paket nya aman sampai tujuan nya
Maaf yaa kak gak aku Poto karena gak sempet

Apa lagi kemarin lagi promo aku dapat harga 25 Alhamdulillah ",5,0,1762344426,kualitas bagus banget nalah desain menarik banget malah kegunaan untuk aku sendiri pokoknya kalian gak nyesel beli jam di sini pokok mantap dan awet jam nyaa semoga lancar kak jualan nya makasih kak paket nya aman sampai tujuan nya maaf yaa kak gak aku poto karena gak sempet apa lagi kemarin lagi promo aku dapat harga 25 alhamdulillah
afriyaniiayu,,5,0,1758030934,nan
edisuharjospdi,"Desain:menarik
Kegunaan:cocok
Kualitas:bagus

Toko nya amanah sangat oke",5,0,1765240375,desain menarik kegunaan cocok kualitas bagus toko nya amanah sangat oke
cuma_nonton88,Desain:josh,5,0,1757552547,desain josh
aliplia,"Desain:elegan
Kegunaan:kado
Kualitas:mewah

ga keliatan harga 30 ribu plis mewah banget",5,0,1759464161,desain elegan kegunaan kado kualitas mewah ga keliatan harga 30 ribu plis mewah banget
lllb9pnng8,"Desain:sangat cocok dengan warna kulit gelap
Kegunaan:cocok untuk pemakaian setiap harinya
Kualitas:kesannya sangat mewahdan menawan",5,0,1763032809,desain sangat cocok dengan warna kulit gelap kegunaan cocok untuk pemakaian setiap harinya kualitas kesannya sangat mewahdan menawan
natez975,"Desain:bagus
Fungsi:buat liat waktu soalny sering lup

Bagus banget bisa styling juga",5,0,1751336249,desain bagus fungsi buat liat waktu soalny sering lup bagus banget bisa styling juga
8qrj_h2a7e,"Kualitas:memuaskan
Desain:mewah
Pas untuk Acara:semua acars",5,0,1752645230,kualitas memuaskan desain mewah pas untuk acara semua acars
dindarfats,"Desain:jam dengan tampilan mewah
Kualitas:sangat baikk
Kegunaan:sangat cocok untuk kado

kerenn euyy 👍🏻",5,0,1758804159,desain jam dengan tampilan mewah kualitas sangat baikk kegunaan sangat cocok untuk kado kerenn euyy
eriyanaeriyana462,"Desain:bagus
Kualitas:blom tau
Pas untuk Acara:👍👍🤩",5,0,1756634243,desain bagus kualitas blom tau pas untuk acara
junita940,"Desain:desain bagus, aku suka sesuai dgn pidio nya.",5,0,1757947369,desain desain bagus aku suka sesuai dgn pidio nya
shivaramadhani255,"Desain:Classy
Kualitas:Sesuai harga
Kegunaan:Untuk diri sendiri

Bagus banget ya jamnya, aku suka banget desainnya 😌",5,0,1758172424,desain classy kualitas sesuai harga kegunaan untuk diri sendiri bagus banget ya jamnya aku suka banget desainnya
so419608ld,"Kualitas:sangat bagus
Desain:menarik
Pas untuk Acara:pas untuk pesta dan jalan2",5,0,1752646591,kualitas sangat bagus desain menarik pas untuk acara pas untuk pesta dan jalan2
merryhandani251,"Desain:bagusss bangettt
Kualitas:okeeeee
Pas untuk Acara:mewahhh bangettt

Bagusss bangett kakk mewahhh bangettt",5,0,1754385818,desain bagusss bangettt kualitas okeeeee pas untuk acara mewahhh bangettt bagusss bangett kakk mewahhh bangettt
77kyulrlgh,"Desain:👍
Kegunaan:👍
Kualitas:sesuai dengan harganya",5,0,1759584210,desain kegunaan kualitas sesuai dengan harganya
asih1128,Bagus bgt MasyaAllah😍😍😘,5,0,1752458250,bagus bgt masyaallah
uvnowppml8,Mantap sesuwai,5,0,1751938781,mantap sesuwai
d*****i,"Desain:old money vibes

ada boxnya, buku manual, lap, bahkan dikasih baterai cadangan👍👍",5,0,1763871945,desain old money vibes ada boxnya buku manual lap bahkan dikasih baterai cadangan
amanahnur13,"Desain:jam dengan tampilan yang elegan
Kualitas:terjamin dengan standar tinggi
Pas untuk Acara:harian

Bagus sesuai dengan ekspektasi",5,0,1756268439,desain jam dengan tampilan yang elegan kualitas terjamin dengan standar tinggi pas untuk acara harian bagus sesuai dengan ekspektasi
ayunita01,"Desain:jam dengan tampilan yang elegan
Kualitas:mewah dan berkualitas
Pas untuk Acara:dipakai sehari hari",5,0,1757033559,desain jam dengan tampilan yang elegan kualitas mewah dan berkualitas pas untuk acara dipakai sehari hari
omialfarez123,"Desain:elegan
Kegunaan:jam
Kualitas:terbaik

packing rapih,orderan sesuai,warna cakep elegan dan untuk harga segini bener bener diluar ekspektasi sihh hihi thx",5,0,1764949181,desain elegan kegunaan jam kualitas terbaik packing rapih orderan sesuai warna cakep elegan dan untuk harga segini bener bener diluar ekspektasi sihh hihi thx
normaneneng,"Desain:jam y bagus terlihat mewah
Kegunaan:cocok buat sehari hari
Kualitas:bagus

Barang y Dateng sesuai permintaan lancar terus pokok y bos",5,0,1765538680,desain jam y bagus terlihat mewah kegunaan cocok buat sehari hari kualitas bagus barang y dateng sesuai permintaan lancar terus pokok y bos
abdurrahmanapip_08,"Desain:jam tangan dengan tampilan elegan
Kualitas:terasa mewah dan berkualitas
Kegunaan:sangan cocok untuk dipakai sehari hari",5,0,1758340680,desain jam tangan dengan tampilan elegan kualitas terasa mewah dan berkualitas kegunaan sangan cocok untuk dipakai sehari hari
nuriampurba,"Desain:bagus elegan
Kegunaan:cocok buat semuanya
Kualitas:bagus",5,0,1758190938,desain bagus elegan kegunaan cocok buat semuanya kualitas bagus
listiameylani,"Desain:jam tangan dengan desain yang elegan
Kualitas:bagus kualitas nya tinggi
Pas untuk Acara:pas untuk acara

Jam nya sangatlah istimewa sekali",5,0,1756014072,desain jam tangan dengan desain yang elegan kualitas bagus kualitas nya tinggi pas untuk acara pas untuk acara jam nya sangatlah istimewa sekali
abdulrizalalfazri,"Desain:good
Kualitas:sangat memuaskan

Cocok untuk segala",5,0,1755585085,desain good kualitas sangat memuaskan cocok untuk segala
ghibranaquarium,bintang lima,5,0,1758343168,bintang lima
sominji18,"Sangat memuaskan 
Cocok untuk kado 
Gaya elegan tidak perlu menguras kantong 
Ini jualan atau sedekah ya
Sukses terus yaa",5,0,1757972844,sangat memuaskan cocok untuk kado gaya elegan tidak perlu menguras kantong ini jualan atau sedekah ya sukses terus yaa
zamaja252,"Makasi  barangnya dh sampai 
Sesui dgn gambarnya
Bagusbangt kren pokonya tdk nyesel beli di sini 
Debess😍",5,0,1756282020,makasi barangnya dh sampai sesui dgn gambarnya bagusbangt kren pokonya tdk nyesel beli di sini debess
sari.8183,Sesuai mantap,5,0,1758287300,sesuai mantap
w*****s,,5,0,1756574255,nan
k*****4,"Desain:bagus
Kualitas:lumayan
Pas untuk Acara:semua

Murah lumayan desainnya semoga awet bagus baik",5,0,1758071258,desain bagus kualitas lumayan pas untuk acara semua murah lumayan desainnya semoga awet bagus baik
nararyazakariawatukuro,Sesuai dengan yang di iklankan.,5,0,1758883977,sesuai dengan yang di iklankan
maria_titik77,"Kualitas:lumayan bagus
Desain:elegan
Pas untuk Acara:santai dan resmi

Produk telah dtrima dlm keadaan baik.mksih seller n shopee",5,3,1753247684,kualitas lumayan bagus desain elegan pas untuk acara santai dan resmi produk telah dtrima dlm keadaan baik mksih seller n shopee
widaabubakar,Kualitas:Alhamdulillah SDH Sampai jam tangan nya bagus dan sangat memuaskan bonus batre lagi..semoga awet,5,0,1752803818,kualitas alhamdulillah sdh sampai jam tangan nya bagus dan sangat memuaskan bonus batre lagi semoga awet
azhayzaenudinamd,Bagus bangat,5,0,1764298833,bagus bangat
yuliasitinurjamilah,,5,0,1759829471,nan
h*****i,"Desain:keren
Kegunaan:kado
Kualitas:oke

Bagus buat kado, tambahin lagi warna itemnya mau co lagi nih buat ponakan suka pas lihat barangnya",5,0,1761146867,desain keren kegunaan kado kualitas oke bagus buat kado tambahin lagi warna itemnya mau co lagi nih buat ponakan suka pas lihat barangnya
8rafli,"Desain:bgus
Kualitas:sangat bangus
Pas untuk Acara:pas",5,0,1757917676,desain bgus kualitas sangat bangus pas untuk acara pas
lia_jamela,Desain:bagus,5,0,1759232855,desain bagus
sanjaya358,Desain:bagus,5,0,1765542439,desain bagus
muhammadsafitra146,Kualitas:kualitas sangat bagus,5,0,1759317763,kualitas kualitas sangat bagus
memeysafitri872,"Desain:menarik
Kualitas:sangat bagus
Pas untuk Acara:untuk sehari hari",5,0,1753754503,desain menarik kualitas sangat bagus pas untuk acara untuk sehari hari
ml6upy0929,Kualitas:bagus,5,0,1752457949,kualitas bagus
ramlahram254,Kualitas:sangat memuaskan,5,0,1752025281,kualitas sangat memuaskan
muhammadaizilnasuha655,"Desain:mantap
Kualitas:gk diragukan
Kegunaan:boleh lah dipakek styles",5,0,1758465166,desain mantap kualitas gk diragukan kegunaan boleh lah dipakek styles
t*****5,"Desain:sudah bagus tapi tidak berfungsi
Kegunaan:gak guna ini mah suda sampai ganti baterai tapi tetep gak bisa di nyalain

tidak bagus karena barang rusak",1,0,1764240159,desain sudah bagus tapi tidak berfungsi kegunaan gak guna ini mah suda sampai ganti baterai tapi tetep gak bisa di nyalain tidak bagus karena barang rusak
fashionku.girlshop,"Lamaa, admin gak kerja chat gak di respon pengiriman lama",1,0,1758647828,lamaa admin gak kerja chat gak di respon pengiriman lama
rgytxfmodt,"Desain:Sangat bagus wanna crash
Kegunaan:unntuk Tangan
Kualitas:bagus rapi",5,0,1763038655,desain sangat bagus wanna crash kegunaan unntuk tangan kualitas bagus rapi
ahmadrusfandi,"Desain:bagus sesui
Kegunaan:bisa buat kado
Kualitas:sesuai gambar",5,0,1765034469,desain bagus sesui kegunaan bisa buat kado kualitas sesuai gambar
deniprasetya048,Desain:rapih dan baguss,5,0,1758187627,desain rapih dan baguss
sitisopiah1008,"Desain:bagus
Kualitas:terjamin",5,0,1756902188,desain bagus kualitas terjamin
q_4nfc0f8v,"Desain:elegan
Kegunaan:cocok dipake ke kantor dan jalan
Kualitas:sangat memuaskan",5,0,1763976187,desain elegan kegunaan cocok dipake ke kantor dan jalan kualitas sangat memuaskan
f*****6,"Desain:desain yg menarik
Kualitas:mewah",5,0,1755584820,desain desain yg menarik kualitas mewah
arsyadmaulana930,,4,0,1755581731,nan
4jvzvbie4i,"Desain:bagus
Kegunaan:cocok
Kualitas:bagus",5,0,1758889843,desain bagus kegunaan cocok kualitas bagus
p*****a,Jam nya bagus elegan semoga awet,5,0,1757325203,jam nya bagus elegan semoga awet
m*****g,"Desain:cantik
Kualitas:mewah

Apa aja bisa",5,0,1755584524,desain cantik kualitas mewah apa aja bisa
abuikmal_,"Desain:Elegan
Kualitas:Satndart",5,0,1755583843,desain elegan kualitas satndart
a*****l,"Desain:bagus keren
Kualitas:asli terjamin",5,0,1756276347,desain bagus keren kualitas asli terjamin
a*****l,"Desain:bagus keren
Kualitas:asli terjamin",5,0,1756660663,desain bagus keren kualitas asli terjamin
mukzizah04,"Desain:bagus bgtt
Kualitas:bagus . box elegan",5,0,1754618300,desain bagus bgtt kualitas bagus box elegan
mandalika1222,Bagus kak jamnya semoga awet,5,0,1758023680,bagus kak jamnya semoga awet
fashionku.girlshop,"Jam jelek pengemasan lama, hati hati yang beli disini",1,0,1758647828,jam jelek pengemasan lama hati hati yang beli disini
fashionku.girlshop,"Paket gak dikirim kirim lamaaaaaaa, kualitas jelek nyesel banget",1,1,1763658250,paket gak dikirim kirim lamaaaaaaa kualitas jelek nyesel banget
o93yacjfv0,Sesuai kokkk baguss😁,4,0,1757762171,sesuai kokkk baguss
ayk_hpmo9b,Ga sesuai sama yang di gambar,1,1,1763658258,ga sesuai sama yang di gambar
a*****8,"Desain:desain sangat bagus
Kegunaan:sangat cocok untuk dijadikan kado ataupun di pake untuk sehari-hari
Kualitas:sangat baik

Dengan harga 35K sih work it sih kaya beli jam tangan mahal wkwkwkwkwk",5,1,1764758429,desain desain sangat bagus kegunaan sangat cocok untuk dijadikan kado ataupun di pake untuk sehari hari kualitas sangat baik dengan harga 35k sih work it sih kaya beli jam tangan mahal wkwkwkwkwk
yatirohayati228,"Desain:terlihat keren dan modern
Kegunaan:sangat cocok digunakan untuk kado
Kualitas:sangat baik

Makasih paket sudah diterima dg baik paking rapi dan aman barang ORI lengkap dg kartu garansi barang terlihat keren dg harga cukup terjangkau",5,0,1763935236,desain terlihat keren dan modern kegunaan sangat cocok digunakan untuk kado kualitas sangat baik makasih paket sudah diterima dg baik paking rapi dan aman barang ori lengkap dg kartu garansi barang terlihat keren dg harga cukup terjangkau
titik.94,"Desain:jam tangan nya bagus
Kegunaan:cocok buat kado
Kualitas:bagus

Makasih seller barangnya sudah sampai",5,0,1760279303,desain jam tangan nya bagus kegunaan cocok buat kado kualitas bagus makasih seller barangnya sudah sampai
mx9nzt5r59,"Desain:mantap gila
Kegunaan:sangat cocok untuk berpergian
Kualitas:sangat baik dan memuaskan

Pokoknya ngga nyesel milih produk ini",5,0,1764065846,desain mantap gila kegunaan sangat cocok untuk berpergian kualitas sangat baik dan memuaskan pokoknya ngga nyesel milih produk ini
rifkamemah,"Desain:bagus

Barang sampai dgn baik tapi syang yang jam wanita nya ngk berfungsi",5,0,1765777913,desain bagus barang sampai dgn baik tapi syang yang jam wanita nya ngk berfungsi
alpinlusi,"Barang bagus dengan harga segitu
Elegan cocok di bawa berpergian/ acara",5,0,1764072765,barang bagus dengan harga segitu elegan cocok di bawa berpergian acara
pki0e1s1zm,"Desain:bagus
Kegunaan:suka pesan yg kedua cocok baget
Kualitas:bagus",5,0,1764585959,desain bagus kegunaan suka pesan yg kedua cocok baget kualitas bagus
lidanmh,"Desain:Elegant
Kegunaan:Sangat bermanfaat
Kualitas:Bagus

Kenapa baru nemu jam sebagus ini, dengan harga murah tapi kualitas nggak murahan bener-bener bagus,kumplit di kasih boxs plus batre cadangan di tambah ada garansinya,pengiriman cepat sangat rekoment belanja di sini.",5,0,1765632630,desain elegant kegunaan sangat bermanfaat kualitas bagus kenapa baru nemu jam sebagus ini dengan harga murah tapi kualitas nggak murahan bener bener bagus kumplit di kasih boxs plus batre cadangan di tambah ada garansinya pengiriman cepat sangat rekoment belanja di sini
lipaldi17,"Desain:desain sangat keren
Kualitas:kerenn sesuai ekpestai",5,0,1761738150,desain desain sangat keren kualitas kerenn sesuai ekpestai
