username,comment,rating,likes,create_time,comment_clean
microcomputerstore,"Fungsi:berfungsi dengan baik
Keaslian:original vgen

Barang sesuai pesanan dan berfungsi dengan baik",5,0,1748928980,fungsi berfungsi dengan baik keaslian original vgen barang sesuai pesanan dan berfungsi dengan baik
arifyudhaa,"Mantap barang ori, waktu di test normal dan kenceng, instal windows gak kerasa langsung selesai mantap.",5,0,1595932781,mantap barang ori waktu di test normal dan kenceng instal windows gak kerasa langsung selesai mantap
nunuchi5nu,"Barang sesuai dan berfungsi
Semoga awet",5,0,1720339760,barang sesuai dan berfungsi semoga awet
cpyon,"Fitur Terbaik:Kurir cepat

Semoga barangnya awet",5,0,1696811981,fitur terbaik kurir cepat semoga barangnya awet
a*****o,"Fungsi:bekerja dengan baik
Garansi:sangat membantu dan semoga tidak ada kerusakan sehingga tidak perlu klaim garansi
Keaslian:ori",5,0,1753425098,fungsi bekerja dengan baik garansi sangat membantu dan semoga tidak ada kerusakan sehingga tidak perlu klaim garansi keaslian ori
ahmadffff,"Produk berbahaya, jadi ga ada waktu buat ke kamar mandi pas nyalain laptop",5,1,1597495776,produk berbahaya jadi ga ada waktu buat ke kamar mandi pas nyalain laptop
sisca_iw,"Fungsi:barang bekerja dengan baik
Garansi:sesuai deskripsi toko
Keaslian:dijamin asli

Oke sip recomended",5,0,1731925911,fungsi barang bekerja dengan baik garansi sesuai deskripsi toko keaslian dijamin asli oke sip recomended
ninikrohana,Sudah dipasang.. Belum dicoba karena belum selesai... Semoga cocok.. terima kasih,5,0,1696818238,sudah dipasang belum dicoba karena belum selesai semoga cocok terima kasih
dianbajulan,"Fitur Terbaik:ok
Sepadan dengan Harga:Ok

Paket di terima",5,0,1703932093,fitur terbaik ok sepadan dengan harga ok paket di terima
wahyudp98,"Upgrade ssd nambah cepet pas buka windows, mantap lah makin cepet kerjanya",5,0,1610972625,upgrade ssd nambah cepet pas buka windows mantap lah makin cepet kerjanya
,"Mantaaaap
Q uda langganan di toko ini",5,0,1619667473,mantaaaap q uda langganan di toko ini
exwan_andi,,5,0,1700472164,nan
a*****z,Booting windows cepet + loading game nya 2x cepet 👍👍🔥,5,1,1697760962,booting windows cepet loading game nya 2x cepet
rizkitumbas,"Sepadan dengan Harga:ok
Fitur Terbaik:ok

Packing cepat sampai good job  jos semoga bagus jos mantap",5,0,1696818687,sepadan dengan harga ok fitur terbaik ok packing cepat sampai good job jos semoga bagus jos mantap
gutteh,Barang bagus sesuai deskripsi,5,0,1723030191,barang bagus sesuai deskripsi
ferdi2511,Thx,5,0,1594728674,thx
cwati0128,,5,0,1757378241,nan
ciptowk,barang sudah di terima dalam keadaan baik..,5,0,1705461901,barang sudah di terima dalam keadaan baik
nunuchi5nu,Barang sesuai,5,0,1736691159,barang sesuai
dhyephoo,Semoga awet,5,0,1708818441,semoga awet
fathur767,,5,0,1691841363,nan
sistiawan,,5,0,1724297703,nan
fadholjalaludin,,5,0,1736520219,nan
sofyan1723,,5,0,1744114683,nan
a*****o,,5,0,1703692713,nan
diqyaimi,Berfungsi dengan baik... Terima kasih... 👌,5,0,1726236551,berfungsi dengan baik terima kasih
a*****d,"Sippp, respon penjual baik, paket cepat sampai, packing aman",5,0,1632901863,sippp respon penjual baik paket cepat sampai packing aman
i*****4,,5,0,1704547938,nan
harryrasaini,,5,0,1607133586,nan
nurul.fanani,"Sepadan dengan Harga:iya
Fitur Terbaik:original

barang original bagus, harga bersahabat, seller ramah dan fast respon, packing bagus, pengiriman cepat. recommended seller. thanks",5,0,1694591254,sepadan dengan harga iya fitur terbaik original barang original bagus harga bersahabat seller ramah dan fast respon packing bagus pengiriman cepat recommended seller thanks
asrori_cak_tutorial,"Barang cepat sampai, penjual responsive, good job. 
Barang original, garansi resmi.
Jos tankyu",5,0,1633874161,barang cepat sampai penjual responsive good job barang original garansi resmi jos tankyu
,"Makasih ya kak barang dah sampai
Maaaf telat ngasih ulasan
Mantaaaaap",5,0,1615209276,makasih ya kak barang dah sampai maaaf telat ngasih ulasan mantaaaaap
a*****2,"Fungsi:langsung dicoba dan berfungsi dengan baik
Garansi:garansi resmi
Keaslian:asli

Laptop langsung ngacir",5,0,1731494796,fungsi langsung dicoba dan berfungsi dengan baik garansi garansi resmi keaslian asli laptop langsung ngacir
i*****i,"Fitur Terbaik:Trusted seller
Sepadan dengan Harga:Iya

Produk sampai di rumah dengan selamat, udah dipake dan kebaca sesuai dengan orderan. Thanks seller.",5,0,1680020964,fitur terbaik trusted seller sepadan dengan harga iya produk sampai di rumah dengan selamat udah dipake dan kebaca sesuai dengan orderan thanks seller
ervanpratama54,"Packing bagus, mg berfungsi normal dan awet",5,0,1734507899,packing bagus mg berfungsi normal dan awet
m*****u,"Fungsi:mantap
Garansi:gatau belum pernah rusak pake V-Gen cuma micro SD yg udah rusak itupun 8 tahun lebih kayaknya
Keaslian:gak tahu, harusnya asli

Kualitas V-Gen menurut saya luar biasa ya, ada micro SD bertahan 8 atau 10 tahun entah 15 tahun, ada SSD belum rusak udah sekitar 7 tahun, jadi menurut saya sangat worth it lah ya, cuma emang harusnya data segera diganti ke disk baru sebelum 7 atau 8 tahun biar gak ilang kayak microsd saya. Harga sangat bersaing daripada beli merek bagus ending2nya sama aja rusaknya.",5,0,1744538094,fungsi mantap garansi gatau belum pernah rusak pake v gen cuma micro sd yg udah rusak itupun 8 tahun lebih kayaknya keaslian gak tahu harusnya asli kualitas v gen menurut saya luar biasa ya ada micro sd bertahan 8 atau 10 tahun entah 15 tahun ada ssd belum rusak udah sekitar 7 tahun jadi menurut saya sangat worth it lah ya cuma emang harusnya data segera diganti ke disk baru sebelum 7 atau 8 tahun biar gak ilang kayak microsd saya harga sangat bersaing daripada beli merek bagus ending2nya sama aja rusaknya
risesunkdr,Trimakasih,5,0,1735032998,trimakasih
risesunkdr,Trimakasih,5,0,1742080176,trimakasih
decylintje,"Fungsi:PC
Keaslian:ori
Fitur:HD

Packing rapi & aman sampe ke tujuan. Produk bergaransi. Harga lbh murah dari yg lain. Semoga awet. Tq",5,0,1723274333,fungsi pc keaslian ori fitur hd packing rapi aman sampe ke tujuan produk bergaransi harga lbh murah dari yg lain semoga awet tq
andregas27,ÕKέ 👌🏼☺,5,0,1727657564,k
sinyoongjin,"Pelayaman toko cepat.
Dan barang masih belum dicoba....

Terima aksih...",5,0,1757338528,pelayaman toko cepat dan barang masih belum dicoba terima aksih
dependent.id,mantap,5,0,1697198477,mantap
fibriant,mantap,5,0,1671144806,mantap
ricowahyu99,,5,0,1671199647,nan
n*****s,Semoga awet,5,0,1673440741,semoga awet
yanawai,Lumayan & semoga awet,4,2,1755005379,lumayan semoga awet
duta_itsolution,"Barang sudah datang sesuai pesanan,berfungsi dengan baik,,untuk pengiriman agak lama biasanya 1-2hari ,,ini sampai 5 hari tpi not bad,,okhe thank v gen",5,0,1706332056,barang sudah datang sesuai pesanan berfungsi dengan baik untuk pengiriman agak lama biasanya 1 2hari ini sampai 5 hari tpi not bad okhe thank v gen
edb555566,"Packing rapi, pengiriman cepat, kualitas bagus 👍👍",5,0,1608266137,packing rapi pengiriman cepat kualitas bagus
m*****z,Belum di coba,5,0,1680436242,belum di coba
a*****2,"Fungsi:produknya bekerja dengab baik, berfungsi baik
Garansi:entah, tidak baca
Keaslian:asli original",5,0,1746229140,fungsi produknya bekerja dengab baik berfungsi baik garansi entah tidak baca keaslian asli original
limpungadi,"Sepadan dengan Harga:lumayan cepet untuk sytem,",5,0,1691841369,sepadan dengan harga lumayan cepet untuk sytem
zyzy_store,,5,0,1672712480,nan
harcell,"bsrang sudah sampai, semoga awet ..",5,0,1705662514,bsrang sudah sampai semoga awet
bimasena_publisher,Mantap,5,0,1703738558,mantap
fahmiamanatnasrulloh,Mantap.,5,0,1635453542,mantap
eka_fira,"Keaslian:asli

Mantap",5,0,1716602149,keaslian asli mantap
ahmad_zahron28,Sepadan dengan Harga:sepadan.. top..,5,0,1710077240,sepadan dengan harga sepadan top
dangodu_olshop,"mntap, bonusnya kopi..",5,0,1755951639,mntap bonusnya kopi
c*****s,"Fungsi:okey
Garansi:no
Keaslian:asli",5,0,1761728184,fungsi okey garansi no keaslian asli
,"Korban Upgrade, not support nvme.",4,0,1666857040,korban upgrade not support nvme
gopek26,"Fungsi:ber operasi dg baik
Garansi:dilengkapingaransi resmi
Keaslian:terjamin asli

Bagus barang sesuai,sudah langanan disini",5,0,1741174180,fungsi ber operasi dg baik garansi dilengkapingaransi resmi keaslian terjamin asli bagus barang sesuai sudah langanan disini
p*****w,"Fungsi:beroperasi dengan baik
Keaslian:Terjamin asli

Sudah saya pasang di PC",5,0,1742088933,fungsi beroperasi dengan baik keaslian terjamin asli sudah saya pasang di pc
h*****i,,5,0,1744723411,nan
w*****a,Mantap! Original & berfungsi normal,4,0,1746377611,mantap original berfungsi normal
ayundrakawol,,5,0,1740935206,nan
and_re1ss,,5,0,1576343413,nan
z*****a,"Fungsi:belum dipasang
Garansi:tidak ada
Keaslian:kurang tau

Masih baru datang, semoga bisa berfungsi sebagaimana mestinya dengan baik. Makasih seller. Kalau udah oke semua, next diupdate penilaiannya.",4,0,1737549753,fungsi belum dipasang garansi tidak ada keaslian kurang tau masih baru datang semoga bisa berfungsi sebagaimana mestinya dengan baik makasih seller kalau udah oke semua next diupdate penilaiannya
mei.atz,"Fungsi:Sesuai deskripsi
Keaslian:100%

Sudah terlanjur nyaman dengan produk2 vgen: storage, ram, kabel data, dll. Kualitas produknya selalu melebihi harga. Dan yang paling penting, layanan garansi dan purnajualnya benar2 no ribet no ribut",5,0,1722309659,fungsi sesuai deskripsi keaslian 100 sudah terlanjur nyaman dengan produk2 vgen storage ram kabel data dll kualitas produknya selalu melebihi harga dan yang paling penting layanan garansi dan purnajualnya benar2 no ribet no ribut
my_tuppy,"Fungsi:bekum dicoba
Garansi:5 tahun
Keaslian:sepertinya

Barang sudah sampai, masih belum dicoba, terima kasih.",5,0,1727497772,fungsi bekum dicoba garansi 5 tahun keaslian sepertinya barang sudah sampai masih belum dicoba terima kasih
prassetyaw,"Fitur Terbaik:Barang original

pakcing aman, seller fast response, dan bisa digunakan

mantapp",5,0,1710727798,fitur terbaik barang original pakcing aman seller fast response dan bisa digunakan mantapp
h*****i,,5,0,1727263467,nan
emmarahmawati600,,5,0,1733714063,nan
ajiargabayu,,5,0,1737345076,nan
ahmadriyono23,,5,0,1737701702,nan
bosgolden,,5,0,1737780717,nan
ichinaki,,5,0,1720585380,nan
zi6ma,,5,0,1721811678,nan
hansky.fc,,5,0,1730496300,nan
rahayurachmad,,5,0,1730708609,nan
ichinaki,,5,0,1731042502,nan
m*****s,,5,0,1722048066,nan
michella888.micmac,,5,0,1723464893,nan
dodik922,,5,0,1714724391,nan
kartono210476,,5,0,1720476961,nan
gedebudiartha,,5,0,1724986412,nan
f*****e,,5,0,1721658532,nan
tokoliaruerror,,5,0,1725448769,nan
susiandayani,,5,0,1719613714,nan
mahfudridhopambudi,,5,0,1731771526,nan
uiankustiana,,4,0,1725833451,nan
setiapur,,4,0,1714833453,nan
waskitha12,,5,0,1731134878,nan
a*****i,,5,0,1715044043,nan
jlukass,,5,0,1728647951,nan
madani.komp,,5,0,1735291157,nan
z*****3,,5,0,1730615003,nan
vic_zies,,5,0,1728741791,nan
kertasmerang,,5,0,1736756876,nan
yunus1204,,5,0,1738578007,nan
sammyfoir,,5,0,1725022324,nan
asnifa28,,5,0,1725715825,nan
s*****r,,5,0,1730643779,nan
galihismahendra,,5,0,1724928185,nan
hendrasaputra10.7,,5,0,1717729108,nan
bitin_,,5,0,1731926831,nan
ziwann_hp,,5,0,1715931986,nan
maulanabrian56,,5,0,1736757634,nan
ahmad_r05,,5,0,1724392252,nan
argiezhou,,5,0,1720660808,nan
c*****a,,5,0,1724541227,nan
amalia_tri01,,5,0,1732776702,nan
h*****e,,5,0,1737305832,nan
humaidi32,,5,0,1723132139,nan
tobakudeli,,5,0,1738892502,nan
arya_gading682,,5,0,1735730590,nan
bosgolden,,5,0,1733963114,nan
bosgolden,,5,0,1735961515,nan
ibrohimbudianto,,5,0,1720785368,nan
marpinpinpin,,5,0,1717471891,nan
rm_nawir,,5,0,1719942018,nan
anggawan,,5,0,1726748399,nan
alamischa,,5,0,1721709470,nan
defina_jasmine,,5,0,1715556221,nan
byuhbyuh.07,,5,0,1731129672,nan
arilfikryl0111,,5,0,1733376536,nan
cv_mbn,,5,0,1721120712,nan
ahmadrifat425,,5,0,1735122899,nan
diaostore1,,5,0,1732544512,nan
42w9l_qtqu,,5,0,1733824679,nan
marpinpinpin,,5,0,1716873680,nan
afzar_comp,,5,0,1717753108,nan
umamarea,,5,0,1729870135,nan
haritsuddin,,5,0,1713284974,nan
davidbau,,5,0,1724835239,nan
lukman_bhilist,,4,0,1713957399,nan
anakgowa,,4,0,1730332274,nan
artemsu231,,4,0,1725210066,nan
wadudkarangsokon,,3,0,1733398361,nan
moch_dhofi,,5,0,1711457579,nan
atanasius27,,5,0,1711190530,nan
fzf_riezal211,,5,0,1711108834,nan
w*****o,,5,0,1710587970,nan
abishabri,,5,0,1709558153,nan
m*****9,,5,0,1709627210,nan
lukman_bhilist,,5,0,1708475730,nan
indahzahrotul1977,,5,0,1707110961,nan
bayu1009,,5,0,1706285493,nan
masdukibahri,,5,0,1706576820,nan
omegahomecare_official,,5,0,1705892839,nan
rizkyzulfikarranda,,5,0,1705660766,nan
athfalrsyd,,5,1,1723294053,nan
b*****8,,5,0,1704815160,nan
axisyzr,,5,0,1703677627,nan
v*****1,,5,0,1703978593,nan
bambangns,,5,0,1700231741,nan
raihandzakyh,,5,0,1700789435,nan
r*****n,,5,0,1700194743,nan
pandasirup,,5,0,1661495447,nan
pandasirup,,5,0,1660866800,nan
bazarudd1n,,5,0,1693371719,nan
,,5,0,1684641262,nan
a*****a,,5,0,1643710637,nan
yufa_azmyastore,,5,0,1660683169,nan
oland_,,5,0,1681551712,nan
ferry310180,,5,0,1619174015,nan
,,5,0,1642395066,nan
ronny.pm,,5,0,1640342547,nan
sigit150687,,5,0,1698378572,nan
alikedisantoso,,5,0,1675225825,nan
dianisabila,,5,0,1669593961,nan
iwanadityatya,,5,0,1653740115,nan
uwieee17,,5,0,1627649042,nan
rahadyanom,,5,0,1636687044,nan
whynifa,,5,0,1602928340,nan
roissaputro,,5,0,1597612747,nan
yusufoksabri,,5,0,1629889136,nan
maswoko,,5,0,1686414605,nan
akmals17,,5,0,1632934560,nan
d*****e,,4,0,1625126923,nan
hiddayart,,5,0,1664028096,nan
mozasabz,,4,0,1603005109,nan
pesisir_bertuah,,4,0,1654059890,nan
riduan.coal,,5,0,1671706142,nan
nurulfuadi1990,,5,0,1616149184,nan
izza_saputra,,5,0,1672737856,nan
fiangalihwiratama,,5,0,1609412551,nan
d*****s,,5,0,1635480885,nan
jalanmentor10,,5,0,1656982322,nan
topique01.ssmd,,5,0,1694821607,nan
hdtuc,,5,0,1620644496,nan
tokoramabisha,,5,0,1633662138,nan
tokoramabisha,,5,0,1672991304,nan
ichsan1214,,5,0,1613014896,nan
feryramdani_,,5,0,1662780254,nan
triyanto3383,,5,0,1692530839,nan
yahyanuarsyah,,5,0,1655129464,nan
ngluyo,,5,0,1687255926,nan
muhammadegoghani,,5,0,1663993603,nan
eric_takahara,,5,0,1659326683,nan
iwangalihsantoso,,5,0,1646920426,nan
,,5,0,1601382808,nan
kholifah_siti,,5,0,1742096613,nan
sc_multimedia,,5,0,1747971066,nan
ngadadedy,,5,0,1763519554,nan
cheepybromex,,5,0,1753024889,nan
lutfi.ismunazir,,5,0,1750594269,nan
bazarudd1n,,5,0,1753005154,nan
whus69,,5,0,1749432248,nan
mtamamn,,5,0,1745204077,nan
reyhan_fr,,5,0,1749508092,nan
zaini_ahmad89,,5,0,1744551707,nan
zaini_ahmad89,,5,0,1765074278,nan
shefry,,5,0,1742517708,nan
m*****r,,5,0,1751411454,nan
araprint,,5,0,1749769525,nan
arfianyona21,,5,0,1745503324,nan
m*****0,,5,0,1753264973,nan
wildanputra287,,5,0,1752207533,nan
esonfikri,,5,0,1749294214,nan
pandutriyudha85,,5,0,1765193815,nan
ikiynet,,5,0,1752070213,nan
pudjo.jess20,,5,0,1743284686,nan
khoironhabibi41,,5,0,1749099935,nan
muzayyanah_24,,5,0,1742084606,nan
arlina81,,5,0,1748243153,nan
rezaza24,,5,0,1753986059,nan
zulianto23,,5,0,1741416317,nan
zulianto23,,5,0,1753686302,nan
imron_amro,,5,0,1744503022,nan
nunuchi5nu,,5,0,1760323982,nan
dedy_is,,5,0,1741229947,nan
dedy_is,,5,0,1741229960,nan
yb_r4dfdf0,,5,0,1741958864,nan
novandarr,,5,0,1745929100,nan
ulul.albab90,,5,0,1746493137,nan
akbarp1256,,5,0,1748444070,nan
ek565rnp7c,,5,0,1749681929,nan
yayabella86,,5,0,1749519735,nan
tyooke699,,5,0,1748669981,nan
fathonisetiawan,,5,0,1750917543,nan
pudji_rachman,,5,0,1750837532,nan
yayabella86,,5,0,1751705771,nan
seven7net,,5,0,1752853594,nan
jlcomputer07,,5,0,1754733682,nan
bazarudd1n,,5,0,1755251124,nan
imron_amro,,5,0,1756245108,nan
m*****r,,5,0,1757383487,nan
a*****a,,5,0,1758663325,nan
seven7net,,5,0,1763020429,nan
i*****e,,5,0,1764076487,nan
tonicahyadi791,,5,0,1765320656,nan
niluhsepti711,,4,0,1759236843,nan
suryadi_sarkasi,,3,0,1741075711,nan
