username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence,text_len,char_repeat_ratio,token_repeat_ratio,dup_score,mismatch,fake_score,fake_pred,trust_score
h3b4b52eqc,Bagus lgh sesuai harga,5.0,5.0,1763303711,bagus lgh sesuai harga,bagus lgh sesuai harga,4,positive,0.75,22,0.0,0.0,0.0,0.0,0.0,0,87.87
sobirin_05xx,"Kondisi Barang:Buruk(Tak Bisa Di Gunakan)

Maaf Kak Ini,Barangnya Sampe Dengan Aman,Tapi Kenapa GK Nyala Gini Mati Total Di Charger Juga Pun GK Nyala Juga,Jadi Gimana Ini Ada Kendala Di Laptopnya,Tolong Dong Gimana Itu Laptop Yang Saya Udah Beli Tapi GK Nyala Malahan Mati Total Di Charger GK Masuk(GK Mau Nyala), Tolong Dong Gimana Itu Mati Total GK Nyala Lagii,Uang 1Jta+ Bukan Nilai Yg Rendah,Maaf Saya Berkomentar Seperti Ini Karna Barangnya GK Nyala Tapi Udh Mati Total Dari Sananya",1.0,5.0,1764652627,kondisi barang buruk tak bisa di gunakan maaf kak ini barangnya sampe dengan aman tapi kenapa gk nyala gini mati total di charger juga pun gk nyala juga jadi gimana ini ada kendala di laptopnya tolong dong gimana itu laptop yang saya udah beli tapi gk nyala malahan mati total di charger gk masuk gk mau nyala tolong dong gimana itu mati total gk nyala lagii uang 1jta bukan nilai yg rendah maaf saya berkomentar seperti ini karna barangnya gk nyala tapi udh mati total dari sananya,kondisi barang buruk tak bisa di gunakan maaf kak ini barangnya sampe dengan aman tapi kenapa gk nyala gini mati total di charger juga pun gk nyala juga jadi gimana ini ada kendala di laptopnya tolong dong gimana itu laptop yang saya udah beli tapi gk nyala malahan mati total di charger gk masuk gk mau nyala tolong dong gimana itu mati total gk nyala lagii uang 1jta bukan nilai yg rendah maaf saya berkomentar seperti ini karna barangnya gk nyala tapi udh mati total dari sananya,87,negative,0.75,482,0.0062240663900414,0.5747126436781609,0.0,0.0,0.1452341775170506,0,11.35
vendyaja,,5.0,2.0,1751796221,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.8
andimaganza,Mantap🫰,5.0,1.0,1734191043,mantap,mantap,1,positive,0.75,6,0.0,0.0,0.0,0.0,0.6,1,18.02
aidaayank,Warna:putih,5.0,1.0,1760433511,warna putih,warna putih,2,neutral,0.55,11,0.0,0.0,0.0,0.0,0.2,0,48.79
fzfh2_can9,"Fungsi:Bekerja dengan baik sekali sesuai kehendak
Warna:oke
Kondisi Barang:datang dengan baik",5.0,0.0,1759045841,fungsi bekerja dengan baik sekali sesuai kehendak warna oke kondisi barang datang dengan baik,fungsi bekerja dengan baik sekali sesuai kehendak warna oke kondisi barang datang dengan baik,14,positive,0.75,93,0.0,0.2857142857142857,0.0,0.0,0.0714285714285714,0,78.29
bathynthaliank,,5.0,1.0,1742382627,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
q624zvk11p,"Fungsi:bagus
Kondisi Barang:lumayan bagus",5.0,1.0,1765795987,fungsi bagus kondisi barang lumayan bagus,fungsi bagus kondisi barang lumayan bagus,6,positive,0.75,41,0.0,0.3333333333333333,0.0,0.0,0.0833333333333333,0,79.86
roely_ferdy,"Fungsi:ok
Kondisi:ok
Spesifikasi:ok",5.0,2.0,1757560897,fungsi ok kondisi ok spesifikasi ok,fungsi ok kondisi ok spesifikasi ok,6,neutral,0.55,35,0.0,0.5,0.0,0.0,0.125,0,51.61
durasti1983,"Kondisi:bagus
Fungsi:baik",5.0,1.0,1734520127,kondisi bagus fungsi baik,kondisi bagus fungsi baik,4,positive,0.75,25,0.0,0.0,0.0,0.0,0.0,0,81.9
e_yt4sou5g,"trimakasi ..datangnnya cepat. dan amanah..tapi ada salah wrn aja..
tapi brgnya bagus dan aman..👍",4.0,1.0,1735187763,trimakasi datangnnya cepat dan amanah tapi ada salah wrn aja tapi brgnya bagus dan aman,trimakasi datangnnya cepat dan amanah tapi ada salah wrn aja tapi brgnya bagus dan aman,15,positive,0.75,87,0.0114942528735632,0.2666666666666666,0.0,0.0,0.0695402298850574,0,76.28
monald0601,"Tolong sebelum penguiriman di cek barangnya, yang kuruang baik fungsinya atau rusak",1.0,4.0,1759416731,tolong sebelum penguiriman di cek barangnya yang kuruang baik fungsinya atau rusak,tolong sebelum penguiriman di cek barangnya yang kuruang baik fungsinya atau rusak,12,negative,0.75,82,0.0,0.0,0.0,0.0,0.0,0,10.59
idt22lf0zs,Ok baik brngnya bagus,5.0,0.0,1756885210,ok baik brngnya bagus,ok baik brngnya bagus,4,positive,0.75,21,0.0,0.0,0.0,0.0,0.0,0,80.0
2bzfbywffd,"Fungsi:agak delay dikit
Kondisi:aman, tidak lecet",4.0,1.0,1748214166,fungsi agak delay dikit kondisi aman tidak lecet,fungsi agak delay dikit kondisi aman tidak lecet,8,negative,0.75,48,0.0,0.0,0.0,1.0,0.2,0,16.83
ardi_cool,"Fungsi:barang bekerja dengan baik cuma layarx bergaris
Warna:sesuai dengan di pesan
Kondisi Barang:dalam keadaan dengan baik",5.0,0.0,1764120559,fungsi barang bekerja dengan baik cuma layarx bergaris warna sesuai dengan di pesan kondisi barang dalam keadaan dengan baik,fungsi barang bekerja dengan baik cuma layarx bergaris warna sesuai dengan di pesan kondisi barang dalam keadaan dengan baik,19,positive,0.75,124,0.0080645161290322,0.3684210526315789,0.0,0.0,0.0941213921901528,0,77.74
sitiyanti516,"Fungsi:bekerja dengan baik sesuai harapan
Kondisi Barang:datang dalam keadaan mulus",5.0,0.0,1762248487,fungsi bekerja dengan baik sesuai harapan kondisi barang datang dalam keadaan mulus,fungsi bekerja dengan baik sesuai harapan kondisi barang datang dalam keadaan mulus,12,positive,0.75,83,0.0120481927710843,0.0,0.0,0.0,0.003012048192771,0,79.93
disemhany,"Yg sy pesan tdk sesuai dengan yg dikirim, barang yg dikirim rusak dan da sy pesan 256GB SSD tp yg DTG 140gb.",2.0,0.0,1763525549,yg sy pesan tdk sesuai dengan yg dikirim barang yg dikirim rusak dan da sy pesan 256gb ssd tp yg dtg 140gb,yg sy pesan tdk sesuai dengan yg dikirim barang yg dikirim rusak dan da sy pesan 256gb ssd tp yg dtg 140gb,22,neutral,0.55,106,0.0094339622641509,0.4545454545454545,0.0,0.0,0.1159948542024013,0,36.68
3twaw7zwrz,"Fungsi:baik
Kondisi Barang:walaupun bekas tapi masih beroperasi dengan baik",5.0,0.0,1764216804,fungsi baik kondisi barang walaupun bekas tapi masih beroperasi dengan baik,fungsi baik kondisi barang walaupun bekas tapi masih beroperasi dengan baik,11,neutral,0.55,75,0.0,0.1818181818181818,0.0,0.0,0.0454545454545454,0,49.32
h*****i,"Fungsi:baik

Sangat bagus dan efisien
Barang bekerja dengan baik
Memiliki rekat yang sangat kuat",5.0,1.0,1755370179,fungsi baik sangat bagus dan efisien barang bekerja dengan baik memiliki rekat yang sangat kuat,fungsi baik sangat bagus dan efisien barang bekerja dengan baik memiliki rekat yang sangat kuat,15,positive,0.75,95,0.0,0.2666666666666666,0.0,0.0,0.0666666666666666,0,80.27
rizackrg,"Fungsi:bekerja dgn baik
Kondisi Barang:bgus,baik
Warna:sesuai pesanan (warna putih)

Alhamdullilah,pket/pesanannya sdh smpe dan lngsung diterima oleh pemesan/pmbelinya jam 13.13.tdi siang",4.0,2.0,1756376185,fungsi bekerja dgn baik kondisi barang bgus baik warna sesuai pesanan warna putih alhamdullilah pket pesanannya sdh smpe dan lngsung diterima oleh pemesan pmbelinya jam 13 13 tdi siang,fungsi bekerja dgn baik kondisi barang bgus baik warna sesuai pesanan warna putih alhamdullilah pket pesanannya sdh smpe dan lngsung diterima oleh pemesan pmbelinya jam 13 13 tdi siang,29,positive,0.75,184,0.0108695652173913,0.2068965517241379,0.0,0.0,0.0544415292353823,0,78.32
veranurida,"Fungsi:barang bekerja dengan baik
Warna:sesuai dengan yg di pesan
Kondisi:mulus, tidak mengecewakan

ITS oc. dengan harga segitu dapat leptop dengan kondisi seperti ini tu dah bets banget lah.... tokoh amanah, rekomendasi bgt kalo belanja di toko ini.",5.0,11.0,1764129085,fungsi barang bekerja dengan baik warna sesuai dengan yg di pesan kondisi mulus tidak mengecewakan its oc dengan harga segitu dapat leptop dengan kondisi seperti ini tu dah bets banget lah tokoh amanah rekomendasi bgt kalo belanja di toko ini,fungsi barang bekerja dengan baik warna sesuai dengan yg di pesan kondisi mulus tidak mengecewakan its oc dengan harga segitu dapat leptop dengan kondisi seperti ini tu dah bets banget lah tokoh amanah rekomendasi bgt kalo belanja di toko ini,40,negative,0.75,242,0.0,0.25,0.0,1.0,0.2625,0,30.72
alannicko622,Warna:sesuai,5.0,3.0,1752836111,warna sesuai,warna sesuai,2,positive,0.75,12,0.0,0.0,0.0,0.0,0.2,0,80.07
erli33333,,5.0,1.0,1734652568,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
c*****a,,5.0,1.0,1732848682,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
js0506,,5.0,1.0,1730991661,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
tiaramoonstar,,5.0,1.0,1732792048,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
soksigarut,,4.0,1.0,1733643047,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,10.54
y3226xlt52,,4.0,1.0,1735527405,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,10.54
haditya06,,5.0,1.0,1735139091,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
wulanbetisusanti03,,5.0,1.0,1735142752,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
maklont,,5.0,1.0,1734316133,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
yantokevin,,5.0,1.0,1734406732,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
b5wbl1fkfl,,5.0,1.0,1734850134,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
renimartinimendrofa,,5.0,0.0,1734529113,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
salmafadilah865,,4.0,1.0,1735021200,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,10.54
bangmoeh,,4.0,1.0,1735139096,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,10.54
albeera_shop01,,5.0,1.0,1734489721,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
joeliyadhi321,,5.0,2.0,1732465444,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.8
,,5.0,2.0,1732008476,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.8
t*****1,,5.0,1.0,1733304289,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
ega.setiawan,,5.0,1.0,1737341213,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
budiartobiahimo,,5.0,1.0,1740034762,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
popiaditya,,5.0,1.0,1735880857,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
allezandrobraska,,5.0,1.0,1735708041,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
edibudianto590,,5.0,1.0,1740103633,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
n551rqw3vx,,5.0,1.0,1736508646,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
ekayuliyanti919,,5.0,1.0,1737649299,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
adiherusaputra,,4.0,1.0,1740136758,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,10.54
iwan2293,,2.0,0.0,1738655940,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,8.36
erlin9980,,5.0,1.0,1733045010,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
594p5ok5ft,,5.0,1.0,1739799249,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
mariawapalanga046,,5.0,1.0,1734497202,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
vivi780,,5.0,1.0,1749091184,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
rizkyagusfiani,,5.0,1.0,1746505359,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
andrylukman,,5.0,1.0,1740839904,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
d6i61ap8m0,,5.0,1.0,1744154538,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
dasandewa87,,5.0,1.0,1744558895,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
elis_purwono,,5.0,1.0,1748059429,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
oldanymissa,,5.0,1.0,1748411783,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
zckos6zu30,,5.0,1.0,1748756837,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
wahailaella,,5.0,1.0,1749523160,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
pzorl_e716,,5.0,1.0,1750516192,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
jailaniptl005,,4.0,1.0,1744625593,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,10.54
suwartintin876,,4.0,1.0,1740972372,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,10.54
hsoleh,,4.0,1.0,1744384531,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,10.54
tn61so75j4,,4.0,1.0,1744769853,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,10.54
r4fa.xyz,,3.0,1.0,1742633066,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,9.66
menochinelrefwalu21,,5.0,1.0,1742367073,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
intanjayautama,,5.0,1.0,1747478479,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
ithatiti,,5.0,0.0,1745891212,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
blissmutiarandr,,5.0,0.0,1745857017,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
sdn3213,,5.0,0.0,1753280326,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
j2m747x8dk,,5.0,0.0,1753784736,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
guybgmep3a,,5.0,0.0,1753577156,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
dianamaliaazahra,,5.0,0.0,1752325840,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
dewawibawe,,5.0,0.0,1752736546,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
5pqud45sjf,,5.0,0.0,1753098286,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
nomianjelina,,5.0,0.0,1752567944,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
rahmadmad806,,5.0,0.0,1763890724,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
arwanwonosobo,,5.0,0.0,1763992539,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
umisholikhah631,,5.0,0.0,1749731967,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
fandhye,,5.0,0.0,1750126955,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
ummang88,,5.0,0.0,1760253572,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
khasd30p1b,,5.0,0.0,1761717031,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
dpzmyd39fv,,5.0,0.0,1761947980,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
teddysang,,5.0,0.0,1762107209,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
bungsuona,,5.0,0.0,1760765922,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
cf6u3csdhf,,5.0,0.0,1760658450,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
p1dltadjj8,,5.0,0.0,1762951472,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
k222nwp235,,5.0,0.0,1763054974,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
b4qlnj8fwi,,5.0,0.0,1755064390,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
snu9rv8qfi,,5.0,0.0,1755094591,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
ruli.hermansyah,,5.0,0.0,1758735771,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
t52qrw8k1o,,5.0,0.0,1758410045,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
deslinuko,,5.0,0.0,1758519018,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
dedeelva,,5.0,0.0,1758542882,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
annasaja06,,5.0,0.0,1759198865,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
mochrizal730,,5.0,0.0,1764838684,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
amatsonnn,,5.0,0.0,1765720510,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.0
dongoran1234,,4.0,1.0,1749613558,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,10.54
yyoisaa,,4.0,1.0,1747235886,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,10.54
v*****l,,4.0,0.0,1751753206,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,10.12
zeus44932,,4.0,0.0,1758024647,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,10.12
qs9cb2wtpq,,4.0,0.0,1759830423,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,10.12
irwandaengtompo,,4.0,0.0,1765001720,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,10.12
x09v9jge0r,,4.0,0.0,1765275002,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,10.12
ghazalinst115,,3.0,0.0,1750161854,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,9.24
salmanismail302,,3.0,0.0,1760318205,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,9.24
_904ect09x,,1.0,0.0,1762788101,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,7.48
fickysaleh80,,5.0,1.0,1743512101,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.42
tiiya_,,5.0,2.0,1746047924,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,11.8
latifaaa44,,1.0,9.0,1763023969,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1,10.09
