username,comment,rating,likes,create_time,comment_clean
h3b4b52eqc,Bagus lgh sesuai harga,5,5,1763303711,bagus lgh sesuai harga
sobirin_05xx,"Kondisi Barang:Buruk(Tak Bisa Di Gunakan)

Maaf Kak Ini,Barangnya Sampe Dengan Aman,Tapi Kenapa GK Nyala Gini Mati Total Di Charger Juga Pun GK Nyala Juga,Jadi Gimana Ini Ada Kendala Di Laptopnya,Tolong Dong Gimana Itu Laptop Yang Saya Udah Beli Tapi GK Nyala Malahan Mati Total Di Charger GK Masuk(GK Mau Nyala), Tolong Dong Gimana Itu Mati Total GK Nyala Lagii,Uang 1Jta+ Bukan Nilai Yg Rendah,Maaf Saya Berkomentar Seperti Ini Karna Barangnya GK Nyala Tapi Udh Mati Total Dari Sananya",1,5,1764652627,kondisi barang buruk tak bisa di gunakan maaf kak ini barangnya sampe dengan aman tapi kenapa gk nyala gini mati total di charger juga pun gk nyala juga jadi gimana ini ada kendala di laptopnya tolong dong gimana itu laptop yang saya udah beli tapi gk nyala malahan mati total di charger gk masuk gk mau nyala tolong dong gimana itu mati total gk nyala lagii uang 1jta bukan nilai yg rendah maaf saya berkomentar seperti ini karna barangnya gk nyala tapi udh mati total dari sananya
vendyaja,,5,2,1751796221,nan
andimaganza,Mantap🫰,5,1,1734191043,mantap
aidaayank,Warna:putih,5,1,1760433511,warna putih
fzfh2_can9,"Fungsi:Bekerja dengan baik sekali sesuai kehendak
Warna:oke
Kondisi Barang:datang dengan baik",5,0,1759045841,fungsi bekerja dengan baik sekali sesuai kehendak warna oke kondisi barang datang dengan baik
bathynthaliank,,5,1,1742382627,nan
q624zvk11p,"Fungsi:bagus
Kondisi Barang:lumayan bagus",5,1,1765795987,fungsi bagus kondisi barang lumayan bagus
roely_ferdy,"Fungsi:ok
Kondisi:ok
Spesifikasi:ok",5,2,1757560897,fungsi ok kondisi ok spesifikasi ok
durasti1983,"Kondisi:bagus
Fungsi:baik",5,1,1734520127,kondisi bagus fungsi baik
e_yt4sou5g,"trimakasi ..datangnnya cepat. dan amanah..tapi ada salah wrn aja..
tapi brgnya bagus dan aman..👍",4,1,1735187763,trimakasi datangnnya cepat dan amanah tapi ada salah wrn aja tapi brgnya bagus dan aman
monald0601,"Tolong sebelum penguiriman di cek barangnya, yang kuruang baik fungsinya atau rusak",1,4,1759416731,tolong sebelum penguiriman di cek barangnya yang kuruang baik fungsinya atau rusak
idt22lf0zs,Ok baik brngnya bagus,5,0,1756885210,ok baik brngnya bagus
2bzfbywffd,"Fungsi:agak delay dikit
Kondisi:aman, tidak lecet",4,1,1748214166,fungsi agak delay dikit kondisi aman tidak lecet
ardi_cool,"Fungsi:barang bekerja dengan baik cuma layarx bergaris
Warna:sesuai dengan di pesan
Kondisi Barang:dalam keadaan dengan baik",5,0,1764120559,fungsi barang bekerja dengan baik cuma layarx bergaris warna sesuai dengan di pesan kondisi barang dalam keadaan dengan baik
sitiyanti516,"Fungsi:bekerja dengan baik sesuai harapan
Kondisi Barang:datang dalam keadaan mulus",5,0,1762248487,fungsi bekerja dengan baik sesuai harapan kondisi barang datang dalam keadaan mulus
disemhany,"Yg sy pesan tdk sesuai dengan yg dikirim, barang yg dikirim rusak dan da sy pesan 256GB SSD tp yg DTG 140gb.",2,0,1763525549,yg sy pesan tdk sesuai dengan yg dikirim barang yg dikirim rusak dan da sy pesan 256gb ssd tp yg dtg 140gb
3twaw7zwrz,"Fungsi:baik
Kondisi Barang:walaupun bekas tapi masih beroperasi dengan baik",5,0,1764216804,fungsi baik kondisi barang walaupun bekas tapi masih beroperasi dengan baik
h*****i,"Fungsi:baik

Sangat bagus dan efisien
Barang bekerja dengan baik
Memiliki rekat yang sangat kuat",5,1,1755370179,fungsi baik sangat bagus dan efisien barang bekerja dengan baik memiliki rekat yang sangat kuat
rizackrg,"Fungsi:bekerja dgn baik
Kondisi Barang:bgus,baik
Warna:sesuai pesanan (warna putih)

Alhamdullilah,pket/pesanannya sdh smpe dan lngsung diterima oleh pemesan/pmbelinya jam 13.13.tdi siang",4,2,1756376185,fungsi bekerja dgn baik kondisi barang bgus baik warna sesuai pesanan warna putih alhamdullilah pket pesanannya sdh smpe dan lngsung diterima oleh pemesan pmbelinya jam 13 13 tdi siang
veranurida,"Fungsi:barang bekerja dengan baik
Warna:sesuai dengan yg di pesan
Kondisi:mulus, tidak mengecewakan

ITS oc. dengan harga segitu dapat leptop dengan kondisi seperti ini tu dah bets banget lah.... tokoh amanah, rekomendasi bgt kalo belanja di toko ini.",5,11,1764129085,fungsi barang bekerja dengan baik warna sesuai dengan yg di pesan kondisi mulus tidak mengecewakan its oc dengan harga segitu dapat leptop dengan kondisi seperti ini tu dah bets banget lah tokoh amanah rekomendasi bgt kalo belanja di toko ini
alannicko622,Warna:sesuai,5,3,1752836111,warna sesuai
erli33333,,5,1,1734652568,nan
c*****a,,5,1,1732848682,nan
js0506,,5,1,1730991661,nan
tiaramoonstar,,5,1,1732792048,nan
soksigarut,,4,1,1733643047,nan
y3226xlt52,,4,1,1735527405,nan
haditya06,,5,1,1735139091,nan
wulanbetisusanti03,,5,1,1735142752,nan
maklont,,5,1,1734316133,nan
yantokevin,,5,1,1734406732,nan
b5wbl1fkfl,,5,1,1734850134,nan
renimartinimendrofa,,5,0,1734529113,nan
salmafadilah865,,4,1,1735021200,nan
bangmoeh,,4,1,1735139096,nan
albeera_shop01,,5,1,1734489721,nan
joeliyadhi321,,5,2,1732465444,nan
,,5,2,1732008476,nan
t*****1,,5,1,1733304289,nan
ega.setiawan,,5,1,1737341213,nan
budiartobiahimo,,5,1,1740034762,nan
popiaditya,,5,1,1735880857,nan
allezandrobraska,,5,1,1735708041,nan
edibudianto590,,5,1,1740103633,nan
n551rqw3vx,,5,1,1736508646,nan
ekayuliyanti919,,5,1,1737649299,nan
adiherusaputra,,4,1,1740136758,nan
iwan2293,,2,0,1738655940,nan
erlin9980,,5,1,1733045010,nan
594p5ok5ft,,5,1,1739799249,nan
mariawapalanga046,,5,1,1734497202,nan
vivi780,,5,1,1749091184,nan
rizkyagusfiani,,5,1,1746505359,nan
andrylukman,,5,1,1740839904,nan
d6i61ap8m0,,5,1,1744154538,nan
dasandewa87,,5,1,1744558895,nan
elis_purwono,,5,1,1748059429,nan
oldanymissa,,5,1,1748411783,nan
zckos6zu30,,5,1,1748756837,nan
wahailaella,,5,1,1749523160,nan
pzorl_e716,,5,1,1750516192,nan
jailaniptl005,,4,1,1744625593,nan
suwartintin876,,4,1,1740972372,nan
hsoleh,,4,1,1744384531,nan
tn61so75j4,,4,1,1744769853,nan
r4fa.xyz,,3,1,1742633066,nan
menochinelrefwalu21,,5,1,1742367073,nan
intanjayautama,,5,1,1747478479,nan
ithatiti,,5,0,1745891212,nan
blissmutiarandr,,5,0,1745857017,nan
sdn3213,,5,0,1753280326,nan
j2m747x8dk,,5,0,1753784736,nan
guybgmep3a,,5,0,1753577156,nan
dianamaliaazahra,,5,0,1752325840,nan
dewawibawe,,5,0,1752736546,nan
5pqud45sjf,,5,0,1753098286,nan
nomianjelina,,5,0,1752567944,nan
rahmadmad806,,5,0,1763890724,nan
arwanwonosobo,,5,0,1763992539,nan
umisholikhah631,,5,0,1749731967,nan
fandhye,,5,0,1750126955,nan
ummang88,,5,0,1760253572,nan
khasd30p1b,,5,0,1761717031,nan
dpzmyd39fv,,5,0,1761947980,nan
teddysang,,5,0,1762107209,nan
bungsuona,,5,0,1760765922,nan
cf6u3csdhf,,5,0,1760658450,nan
p1dltadjj8,,5,0,1762951472,nan
k222nwp235,,5,0,1763054974,nan
b4qlnj8fwi,,5,0,1755064390,nan
snu9rv8qfi,,5,0,1755094591,nan
ruli.hermansyah,,5,0,1758735771,nan
t52qrw8k1o,,5,0,1758410045,nan
deslinuko,,5,0,1758519018,nan
dedeelva,,5,0,1758542882,nan
annasaja06,,5,0,1759198865,nan
mochrizal730,,5,0,1764838684,nan
amatsonnn,,5,0,1765720510,nan
dongoran1234,,4,1,1749613558,nan
yyoisaa,,4,1,1747235886,nan
v*****l,,4,0,1751753206,nan
zeus44932,,4,0,1758024647,nan
qs9cb2wtpq,,4,0,1759830423,nan
irwandaengtompo,,4,0,1765001720,nan
x09v9jge0r,,4,0,1765275002,nan
ghazalinst115,,3,0,1750161854,nan
salmanismail302,,3,0,1760318205,nan
_904ect09x,,1,0,1762788101,nan
fickysaleh80,,5,1,1743512101,nan
tiiya_,,5,2,1746047924,nan
latifaaa44,,1,9,1763023969,nan
