comment,tags,sentiment,is_fake,trust_score
"Fitur Terbaik:sangat bagus..meskipun second..seperti baru
Sepadan dengan Harga:harga murah tapi kualitas sangat bagus

Mantappp....barang nya sudah diterima tidak ada kendalan ...semuanya ok
Barang sangat cepat pengirimanya",Harga Murah | Kualitas Buruk | Kualitas Bagus,positive,False,96.78
"Packing baik.... Tp sayang yg dikirim hp bukan toshiba atau acer
Jos lah semoga awet jd bisa utk langganan",Pengiriman Buruk,neutral,False,69.9
"Sepadan dengan Harga:lumayan buat anak yg baru belajar pegang leptop
Fitur Terbaik:sudah langsung bisa dipake",,neutral,False,66.69
"Fungsi:berfungsi semestinya
Desain:bagus minim lecet dan keyboard terlihat jelas
Kondisi Barang:barang datang dalam keadaan aman

Mantap sesuai dengan yang dipesan 
,👍👍👍 semoga awet",,positive,False,87.3
"Fitur Terbaik:8
Sepadan dengan Harga:8

Barang sudah sampai dan sesuai dengan keinginan saya barang lumayan bagus dengan harga segitu setelah di cek semuanya normal semoga awet dan tahan lama",Kualitas Bagus | Harga,positive,False,94.95
"Alhmduliah paketan udah sampe dengan sepamat,  dan peking nya rapih,  semua baring aman jalan semuanya Makasih buat penjualnya,  sukses terus jualan leptop nya amin 👐",,neutral,False,65.55
"Fitur Terbaik:Bagus

Laptop udah di terima sama anak saya , Mudah2han awet laptopnya di pakai buat anak saya belajar",,positive,False,95.24
"Fitur Terbaik:baik,bagus,masih mulus
Sepadan dengan Harga:bagus sepadan dengan harga

Trmksh kak SDH dikirim ,pngiriman cepat,bagus.blum saya cek lagi",Harga,positive,False,94.81
"Fitur Terbaik:Bagus
Sepadan dengan Harga:murmer

Barang sesuai pesanan, ada kamera depan, semoga awet di pakenya.Terimakasih",,positive,False,87.87
"Paket nya sudah di terima dan alhamdulilah kondisi nya baik,packing nya mantap sekali kokoh walau tanpa Buble wrap  sangat aman terima kasih",,positive,False,97.48
Fitur Terbaik:Maaf barunkasih ulasan barangnyah sesuai lah dengan harga cuman batre nyah cepat abis,Harga,positive,False,88.96
"Masih bagus walaupun seken, suka dengan pengemasannya rapi dan aman",Kualitas Bagus | Senang,positive,False,99.84
"udah takut duluan kalo laptopnya gak bisa nyala, dan ternyata bisa dong, pengirimannya lumayan cepet juga, thanks buat seller",,neutral,False,66.09
pokok nya bagus banget laptop nya dengan harga segitu🥰🥰🥰,Kualitas Bagus | Harga,positive,False,85.15
"Awalny deg2n sih order elektronik online.. tp pas brg sampai d check alhamdulillah brg sesuai hrpn,berfungsi dgn baik, kondisi laptop mulus,keren bgt.. pengemasan rapi,, pengirimn cepat,,trimaksh y dah amanah,,love it🥰🙏",,positive,False,92.2
"Sepadan dengan Harga:mantep
Fitur Terbaik:lumayan lah sepadan dengan harga ya

Sampai saat ini mulus tapi masih dalam pengecek an , tapi matep sih...",Harga,neutral,False,65.58
"Fungsi:berfungsi dengan baik
Kondisi Barang:barang bagus
Desain:lumayan

Trimakasih.. Laptop Merek DELL sudah tiba.. Spikernya jernih. Tombolnya aktif semua..",Kualitas Bagus,positive,False,87.2
"Fungsi:mantep berfungsi dengan baik
Kondisi Barang:aman tidak ada kendala
Permukaan:mulus

Kurir ramah respon penjual baik barang bagus seneng banget Alhamdulillah",Pengiriman Buruk | Respon Lambat | Masalah Penjual | Kualitas Bagus,neutral,False,54.41
"Fitur Terbaik:Laptop seken dengan harga yang ramah
Sepadan dengan Harga:pas lah buat memgetik

Setelah saya unboxing, kesan pertama tidak begitu menggoda, setelah saya buka laptopnya ternyata kesannya ciamik...
Cuma mousenya nggak ada, dan saya kirain merk toshiba, ternyata merek lenovo...
Yo wis lah ra po po, sing penting iso mengetik..
Untuk laptop seken sekelas ini saya rasa ini cukup mantul. Suara masih jernih, tampilan masih ok..
Semoga berkah",Harga,negative,False,32.04
"Fitur Terbaik:oke

Udah di unboxing.. tampilan casing mulus meskipun bekas, pengemasan juga aman , camera rada burem tapi sepadan dg harga , moga awet buat nugas kuliah.",Harga,neutral,False,65.07
"Fungsi:barang berfungsi dengan baik. 👍👍
Kondisi Barang:sangat bagus
Permukaan:mulus, 90%

Seller sangat amanah sesuai dgn expectation, saya rekomendasi kan toko ini, bagus pelayanan nya. dan bisa cod   Terima kasih..",Kualitas Bagus | Direkomendasikan,positive,False,89.62
"Sepadan dengan Harga:awalnya ragu eh tau nya mantep .. makasih seller

Touchpad awalnya mati smpet panik eh bisa udah
🤗",,neutral,False,55.66
Fitur Terbaik:mantab penjual nya sangat amanah pokok nya ga nyesel beli di toko ini 🥰,Masalah Penjual,neutral,False,54.63
"Fitur Terbaik:kondisi baik speck sesuai

Barang bagus sesuai dengan harga dan pesanan..smoga awet",Kualitas Bagus | Harga,positive,False,90.95
"Fitur Terbaik:barang bagus, packing aman, pengiriman lancar, penjual amanah, semoga di lancarkan usaax.Amiiin, dan semoga bermanfaat Amiiin 🤲",Kualitas Bagus | Pengiriman Buruk | Masalah Penjual,positive,False,92.74
"Alhamdulillah paketan tiba lebih awal, terimakasih kak. Semoga dapat berjalan baik aamiin. 🤗",,neutral,False,56.45
Barang second tapi masih bagus. Berfungsi dengan baik. Smoga tokonya makin laris ya kakak,Kualitas Bagus,positive,False,87.87
"Respon penjual baik, pengiriman cepat, produk sampai tujuan dengan selamat sesuai iklan produk sudah sepaket dengan mouse, packing rapi dan aman, kondisi bisa digunakan normal, kualitas sesuai harga",Respon Lambat | Masalah Penjual | Pengiriman Buruk | Kualitas Buruk | Harga,positive,False,91.84
"Alhamdulillah pesanan sudah sampai 
Sesuai dengan deskripsi",,positive,False,86.48
"Fitur Terbaik:baik

barang sudah sampai kondisi baik hanya capslock tidak berfungsi selebihnya normal pengiriman sangat cepat trimakasih seller dan shopee sukses slalu",Tidak Berfungsi | Pengiriman Buruk,neutral,False,69.48
"Fungsi:Sesuai deskripsi
Kondisi Barang:Masih bagus untuk ukuran second
Permukaan:Mulus

Bagus, sesuai deskripsi.",Kualitas Bagus | Masalah Ukuran,positive,False,81.06
"Alhamdulillah SDH sampai,terimakasih seller SDH amanah walaupun secen tapi ku ayak baru, packingan nya jg tebel☺️",,neutral,False,62.0
"Fungsi:lancar alhamdulillah
Kondisi Barang:masih bagus, tapi ada yang penyok dikit di bagian belakang but ok lah untuk harga segitu
Desain:keren",Kualitas Bagus | Harga,positive,False,81.86
"Sepadan dengan Harga:alhamdullilah paketnya udah nyampai dan amanah,  bagus bangat kwalitas seprti baru.",Kualitas Bagus,positive,False,81.84
"Fitur Terbaik:ok
Sepadan dengan Harga:iya

Sudah dicoba sejauh ini oke, cuma screen aja warnanya pudar, mungkin perlu di setting supaya warna lebih baik, tapi saya ga tau caranya hehe.
Meskipun yg dikirim bukan merk Toshiba seperti request, saya maafkan karena warna casing nya BIRU kesukaan saya. 
Semoga awet dan bisa buat kerja. Makasih.
Oh iya packing nya bagus, rapih dan aman.",Warna Tidak Sesuai | Warna | Pengiriman Buruk | Kualitas Bagus,positive,False,94.63
"Sepadan dengan Harga:oke sih

Order merk TOSHIBA yg datang merk hp",,neutral,False,51.25
"Fitur Terbaik:oke banget
Sepadan dengan Harga:belinya

Terima kasih, pertamanya agak dedekkan,akhirnya tidak mengecewakan",,negative,False,27.26
"Dengan harga segitu ya,wajar barang sesuai bagus semuanya normal,dpat Free, charger+mose semuanya normal 👍👍👍👍👍",Harga | Kualitas Bagus,positive,False,86.16
Sepadan dengan Harga:bagus gan thanks,,positive,False,83.63
"Fungsi:ok
Desain:ok
Kondisi Barang:ok

Murah dan berkualitas, semua berfungsi dengan baik, makasih seller 💕💕💕",Harga Murah,neutral,False,55.76
"Fungsi:Bagus bgt kakak aku suka bgt
Desain:keren . elegan
Kondisi Barang:mulus bgt kaya Syahrini

Sumpah gak nyesel beli di toko ini bener bener amanah",Senang,positive,False,78.85
"Allhamdulillah terima kasih,pesanan sudah sampai dgn selamat. Kondisi baik, barang udah bisa di oprasikan",,neutral,False,49.93
"Fitur Terbaik:baik
Sepadan dengan Harga:good

Barang datang dengan baik, semoga awet dipakenya makasih seller sudah kasih sesuai yg dibutuhkan🥰",,positive,False,80.65
"Fungsi:berfungsi dengan baik.
Desain:menarik.
Kondisi Barang:datang dalam keadaan mulus.

Bagus sesuai ekspektasi bahkan lebih.., terimakasih untuk kk nya sudah amanah 😁😊😊., Awalnya ragu2 tpi setelah datang alhamdulillah , sesuai deskripsi. Topp.",Kualitas Bagus,positive,False,79.15
Fitur Terbaik:laptop ok..bagus cuma saya minta yang ada kamera nya ini malah ngga adaa,,positive,False,94.19
"Fungsi:fungsi dgn baik
Desain:masih sangat mulus

trimakasi leptopnya sudah kita trima dlm ke adaan baik dan berfungsi semua.dilain waktu kita pesan lagi.",,neutral,False,49.08
"Pengiriman sangat baik, barang sampai dengan selamat, bisa digunakan, cuma suaranya agak pecah",Pengiriman Buruk,neutral,False,69.75
"Fungsi:laptop beroperasi dengan baik
Kondisi Barang:kondisi unit mulus
Desain:menarik desainnya

Rekomen banget lah keren pokonya",Direkomendasikan,positive,False,82.88
"Fungsi:normal
Desain:oke
Kondisi Barang:lumayan bagus",Kualitas Bagus,positive,False,80.0
"Fungsi:bekerja dengan baik
Kondisi Barang:lumayan seperti baru
Desain:penampilan menarik

Alhamdulillah pesanan'x sesuai harapan  puas banget belanja di toko ini tokonya amanah paking rapih kurir baik sukses selalu buat seller terima kasih buat shopee",Puas | Pengiriman Buruk,positive,False,84.42
"Fungsi:lumayan normal
Kondisi Barang:mendarat dengan mulus
Desain:menarik dengan harga segini",Harga,neutral,False,49.42
"Fungsi:ok
Kondisi Barang:ok
Desain:ok

Blm di coba semoga berfungsi dengan baik
Mksh seller",,neutral,False,49.26
"Laptop sudah nyampe keadaan baik, mudah2an awet, trm kasih resseler",,neutral,False,49.88
"Barang sesuai di gambar dan deskripsi, tidak ada cacat apapun di berikan mouse dan benar ada aplikasi nya dan game² juga",Barang Cacat,neutral,False,48.75
"Fungsi:baik
Kondisi Barang:bagus
Desain:menarik

barang bagus semoga awet dan berguna",Kualitas Bagus,positive,False,78.15
"Fungsi:berfungsi dengan baik
Kondisi Barang:datang dalam keadaan mulus
Desain:cantik

Laptop nya bagus berfungsi dengan baik dapat gratis laptop. Dengan harga segitu sangat puas.",Kualitas Bagus | Harga | Puas,positive,False,82.78
"Sepadan dengan Harga:bagus
Fitur Terbaik:bagus

Semua bagus ,brang gak lecet.
Cuman model lama, windows nya  windows 7.
Selebihnya bagus.di kasih bonus mos jga",Kualitas Bagus,neutral,False,49.13
"Fitur Terbaik:bagus
Sepadan dengan Harga:iyah

Barang dteng bagus,
Berharap dpt warna putih tapi gpp item juga bagus
Cuma pengiriman agak lama",Kualitas Bagus | Warna Tidak Sesuai | Pengiriman Buruk,neutral,False,61.23
"Sepadan dengan Harga:sepadan
Fitur Terbaik:lenovo

Laptop sampai kondisi baik bagus packing aman rapi semoga laptopnya awet ya..",Kualitas Bagus | Pengiriman Buruk,positive,False,79.37
Sepadan dgn harga kualitas oke belum di cek semua tp sayang kipetnya cotor tp gpph terimakasih kak🙏,Harga | Kualitas Buruk,neutral,False,64.44
"Fitur Terbaik:sangat baik
Sepadan dengan Harga:sepadan dengan harga

barang bagus....seperti baru packing rapih banget,. respon toko nya cepat...
pengiriman nya lama banget....sejauh ini oke semua nya",Harga | Pengiriman Buruk | Respon Lambat,positive,False,97.25
"Fungsi:beroperasi dengan baik
Kondisi Barang:datang dalam kondisi mulus
Desain:Alhamdulillah menarik

Sangat baik",,neutral,False,52.52
"Barang sudah diterima lengkap sesuai pesanan dan kemasan super rapi dan aman,, toko amanah mantul rekomendasi",Direkomendasikan,positive,False,84.39
"Alhamdulillah amanah tadinya sempet ragu& hampir ga jadi tp stlh liat barangnya bungkusnya rapi dan barangnya jg oke mullusss mazkipun agak panas dipake agk lamaan tp keren sihh, moga awett n tengkyu seller🙏🙏🙏",,positive,False,80.92
"Sepadan dengan Harga:melebihi espektasi
Fitur Terbaik:ok

Awalnya ragu2 tapi pas barang datang, wahhh ok banget loh mulus lancar jaya cuman volume kecil padahal udh di setting ke 100% msh belum berubah,, over all bagus banget, thankz seller.. pengirimanya juga agak lama",Kualitas Bagus,neutral,False,59.55
"Fungsi:beroperasi dgn baik
Desain:merk hp, lumayan
Kondisi Barang:ada penyok dikit di sudut kanan, yh namanya jg secen.

Paket sdh sampe dgn baik, dan berfungsi, sedikit penyok ada di foto gpp lah karna harga jg berpengaruh..kelengkapan cm ada MOS ,,, Ok , mksih seler n ma kurir..",Harga | Pengiriman Buruk,neutral,False,48.97
"Overall good...cm kmrn katanya merk hp,yg dikirim lenovo. semoga awet. sementara smua normal.cm baterai cpt bgt habis. 
kurir ga diantar ketempat...dititip tetangga jauh
Thanks seller",Pengiriman Buruk,neutral,False,57.47
"Fungsi:lumayanlah dengan harga segitu
Kondisi Barang:lumayan baik
Desain:boleh lah,

Barangnya masih bagus sih,cman agak lelet sdkit yah trus mousenya awalnya menyala sih tapi pas semalam mau bikin kerja mousenya udah nggak berfungsi lagi alias mati hidup yah mngkin KRNA lubang USB nya yg udah bekarat atau apa gitu..trus ad tombol yg keangkat gitu..trus lebih pertahankan kwalitasnya yah kak🙏",Harga | Kualitas Bagus,positive,False,78.12
mantap pelayanan bagus. bisa reques spek  ram dan hdd,Kualitas Bagus,positive,False,93.21
"Fungsi:dapat di gunakan dgn baik
Desain:terihat keren.
Kondisi Barang:datang dlm keadaan mulus.

Barang yg pesan acer tapi yg dtang lain.",,positive,False,78.91
"Sepadan dengan Harga:seukuran dg harga
Fitur Terbaik:okelah

Semua berfungsi, bateray agak lemah tapi wajarlah second",Harga,neutral,False,51.45
"Fitur Terbaik:kualiatas bagus dan amanah

Semoga awet
Amin",Kualitas Bagus,positive,False,80.0
"Fungsi:smua komponen berpungsi dengan baik
Desain:bagus dan menarik
Kondisi Barang:datang dengan keadaan mulus

Maap saya cuma ngasih bintang 4, dikira mau dapat Acer atu tosiba malah dapat Lenovo tapi ga papah lah sepadan sama harganya...!",,positive,False,77.24
Fitur Terbaik:Alhamdulillah amanah yg jual ny moga berkah rizkinya Aamiin,,neutral,False,49.85
"Fungsi:baik
Kondisi Barang:bagus
Desain:lumayan menarik

Sayangnya pengen acer malah Lenovo. Pengiriman cepat.. packing rapih dan aman",Pengiriman Buruk,positive,False,81.18
"Fungsi:baik
Desain:model dulu
Kondisi Barang:datang dengn selamat

Dapat merk lenovo udh d coba 2 hari untuk baterai lumayan awett yaa... terimakasih",,neutral,False,49.95
"Sdh dateng barang nya..tp merk nya beda ya..

Blm saya cek sih keyboardnya..",Barang Tidak Sesuai,neutral,False,54.59
"Barang yg di kirim tidak sesuai yg di tawarkan,, baik model maupun merek 
Di tawarkan merek Toshiba tapi yang datang merek lenovo",Barang Tidak Sesuai,neutral,False,55.99
"Fitur Terbaik:katanya cepat pas di coba lelet kali nggak sesuai dengan keterangan yg di tulis,",,positive,False,74.98
"Alhamdulillah,barang berfungsi normal,kondisi fisik masih sangat oke,semoga barang nya awet,minimal sampai selesai skripsi 🙏",,neutral,False,50.7
"Fungsi:sesuai dengan harapan bekerja dengan baik
Desain:dengan detail yang apik dan menarik mbos
Kondisi Barang:datang dalam keadaan bagus seperti apa adanya sesuai dengan harga barang secondhand yang sepadan dan apik",Kualitas Bagus | Harga,positive,False,77.43
Berfungsi dengan baik makasih. Semoga barang nya awet berkah,,neutral,False,51.9
Memuaskan bakasih banyak... beli 2... ok semua barangnya sony dan dellll,Puas,neutral,False,51.73
"Fungsi:semua komponen fungsi
Kondisi Barang:komplit mulus
Desain:good

Recomended",,neutral,False,51.15
"Fitur Terbaik:bagus

Barang bagus kondisi masih oke cuma mouse nya ga ada tapi gppa tetep puas, semoga toko slalu amanah",Kualitas Bagus | Puas,positive,False,79.38
Fitur Terbaik:cocok utk kebutuhan kerja,,positive,False,86.59
"Fungsi:barangnya bagus
Kondisi Barang:hidup
Desain:oke nggak ada yang lecek

M kasih banyak,,sampainya dengan selamat,,laptopnya di pilihin merek yang bagus..",Kualitas Bagus,positive,False,78.96
"Fungsi:berfungsi
Desain:bagus
Kondisi Barang:mulud

Semoga awet",,positive,False,80.0
"Alhamdulillah barang bagus,mulus,sesuai permintaan,cm batreinya kurang tahan lama,tp mantablah,makasis boss kuuuu",,neutral,False,69.68
,,neutral,False,15.4
"Fungsi:Berpungsi semua
Kondisi Barang:Oke

Maap kl lambat memberi ulasan ya kak barang oke toko amanah",Pengiriman Buruk,neutral,False,49.08
"Fitur Terbaik:kwalitas barang lebih bagus dari harganya

Saya langsung pakai buat laporan, semua dalam kondisi baik, batre kuat 2 jam, mouse baik , kondisi  mulus, keyboard normal, semua baik deh... Makasih seller .. laporanku dah beres",Kualitas Bagus,positive,False,80.65
Fitur Terbaik:barang bagus ok... sesikit aja kekurangannya batre cept abis... moga awet,Kualitas Bagus,positive,False,89.89
"Fungsi:baik
Kondisi Barang:bateray drop hrus slalu di colok carger, kalo gak, laptopny mati.
Desain:bagus",,positive,False,72.0
Barang sudah sampai dengan selamat... Smoga awet.,,neutral,False,55.18
"Cepat, rapi, aman, packingnya tebel... Terima kasih semoga berkah ya.. Dan sukses untuk anda.. 😍🙏",,positive,False,80.0
"Fungsi:berfungsi dengan baik
Kondisi Barang:mulus
Desain:manteb",,neutral,False,50.0
"merk lain dari stok pesanan
Beberapa tombol keyboard off
yah sudahlah..
terima kasih",,neutral,False,52.55
"Sepadan dengan Harga:Alhamdulillah dapet yg bisa di upgrade

Mantap tapi ko chat nya ga pernah di bls",,positive,False,79.27
,,neutral,False,14.31
"Fungsi:ok
Desain:ok
Kondisi Barang:ok

Seller amanah terima kasih bos ku",,neutral,False,49.08
"Fungsi:semuanya beroperasi dg baik
Desain:menarik
Kondisi Barang:dtng dlm keadaan baik cuma ada leset leset di area belakang

Bagus sekali dg hrga yg begitu terjangkau😍
Next order lagi 🥰",Kualitas Bagus,positive,False,76.7
,,neutral,False,14.51
"Sepadan dengan Harga:sepadan dengan harga

Barang sesuai deskripsi semua berfungsi baik",Harga,positive,False,74.98
"Fitur Terbaik:Peking nya rapih
Sepadan dengan Harga:Mantap Min

Trm ksh Min barang barang nya masih bagus, sukses terus Min 🙏🙏",Kualitas Bagus,positive,False,78.0
"Fitur Terbaik:sangat baik
Sepadan dengan Harga:ekonomis

Terimakasih barang sudah sampai harga sangat terjangkau terimakasih seller amanah nya",Harga,neutral,False,58.61
,,neutral,False,12.14
"Fungsi:berfungsi dengan baik, semua tombol berfungsi, sudah d instal aplikasi yg diinginkan
Kondisi Barang:baik
Desain:menarik,kokoh

Barang sampai dengan selamat, packing bagus, aman, kurir jg ramah, barang dengan harga segitu berkualitas sekali, recommended belanja di sini....",Pengiriman Buruk | Kualitas Bagus | Harga,positive,False,78.42
"leptopnya alhamdulillah berfungsi semua normal spadan dengan harga,, cuma mereknya tidak sesuai dengan foto yang ada di diskripsi",Harga | Barang Tidak Sesuai,neutral,False,45.59
"Fitur Terbaik:mantap

Seller ok",,positive,False,81.7
"Fitur Terbaik:bagus barangnya
Sepadan dengan Harga:pas harganya",,positive,False,80.0
Bagus ...mantap,Kualitas Bagus,positive,False,82.6
"Fungsi:berfungsi dengan baik
Kondisi Barang:lumayan mulus

Mksh untuk pnjualnya,pakingnya aman bgt smga awet",,neutral,False,50.0
"Barang sudah di terima, sementara normal hanya satu yg terdeksi untuk klik kanan tidak berfungsi",Tidak Berfungsi,negative,False,18.8
"Laptop beroperasi dengan baik , pengiriman aman",Pengiriman Buruk,neutral,False,50.0
"Fungsi:ok
Desain:ok
Kondisi Barang:bagus

Paket nya udah datang dari kemarin maaf kak baru kasih ulasannya karena lagi sibuk banget,, laptopnya bagus,mulus pokoknya mantap ini pembelian ku yang kedua kalinya ditoko ini amanah banget pokoknya selalu puas belanja ditoko ini,,jadi langganan pokoknya toko ini,, nanti kalau ada yang pesan laptop lagi aku pesan lagi kak laptopnya mantap 👍👍 pertahankan slalu kak kualitasnya n buat mas kurir udah langganan",Puas | Pengiriman Buruk,positive,False,77.16
"Fitur Terbaik:lumayan
Sepadan dengan Harga:ya

Cepat dtng nya",,positive,False,75.63
Mantap laptopnya core i7 ram 16g,,positive,False,80.0
,,neutral,False,11.8
"Fitur Terbaik:baik
Sepadan dengan Harga:sepadan dengan harga

Packing bgus rapi,.
Untuk saat ini kondisi laptop ny masih baik.
GK tau nanti nya, mudah mudahan awet.
Sayang batre nya baru 3 menit udh habis 😭",Harga | Pengiriman Buruk,positive,False,72.29
"Sepadan dengan Harga:mahal dikit
Fitur Terbaik:spek tinggi

Untuk properti karyawan pemula cukup oke, jadi ga perlu invest laptop baru yang mahal. Kalo bisa murah kenapa harus cari yang mahal ?",Harga Mahal | Harga Murah,neutral,False,54.49
"Fungsi:dpt berfungsi
Kondisi Barang:sesuai harga
Desain:bagus

Paket mendarat dgn selamat paking rapi cuma batrenya low baru di pake 10 menit mati harus sambil di cas tapi ok lah sesuai harga",Harga,positive,False,76.13
"Fungsi:sedikit agak lemot dn batrei cpt habis🤭 maklum namax jg seken
Desain:leptopnya keren
Kondisi Barang:datang dgn kondisi baik dn aman

Respon penjual cpt sekali ditanggapi, amanah, semoga  leptopx awet walpun sedikit lemot responya",Respon Lambat | Masalah Penjual,positive,False,78.31
"Sepadan dengan Harga:murah

Ndak kaleng2 pokoknya",,neutral,False,50.0
,,neutral,False,11.42
"Fitur Terbaik:keyboard nya  kena Bg,gak di pencet tapi jalan sendiri

Keyboard nya kena gak di pencet malah jalan sendiri,setiap nonton video YouTube terus pasti balik balik sendiri video nya",,neutral,False,48.7
Mantap gan sesuai pesanan tks,,positive,False,80.0
"Kondisi Barang:kok beda merek.digampar pesen merek toshiba acer..koo yg datang merek dell

Dak sesuai dgn gambar",Barang Tidak Sesuai,positive,False,78.94
"Sepadan dengan Harga:merk tidak sesuai dengan yg tercntum

Maaf cuma kasih bintang 4 karna baterai sudah tidak berfungsi dengan baik ,nyalainnya garus pakai charger ,kalo dilepas chargernya laptop mati...itu aja sih yang lain MH oke ..",Barang Tidak Sesuai | Tidak Berfungsi,neutral,False,53.29
Ok mksh barang bisa nyala,,neutral,False,50.0
"Fitur Terbaik:untuk semuanya sesuai yang tercantum di deskripsi

Tetapi Untuk Baterai Tidak Cukup Lama Tetapi Oke lah, Dan Untuk Touch Kanan Dan Kiri Tidak Berfungsi, Jadi Untuk Harga Segini Okelah...
Good Seller",Tidak Berfungsi | Harga,negative,False,15.26
