username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence,text_len,char_repeat_ratio,token_repeat_ratio,dup_score,mismatch,fake_score,fake_pred,trust_score
i*****1,"Fungsi:dapat berfungsi dengan baik
Kondisi Barang:keadaan ter packing dgn baik dan barang mulus

packing nya sangat aman bgtt dan rekomendasi bgtt si untuk beli di sni udh murah dapat free mousenya jga. terimakasih seller😊",5.0,21.0,1764929049,fungsi dapat berfungsi dengan baik kondisi barang keadaan ter packing dgn baik dan barang mulus packing nya sangat aman bgtt dan rekomendasi bgtt si untuk beli di sni udh murah dapat free mousenya jga terimakasih seller,fungsi dapat berfungsi dengan baik kondisi barang keadaan ter packing dgn baik dan barang mulus packing nya sangat aman bgtt dan rekomendasi bgtt si untuk beli di sni udh murah dapat free mousenya jga terimakasih seller,36,neutral,0.55,219,0.0228310502283105,0.3333333333333333,0.0,0.0,0.0890410958904109,0,65.75
hernadewita911,"Puas beli disini rekomendasi untuk semuanya
Toko amanah 
Semoga berkah leptop ini untuk saya dan keluarga
Terimakasih banyak atas layanan yang diberikan.
Semoga laris terus... Aamiin ya Allah.",5.0,15.0,1764169173,puas beli disini rekomendasi untuk semuanya toko amanah semoga berkah leptop ini untuk saya dan keluarga terimakasih banyak atas layanan yang diberikan semoga laris terus aamiin ya allah,puas beli disini rekomendasi untuk semuanya toko amanah semoga berkah leptop ini untuk saya dan keluarga terimakasih banyak atas layanan yang diberikan semoga laris terus aamiin ya allah,28,positive,0.75,186,0.0161290322580645,0.1428571428571428,0.0,0.0,0.0397465437788018,0,94.4
romdan.taufik,"Fitur Terbaik:amanah selalu ya
Sepadan dengan Harga:mantap harga murah tapi tidak murahan.

Berkualitas barang ny",5.0,14.0,1765918029,fitur terbaik amanah selalu ya sepadan dengan harga mantap harga murah tapi tidak murahan berkualitas barang ny,fitur terbaik amanah selalu ya sepadan dengan harga mantap harga murah tapi tidak murahan berkualitas barang ny,17,neutral,0.55,111,0.0,0.1176470588235294,0.0,0.0,0.0294117647058823,0,64.49
idris.m0101,Sepadan dengan Harga:packing sangat rapi. pengiriman cepat. semoga berfungsi dengan baik.,5.0,81.0,1763181739,sepadan dengan harga packing sangat rapi pengiriman cepat semoga berfungsi dengan baik,sepadan dengan harga packing sangat rapi pengiriman cepat semoga berfungsi dengan baik,12,positive,0.75,86,0.0,0.1666666666666666,0.0,0.0,0.0416666666666666,0,98.74
cak.bagus,Ok paket dah sampai di tangan pengiriman cepat kurir baik barang sesuway pesanan trimakasih semuanya,5.0,13.0,1757436559,ok paket dah sampai di tangan pengiriman cepat kurir baik barang sesuway pesanan trimakasih semuanya,ok paket dah sampai di tangan pengiriman cepat kurir baik barang sesuway pesanan trimakasih semuanya,15,positive,0.75,100,0.0,0.0,0.0,0.0,0.0,0,94.55
v*****r,"Fitur Terbaik:top

Saya angkat 4 jempol buat seller 

Paket di jamin ori
Packing paling top 
Estimasi cepat

Saya tdk banyak komen pokoknya TOP MANTUL sukses selalu,InsyaALLAH kalau saya perlu saya order lagi,pertahankan terus gan THE BEST SELLER",5.0,23.0,1760829279,fitur terbaik top saya angkat 4 jempol buat seller paket di jamin ori packing paling top estimasi cepat saya tdk banyak komen pokoknya top mantul sukses selalu insyaallah kalau saya perlu saya order lagi pertahankan terus gan the best seller,fitur terbaik top saya angkat 4 jempol buat seller paket di jamin ori packing paling top estimasi cepat saya tdk banyak komen pokoknya top mantul sukses selalu insyaallah kalau saya perlu saya order lagi pertahankan terus gan the best seller,40,positive,0.75,241,0.0165975103734439,0.225,0.0,0.0,0.0603993775933609,0,96.22
mma1938,"Kemasan bagus.
Laptop masih seperti baru.
Sayang tidak ada dvd drive",5.0,11.0,1764240598,kemasan bagus laptop masih seperti baru sayang tidak ada dvd drive,kemasan bagus laptop masih seperti baru sayang tidak ada dvd drive,11,neutral,0.55,66,0.0,0.0,0.0,0.0,0.0,0,63.34
b*****0,"Fitur Terbaik:sesuai spek
Sepadan dengan Harga:terjangkau",5.0,29.0,1761486297,fitur terbaik sesuai spek sepadan dengan harga terjangkau,fitur terbaik sesuai spek sepadan dengan harga terjangkau,8,positive,0.75,57,0.0,0.0,0.0,0.0,0.0,0,98.9
erna_yuliana2007,"Fungsi:normal
Desain:dpt merk lenovo
Kondisi Barang:bagus, mulus

sblmnya hrp2 cemas kawatir brrmslh di pengirimannya, stlh datang trnyata brgnya bagus,,muluss, lebih dr ekspektasiku,pengiriman cpt, packing aman, dilapisi bbrp dus tebal, pokoknya puass banget.. bnr2 second rasa baru.. terimakasih seller,,, smg makin sukses dan berkah buat semuanya",5.0,8.0,1764635835,fungsi normal desain dpt merk lenovo kondisi barang bagus mulus sblmnya hrp2 cemas kawatir brrmslh di pengirimannya stlh datang trnyata brgnya bagus muluss lebih dr ekspektasiku pengiriman cpt packing aman dilapisi bbrp dus tebal pokoknya puass banget bnr2 second rasa baru terimakasih seller smg makin sukses dan berkah buat semuanya,fungsi normal desain dpt merk lenovo kondisi barang bagus mulus sblmnya hrp2 cemas kawatir brrmslh di pengirimannya stlh datang trnyata brgnya bagus muluss lebih dr ekspektasiku pengiriman cpt packing aman dilapisi bbrp dus tebal pokoknya puass banget bnr2 second rasa baru terimakasih seller smg makin sukses dan berkah buat semuanya,50,positive,0.75,334,0.0179640718562874,0.04,0.0,0.0,0.0144910179640718,0,90.62
princessyulifarah,"Fitur Terbaik:ok
Sepadan dengan Harga:terjangkau

Alhamdulillah laptop nya udah sampe, dpt yg merk Dell, udah di coba berfungsi semua dan ok...
Tx seller, pengiriman cepet banget... 
Mudah2an awet dan manfaat buat di pondok ade...aamiin",5.0,45.0,1765793621,fitur terbaik ok sepadan dengan harga terjangkau alhamdulillah laptop nya udah sampe dpt yg merk dell udah di coba berfungsi semua dan ok tx seller pengiriman cepet banget mudah2an awet dan manfaat buat di pondok ade aamiin,fitur terbaik ok sepadan dengan harga terjangkau alhamdulillah laptop nya udah sampe dpt yg merk dell udah di coba berfungsi semua dan ok tx seller pengiriman cepet banget mudah2an awet dan manfaat buat di pondok ade aamiin,37,neutral,0.55,223,0.0269058295964125,0.2162162162162162,0.0,0.0,0.0607805114531571,0,68.51
nac9jf11hc,"Fitur Terbaik:sangat bagus..meskipun second..seperti baru
Sepadan dengan Harga:harga murah tapi kualitas sangat bagus

Mantappp....barang nya sudah diterima tidak ada kendalan ...semuanya ok
Barang sangat cepat pengirimanya",5.0,30.0,1758007526,fitur terbaik sangat bagus meskipun second seperti baru sepadan dengan harga harga murah tapi kualitas sangat bagus mantappp barang nya sudah diterima tidak ada kendalan semuanya ok barang sangat cepat pengirimanya,fitur terbaik sangat bagus meskipun second seperti baru sepadan dengan harga harga murah tapi kualitas sangat bagus mantappp barang nya sudah diterima tidak ada kendalan semuanya ok barang sangat cepat pengirimanya,31,positive,0.75,214,0.0093457943925233,0.2903225806451613,0.0,0.0,0.0749170937594211,0,96.78
runadikiruncloth,"Packing baik.... Tp sayang yg dikirim hp bukan toshiba atau acer
Jos lah semoga awet jd bisa utk langganan",5.0,61.0,1764115486,packing baik tp sayang yg dikirim hp bukan toshiba atau acer jos lah semoga awet jd bisa utk langganan,packing baik tp sayang yg dikirim hp bukan toshiba atau acer jos lah semoga awet jd bisa utk langganan,19,neutral,0.55,102,0.0098039215686274,0.0,0.0,0.0,0.0024509803921568,0,69.9
farabiakbar,"Sepadan dengan Harga:lumayan buat anak yg baru belajar pegang leptop
Fitur Terbaik:sudah langsung bisa dipake",5.0,18.0,1765884764,sepadan dengan harga lumayan buat anak yg baru belajar pegang leptop fitur terbaik sudah langsung bisa dipake,sepadan dengan harga lumayan buat anak yg baru belajar pegang leptop fitur terbaik sudah langsung bisa dipake,17,neutral,0.55,109,0.0,0.0,0.0,0.0,0.0,0,66.69
m*****n,"Fungsi:berfungsi semestinya
Desain:bagus minim lecet dan keyboard terlihat jelas
Kondisi Barang:barang datang dalam keadaan aman

Mantap sesuai dengan yang dipesan 
,👍👍👍 semoga awet",5.0,5.0,1761872951,fungsi berfungsi semestinya desain bagus minim lecet dan keyboard terlihat jelas kondisi barang barang datang dalam keadaan aman mantap sesuai dengan yang dipesan semoga awet,fungsi berfungsi semestinya desain bagus minim lecet dan keyboard terlihat jelas kondisi barang barang datang dalam keadaan aman mantap sesuai dengan yang dipesan semoga awet,25,positive,0.75,174,0.0057471264367816,0.08,0.0,0.0,0.0214367816091954,0,87.3
masonketutmason,"Fitur Terbaik:8
Sepadan dengan Harga:8

Barang sudah sampai dan sesuai dengan keinginan saya barang lumayan bagus dengan harga segitu setelah di cek semuanya normal semoga awet dan tahan lama",5.0,21.0,1764771220,fitur terbaik 8 sepadan dengan harga 8 barang sudah sampai dan sesuai dengan keinginan saya barang lumayan bagus dengan harga segitu setelah di cek semuanya normal semoga awet dan tahan lama,fitur terbaik 8 sepadan dengan harga 8 barang sudah sampai dan sesuai dengan keinginan saya barang lumayan bagus dengan harga segitu setelah di cek semuanya normal semoga awet dan tahan lama,31,positive,0.75,190,0.0,0.3548387096774194,0.0,0.0,0.0887096774193548,0,94.95
uda98qp2bm,"Alhmduliah paketan udah sampe dengan sepamat,  dan peking nya rapih,  semua baring aman jalan semuanya Makasih buat penjualnya,  sukses terus jualan leptop nya amin 👐",5.0,16.0,1761333655,alhmduliah paketan udah sampe dengan sepamat dan peking nya rapih semua baring aman jalan semuanya makasih buat penjualnya sukses terus jualan leptop nya amin,alhmduliah paketan udah sampe dengan sepamat dan peking nya rapih semua baring aman jalan semuanya makasih buat penjualnya sukses terus jualan leptop nya amin,24,neutral,0.55,158,0.0,0.0833333333333333,0.0,0.0,0.0208333333333333,0,65.55
bte76p4gbk,"Fitur Terbaik:Bagus

Laptop udah di terima sama anak saya , Mudah2han awet laptopnya di pakai buat anak saya belajar",5.0,21.0,1760954623,fitur terbaik bagus laptop udah di terima sama anak saya mudah2han awet laptopnya di pakai buat anak saya belajar,fitur terbaik bagus laptop udah di terima sama anak saya mudah2han awet laptopnya di pakai buat anak saya belajar,19,positive,0.75,113,0.0,0.3157894736842105,0.0,0.0,0.0789473684210526,0,95.24
setiatye,"Fitur Terbaik:baik,bagus,masih mulus
Sepadan dengan Harga:bagus sepadan dengan harga

Trmksh kak SDH dikirim ,pngiriman cepat,bagus.blum saya cek lagi",5.0,21.0,1762148085,fitur terbaik baik bagus masih mulus sepadan dengan harga bagus sepadan dengan harga trmksh kak sdh dikirim pngiriman cepat bagus blum saya cek lagi,fitur terbaik baik bagus masih mulus sepadan dengan harga bagus sepadan dengan harga trmksh kak sdh dikirim pngiriman cepat bagus blum saya cek lagi,24,positive,0.75,148,0.0,0.375,0.0,0.0,0.09375,0,94.81
hajieman,"Fitur Terbaik:Bagus
Sepadan dengan Harga:murmer

Barang sesuai pesanan, ada kamera depan, semoga awet di pakenya.Terimakasih",5.0,5.0,1721783555,fitur terbaik bagus sepadan dengan harga murmer barang sesuai pesanan ada kamera depan semoga awet di pakenya terimakasih,fitur terbaik bagus sepadan dengan harga murmer barang sesuai pesanan ada kamera depan semoga awet di pakenya terimakasih,18,positive,0.75,121,0.0,0.0,0.0,0.0,0.0,0,87.87
,"Paket nya sudah di terima dan alhamdulilah kondisi nya baik,packing nya mantap sekali kokoh walau tanpa Buble wrap  sangat aman terima kasih",5.0,31.0,1756774661,paket nya sudah di terima dan alhamdulilah kondisi nya baik packing nya mantap sekali kokoh walau tanpa buble wrap sangat aman terima kasih,paket nya sudah di terima dan alhamdulilah kondisi nya baik packing nya mantap sekali kokoh walau tanpa buble wrap sangat aman terima kasih,23,positive,0.75,139,0.0,0.217391304347826,0.0,0.0,0.0543478260869565,0,97.48
,Fitur Terbaik:Maaf barunkasih ulasan barangnyah sesuai lah dengan harga cuman batre nyah cepat abis,5.0,6.0,1757482504,fitur terbaik maaf barunkasih ulasan barangnyah sesuai lah dengan harga cuman batre nyah cepat abis,fitur terbaik maaf barunkasih ulasan barangnyah sesuai lah dengan harga cuman batre nyah cepat abis,15,positive,0.75,99,0.0101010101010101,0.0,0.0,0.0,0.0025252525252525,0,88.96
,"Masih bagus walaupun seken, suka dengan pengemasannya rapi dan aman",5.0,60.0,1765037387,masih bagus walaupun seken suka dengan pengemasannya rapi dan aman,masih bagus walaupun seken suka dengan pengemasannya rapi dan aman,10,positive,0.75,66,0.0151515151515151,0.0,0.0,0.0,0.0037878787878787,0,99.84
amey9915,"udah takut duluan kalo laptopnya gak bisa nyala, dan ternyata bisa dong, pengirimannya lumayan cepet juga, thanks buat seller",5.0,18.0,1749200310,udah takut duluan kalo laptopnya gak bisa nyala dan ternyata bisa dong pengirimannya lumayan cepet juga thanks buat seller,udah takut duluan kalo laptopnya gak bisa nyala dan ternyata bisa dong pengirimannya lumayan cepet juga thanks buat seller,19,neutral,0.55,122,0.0163934426229508,0.1052631578947368,0.0,0.0,0.0304141501294219,0,66.09
widiaputri155,pokok nya bagus banget laptop nya dengan harga segitu🥰🥰🥰,5.0,4.0,1738344735,pokok nya bagus banget laptop nya dengan harga segitu,pokok nya bagus banget laptop nya dengan harga segitu,9,positive,0.75,53,0.0,0.2222222222222222,0.0,0.0,0.0555555555555555,0,85.15
irmawidhiyanti611,"Awalny deg2n sih order elektronik online.. tp pas brg sampai d check alhamdulillah brg sesuai hrpn,berfungsi dgn baik, kondisi laptop mulus,keren bgt.. pengemasan rapi,, pengirimn cepat,,trimaksh y dah amanah,,love it🥰🙏",5.0,10.0,1760411176,awalny deg2n sih order elektronik online tp pas brg sampai d check alhamdulillah brg sesuai hrpn berfungsi dgn baik kondisi laptop mulus keren bgt pengemasan rapi pengirimn cepat trimaksh y dah amanah love it,awalny deg2n sih order elektronik online tp pas brg sampai d check alhamdulillah brg sesuai hrpn berfungsi dgn baik kondisi laptop mulus keren bgt pengemasan rapi pengirimn cepat trimaksh y dah amanah love it,34,positive,0.75,208,0.0048076923076923,0.0588235294117647,0.0,0.0,0.0159078054298642,0,92.2
lutfi_ar07,"Sepadan dengan Harga:mantep
Fitur Terbaik:lumayan lah sepadan dengan harga ya

Sampai saat ini mulus tapi masih dalam pengecek an , tapi matep sih...",5.0,20.0,1756826664,sepadan dengan harga mantep fitur terbaik lumayan lah sepadan dengan harga ya sampai saat ini mulus tapi masih dalam pengecek an tapi matep sih,sepadan dengan harga mantep fitur terbaik lumayan lah sepadan dengan harga ya sampai saat ini mulus tapi masih dalam pengecek an tapi matep sih,24,neutral,0.55,143,0.0069930069930069,0.3333333333333333,0.0,0.0,0.085081585081585,0,65.58
sriyulan_sari,"Fungsi:berfungsi dengan baik
Kondisi Barang:barang bagus
Desain:lumayan

Trimakasih.. Laptop Merek DELL sudah tiba.. Spikernya jernih. Tombolnya aktif semua..",5.0,5.0,1764171179,fungsi berfungsi dengan baik kondisi barang barang bagus desain lumayan trimakasih laptop merek dell sudah tiba spikernya jernih tombolnya aktif semua,fungsi berfungsi dengan baik kondisi barang barang bagus desain lumayan trimakasih laptop merek dell sudah tiba spikernya jernih tombolnya aktif semua,21,positive,0.75,150,0.0066666666666666,0.0952380952380952,0.0,0.0,0.0254761904761904,0,87.2
rahmatpauzi123,"Fungsi:mantep berfungsi dengan baik
Kondisi Barang:aman tidak ada kendala
Permukaan:mulus

Kurir ramah respon penjual baik barang bagus seneng banget Alhamdulillah",5.0,3.0,1757074327,fungsi mantep berfungsi dengan baik kondisi barang aman tidak ada kendala permukaan mulus kurir ramah respon penjual baik barang bagus seneng banget alhamdulillah,fungsi mantep berfungsi dengan baik kondisi barang aman tidak ada kendala permukaan mulus kurir ramah respon penjual baik barang bagus seneng banget alhamdulillah,23,neutral,0.55,162,0.0123456790123456,0.1739130434782608,0.0,0.0,0.0465646806226516,0,54.41
ijulsh,"Fitur Terbaik:Laptop seken dengan harga yang ramah
Sepadan dengan Harga:pas lah buat memgetik

Setelah saya unboxing, kesan pertama tidak begitu menggoda, setelah saya buka laptopnya ternyata kesannya ciamik...
Cuma mousenya nggak ada, dan saya kirain merk toshiba, ternyata merek lenovo...
Yo wis lah ra po po, sing penting iso mengetik..
Untuk laptop seken sekelas ini saya rasa ini cukup mantul. Suara masih jernih, tampilan masih ok..
Semoga berkah",5.0,14.0,1757242993,fitur terbaik laptop seken dengan harga yang ramah sepadan dengan harga pas lah buat memgetik setelah saya unboxing kesan pertama tidak begitu menggoda setelah saya buka laptopnya ternyata kesannya ciamik cuma mousenya nggak ada dan saya kirain merk toshiba ternyata merek lenovo yo wis lah ra po po sing penting iso mengetik untuk laptop seken sekelas ini saya rasa ini cukup mantul suara masih jernih tampilan masih ok semoga berkah,fitur terbaik laptop seken dengan harga yang ramah sepadan dengan harga pas lah buat memgetik setelah saya unboxing kesan pertama tidak begitu menggoda setelah saya buka laptopnya ternyata kesannya ciamik cuma mousenya nggak ada dan saya kirain merk toshiba ternyata merek lenovo yo wis lah ra po po sing penting iso mengetik untuk laptop seken sekelas ini saya rasa ini cukup mantul suara masih jernih tampilan masih ok semoga berkah,70,negative,0.75,434,0.0069124423963133,0.3428571428571428,0.0,1.0,0.2874423963133641,0,32.04
nntcir4_aj,"Fitur Terbaik:oke

Udah di unboxing.. tampilan casing mulus meskipun bekas, pengemasan juga aman , camera rada burem tapi sepadan dg harga , moga awet buat nugas kuliah.",5.0,14.0,1760576139,fitur terbaik oke udah di unboxing tampilan casing mulus meskipun bekas pengemasan juga aman camera rada burem tapi sepadan dg harga moga awet buat nugas kuliah,fitur terbaik oke udah di unboxing tampilan casing mulus meskipun bekas pengemasan juga aman camera rada burem tapi sepadan dg harga moga awet buat nugas kuliah,26,neutral,0.55,160,0.0,0.0,0.0,0.0,0.0,0,65.07
charlessianturi994,"Fungsi:barang berfungsi dengan baik. 👍👍
Kondisi Barang:sangat bagus
Permukaan:mulus, 90%

Seller sangat amanah sesuai dgn expectation, saya rekomendasi kan toko ini, bagus pelayanan nya. dan bisa cod   Terima kasih..",5.0,8.0,1760371024,fungsi barang berfungsi dengan baik kondisi barang sangat bagus permukaan mulus 90 seller sangat amanah sesuai dgn expectation saya rekomendasi kan toko ini bagus pelayanan nya dan bisa cod terima kasih,fungsi barang berfungsi dengan baik kondisi barang sangat bagus permukaan mulus 90 seller sangat amanah sesuai dgn expectation saya rekomendasi kan toko ini bagus pelayanan nya dan bisa cod terima kasih,31,positive,0.75,202,0.0099009900990099,0.1935483870967742,0.0,0.0,0.050862344298946,0,89.62
rikarahmadya,"Sepadan dengan Harga:awalnya ragu eh tau nya mantep .. makasih seller

Touchpad awalnya mati smpet panik eh bisa udah
🤗",5.0,4.0,1695840746,sepadan dengan harga awalnya ragu eh tau nya mantep makasih seller touchpad awalnya mati smpet panik eh bisa udah,sepadan dengan harga awalnya ragu eh tau nya mantep makasih seller touchpad awalnya mati smpet panik eh bisa udah,19,neutral,0.55,113,0.0088495575221238,0.2105263157894736,0.0,0.0,0.0548439683278993,0,55.66
mitaapriliyanti53,Fitur Terbaik:mantab penjual nya sangat amanah pokok nya ga nyesel beli di toko ini 🥰,5.0,3.0,1721970747,fitur terbaik mantab penjual nya sangat amanah pokok nya ga nyesel beli di toko ini,fitur terbaik mantab penjual nya sangat amanah pokok nya ga nyesel beli di toko ini,15,neutral,0.55,83,0.0,0.1333333333333333,0.0,0.0,0.0333333333333333,0,54.63
