username,comment,rating,likes,create_time,comment_clean
i*****1,"Fungsi:dapat berfungsi dengan baik
Kondisi Barang:keadaan ter packing dgn baik dan barang mulus

packing nya sangat aman bgtt dan rekomendasi bgtt si untuk beli di sni udh murah dapat free mousenya jga. terimakasih seller😊",5,21,1764929049,fungsi dapat berfungsi dengan baik kondisi barang keadaan ter packing dgn baik dan barang mulus packing nya sangat aman bgtt dan rekomendasi bgtt si untuk beli di sni udh murah dapat free mousenya jga terimakasih seller
hernadewita911,"Puas beli disini rekomendasi untuk semuanya
Toko amanah 
Semoga berkah leptop ini untuk saya dan keluarga
Terimakasih banyak atas layanan yang diberikan.
Semoga laris terus... Aamiin ya Allah.",5,15,1764169173,puas beli disini rekomendasi untuk semuanya toko amanah semoga berkah leptop ini untuk saya dan keluarga terimakasih banyak atas layanan yang diberikan semoga laris terus aamiin ya allah
romdan.taufik,"Fitur Terbaik:amanah selalu ya
Sepadan dengan Harga:mantap harga murah tapi tidak murahan.

Berkualitas barang ny",5,14,1765918029,fitur terbaik amanah selalu ya sepadan dengan harga mantap harga murah tapi tidak murahan berkualitas barang ny
idris.m0101,Sepadan dengan Harga:packing sangat rapi. pengiriman cepat. semoga berfungsi dengan baik.,5,81,1763181739,sepadan dengan harga packing sangat rapi pengiriman cepat semoga berfungsi dengan baik
cak.bagus,Ok paket dah sampai di tangan pengiriman cepat kurir baik barang sesuway pesanan trimakasih semuanya,5,13,1757436559,ok paket dah sampai di tangan pengiriman cepat kurir baik barang sesuway pesanan trimakasih semuanya
v*****r,"Fitur Terbaik:top

Saya angkat 4 jempol buat seller 

Paket di jamin ori
Packing paling top 
Estimasi cepat

Saya tdk banyak komen pokoknya TOP MANTUL sukses selalu,InsyaALLAH kalau saya perlu saya order lagi,pertahankan terus gan THE BEST SELLER",5,23,1760829279,fitur terbaik top saya angkat 4 jempol buat seller paket di jamin ori packing paling top estimasi cepat saya tdk banyak komen pokoknya top mantul sukses selalu insyaallah kalau saya perlu saya order lagi pertahankan terus gan the best seller
mma1938,"Kemasan bagus.
Laptop masih seperti baru.
Sayang tidak ada dvd drive",5,11,1764240598,kemasan bagus laptop masih seperti baru sayang tidak ada dvd drive
b*****0,"Fitur Terbaik:sesuai spek
Sepadan dengan Harga:terjangkau",5,29,1761486297,fitur terbaik sesuai spek sepadan dengan harga terjangkau
erna_yuliana2007,"Fungsi:normal
Desain:dpt merk lenovo
Kondisi Barang:bagus, mulus

sblmnya hrp2 cemas kawatir brrmslh di pengirimannya, stlh datang trnyata brgnya bagus,,muluss, lebih dr ekspektasiku,pengiriman cpt, packing aman, dilapisi bbrp dus tebal, pokoknya puass banget.. bnr2 second rasa baru.. terimakasih seller,,, smg makin sukses dan berkah buat semuanya",5,8,1764635835,fungsi normal desain dpt merk lenovo kondisi barang bagus mulus sblmnya hrp2 cemas kawatir brrmslh di pengirimannya stlh datang trnyata brgnya bagus muluss lebih dr ekspektasiku pengiriman cpt packing aman dilapisi bbrp dus tebal pokoknya puass banget bnr2 second rasa baru terimakasih seller smg makin sukses dan berkah buat semuanya
princessyulifarah,"Fitur Terbaik:ok
Sepadan dengan Harga:terjangkau

Alhamdulillah laptop nya udah sampe, dpt yg merk Dell, udah di coba berfungsi semua dan ok...
Tx seller, pengiriman cepet banget... 
Mudah2an awet dan manfaat buat di pondok ade...aamiin",5,45,1765793621,fitur terbaik ok sepadan dengan harga terjangkau alhamdulillah laptop nya udah sampe dpt yg merk dell udah di coba berfungsi semua dan ok tx seller pengiriman cepet banget mudah2an awet dan manfaat buat di pondok ade aamiin
nac9jf11hc,"Fitur Terbaik:sangat bagus..meskipun second..seperti baru
Sepadan dengan Harga:harga murah tapi kualitas sangat bagus

Mantappp....barang nya sudah diterima tidak ada kendalan ...semuanya ok
Barang sangat cepat pengirimanya",5,30,1758007526,fitur terbaik sangat bagus meskipun second seperti baru sepadan dengan harga harga murah tapi kualitas sangat bagus mantappp barang nya sudah diterima tidak ada kendalan semuanya ok barang sangat cepat pengirimanya
runadikiruncloth,"Packing baik.... Tp sayang yg dikirim hp bukan toshiba atau acer
Jos lah semoga awet jd bisa utk langganan",5,61,1764115486,packing baik tp sayang yg dikirim hp bukan toshiba atau acer jos lah semoga awet jd bisa utk langganan
farabiakbar,"Sepadan dengan Harga:lumayan buat anak yg baru belajar pegang leptop
Fitur Terbaik:sudah langsung bisa dipake",5,18,1765884764,sepadan dengan harga lumayan buat anak yg baru belajar pegang leptop fitur terbaik sudah langsung bisa dipake
m*****n,"Fungsi:berfungsi semestinya
Desain:bagus minim lecet dan keyboard terlihat jelas
Kondisi Barang:barang datang dalam keadaan aman

Mantap sesuai dengan yang dipesan 
,👍👍👍 semoga awet",5,5,1761872951,fungsi berfungsi semestinya desain bagus minim lecet dan keyboard terlihat jelas kondisi barang barang datang dalam keadaan aman mantap sesuai dengan yang dipesan semoga awet
masonketutmason,"Fitur Terbaik:8
Sepadan dengan Harga:8

Barang sudah sampai dan sesuai dengan keinginan saya barang lumayan bagus dengan harga segitu setelah di cek semuanya normal semoga awet dan tahan lama",5,21,1764771220,fitur terbaik 8 sepadan dengan harga 8 barang sudah sampai dan sesuai dengan keinginan saya barang lumayan bagus dengan harga segitu setelah di cek semuanya normal semoga awet dan tahan lama
uda98qp2bm,"Alhmduliah paketan udah sampe dengan sepamat,  dan peking nya rapih,  semua baring aman jalan semuanya Makasih buat penjualnya,  sukses terus jualan leptop nya amin 👐",5,16,1761333655,alhmduliah paketan udah sampe dengan sepamat dan peking nya rapih semua baring aman jalan semuanya makasih buat penjualnya sukses terus jualan leptop nya amin
bte76p4gbk,"Fitur Terbaik:Bagus

Laptop udah di terima sama anak saya , Mudah2han awet laptopnya di pakai buat anak saya belajar",5,21,1760954623,fitur terbaik bagus laptop udah di terima sama anak saya mudah2han awet laptopnya di pakai buat anak saya belajar
setiatye,"Fitur Terbaik:baik,bagus,masih mulus
Sepadan dengan Harga:bagus sepadan dengan harga

Trmksh kak SDH dikirim ,pngiriman cepat,bagus.blum saya cek lagi",5,21,1762148085,fitur terbaik baik bagus masih mulus sepadan dengan harga bagus sepadan dengan harga trmksh kak sdh dikirim pngiriman cepat bagus blum saya cek lagi
hajieman,"Fitur Terbaik:Bagus
Sepadan dengan Harga:murmer

Barang sesuai pesanan, ada kamera depan, semoga awet di pakenya.Terimakasih",5,5,1721783555,fitur terbaik bagus sepadan dengan harga murmer barang sesuai pesanan ada kamera depan semoga awet di pakenya terimakasih
,"Paket nya sudah di terima dan alhamdulilah kondisi nya baik,packing nya mantap sekali kokoh walau tanpa Buble wrap  sangat aman terima kasih",5,31,1756774661,paket nya sudah di terima dan alhamdulilah kondisi nya baik packing nya mantap sekali kokoh walau tanpa buble wrap sangat aman terima kasih
,Fitur Terbaik:Maaf barunkasih ulasan barangnyah sesuai lah dengan harga cuman batre nyah cepat abis,5,6,1757482504,fitur terbaik maaf barunkasih ulasan barangnyah sesuai lah dengan harga cuman batre nyah cepat abis
,"Masih bagus walaupun seken, suka dengan pengemasannya rapi dan aman",5,60,1765037387,masih bagus walaupun seken suka dengan pengemasannya rapi dan aman
amey9915,"udah takut duluan kalo laptopnya gak bisa nyala, dan ternyata bisa dong, pengirimannya lumayan cepet juga, thanks buat seller",5,18,1749200310,udah takut duluan kalo laptopnya gak bisa nyala dan ternyata bisa dong pengirimannya lumayan cepet juga thanks buat seller
widiaputri155,pokok nya bagus banget laptop nya dengan harga segitu🥰🥰🥰,5,4,1738344735,pokok nya bagus banget laptop nya dengan harga segitu
irmawidhiyanti611,"Awalny deg2n sih order elektronik online.. tp pas brg sampai d check alhamdulillah brg sesuai hrpn,berfungsi dgn baik, kondisi laptop mulus,keren bgt.. pengemasan rapi,, pengirimn cepat,,trimaksh y dah amanah,,love it🥰🙏",5,10,1760411176,awalny deg2n sih order elektronik online tp pas brg sampai d check alhamdulillah brg sesuai hrpn berfungsi dgn baik kondisi laptop mulus keren bgt pengemasan rapi pengirimn cepat trimaksh y dah amanah love it
lutfi_ar07,"Sepadan dengan Harga:mantep
Fitur Terbaik:lumayan lah sepadan dengan harga ya

Sampai saat ini mulus tapi masih dalam pengecek an , tapi matep sih...",5,20,1756826664,sepadan dengan harga mantep fitur terbaik lumayan lah sepadan dengan harga ya sampai saat ini mulus tapi masih dalam pengecek an tapi matep sih
sriyulan_sari,"Fungsi:berfungsi dengan baik
Kondisi Barang:barang bagus
Desain:lumayan

Trimakasih.. Laptop Merek DELL sudah tiba.. Spikernya jernih. Tombolnya aktif semua..",5,5,1764171179,fungsi berfungsi dengan baik kondisi barang barang bagus desain lumayan trimakasih laptop merek dell sudah tiba spikernya jernih tombolnya aktif semua
rahmatpauzi123,"Fungsi:mantep berfungsi dengan baik
Kondisi Barang:aman tidak ada kendala
Permukaan:mulus

Kurir ramah respon penjual baik barang bagus seneng banget Alhamdulillah",5,3,1757074327,fungsi mantep berfungsi dengan baik kondisi barang aman tidak ada kendala permukaan mulus kurir ramah respon penjual baik barang bagus seneng banget alhamdulillah
ijulsh,"Fitur Terbaik:Laptop seken dengan harga yang ramah
Sepadan dengan Harga:pas lah buat memgetik

Setelah saya unboxing, kesan pertama tidak begitu menggoda, setelah saya buka laptopnya ternyata kesannya ciamik...
Cuma mousenya nggak ada, dan saya kirain merk toshiba, ternyata merek lenovo...
Yo wis lah ra po po, sing penting iso mengetik..
Untuk laptop seken sekelas ini saya rasa ini cukup mantul. Suara masih jernih, tampilan masih ok..
Semoga berkah",5,14,1757242993,fitur terbaik laptop seken dengan harga yang ramah sepadan dengan harga pas lah buat memgetik setelah saya unboxing kesan pertama tidak begitu menggoda setelah saya buka laptopnya ternyata kesannya ciamik cuma mousenya nggak ada dan saya kirain merk toshiba ternyata merek lenovo yo wis lah ra po po sing penting iso mengetik untuk laptop seken sekelas ini saya rasa ini cukup mantul suara masih jernih tampilan masih ok semoga berkah
nntcir4_aj,"Fitur Terbaik:oke

Udah di unboxing.. tampilan casing mulus meskipun bekas, pengemasan juga aman , camera rada burem tapi sepadan dg harga , moga awet buat nugas kuliah.",5,14,1760576139,fitur terbaik oke udah di unboxing tampilan casing mulus meskipun bekas pengemasan juga aman camera rada burem tapi sepadan dg harga moga awet buat nugas kuliah
charlessianturi994,"Fungsi:barang berfungsi dengan baik. 👍👍
Kondisi Barang:sangat bagus
Permukaan:mulus, 90%

Seller sangat amanah sesuai dgn expectation, saya rekomendasi kan toko ini, bagus pelayanan nya. dan bisa cod   Terima kasih..",5,8,1760371024,fungsi barang berfungsi dengan baik kondisi barang sangat bagus permukaan mulus 90 seller sangat amanah sesuai dgn expectation saya rekomendasi kan toko ini bagus pelayanan nya dan bisa cod terima kasih
rikarahmadya,"Sepadan dengan Harga:awalnya ragu eh tau nya mantep .. makasih seller

Touchpad awalnya mati smpet panik eh bisa udah
🤗",5,4,1695840746,sepadan dengan harga awalnya ragu eh tau nya mantep makasih seller touchpad awalnya mati smpet panik eh bisa udah
mitaapriliyanti53,Fitur Terbaik:mantab penjual nya sangat amanah pokok nya ga nyesel beli di toko ini 🥰,5,3,1721970747,fitur terbaik mantab penjual nya sangat amanah pokok nya ga nyesel beli di toko ini
tana7a9r8x,"Fitur Terbaik:kondisi baik speck sesuai

Barang bagus sesuai dengan harga dan pesanan..smoga awet",5,9,1761284245,fitur terbaik kondisi baik speck sesuai barang bagus sesuai dengan harga dan pesanan smoga awet
daniputraservice,"Fitur Terbaik:barang bagus, packing aman, pengiriman lancar, penjual amanah, semoga di lancarkan usaax.Amiiin, dan semoga bermanfaat Amiiin 🤲",5,13,1760265157,fitur terbaik barang bagus packing aman pengiriman lancar penjual amanah semoga di lancarkan usaax amiiin dan semoga bermanfaat amiiin
k*****i,"Alhamdulillah paketan tiba lebih awal, terimakasih kak. Semoga dapat berjalan baik aamiin. 🤗",5,4,1674997191,alhamdulillah paketan tiba lebih awal terimakasih kak semoga dapat berjalan baik aamiin
s*****9,Barang second tapi masih bagus. Berfungsi dengan baik. Smoga tokonya makin laris ya kakak,5,5,1757321324,barang second tapi masih bagus berfungsi dengan baik smoga tokonya makin laris ya kakak
maskady,"Respon penjual baik, pengiriman cepat, produk sampai tujuan dengan selamat sesuai iklan produk sudah sepaket dengan mouse, packing rapi dan aman, kondisi bisa digunakan normal, kualitas sesuai harga",5,11,1754143080,respon penjual baik pengiriman cepat produk sampai tujuan dengan selamat sesuai iklan produk sudah sepaket dengan mouse packing rapi dan aman kondisi bisa digunakan normal kualitas sesuai harga
bagjjawijayasakinah,"Alhamdulillah pesanan sudah sampai 
Sesuai dengan deskripsi",5,4,1742351057,alhamdulillah pesanan sudah sampai sesuai dengan deskripsi
t*****5,"Fitur Terbaik:baik

barang sudah sampai kondisi baik hanya capslock tidak berfungsi selebihnya normal pengiriman sangat cepat trimakasih seller dan shopee sukses slalu",5,83,1744026315,fitur terbaik baik barang sudah sampai kondisi baik hanya capslock tidak berfungsi selebihnya normal pengiriman sangat cepat trimakasih seller dan shopee sukses slalu
riskanovianti42,"Fungsi:Sesuai deskripsi
Kondisi Barang:Masih bagus untuk ukuran second
Permukaan:Mulus

Bagus, sesuai deskripsi.",5,2,1736862488,fungsi sesuai deskripsi kondisi barang masih bagus untuk ukuran second permukaan mulus bagus sesuai deskripsi
neng_bijie,"Alhamdulillah SDH sampai,terimakasih seller SDH amanah walaupun secen tapi ku ayak baru, packingan nya jg tebel☺️",5,10,1746831747,alhamdulillah sdh sampai terimakasih seller sdh amanah walaupun secen tapi ku ayak baru packingan nya jg tebel
eko0800,"Fungsi:lancar alhamdulillah
Kondisi Barang:masih bagus, tapi ada yang penyok dikit di bagian belakang but ok lah untuk harga segitu
Desain:keren",5,1,1742453066,fungsi lancar alhamdulillah kondisi barang masih bagus tapi ada yang penyok dikit di bagian belakang but ok lah untuk harga segitu desain keren
pani9,"Sepadan dengan Harga:alhamdullilah paketnya udah nyampai dan amanah,  bagus bangat kwalitas seprti baru.",5,1,1691775108,sepadan dengan harga alhamdullilah paketnya udah nyampai dan amanah bagus bangat kwalitas seprti baru
risa.bluesaphier,"Fitur Terbaik:ok
Sepadan dengan Harga:iya

Sudah dicoba sejauh ini oke, cuma screen aja warnanya pudar, mungkin perlu di setting supaya warna lebih baik, tapi saya ga tau caranya hehe.
Meskipun yg dikirim bukan merk Toshiba seperti request, saya maafkan karena warna casing nya BIRU kesukaan saya. 
Semoga awet dan bisa buat kerja. Makasih.
Oh iya packing nya bagus, rapih dan aman.",4,64,1759030076,fitur terbaik ok sepadan dengan harga iya sudah dicoba sejauh ini oke cuma screen aja warnanya pudar mungkin perlu di setting supaya warna lebih baik tapi saya ga tau caranya hehe meskipun yg dikirim bukan merk toshiba seperti request saya maafkan karena warna casing nya biru kesukaan saya semoga awet dan bisa buat kerja makasih oh iya packing nya bagus rapih dan aman
parsiman83,"Sepadan dengan Harga:oke sih

Order merk TOSHIBA yg datang merk hp",5,1,1703524150,sepadan dengan harga oke sih order merk toshiba yg datang merk hp
fathurfs6666,"Fitur Terbaik:oke banget
Sepadan dengan Harga:belinya

Terima kasih, pertamanya agak dedekkan,akhirnya tidak mengecewakan",5,6,1760411331,fitur terbaik oke banget sepadan dengan harga belinya terima kasih pertamanya agak dedekkan akhirnya tidak mengecewakan
8dpidr2244,"Dengan harga segitu ya,wajar barang sesuai bagus semuanya normal,dpat Free, charger+mose semuanya normal 👍👍👍👍👍",5,5,1747470760,dengan harga segitu ya wajar barang sesuai bagus semuanya normal dpat free charger mose semuanya normal
t*****6,Sepadan dengan Harga:bagus gan thanks,5,2,1715493776,sepadan dengan harga bagus gan thanks
vera165_dera,"Fungsi:ok
Desain:ok
Kondisi Barang:ok

Murah dan berkualitas, semua berfungsi dengan baik, makasih seller 💕💕💕",5,4,1765068692,fungsi ok desain ok kondisi barang ok murah dan berkualitas semua berfungsi dengan baik makasih seller
pratioindra,"Fungsi:Bagus bgt kakak aku suka bgt
Desain:keren . elegan
Kondisi Barang:mulus bgt kaya Syahrini

Sumpah gak nyesel beli di toko ini bener bener amanah",5,0,1738825165,fungsi bagus bgt kakak aku suka bgt desain keren elegan kondisi barang mulus bgt kaya syahrini sumpah gak nyesel beli di toko ini bener bener amanah
s5zkrrpi6h,"Allhamdulillah terima kasih,pesanan sudah sampai dgn selamat. Kondisi baik, barang udah bisa di oprasikan",5,0,1729689625,allhamdulillah terima kasih pesanan sudah sampai dgn selamat kondisi baik barang udah bisa di oprasikan
hestifaridah29,"Fitur Terbaik:baik
Sepadan dengan Harga:good

Barang datang dengan baik, semoga awet dipakenya makasih seller sudah kasih sesuai yg dibutuhkan🥰",5,1,1739439171,fitur terbaik baik sepadan dengan harga good barang datang dengan baik semoga awet dipakenya makasih seller sudah kasih sesuai yg dibutuhkan
datin759,"Fungsi:berfungsi dengan baik.
Desain:menarik.
Kondisi Barang:datang dalam keadaan mulus.

Bagus sesuai ekspektasi bahkan lebih.., terimakasih untuk kk nya sudah amanah 😁😊😊., Awalnya ragu2 tpi setelah datang alhamdulillah , sesuai deskripsi. Topp.",5,0,1747309582,fungsi berfungsi dengan baik desain menarik kondisi barang datang dalam keadaan mulus bagus sesuai ekspektasi bahkan lebih terimakasih untuk kk nya sudah amanah awalnya ragu2 tpi setelah datang alhamdulillah sesuai deskripsi topp
h*****2,Fitur Terbaik:laptop ok..bagus cuma saya minta yang ada kamera nya ini malah ngga adaa,4,25,1756723928,fitur terbaik laptop ok bagus cuma saya minta yang ada kamera nya ini malah ngga adaa
lxr9hesnwo,"Fungsi:fungsi dgn baik
Desain:masih sangat mulus

trimakasi leptopnya sudah kita trima dlm ke adaan baik dan berfungsi semua.dilain waktu kita pesan lagi.",5,0,1736375049,fungsi fungsi dgn baik desain masih sangat mulus trimakasi leptopnya sudah kita trima dlm ke adaan baik dan berfungsi semua dilain waktu kita pesan lagi
fatimah_putri15,"Pengiriman sangat baik, barang sampai dengan selamat, bisa digunakan, cuma suaranya agak pecah",5,44,1715493452,pengiriman sangat baik barang sampai dengan selamat bisa digunakan cuma suaranya agak pecah
jayazay30,"Fungsi:laptop beroperasi dengan baik
Kondisi Barang:kondisi unit mulus
Desain:menarik desainnya

Rekomen banget lah keren pokonya",5,2,1742453130,fungsi laptop beroperasi dengan baik kondisi barang kondisi unit mulus desain menarik desainnya rekomen banget lah keren pokonya
sfmm5o0oqx,"Fungsi:normal
Desain:oke
Kondisi Barang:lumayan bagus",5,0,1757248098,fungsi normal desain oke kondisi barang lumayan bagus
b4ng74go,"Fungsi:bekerja dengan baik
Kondisi Barang:lumayan seperti baru
Desain:penampilan menarik

Alhamdulillah pesanan'x sesuai harapan  puas banget belanja di toko ini tokonya amanah paking rapih kurir baik sukses selalu buat seller terima kasih buat shopee",5,3,1759317584,fungsi bekerja dengan baik kondisi barang lumayan seperti baru desain penampilan menarik alhamdulillah pesanan x sesuai harapan puas banget belanja di toko ini tokonya amanah paking rapih kurir baik sukses selalu buat seller terima kasih buat shopee
maharani.09,"Fungsi:lumayan normal
Kondisi Barang:mendarat dengan mulus
Desain:menarik dengan harga segini",5,0,1725780947,fungsi lumayan normal kondisi barang mendarat dengan mulus desain menarik dengan harga segini
rierien_94,"Fungsi:ok
Kondisi Barang:ok
Desain:ok

Blm di coba semoga berfungsi dengan baik
Mksh seller",5,0,1730277352,fungsi ok kondisi barang ok desain ok blm di coba semoga berfungsi dengan baik mksh seller
aanandriana145,"Laptop sudah nyampe keadaan baik, mudah2an awet, trm kasih resseler",5,0,1705396727,laptop sudah nyampe keadaan baik mudah2an awet trm kasih resseler
menggokil102,"Barang sesuai di gambar dan deskripsi, tidak ada cacat apapun di berikan mouse dan benar ada aplikasi nya dan game² juga",5,0,1707303198,barang sesuai di gambar dan deskripsi tidak ada cacat apapun di berikan mouse dan benar ada aplikasi nya dan game juga
yuli1509,"Fungsi:baik
Kondisi Barang:bagus
Desain:menarik

barang bagus semoga awet dan berguna",5,0,1722081040,fungsi baik kondisi barang bagus desain menarik barang bagus semoga awet dan berguna
srilestarijuliamar,"Fungsi:berfungsi dengan baik
Kondisi Barang:datang dalam keadaan mulus
Desain:cantik

Laptop nya bagus berfungsi dengan baik dapat gratis laptop. Dengan harga segitu sangat puas.",4,6,1745463268,fungsi berfungsi dengan baik kondisi barang datang dalam keadaan mulus desain cantik laptop nya bagus berfungsi dengan baik dapat gratis laptop dengan harga segitu sangat puas
jiansjians464,"Sepadan dengan Harga:bagus
Fitur Terbaik:bagus

Semua bagus ,brang gak lecet.
Cuman model lama, windows nya  windows 7.
Selebihnya bagus.di kasih bonus mos jga",5,0,1707709128,sepadan dengan harga bagus fitur terbaik bagus semua bagus brang gak lecet cuman model lama windows nya windows 7 selebihnya bagus di kasih bonus mos jga
novifi06,"Fitur Terbaik:bagus
Sepadan dengan Harga:iyah

Barang dteng bagus,
Berharap dpt warna putih tapi gpp item juga bagus
Cuma pengiriman agak lama",5,9,1709595624,fitur terbaik bagus sepadan dengan harga iyah barang dteng bagus berharap dpt warna putih tapi gpp item juga bagus cuma pengiriman agak lama
s*****h,"Sepadan dengan Harga:sepadan
Fitur Terbaik:lenovo

Laptop sampai kondisi baik bagus packing aman rapi semoga laptopnya awet ya..",5,0,1708162775,sepadan dengan harga sepadan fitur terbaik lenovo laptop sampai kondisi baik bagus packing aman rapi semoga laptopnya awet ya
holqiahqiah,Sepadan dgn harga kualitas oke belum di cek semua tp sayang kipetnya cotor tp gpph terimakasih kak🙏,5,14,1757321346,sepadan dgn harga kualitas oke belum di cek semua tp sayang kipetnya cotor tp gpph terimakasih kak
myboyaditya,"Fitur Terbaik:sangat baik
Sepadan dengan Harga:sepadan dengan harga

barang bagus....seperti baru packing rapih banget,. respon toko nya cepat...
pengiriman nya lama banget....sejauh ini oke semua nya",5,91,1755616643,fitur terbaik sangat baik sepadan dengan harga sepadan dengan harga barang bagus seperti baru packing rapih banget respon toko nya cepat pengiriman nya lama banget sejauh ini oke semua nya
alpian_latif,"Fungsi:beroperasi dengan baik
Kondisi Barang:datang dalam kondisi mulus
Desain:Alhamdulillah menarik

Sangat baik",5,2,1734535123,fungsi beroperasi dengan baik kondisi barang datang dalam kondisi mulus desain alhamdulillah menarik sangat baik
m*****8,"Barang sudah diterima lengkap sesuai pesanan dan kemasan super rapi dan aman,, toko amanah mantul rekomendasi",5,3,1676981732,barang sudah diterima lengkap sesuai pesanan dan kemasan super rapi dan aman toko amanah mantul rekomendasi
