username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence
aziskusmawan,Mantap,5,3,1764053931,mantap,mantap,1,positive,0.75
jezadi221002,,5,0,1759555265,,,1,neutral,0.55
8frhqsjfnb,,5,0,1761664395,,,1,neutral,0.55
irfanbarat,Warna:ok,5,0,1757754041,warna ok,warna ok,2,neutral,0.55
e*****n,,5,0,1759831397,,,1,neutral,0.55
agusrian12,Trimakasih,5,0,1758456362,trimakasih,trimakasih,1,neutral,0.55
7chxj9oll8,,5,0,1761472255,,,1,neutral,0.55
seviafitri333,"Warna:bagus
Desain:menarik
Kenyamanan:nyaman

Bagus banget, barangnya udah sampe dan bagus semua, murce lagi",5,0,1757004348,warna bagus desain menarik kenyamanan nyaman bagus banget barangnya udah sampe dan bagus semua murce lagi,warna bagus desain menarik kenyamanan nyaman bagus banget barangnya udah sampe dan bagus semua murce lagi,16,positive,0.75
setyoutomo66666,Mantap jiwa.. ✌✌✌,5,3,1760330668,mantap jiwa,mantap jiwa,2,positive,0.75
a4_4gbfqe_,"Warna:BAGUS
Desain:menarik
Pas untuk Acara:santai",5,0,1755400348,warna bagus desain menarik pas untuk acara santai,warna bagus desain menarik pas untuk acara santai,8,positive,0.75
gus4ndy1969,"Warna:Hitam sesuai
Desain:bagus
Kenyamanan:bagus

Cuma panjang tali sabuk kurang panjang terlalu kecil",5,2,1758878287,warna hitam sesuai desain bagus kenyamanan bagus cuma panjang tali sabuk kurang panjang terlalu kecil,warna hitam sesuai desain bagus kenyamanan bagus cuma panjang tali sabuk kurang panjang terlalu kecil,15,positive,0.75
arreghrueedd,,5,0,1759577934,,,1,neutral,0.55
fakhrulrafi399,"Warna:hitam
Desain:bagus
Kenyamanan:nyaman",5,0,1760519443,warna hitam desain bagus kenyamanan nyaman,warna hitam desain bagus kenyamanan nyaman,6,positive,0.75
celsyamora,"Warna:hitam
Kenyamanan:bagus",5,0,1756083123,warna hitam kenyamanan bagus,warna hitam kenyamanan bagus,4,positive,0.75
usmany474,"Warna:ok
Desain:ok
Kenyamanan:ok",5,0,1761227558,warna ok desain ok kenyamanan ok,warna ok desain ok kenyamanan ok,6,neutral,0.55
themlrsz,Keren semoga awet terus yaa,5,0,1763375973,keren semoga awet terus yaa,keren semoga awet terus yaa,5,positive,0.75
teguh120581,"Warna:bagus
Desain:lumayan sesuai harga
Kenyamanan:lumayan nyaman",5,0,1760444167,warna bagus desain lumayan sesuai harga kenyamanan lumayan nyaman,warna bagus desain lumayan sesuai harga kenyamanan lumayan nyaman,9,positive,0.75
massugik557,Pas bagus,5,0,1760678138,pas bagus,pas bagus,2,positive,0.75
delapahera,"Warna:bagus
Desain:menarik
Kenyamanan:lumayan bagus",5,0,1756213117,warna bagus desain menarik kenyamanan lumayan bagus,warna bagus desain menarik kenyamanan lumayan bagus,7,positive,0.75
gunsaawan,"Warna:Sesuai
Desain:Bagus
Kenyamanan:Ok lah dengan harga segitu",5,0,1760147657,warna sesuai desain bagus kenyamanan ok lah dengan harga segitu,warna sesuai desain bagus kenyamanan ok lah dengan harga segitu,10,positive,0.75
marionojombang,"Warna:sesuai
Desain:oke lahh
Kenyamanan:nyaman, sesuai harga",5,0,1764329375,warna sesuai desain oke lahh kenyamanan nyaman sesuai harga,warna sesuai desain oke lahh kenyamanan nyaman sesuai harga,9,positive,0.75
tiniazhatiniazha,"Warna:sangat bagus dan sesuai gambar
Desain:menarik
Kenyamanan:Bahan bagus",5,0,1757923588,warna sangat bagus dan sesuai gambar desain menarik kenyamanan bahan bagus,warna sangat bagus dan sesuai gambar desain menarik kenyamanan bahan bagus,11,positive,0.75
hendraahmad1997,"Warna:bagus
Desain:menarik
Kenyamanan:bahan Sagat yaman",5,0,1765097146,warna bagus desain menarik kenyamanan bahan sagat yaman,warna bagus desain menarik kenyamanan bahan sagat yaman,8,positive,0.75
khairularrul,Ok,5,0,1758166125,ok,ok,1,neutral,0.55
flx1aydp7s,"Warna:cocok
Desain:sesuai
Kenyamanan:nyaman dipakai",5,0,1758116194,warna cocok desain sesuai kenyamanan nyaman dipakai,warna cocok desain sesuai kenyamanan nyaman dipakai,7,positive,0.75
m*****m,"Warna:sesuai
Desain:menarik
Kenyamanan:nyaman

👍👍👍",5,0,1760018797,warna sesuai desain menarik kenyamanan nyaman,warna sesuai desain menarik kenyamanan nyaman,6,positive,0.75
fn4mxf5380,Baik,5,0,1758774376,baik,baik,1,neutral,0.55
cm4wekmas4,ok sesuai,5,0,1759971784,ok sesuai,ok sesuai,2,positive,0.75
3vh9xmt_1z,"tak sesuai, seperti di gambar online",5,0,1760182121,tak sesuai seperti di gambar online,tak sesuai seperti di gambar online,6,positive,0.75
minlee612,"Warna:Sesuai
Desain:Topi nya beda dengan yg digambar
Kenyamanan:lumayan",4,0,1761884474,warna sesuai desain topi nya beda dengan yg digambar kenyamanan lumayan,warna sesuai desain topi nya beda dengan yg digambar kenyamanan lumayan,11,positive,0.75
m4u9uovz1h,Bagus pas dikantong kualitas ok tokonya amanah,5,0,1763468415,bagus pas dikantong kualitas ok tokonya amanah,bagus pas dikantong kualitas ok tokonya amanah,7,positive,0.75
z*****9,"Mantap, sesuai dengan pesanan",5,0,1762950609,mantap sesuai dengan pesanan,mantap sesuai dengan pesanan,4,positive,0.75
wahyuistianto242,,3,0,1760081018,,,1,neutral,0.55
s*****_,"Warna:warna sesuai

pengiriman lama banget",3,0,1759412440,warna warna sesuai pengiriman lama banget,warna warna sesuai pengiriman lama banget,6,neutral,0.55
dewisyahputri563,Warna:tali pinggangnya keras,2,0,1761266082,warna tali pinggangnya keras,warna tali pinggangnya keras,4,neutral,0.55
y*****n,Warna:gud,2,0,1757026309,warna gud,warna gud,2,neutral,0.55
e*****f,"Warna:Sesuai gambar
Desain:Kualitas serba rendah namun elegan..
Kenyamanan:Bahan sabuk keras kayak plastik jaring topi keras kayak plastik.. Tapi di pakai lumayan nyaman serasa menggunakan produk bermerk..",5,0,1760266156,warna sesuai gambar desain kualitas serba rendah namun elegan kenyamanan bahan sabuk keras kayak plastik jaring topi keras kayak plastik tapi di pakai lumayan nyaman serasa menggunakan produk bermerk,warna sesuai gambar desain kualitas serba rendah namun elegan kenyamanan bahan sabuk keras kayak plastik jaring topi keras kayak plastik tapi di pakai lumayan nyaman serasa menggunakan produk bermerk,29,positive,0.75
b*****z,"Warna:sesuai
Desain:gak sesuai gambar produk yg di iklankan

Kecewa sih ya meskipun ga mahal cuman sangat ga sesuai sama gambar yg tertera kualitas nya",1,0,1761880175,warna sesuai desain gak sesuai gambar produk yg di iklankan kecewa sih ya meskipun ga mahal cuman sangat ga sesuai sama gambar yg tertera kualitas nya,warna sesuai desain gak sesuai gambar produk yg di iklankan kecewa sih ya meskipun ga mahal cuman sangat ga sesuai sama gambar yg tertera kualitas nya,26,positive,0.75
abdulhasyimpane,"Warna:pas
Desain:oke topinya kok gag sesuai gambar
Kenyamanan:okelah",5,0,1760289494,warna pas desain oke topinya kok gag sesuai gambar kenyamanan okelah,warna pas desain oke topinya kok gag sesuai gambar kenyamanan okelah,11,positive,0.75
dimasal_farizi19,"Warna:sangat menarik sesuai dengan gambar
Desain:menarik
Kenyamanan:bagus sesuai

Realipick barang sesuai pesanan trimakasih",5,0,1762407044,warna sangat menarik sesuai dengan gambar desain menarik kenyamanan bagus sesuai realipick barang sesuai pesanan trimakasih,warna sangat menarik sesuai dengan gambar desain menarik kenyamanan bagus sesuai realipick barang sesuai pesanan trimakasih,16,positive,0.75
m*****1,"Warna:hitam
Desain:menarik
Kenyamanan:nyaman saat dipakai

Sesuai harga, reel yg datang sama di foto👍",5,0,1762325054,warna hitam desain menarik kenyamanan nyaman saat dipakai sesuai harga reel yg datang sama di foto,warna hitam desain menarik kenyamanan nyaman saat dipakai sesuai harga reel yg datang sama di foto,16,positive,0.75
f2lrg0dpld,"Barang sudah sampai dg slmt, terima kasih sm yg punya toko dan abg kurirnya",5,0,1765552584,barang sudah sampai dg slmt terima kasih sm yg punya toko dan abg kurirnya,barang sudah sampai dg slmt terima kasih sm yg punya toko dan abg kurirnya,14,neutral,0.55
stoymz2ql_,"Barang tidak sesuai dengan yang di foto, difoto topinya cakep ehh pas Dateng aslinya beda jauh udh gitu bhnnya ga bikin nyaman buat dipke, maklum lah murah si, sesuai harga 😅",5,0,1764404112,barang tidak sesuai dengan yang di foto difoto topinya cakep ehh pas dateng aslinya beda jauh udh gitu bhnnya ga bikin nyaman buat dipke maklum lah murah si sesuai harga,barang tidak sesuai dengan yang di foto difoto topinya cakep ehh pas dateng aslinya beda jauh udh gitu bhnnya ga bikin nyaman buat dipke maklum lah murah si sesuai harga,30,neutral,0.55
kancaturu,"Warna:hitam
Desain:menarik apik
Bahan:halus nyaman",5,4,1759392349,warna hitam desain menarik apik bahan halus nyaman,warna hitam desain menarik apik bahan halus nyaman,8,neutral,0.55
alrasyid101,Sesuai harga,4,0,1759895819,sesuai harga,sesuai harga,2,positive,0.75
harrymugianto23,"Warna:baik
Desain:baik
Kenyamanan:baik",5,0,1763686975,warna baik desain baik kenyamanan baik,warna baik desain baik kenyamanan baik,6,neutral,0.55
herman2252,Gesper nya kaga ada,1,0,1762607883,gesper nya kaga ada,gesper nya kaga ada,4,neutral,0.55
ulfa_maraili,"Bagus bgt, puas",5,0,1765630563,bagus bgt puas,bagus bgt puas,3,positive,0.75
44aq4q35_g,Sesuai,5,0,1765608105,sesuai,sesuai,1,positive,0.75
zr3wimkd14,,5,0,1761995599,,,1,neutral,0.55
4cdglbyew3,,5,0,1758985805,,,1,neutral,0.55
muh.irfan242,Terimakasih,5,0,1757335763,terimakasih,terimakasih,1,neutral,0.55
nazriel703,,5,0,1760486988,,,1,neutral,0.55
p*****6,,5,0,1760946264,,,1,neutral,0.55
roficupik,,5,0,1753534963,,,1,neutral,0.55
dayatlapandenamjaranggalau,,5,0,1753892083,,,1,neutral,0.55
nusha.store,,5,0,1760188153,,,1,neutral,0.55
viesweetygrilz,,5,0,1760704619,,,1,neutral,0.55
cpmstore1,,5,0,1760593397,,,1,neutral,0.55
fiefien0411,,5,0,1759477007,,,1,neutral,0.55
emi_artvertising,,5,0,1763987321,,,1,neutral,0.55
kris.oktavianus,,3,0,1764414594,,,1,neutral,0.55
0e2osefd96,,5,0,1762068014,,,1,neutral,0.55
udin2115,,5,0,1763477693,,,1,neutral,0.55
darsono212,,5,0,1765375093,,,1,neutral,0.55
click_mine,,5,0,1765107738,,,1,neutral,0.55
21_aimaria,,5,0,1759843048,,,1,neutral,0.55
fredi.kurnianto,,5,0,1759228247,,,1,neutral,0.55
manggiw_,,5,0,1761641004,,,1,neutral,0.55
antrucopler,,5,0,1760239258,,,1,neutral,0.55
yahdikumullah,,5,0,1759401521,,,1,neutral,0.55
mirzamilan,,5,0,1762185939,,,1,neutral,0.55
pahmi_anugerah,,5,0,1760251919,,,1,neutral,0.55
aanmisbakhulanam,,5,0,1765679028,,,1,neutral,0.55
selly.24,,5,0,1760702519,,,1,neutral,0.55
maryanto92,,4,0,1762924951,,,1,neutral,0.55
setia_one01,,5,0,1765625119,,,1,neutral,0.55
alfarsarjiyanto,,5,0,1759818397,,,1,neutral,0.55
d*****i,,5,0,1762071496,,,1,neutral,0.55
agussukamso,,4,0,1760525924,,,1,neutral,0.55
nadinadindainara,,5,0,1754536919,,,1,neutral,0.55
c74hgxm4o6,,5,0,1760158339,,,1,neutral,0.55
adlysugeha,,5,0,1760176576,,,1,neutral,0.55
ba0x5r2wh1,,5,0,1760100647,,,1,neutral,0.55
uda_pcd67g,,5,0,1760255111,,,1,neutral,0.55
irwansyahputra317,,5,0,1760255218,,,1,neutral,0.55
dindasridewi642,,5,0,1760247638,,,1,neutral,0.55
reski1234hdjb,,5,0,1760237330,,,1,neutral,0.55
pvadt78s59,,5,0,1755322758,,,1,neutral,0.55
fqfiwk5b8_,,5,0,1760412973,,,1,neutral,0.55
rezkywahyudi90,,5,0,1760415178,,,1,neutral,0.55
e9wfp3hwqi,,5,0,1760418991,,,1,neutral,0.55
yudhishw,,5,0,1760330349,,,1,neutral,0.55
niatwinsister,,5,0,1760335112,,,1,neutral,0.55
nasri332,,5,0,1760322586,,,1,neutral,0.55
radikabotak,,5,0,1760326954,,,1,neutral,0.55
tiaramnrg,,5,0,1760366187,,,1,neutral,0.55
muhammad.reiga,,5,0,1760544481,,,1,neutral,0.55
gabebalahagu,,5,0,1760529693,,,1,neutral,0.55
jnhpnazbrb,,5,0,1760537410,,,1,neutral,0.55
abizar2308,,5,0,1760489786,,,1,neutral,0.55
4zdhjw9ieb,,5,0,1760509731,,,1,neutral,0.55
tonitoping,,5,0,1760269972,,,1,neutral,0.55
ymsrjotwqe,,5,0,1757937233,,,1,neutral,0.55
rss_zyeenk,,5,0,1758368165,,,1,neutral,0.55
purwantobisc,,5,0,1758695945,,,1,neutral,0.55
muhammadputra638,,5,0,1758021034,,,1,neutral,0.55
hartonofau,,5,0,1758032979,,,1,neutral,0.55
jomr_rq_82,,5,0,1758816647,,,1,neutral,0.55
karsitobening89,,5,0,1759033065,,,1,neutral,0.55
f*****6,,5,0,1759134376,,,1,neutral,0.55
d*****i,,5,0,1759937566,,,1,neutral,0.55
ekaksaputra197,,5,0,1759876702,,,1,neutral,0.55
3uqj563lcj,,5,0,1759683617,,,1,neutral,0.55
arismarsono71,,5,0,1759584076,,,1,neutral,0.55
cendihendriyan796,,5,0,1759494739,,,1,neutral,0.55
abie_1988,,5,0,1759429444,,,1,neutral,0.55
kholiqmitra_,,5,0,1760088618,,,1,neutral,0.55
clwufm4szh,,5,0,1760088283,,,1,neutral,0.55
vd40fgesdl,,5,0,1759291620,,,1,neutral,0.55
4gwk525dab,,5,0,1759302264,,,1,neutral,0.55
uz4vwc5rf8,,5,0,1755608755,,,1,neutral,0.55
sam.fandi,,5,0,1758703743,,,1,neutral,0.55
dedy6841,,5,0,1759542197,,,1,neutral,0.55
fikarnasution853,,5,0,1758196025,,,1,neutral,0.55
antawiantawi164,,5,0,1759483292,,,1,neutral,0.55
abnaasyqabnaasyq,,5,0,1754987154,,,1,neutral,0.55
alexanderpodjan,,5,0,1758371322,,,1,neutral,0.55
yardik476,,5,0,1761362046,,,1,neutral,0.55
budhiindra,,5,0,1761273081,,,1,neutral,0.55
pahmi.abdul.muhyi_06,,5,0,1756475330,,,1,neutral,0.55
lkra434jwx,,5,0,1757124116,,,1,neutral,0.55
vp3govlpg6,,5,0,1760697678,,,1,neutral,0.55
m*****q,,5,0,1761234481,,,1,neutral,0.55
wagiman794,,5,0,1755909037,,,1,neutral,0.55
rendiprabowo080,,5,0,1759494886,,,1,neutral,0.55
rizkyrolaarcahya,,5,0,1759633108,,,1,neutral,0.55
wahyu354175,,5,0,1753241081,,,1,neutral,0.55
dayat419,,5,0,1758437716,,,1,neutral,0.55
anangjoemarno,,5,0,1758437222,,,1,neutral,0.55
cmfgn43m5d,,5,0,1761288119,,,1,neutral,0.55
masjatmiko146,,5,0,1758502644,,,1,neutral,0.55
febrynurwibowo,,5,0,1756500497,,,1,neutral,0.55
utriess,,5,0,1761387245,,,1,neutral,0.55
ayesukmana,,5,0,1761389875,,,1,neutral,0.55
sbzee2o1mv,,5,0,1760004644,,,1,neutral,0.55
devianobanguye,,5,0,1757214456,,,1,neutral,0.55
apriansyahputra01,,5,0,1760859974,,,1,neutral,0.55
2f0ll0d4j0,,5,0,1760861106,,,1,neutral,0.55
indraigun10,,5,0,1760846390,,,1,neutral,0.55
muhammadyanizz,,5,0,1761019885,,,1,neutral,0.55
riskidiputra004,,5,0,1761036488,,,1,neutral,0.55
m*****q,,5,0,1761234481,,,1,neutral,0.55
dedy6841,,5,0,1759542197,,,1,neutral,0.55
uz4vwc5rf8,,5,0,1755608755,,,1,neutral,0.55
fikarnasution853,,5,0,1758196025,,,1,neutral,0.55
masjatmiko146,,5,0,1758502644,,,1,neutral,0.55
febrynurwibowo,,5,0,1756500497,,,1,neutral,0.55
cmfgn43m5d,,5,0,1761288119,,,1,neutral,0.55
pahmi.abdul.muhyi_06,,5,0,1756475330,,,1,neutral,0.55
devianobanguye,,5,0,1757214456,,,1,neutral,0.55
budhiindra,,5,0,1761273081,,,1,neutral,0.55
lkra434jwx,,5,0,1757124116,,,1,neutral,0.55
alexanderpodjan,,5,0,1758371322,,,1,neutral,0.55
antawiantawi164,,5,0,1759483292,,,1,neutral,0.55
sbzee2o1mv,,5,0,1760004644,,,1,neutral,0.55
utriess,,5,0,1761387245,,,1,neutral,0.55
rendiprabowo080,,5,0,1759494886,,,1,neutral,0.55
rizkyrolaarcahya,,5,0,1759633108,,,1,neutral,0.55
ayesukmana,,5,0,1761389875,,,1,neutral,0.55
wahyu354175,,5,0,1753241081,,,1,neutral,0.55
wagiman794,,5,0,1755909037,,,1,neutral,0.55
anangjoemarno,,5,0,1758437222,,,1,neutral,0.55
dayat419,,5,0,1758437716,,,1,neutral,0.55
abnaasyqabnaasyq,,5,0,1754987154,,,1,neutral,0.55
sam.fandi,,5,0,1758703743,,,1,neutral,0.55
yardik476,,5,0,1761362046,,,1,neutral,0.55
rudirahman120,,5,0,1758287976,,,1,neutral,0.55
_qee7_iu_b,,5,0,1761480652,,,1,neutral,0.55
ubd25o2n4d,,5,0,1761564191,,,1,neutral,0.55
30nzfpc5bb,,5,0,1759132162,,,1,neutral,0.55
didinwarsidin501,,5,0,1760094430,,,1,neutral,0.55
khoirudi07,,5,0,1760091828,,,1,neutral,0.55
damaraji757,,5,0,1758144697,,,1,neutral,0.55
3tgnamddub,,5,0,1756262006,,,1,neutral,0.55
arisperdana457,,5,0,1756371188,,,1,neutral,0.55
alihafizd982,,5,0,1757505960,,,1,neutral,0.55
ahmadzainuddin368,,5,0,1755308027,,,1,neutral,0.55
zahranabilaptr,,5,0,1760083846,,,1,neutral,0.55
lisviayani856,,5,0,1759906884,,,1,neutral,0.55
alihafizd982,,5,0,1757505960,,,1,neutral,0.55
wawanridwan988,,5,0,1759996024,,,1,neutral,0.55
setia_wann23,,5,0,1756522066,,,1,neutral,0.55
hoirunhoirun394,,5,0,1760005335,,,1,neutral,0.55
8iq2fby_ee,,5,0,1755524772,,,1,neutral,0.55
_mvcriogr6,,5,0,1761924608,,,1,neutral,0.55
sutiknodedi,,5,0,1757220510,,,1,neutral,0.55
didinwarsidin501,,5,0,1760094430,,,1,neutral,0.55
syukurriansyah425,,5,0,1758098324,,,1,neutral,0.55
91o3bsazyg,,5,0,1761799425,,,1,neutral,0.55
cawike,,5,0,1757323439,,,1,neutral,0.55
36l3o7to2l,,5,0,1760065106,,,1,neutral,0.55
t34oqdk2e9,,5,0,1761790666,,,1,neutral,0.55
yjha472d3q,,5,0,1755955318,,,1,neutral,0.55
marco_paskalius,,5,0,1756867871,,,1,neutral,0.55
capilnkebo,,5,0,1758026026,,,1,neutral,0.55
l4b_97zrnb,,5,0,1760086110,,,1,neutral,0.55
76532j6ymt,,5,0,1757487351,,,1,neutral,0.55
riyanriyan996,,5,0,1761759248,,,1,neutral,0.55
_ferbygemoy,,5,0,1760147799,,,1,neutral,0.55
wandrihidiqi,,5,0,1761818820,,,1,neutral,0.55
fw513nd7u0,,5,0,1759236813,,,1,neutral,0.55
shendyap22,,5,0,1761886995,,,1,neutral,0.55
adammaruf_,,5,0,1756471197,,,1,neutral,0.55
o3s70jvj_a,,5,0,1759997085,,,1,neutral,0.55
lisviayani856,,5,0,1759906884,,,1,neutral,0.55
zahranabilaptr,,5,0,1760083846,,,1,neutral,0.55
ahmadzainuddin368,,5,0,1755308027,,,1,neutral,0.55
muhammadikhsanihsan,,5,0,1758517362,,,1,neutral,0.55
mahruzii,,5,0,1756818714,,,1,neutral,0.55
zeqk9qe2jl,,5,0,1756924491,,,1,neutral,0.55
muhamadrizkirizki252,,5,0,1757323680,,,1,neutral,0.55
khoirudi07,,5,0,1760091828,,,1,neutral,0.55
ainulyakin940,,5,0,1760161336,,,1,neutral,0.55
xut6ssx7x7,,5,0,1758212033,,,1,neutral,0.55
v8ejvk3zb8,,5,0,1759237031,,,1,neutral,0.55
darkknight610,,5,0,1757055134,,,1,neutral,0.55
dadimsatibi,,5,0,1754220820,,,1,neutral,0.55
ocyl66qdv7,,5,0,1758528464,,,1,neutral,0.55
jinunalmisri049,,5,0,1755222276,,,1,neutral,0.55
ahmad._saepudin,,5,0,1759238983,,,1,neutral,0.55
aguntusrif,,5,0,1759476444,,,1,neutral,0.55
muhammadputra638,,5,0,1758470951,,,1,neutral,0.55
denialamanda,,5,0,1757173823,,,1,neutral,0.55
zx9egsleht,,5,0,1761956944,,,1,neutral,0.55
riadussolihin070,,5,0,1760186423,,,1,neutral,0.55
rohimat_21,,5,0,1760026479,,,1,neutral,0.55
yayukayu296,,5,0,1759217772,,,1,neutral,0.55
kijongzz24,,5,0,1762253844,,,1,neutral,0.55
ranran785,,5,0,1762250858,,,1,neutral,0.55
ylc0inirol,,5,0,1762265599,,,1,neutral,0.55
pither_k._djita24,,5,0,1761939119,,,1,neutral,0.55
jdd1bqvv7x,,5,0,1762403600,,,1,neutral,0.55
virasari508,,5,0,1762492383,,,1,neutral,0.55
yulianti_shila,,5,0,1759726840,,,1,neutral,0.55
h9obujyaxz,,5,0,1758610308,,,1,neutral,0.55
xzdhfoyhbm,,5,0,1762332094,,,1,neutral,0.55
cbtngbks,,5,0,1762345858,,,1,neutral,0.55
sudidesisudidesi,,5,0,1762527055,,,1,neutral,0.55
ndroy93,,5,0,1763091697,,,1,neutral,0.55
hakimkapal,,5,0,1763083328,,,1,neutral,0.55
muhidinzulpan,,5,0,1762924348,,,1,neutral,0.55
rzlakhrlkc,,5,0,1763025402,,,1,neutral,0.55
dirwansyahputra890,,5,0,1763002218,,,1,neutral,0.55
3mwkjqwy_x,,5,0,1762577075,,,1,neutral,0.55
suryasyahputra545,,5,0,1762578983,,,1,neutral,0.55
deeka.andika,,5,0,1762949694,,,1,neutral,0.55
maksusmaxi,,5,0,1762986629,,,1,neutral,0.55
oif1rapdeb,,5,0,1762593831,,,1,neutral,0.55
pakzaen562,,5,0,1762701184,,,1,neutral,0.55
v9ip_vy9kq,,5,0,1762756889,,,1,neutral,0.55
abyptr4104,,5,0,1762673555,,,1,neutral,0.55
2gwl68qlxj,,5,0,1763613254,,,1,neutral,0.55
u_8utjv87_,,5,0,1763799849,,,1,neutral,0.55
rafkayuda758,,5,0,1763874993,,,1,neutral,0.55
hjrjmjjim0,,5,0,1763700014,,,1,neutral,0.55
putriilestari294,,5,0,1763729121,,,1,neutral,0.55
rikocahyono962,,5,0,1763467067,,,1,neutral,0.55
genyo95,,5,0,1763456021,,,1,neutral,0.55
mazz_nusri,,5,0,1763516060,,,1,neutral,0.55
srirugaya305,,5,0,1764041118,,,1,neutral,0.55
f*****3,,5,0,1764052216,,,1,neutral,0.55
kiki.alamsyah2209,,5,0,1764108193,,,1,neutral,0.55
riarincis,,5,0,1764196000,,,1,neutral,0.55
muhamadismanan87,,5,0,1764241401,,,1,neutral,0.55
kangozan2011,,5,0,1764070350,,,1,neutral,0.55
kampretmambu,,5,0,1764308149,,,1,neutral,0.55
d5fjy2ydub,,5,0,1764416875,,,1,neutral,0.55
anakganteng019,,5,0,1764523899,,,1,neutral,0.55
81tl6quqg9,,5,0,1764647640,,,1,neutral,0.55
ipanbengkulu214,,5,0,1764652296,,,1,neutral,0.55
5hh3r6kqbg,,5,0,1764594948,,,1,neutral,0.55
ahmadbarabara622,,5,0,1764508488,,,1,neutral,0.55
triapriyanti123,,5,0,1764674191,,,1,neutral,0.55
