username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count
hendraahmad1997,"Warna:bagus
Desain:menarik
Kenyamanan:bahan Sagat yaman",5,0,1765097146,warna bagus desain menarik kenyamanan bahan sagat yaman,warna bagus desain menarik kenyamanan bahan sagat yaman,8
khairularrul,Ok,5,0,1758166125,ok,ok,1
flx1aydp7s,"Warna:cocok
Desain:sesuai
Kenyamanan:nyaman dipakai",5,0,1758116194,warna cocok desain sesuai kenyamanan nyaman dipakai,warna cocok desain sesuai kenyamanan nyaman dipakai,7
m*****m,"Warna:sesuai
Desain:menarik
Kenyamanan:nyaman

👍👍👍",5,0,1760018797,warna sesuai desain menarik kenyamanan nyaman,warna sesuai desain menarik kenyamanan nyaman,6
fn4mxf5380,Baik,5,0,1758774376,baik,baik,1
cm4wekmas4,ok sesuai,5,0,1759971784,ok sesuai,ok sesuai,2
3vh9xmt_1z,"tak sesuai, seperti di gambar online",5,0,1760182121,tak sesuai seperti di gambar online,tak sesuai seperti di gambar online,6
minlee612,"Warna:Sesuai
Desain:Topi nya beda dengan yg digambar
Kenyamanan:lumayan",4,0,1761884474,warna sesuai desain topi nya beda dengan yg digambar kenyamanan lumayan,warna sesuai desain topi nya beda dengan yg digambar kenyamanan lumayan,11
m4u9uovz1h,Bagus pas dikantong kualitas ok tokonya amanah,5,0,1763468415,bagus pas dikantong kualitas ok tokonya amanah,bagus pas dikantong kualitas ok tokonya amanah,7
z*****9,"Mantap, sesuai dengan pesanan",5,0,1762950609,mantap sesuai dengan pesanan,mantap sesuai dengan pesanan,4
wahyuistianto242,,3,0,1760081018,,nan,1
s*****_,"Warna:warna sesuai

pengiriman lama banget",3,0,1759412440,warna warna sesuai pengiriman lama banget,warna warna sesuai pengiriman lama banget,6
dewisyahputri563,Warna:tali pinggangnya keras,2,0,1761266082,warna tali pinggangnya keras,warna tali pinggangnya keras,4
y*****n,Warna:gud,2,0,1757026309,warna gud,warna gud,2
e*****f,"Warna:Sesuai gambar
Desain:Kualitas serba rendah namun elegan..
Kenyamanan:Bahan sabuk keras kayak plastik jaring topi keras kayak plastik.. Tapi di pakai lumayan nyaman serasa menggunakan produk bermerk..",5,0,1760266156,warna sesuai gambar desain kualitas serba rendah namun elegan kenyamanan bahan sabuk keras kayak plastik jaring topi keras kayak plastik tapi di pakai lumayan nyaman serasa menggunakan produk bermerk,warna sesuai gambar desain kualitas serba rendah namun elegan kenyamanan bahan sabuk keras kayak plastik jaring topi keras kayak plastik tapi di pakai lumayan nyaman serasa menggunakan produk bermerk,29
b*****z,"Warna:sesuai
Desain:gak sesuai gambar produk yg di iklankan

Kecewa sih ya meskipun ga mahal cuman sangat ga sesuai sama gambar yg tertera kualitas nya",1,0,1761880175,warna sesuai desain gak sesuai gambar produk yg di iklankan kecewa sih ya meskipun ga mahal cuman sangat ga sesuai sama gambar yg tertera kualitas nya,warna sesuai desain gak sesuai gambar produk yg di iklankan kecewa sih ya meskipun ga mahal cuman sangat ga sesuai sama gambar yg tertera kualitas nya,26
abdulhasyimpane,"Warna:pas
Desain:oke topinya kok gag sesuai gambar
Kenyamanan:okelah",5,0,1760289494,warna pas desain oke topinya kok gag sesuai gambar kenyamanan okelah,warna pas desain oke topinya kok gag sesuai gambar kenyamanan okelah,11
dimasal_farizi19,"Warna:sangat menarik sesuai dengan gambar
Desain:menarik
Kenyamanan:bagus sesuai

Realipick barang sesuai pesanan trimakasih",5,0,1762407044,warna sangat menarik sesuai dengan gambar desain menarik kenyamanan bagus sesuai realipick barang sesuai pesanan trimakasih,warna sangat menarik sesuai dengan gambar desain menarik kenyamanan bagus sesuai realipick barang sesuai pesanan trimakasih,16
m*****1,"Warna:hitam
Desain:menarik
Kenyamanan:nyaman saat dipakai

Sesuai harga, reel yg datang sama di foto👍",5,0,1762325054,warna hitam desain menarik kenyamanan nyaman saat dipakai sesuai harga reel yg datang sama di foto,warna hitam desain menarik kenyamanan nyaman saat dipakai sesuai harga reel yg datang sama di foto,16
f2lrg0dpld,"Barang sudah sampai dg slmt, terima kasih sm yg punya toko dan abg kurirnya",5,0,1765552584,barang sudah sampai dg slmt terima kasih sm yg punya toko dan abg kurirnya,barang sudah sampai dg slmt terima kasih sm yg punya toko dan abg kurirnya,14
stoymz2ql_,"Barang tidak sesuai dengan yang di foto, difoto topinya cakep ehh pas Dateng aslinya beda jauh udh gitu bhnnya ga bikin nyaman buat dipke, maklum lah murah si, sesuai harga 😅",5,0,1764404112,barang tidak sesuai dengan yang di foto difoto topinya cakep ehh pas dateng aslinya beda jauh udh gitu bhnnya ga bikin nyaman buat dipke maklum lah murah si sesuai harga,barang tidak sesuai dengan yang di foto difoto topinya cakep ehh pas dateng aslinya beda jauh udh gitu bhnnya ga bikin nyaman buat dipke maklum lah murah si sesuai harga,30
kancaturu,"Warna:hitam
Desain:menarik apik
Bahan:halus nyaman",5,4,1759392349,warna hitam desain menarik apik bahan halus nyaman,warna hitam desain menarik apik bahan halus nyaman,8
alrasyid101,Sesuai harga,4,0,1759895819,sesuai harga,sesuai harga,2
harrymugianto23,"Warna:baik
Desain:baik
Kenyamanan:baik",5,0,1763686975,warna baik desain baik kenyamanan baik,warna baik desain baik kenyamanan baik,6
herman2252,Gesper nya kaga ada,1,0,1762607883,gesper nya kaga ada,gesper nya kaga ada,4
ulfa_maraili,"Bagus bgt, puas",5,0,1765630563,bagus bgt puas,bagus bgt puas,3
44aq4q35_g,Sesuai,5,0,1765608105,sesuai,sesuai,1
zr3wimkd14,,5,0,1761995599,,nan,1
4cdglbyew3,,5,0,1758985805,,nan,1
muh.irfan242,Terimakasih,5,0,1757335763,terimakasih,terimakasih,1
nazriel703,,5,0,1760486988,,nan,1
p*****6,,5,0,1760946264,,nan,1
roficupik,,5,0,1753534963,,nan,1
dayatlapandenamjaranggalau,,5,0,1753892083,,nan,1
nusha.store,,5,0,1760188153,,nan,1
viesweetygrilz,,5,0,1760704619,,nan,1
cpmstore1,,5,0,1760593397,,nan,1
fiefien0411,,5,0,1759477007,,nan,1
emi_artvertising,,5,0,1763987321,,nan,1
kris.oktavianus,,3,0,1764414594,,nan,1
0e2osefd96,,5,0,1762068014,,nan,1
udin2115,,5,0,1763477693,,nan,1
darsono212,,5,0,1765375093,,nan,1
click_mine,,5,0,1765107738,,nan,1
21_aimaria,,5,0,1759843048,,nan,1
fredi.kurnianto,,5,0,1759228247,,nan,1
manggiw_,,5,0,1761641004,,nan,1
antrucopler,,5,0,1760239258,,nan,1
yahdikumullah,,5,0,1759401521,,nan,1
mirzamilan,,5,0,1762185939,,nan,1
pahmi_anugerah,,5,0,1760251919,,nan,1
aanmisbakhulanam,,5,0,1765679028,,nan,1
selly.24,,5,0,1760702519,,nan,1
maryanto92,,4,0,1762924951,,nan,1
setia_one01,,5,0,1765625119,,nan,1
alfarsarjiyanto,,5,0,1759818397,,nan,1
d*****i,,5,0,1762071496,,nan,1
agussukamso,,4,0,1760525924,,nan,1
nadinadindainara,,5,0,1754536919,,nan,1
c74hgxm4o6,,5,0,1760158339,,nan,1
adlysugeha,,5,0,1760176576,,nan,1
ba0x5r2wh1,,5,0,1760100647,,nan,1
uda_pcd67g,,5,0,1760255111,,nan,1
irwansyahputra317,,5,0,1760255218,,nan,1
dindasridewi642,,5,0,1760247638,,nan,1
reski1234hdjb,,5,0,1760237330,,nan,1
pvadt78s59,,5,0,1755322758,,nan,1
fqfiwk5b8_,,5,0,1760412973,,nan,1
rezkywahyudi90,,5,0,1760415178,,nan,1
e9wfp3hwqi,,5,0,1760418991,,nan,1
yudhishw,,5,0,1760330349,,nan,1
niatwinsister,,5,0,1760335112,,nan,1
nasri332,,5,0,1760322586,,nan,1
radikabotak,,5,0,1760326954,,nan,1
tiaramnrg,,5,0,1760366187,,nan,1
muhammad.reiga,,5,0,1760544481,,nan,1
gabebalahagu,,5,0,1760529693,,nan,1
jnhpnazbrb,,5,0,1760537410,,nan,1
abizar2308,,5,0,1760489786,,nan,1
4zdhjw9ieb,,5,0,1760509731,,nan,1
tonitoping,,5,0,1760269972,,nan,1
ymsrjotwqe,,5,0,1757937233,,nan,1
rss_zyeenk,,5,0,1758368165,,nan,1
purwantobisc,,5,0,1758695945,,nan,1
muhammadputra638,,5,0,1758021034,,nan,1
hartonofau,,5,0,1758032979,,nan,1
jomr_rq_82,,5,0,1758816647,,nan,1
karsitobening89,,5,0,1759033065,,nan,1
f*****6,,5,0,1759134376,,nan,1
d*****i,,5,0,1759937566,,nan,1
ekaksaputra197,,5,0,1759876702,,nan,1
3uqj563lcj,,5,0,1759683617,,nan,1
arismarsono71,,5,0,1759584076,,nan,1
cendihendriyan796,,5,0,1759494739,,nan,1
abie_1988,,5,0,1759429444,,nan,1
kholiqmitra_,,5,0,1760088618,,nan,1
clwufm4szh,,5,0,1760088283,,nan,1
vd40fgesdl,,5,0,1759291620,,nan,1
4gwk525dab,,5,0,1759302264,,nan,1
uz4vwc5rf8,,5,0,1755608755,,nan,1
sam.fandi,,5,0,1758703743,,nan,1
dedy6841,,5,0,1759542197,,nan,1
fikarnasution853,,5,0,1758196025,,nan,1
antawiantawi164,,5,0,1759483292,,nan,1
abnaasyqabnaasyq,,5,0,1754987154,,nan,1
alexanderpodjan,,5,0,1758371322,,nan,1
yardik476,,5,0,1761362046,,nan,1
budhiindra,,5,0,1761273081,,nan,1
pahmi.abdul.muhyi_06,,5,0,1756475330,,nan,1
lkra434jwx,,5,0,1757124116,,nan,1
vp3govlpg6,,5,0,1760697678,,nan,1
m*****q,,5,0,1761234481,,nan,1
wagiman794,,5,0,1755909037,,nan,1
rendiprabowo080,,5,0,1759494886,,nan,1
rizkyrolaarcahya,,5,0,1759633108,,nan,1
wahyu354175,,5,0,1753241081,,nan,1
dayat419,,5,0,1758437716,,nan,1
anangjoemarno,,5,0,1758437222,,nan,1
cmfgn43m5d,,5,0,1761288119,,nan,1
masjatmiko146,,5,0,1758502644,,nan,1
febrynurwibowo,,5,0,1756500497,,nan,1
utriess,,5,0,1761387245,,nan,1
ayesukmana,,5,0,1761389875,,nan,1
sbzee2o1mv,,5,0,1760004644,,nan,1
devianobanguye,,5,0,1757214456,,nan,1
apriansyahputra01,,5,0,1760859974,,nan,1
2f0ll0d4j0,,5,0,1760861106,,nan,1
indraigun10,,5,0,1760846390,,nan,1
muhammadyanizz,,5,0,1761019885,,nan,1
riskidiputra004,,5,0,1761036488,,nan,1
m*****q,,5,0,1761234481,,nan,1
dedy6841,,5,0,1759542197,,nan,1
uz4vwc5rf8,,5,0,1755608755,,nan,1
fikarnasution853,,5,0,1758196025,,nan,1
masjatmiko146,,5,0,1758502644,,nan,1
febrynurwibowo,,5,0,1756500497,,nan,1
cmfgn43m5d,,5,0,1761288119,,nan,1
pahmi.abdul.muhyi_06,,5,0,1756475330,,nan,1
devianobanguye,,5,0,1757214456,,nan,1
budhiindra,,5,0,1761273081,,nan,1
lkra434jwx,,5,0,1757124116,,nan,1
alexanderpodjan,,5,0,1758371322,,nan,1
antawiantawi164,,5,0,1759483292,,nan,1
sbzee2o1mv,,5,0,1760004644,,nan,1
utriess,,5,0,1761387245,,nan,1
rendiprabowo080,,5,0,1759494886,,nan,1
rizkyrolaarcahya,,5,0,1759633108,,nan,1
ayesukmana,,5,0,1761389875,,nan,1
wahyu354175,,5,0,1753241081,,nan,1
wagiman794,,5,0,1755909037,,nan,1
anangjoemarno,,5,0,1758437222,,nan,1
dayat419,,5,0,1758437716,,nan,1
abnaasyqabnaasyq,,5,0,1754987154,,nan,1
sam.fandi,,5,0,1758703743,,nan,1
yardik476,,5,0,1761362046,,nan,1
rudirahman120,,5,0,1758287976,,nan,1
_qee7_iu_b,,5,0,1761480652,,nan,1
ubd25o2n4d,,5,0,1761564191,,nan,1
30nzfpc5bb,,5,0,1759132162,,nan,1
didinwarsidin501,,5,0,1760094430,,nan,1
khoirudi07,,5,0,1760091828,,nan,1
damaraji757,,5,0,1758144697,,nan,1
3tgnamddub,,5,0,1756262006,,nan,1
arisperdana457,,5,0,1756371188,,nan,1
alihafizd982,,5,0,1757505960,,nan,1
ahmadzainuddin368,,5,0,1755308027,,nan,1
zahranabilaptr,,5,0,1760083846,,nan,1
lisviayani856,,5,0,1759906884,,nan,1
alihafizd982,,5,0,1757505960,,nan,1
wawanridwan988,,5,0,1759996024,,nan,1
setia_wann23,,5,0,1756522066,,nan,1
hoirunhoirun394,,5,0,1760005335,,nan,1
8iq2fby_ee,,5,0,1755524772,,nan,1
_mvcriogr6,,5,0,1761924608,,nan,1
sutiknodedi,,5,0,1757220510,,nan,1
didinwarsidin501,,5,0,1760094430,,nan,1
syukurriansyah425,,5,0,1758098324,,nan,1
91o3bsazyg,,5,0,1761799425,,nan,1
cawike,,5,0,1757323439,,nan,1
36l3o7to2l,,5,0,1760065106,,nan,1
t34oqdk2e9,,5,0,1761790666,,nan,1
yjha472d3q,,5,0,1755955318,,nan,1
marco_paskalius,,5,0,1756867871,,nan,1
capilnkebo,,5,0,1758026026,,nan,1
l4b_97zrnb,,5,0,1760086110,,nan,1
76532j6ymt,,5,0,1757487351,,nan,1
riyanriyan996,,5,0,1761759248,,nan,1
_ferbygemoy,,5,0,1760147799,,nan,1
wandrihidiqi,,5,0,1761818820,,nan,1
fw513nd7u0,,5,0,1759236813,,nan,1
shendyap22,,5,0,1761886995,,nan,1
adammaruf_,,5,0,1756471197,,nan,1
o3s70jvj_a,,5,0,1759997085,,nan,1
lisviayani856,,5,0,1759906884,,nan,1
zahranabilaptr,,5,0,1760083846,,nan,1
ahmadzainuddin368,,5,0,1755308027,,nan,1
muhammadikhsanihsan,,5,0,1758517362,,nan,1
mahruzii,,5,0,1756818714,,nan,1
zeqk9qe2jl,,5,0,1756924491,,nan,1
muhamadrizkirizki252,,5,0,1757323680,,nan,1
khoirudi07,,5,0,1760091828,,nan,1
ainulyakin940,,5,0,1760161336,,nan,1
xut6ssx7x7,,5,0,1758212033,,nan,1
v8ejvk3zb8,,5,0,1759237031,,nan,1
darkknight610,,5,0,1757055134,,nan,1
dadimsatibi,,5,0,1754220820,,nan,1
ocyl66qdv7,,5,0,1758528464,,nan,1
jinunalmisri049,,5,0,1755222276,,nan,1
ahmad._saepudin,,5,0,1759238983,,nan,1
aguntusrif,,5,0,1759476444,,nan,1
muhammadputra638,,5,0,1758470951,,nan,1
denialamanda,,5,0,1757173823,,nan,1
zx9egsleht,,5,0,1761956944,,nan,1
riadussolihin070,,5,0,1760186423,,nan,1
rohimat_21,,5,0,1760026479,,nan,1
yayukayu296,,5,0,1759217772,,nan,1
kijongzz24,,5,0,1762253844,,nan,1
ranran785,,5,0,1762250858,,nan,1
ylc0inirol,,5,0,1762265599,,nan,1
pither_k._djita24,,5,0,1761939119,,nan,1
jdd1bqvv7x,,5,0,1762403600,,nan,1
virasari508,,5,0,1762492383,,nan,1
yulianti_shila,,5,0,1759726840,,nan,1
h9obujyaxz,,5,0,1758610308,,nan,1
xzdhfoyhbm,,5,0,1762332094,,nan,1
cbtngbks,,5,0,1762345858,,nan,1
sudidesisudidesi,,5,0,1762527055,,nan,1
ndroy93,,5,0,1763091697,,nan,1
hakimkapal,,5,0,1763083328,,nan,1
muhidinzulpan,,5,0,1762924348,,nan,1
rzlakhrlkc,,5,0,1763025402,,nan,1
dirwansyahputra890,,5,0,1763002218,,nan,1
3mwkjqwy_x,,5,0,1762577075,,nan,1
suryasyahputra545,,5,0,1762578983,,nan,1
deeka.andika,,5,0,1762949694,,nan,1
maksusmaxi,,5,0,1762986629,,nan,1
oif1rapdeb,,5,0,1762593831,,nan,1
pakzaen562,,5,0,1762701184,,nan,1
v9ip_vy9kq,,5,0,1762756889,,nan,1
abyptr4104,,5,0,1762673555,,nan,1
2gwl68qlxj,,5,0,1763613254,,nan,1
u_8utjv87_,,5,0,1763799849,,nan,1
rafkayuda758,,5,0,1763874993,,nan,1
hjrjmjjim0,,5,0,1763700014,,nan,1
putriilestari294,,5,0,1763729121,,nan,1
rikocahyono962,,5,0,1763467067,,nan,1
genyo95,,5,0,1763456021,,nan,1
mazz_nusri,,5,0,1763516060,,nan,1
srirugaya305,,5,0,1764041118,,nan,1
f*****3,,5,0,1764052216,,nan,1
kiki.alamsyah2209,,5,0,1764108193,,nan,1
riarincis,,5,0,1764196000,,nan,1
muhamadismanan87,,5,0,1764241401,,nan,1
kangozan2011,,5,0,1764070350,,nan,1
kampretmambu,,5,0,1764308149,,nan,1
d5fjy2ydub,,5,0,1764416875,,nan,1
anakganteng019,,5,0,1764523899,,nan,1
81tl6quqg9,,5,0,1764647640,,nan,1
ipanbengkulu214,,5,0,1764652296,,nan,1
5hh3r6kqbg,,5,0,1764594948,,nan,1
ahmadbarabara622,,5,0,1764508488,,nan,1
triapriyanti123,,5,0,1764674191,,nan,1
rahulbedowi,,5,0,1764684341,,nan,1
ryokazuki011,,5,0,1764758595,,nan,1
lmxzt4w2yn,,5,0,1764085556,,nan,1
2009y6weco,,5,0,1764815383,,nan,1
pphs140722,,5,0,1765026602,,nan,1
2yp7h5vi4y,,5,0,1765090545,,nan,1
anggigobey,,5,0,1764902457,,nan,1
n2_e9551_8,,5,0,1765416257,,nan,1
rgwic_oerl,,5,0,1765532209,,nan,1
qap9je6z3e,,5,0,1765618168,,nan,1
wegi_irawn,,5,0,1765802496,,nan,1
panglimagelo,,5,0,1765804160,,nan,1
agusrahmadani481,,5,0,1765807113,,nan,1
mhmmdibra145,,5,0,1765600992,,nan,1
rickisanjaya200,,5,0,1765616029,,nan,1
rohmat0708,,5,0,1765625101,,nan,1
wjfek46cdz,,5,0,1765891514,,nan,1
poskestrenn,,5,0,1765879815,,nan,1
kencikputrasulung,,5,0,1765902417,,nan,1
j6y37j8opc,,4,0,1760355522,,nan,1
e2sps6y_sx,,4,0,1760411322,,nan,1
8ow48lg5ao,,4,0,1758085043,,nan,1
arfel123,,4,0,1758171247,,nan,1
henrymarwan,,4,0,1759917959,,nan,1
j3d646ze_l,,4,0,1760083605,,nan,1
rina_qnacwp,,4,0,1761174008,,nan,1
8kky_,,4,0,1757164123,,nan,1
8ow48lg5ao,,4,0,1758085043,,nan,1
arfel123,,4,0,1758171247,,nan,1
5d0mgcv467,,4,0,1759696890,,nan,1
henrymarwan,,4,0,1759917959,,nan,1
j3d646ze_l,,4,0,1760083605,,nan,1
j6y37j8opc,,4,0,1760355522,,nan,1
e2sps6y_sx,,4,0,1760411322,,nan,1
mfatir22,,4,0,1761217760,,nan,1
rina_qnacwp,,4,0,1761174008,,nan,1
38c__68ax9,,4,0,1761230912,,nan,1
jle908ngzn,,4,0,1761545845,,nan,1
boywilliham,,4,0,1761464873,,nan,1
sugihartointanpermata,,4,0,1759888652,,nan,1
lugh_tuatha,,4,0,1761835809,,nan,1
baron_roni,,4,0,1761648487,,nan,1
ayukrisdiyanti739,,4,0,1759903618,,nan,1
indratambir,,4,0,1762087293,,nan,1
yayanlindasarie,,4,0,1759434447,,nan,1
k*****n,,4,0,1762230131,,nan,1
ompongspeed701,,4,0,1762252792,,nan,1
sitie_dwie,,4,0,1762325248,,nan,1
yadiisbck,,4,0,1762414063,,nan,1
urboii21,,4,0,1762665430,,nan,1
tatangsuntana492,,4,0,1762910499,,nan,1
hendra12536,,4,0,1763037609,,nan,1
titikristiyaningsih139,,4,0,1763874070,,nan,1
berlinzstore,,4,0,1763944421,,nan,1
usup.dodi,,4,0,1763564386,,nan,1
tedisutiyoso,,4,0,1763451388,,nan,1
ifrrhxlbfg,,4,0,1764394446,,nan,1
sukmahadilogawa,,4,0,1765055606,,nan,1
z*****f,,4,0,1765007073,,nan,1
ozibae162,,4,0,1765912354,,nan,1
rangga.bu,,3,0,1755234152,,nan,1
eqnrx4nia3,,3,0,1763522323,,nan,1
t*****3,,3,0,1753949464,,nan,1
rikaharleni,,3,0,1754794658,,nan,1
ismadepmngks,,3,0,1755843173,,nan,1
jamuhurslk,,3,0,1757150474,,nan,1
moxr242217,,3,0,1760580570,,nan,1
totomagerenak,,3,0,1757958950,,nan,1
tfitri09876,,3,0,1761301282,,nan,1
budisyarifudin180,,3,0,1761279509,,nan,1
u59o5dlh4b,,3,0,1760848993,,nan,1
ujangibur,,3,0,1761090178,,nan,1
fhikachintya,,3,0,1763172797,,nan,1
eqnrx4nia3,,3,0,1763522323,,nan,1
t*****3,,3,0,1753949464,,nan,1
jamuhurslk,,3,0,1757150474,,nan,1
rangga.bu,,3,0,1755234152,,nan,1
hamka723,,3,0,1761774739,,nan,1
