username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence,text_len,char_repeat_ratio,token_repeat_ratio,dup_score,mismatch,fake_score,fake_pred
aziskusmawan,Mantap,5,3,1764053931,mantap,mantap,1,positive,0.75,6,0.0,0.0,0.0,0.0,0.6,1
jezadi221002,,5,0,1759555265,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
8frhqsjfnb,,5,0,1761664395,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
irfanbarat,Warna:ok,5,0,1757754041,warna ok,warna ok,2,neutral,0.55,8,0.0,0.0,0.0,0.0,0.2,0
e*****n,,5,0,1759831397,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
agusrian12,Trimakasih,5,0,1758456362,trimakasih,trimakasih,1,neutral,0.55,10,0.0,0.0,0.0,0.0,0.2,0
7chxj9oll8,,5,0,1761472255,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
seviafitri333,"Warna:bagus
Desain:menarik
Kenyamanan:nyaman

Bagus banget, barangnya udah sampe dan bagus semua, murce lagi",5,0,1757004348,warna bagus desain menarik kenyamanan nyaman bagus banget barangnya udah sampe dan bagus semua murce lagi,warna bagus desain menarik kenyamanan nyaman bagus banget barangnya udah sampe dan bagus semua murce lagi,16,positive,0.75,105,0.0,0.1875,0.0,0.0,0.046875,0
setyoutomo66666,Mantap jiwa.. ✌✌✌,5,3,1760330668,mantap jiwa,mantap jiwa,2,positive,0.75,11,0.0,0.0,0.0,0.0,0.2,0
a4_4gbfqe_,"Warna:BAGUS
Desain:menarik
Pas untuk Acara:santai",5,0,1755400348,warna bagus desain menarik pas untuk acara santai,warna bagus desain menarik pas untuk acara santai,8,positive,0.75,49,0.0,0.0,0.0,0.0,0.0,0
gus4ndy1969,"Warna:Hitam sesuai
Desain:bagus
Kenyamanan:bagus

Cuma panjang tali sabuk kurang panjang terlalu kecil",5,2,1758878287,warna hitam sesuai desain bagus kenyamanan bagus cuma panjang tali sabuk kurang panjang terlalu kecil,warna hitam sesuai desain bagus kenyamanan bagus cuma panjang tali sabuk kurang panjang terlalu kecil,15,positive,0.75,101,0.0,0.26666666666666666,0.0,0.0,0.06666666666666667,0
arreghrueedd,,5,0,1759577934,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
fakhrulrafi399,"Warna:hitam
Desain:bagus
Kenyamanan:nyaman",5,0,1760519443,warna hitam desain bagus kenyamanan nyaman,warna hitam desain bagus kenyamanan nyaman,6,positive,0.75,42,0.0,0.0,0.0,0.0,0.0,0
celsyamora,"Warna:hitam
Kenyamanan:bagus",5,0,1756083123,warna hitam kenyamanan bagus,warna hitam kenyamanan bagus,4,positive,0.75,28,0.0,0.0,0.0,0.0,0.0,0
usmany474,"Warna:ok
Desain:ok
Kenyamanan:ok",5,0,1761227558,warna ok desain ok kenyamanan ok,warna ok desain ok kenyamanan ok,6,neutral,0.55,32,0.0,0.5,0.0,0.0,0.125,0
themlrsz,Keren semoga awet terus yaa,5,0,1763375973,keren semoga awet terus yaa,keren semoga awet terus yaa,5,positive,0.75,27,0.037037037037037035,0.0,0.0,0.0,0.009259259259259259,0
teguh120581,"Warna:bagus
Desain:lumayan sesuai harga
Kenyamanan:lumayan nyaman",5,0,1760444167,warna bagus desain lumayan sesuai harga kenyamanan lumayan nyaman,warna bagus desain lumayan sesuai harga kenyamanan lumayan nyaman,9,positive,0.75,65,0.0,0.2222222222222222,0.0,0.0,0.05555555555555555,0
massugik557,Pas bagus,5,0,1760678138,pas bagus,pas bagus,2,positive,0.75,9,0.0,0.0,0.0,0.0,0.2,0
delapahera,"Warna:bagus
Desain:menarik
Kenyamanan:lumayan bagus",5,0,1756213117,warna bagus desain menarik kenyamanan lumayan bagus,warna bagus desain menarik kenyamanan lumayan bagus,7,positive,0.75,51,0.0,0.2857142857142857,0.0,0.0,0.07142857142857142,0
gunsaawan,"Warna:Sesuai
Desain:Bagus
Kenyamanan:Ok lah dengan harga segitu",5,0,1760147657,warna sesuai desain bagus kenyamanan ok lah dengan harga segitu,warna sesuai desain bagus kenyamanan ok lah dengan harga segitu,10,positive,0.75,63,0.0,0.0,0.0,0.0,0.0,0
marionojombang,"Warna:sesuai
Desain:oke lahh
Kenyamanan:nyaman, sesuai harga",5,0,1764329375,warna sesuai desain oke lahh kenyamanan nyaman sesuai harga,warna sesuai desain oke lahh kenyamanan nyaman sesuai harga,9,positive,0.75,59,0.01694915254237288,0.2222222222222222,0.0,0.0,0.059792843691148775,0
tiniazhatiniazha,"Warna:sangat bagus dan sesuai gambar
Desain:menarik
Kenyamanan:Bahan bagus",5,0,1757923588,warna sangat bagus dan sesuai gambar desain menarik kenyamanan bahan bagus,warna sangat bagus dan sesuai gambar desain menarik kenyamanan bahan bagus,11,positive,0.75,74,0.0,0.18181818181818182,0.0,0.0,0.045454545454545456,0
hendraahmad1997,"Warna:bagus
Desain:menarik
Kenyamanan:bahan Sagat yaman",5,0,1765097146,warna bagus desain menarik kenyamanan bahan sagat yaman,warna bagus desain menarik kenyamanan bahan sagat yaman,8,positive,0.75,55,0.0,0.0,0.0,0.0,0.0,0
khairularrul,Ok,5,0,1758166125,ok,ok,1,neutral,0.55,2,0.0,0.0,0.0,0.0,0.6,1
flx1aydp7s,"Warna:cocok
Desain:sesuai
Kenyamanan:nyaman dipakai",5,0,1758116194,warna cocok desain sesuai kenyamanan nyaman dipakai,warna cocok desain sesuai kenyamanan nyaman dipakai,7,positive,0.75,51,0.0,0.0,0.0,0.0,0.0,0
m*****m,"Warna:sesuai
Desain:menarik
Kenyamanan:nyaman

👍👍👍",5,0,1760018797,warna sesuai desain menarik kenyamanan nyaman,warna sesuai desain menarik kenyamanan nyaman,6,positive,0.75,45,0.0,0.0,0.0,0.0,0.0,0
fn4mxf5380,Baik,5,0,1758774376,baik,baik,1,neutral,0.55,4,0.0,0.0,0.0,0.0,0.6,1
cm4wekmas4,ok sesuai,5,0,1759971784,ok sesuai,ok sesuai,2,positive,0.75,9,0.0,0.0,0.0,0.0,0.2,0
3vh9xmt_1z,"tak sesuai, seperti di gambar online",5,0,1760182121,tak sesuai seperti di gambar online,tak sesuai seperti di gambar online,6,positive,0.75,35,0.0,0.0,0.0,0.0,0.0,0
minlee612,"Warna:Sesuai
Desain:Topi nya beda dengan yg digambar
Kenyamanan:lumayan",4,0,1761884474,warna sesuai desain topi nya beda dengan yg digambar kenyamanan lumayan,warna sesuai desain topi nya beda dengan yg digambar kenyamanan lumayan,11,positive,0.75,71,0.0,0.0,0.0,0.0,0.0,0
m4u9uovz1h,Bagus pas dikantong kualitas ok tokonya amanah,5,0,1763468415,bagus pas dikantong kualitas ok tokonya amanah,bagus pas dikantong kualitas ok tokonya amanah,7,positive,0.75,46,0.0,0.0,0.0,0.0,0.0,0
z*****9,"Mantap, sesuai dengan pesanan",5,0,1762950609,mantap sesuai dengan pesanan,mantap sesuai dengan pesanan,4,positive,0.75,28,0.0,0.0,0.0,0.0,0.0,0
wahyuistianto242,,3,0,1760081018,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
s*****_,"Warna:warna sesuai

pengiriman lama banget",3,0,1759412440,warna warna sesuai pengiriman lama banget,warna warna sesuai pengiriman lama banget,6,neutral,0.55,41,0.0,0.3333333333333333,0.0,0.0,0.08333333333333333,0
dewisyahputri563,Warna:tali pinggangnya keras,2,0,1761266082,warna tali pinggangnya keras,warna tali pinggangnya keras,4,neutral,0.55,28,0.03571428571428571,0.0,0.0,0.0,0.008928571428571428,0
y*****n,Warna:gud,2,0,1757026309,warna gud,warna gud,2,neutral,0.55,9,0.0,0.0,0.0,0.0,0.2,0
e*****f,"Warna:Sesuai gambar
Desain:Kualitas serba rendah namun elegan..
Kenyamanan:Bahan sabuk keras kayak plastik jaring topi keras kayak plastik.. Tapi di pakai lumayan nyaman serasa menggunakan produk bermerk..",5,0,1760266156,warna sesuai gambar desain kualitas serba rendah namun elegan kenyamanan bahan sabuk keras kayak plastik jaring topi keras kayak plastik tapi di pakai lumayan nyaman serasa menggunakan produk bermerk,warna sesuai gambar desain kualitas serba rendah namun elegan kenyamanan bahan sabuk keras kayak plastik jaring topi keras kayak plastik tapi di pakai lumayan nyaman serasa menggunakan produk bermerk,29,positive,0.75,199,0.005025125628140704,0.20689655172413793,0.0,0.0,0.052980419338069656,0
b*****z,"Warna:sesuai
Desain:gak sesuai gambar produk yg di iklankan

Kecewa sih ya meskipun ga mahal cuman sangat ga sesuai sama gambar yg tertera kualitas nya",1,0,1761880175,warna sesuai desain gak sesuai gambar produk yg di iklankan kecewa sih ya meskipun ga mahal cuman sangat ga sesuai sama gambar yg tertera kualitas nya,warna sesuai desain gak sesuai gambar produk yg di iklankan kecewa sih ya meskipun ga mahal cuman sangat ga sesuai sama gambar yg tertera kualitas nya,26,positive,0.75,150,0.0,0.34615384615384615,0.0,1.0,0.2865384615384615,0
abdulhasyimpane,"Warna:pas
Desain:oke topinya kok gag sesuai gambar
Kenyamanan:okelah",5,0,1760289494,warna pas desain oke topinya kok gag sesuai gambar kenyamanan okelah,warna pas desain oke topinya kok gag sesuai gambar kenyamanan okelah,11,positive,0.75,68,0.0,0.0,0.0,0.0,0.0,0
dimasal_farizi19,"Warna:sangat menarik sesuai dengan gambar
Desain:menarik
Kenyamanan:bagus sesuai

Realipick barang sesuai pesanan trimakasih",5,0,1762407044,warna sangat menarik sesuai dengan gambar desain menarik kenyamanan bagus sesuai realipick barang sesuai pesanan trimakasih,warna sangat menarik sesuai dengan gambar desain menarik kenyamanan bagus sesuai realipick barang sesuai pesanan trimakasih,16,positive,0.75,123,0.0,0.3125,0.0,0.0,0.078125,0
m*****1,"Warna:hitam
Desain:menarik
Kenyamanan:nyaman saat dipakai

Sesuai harga, reel yg datang sama di foto👍",5,0,1762325054,warna hitam desain menarik kenyamanan nyaman saat dipakai sesuai harga reel yg datang sama di foto,warna hitam desain menarik kenyamanan nyaman saat dipakai sesuai harga reel yg datang sama di foto,16,positive,0.75,98,0.02040816326530612,0.0,0.0,0.0,0.00510204081632653,0
f2lrg0dpld,"Barang sudah sampai dg slmt, terima kasih sm yg punya toko dan abg kurirnya",5,0,1765552584,barang sudah sampai dg slmt terima kasih sm yg punya toko dan abg kurirnya,barang sudah sampai dg slmt terima kasih sm yg punya toko dan abg kurirnya,14,neutral,0.55,74,0.0,0.0,0.0,0.0,0.0,0
stoymz2ql_,"Barang tidak sesuai dengan yang di foto, difoto topinya cakep ehh pas Dateng aslinya beda jauh udh gitu bhnnya ga bikin nyaman buat dipke, maklum lah murah si, sesuai harga 😅",5,0,1764404112,barang tidak sesuai dengan yang di foto difoto topinya cakep ehh pas dateng aslinya beda jauh udh gitu bhnnya ga bikin nyaman buat dipke maklum lah murah si sesuai harga,barang tidak sesuai dengan yang di foto difoto topinya cakep ehh pas dateng aslinya beda jauh udh gitu bhnnya ga bikin nyaman buat dipke maklum lah murah si sesuai harga,30,neutral,0.55,169,0.011834319526627219,0.06666666666666667,0.0,0.0,0.019625246548323472,0
kancaturu,"Warna:hitam
Desain:menarik apik
Bahan:halus nyaman",5,4,1759392349,warna hitam desain menarik apik bahan halus nyaman,warna hitam desain menarik apik bahan halus nyaman,8,neutral,0.55,50,0.0,0.0,0.0,0.0,0.0,0
alrasyid101,Sesuai harga,4,0,1759895819,sesuai harga,sesuai harga,2,positive,0.75,12,0.0,0.0,0.0,0.0,0.2,0
harrymugianto23,"Warna:baik
Desain:baik
Kenyamanan:baik",5,0,1763686975,warna baik desain baik kenyamanan baik,warna baik desain baik kenyamanan baik,6,neutral,0.55,38,0.0,0.5,0.0,0.0,0.125,0
herman2252,Gesper nya kaga ada,1,0,1762607883,gesper nya kaga ada,gesper nya kaga ada,4,neutral,0.55,19,0.0,0.0,0.0,0.0,0.0,0
ulfa_maraili,"Bagus bgt, puas",5,0,1765630563,bagus bgt puas,bagus bgt puas,3,positive,0.75,14,0.0,0.0,0.0,0.0,0.2,0
44aq4q35_g,Sesuai,5,0,1765608105,sesuai,sesuai,1,positive,0.75,6,0.0,0.0,0.0,0.0,0.6,1
zr3wimkd14,,5,0,1761995599,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
4cdglbyew3,,5,0,1758985805,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
muh.irfan242,Terimakasih,5,0,1757335763,terimakasih,terimakasih,1,neutral,0.55,11,0.0,0.0,0.0,0.0,0.2,0
nazriel703,,5,0,1760486988,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
p*****6,,5,0,1760946264,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
roficupik,,5,0,1753534963,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
dayatlapandenamjaranggalau,,5,0,1753892083,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
nusha.store,,5,0,1760188153,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
viesweetygrilz,,5,0,1760704619,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
cpmstore1,,5,0,1760593397,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
fiefien0411,,5,0,1759477007,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
emi_artvertising,,5,0,1763987321,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
kris.oktavianus,,3,0,1764414594,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
0e2osefd96,,5,0,1762068014,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
udin2115,,5,0,1763477693,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
darsono212,,5,0,1765375093,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
click_mine,,5,0,1765107738,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
21_aimaria,,5,0,1759843048,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
fredi.kurnianto,,5,0,1759228247,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
manggiw_,,5,0,1761641004,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
antrucopler,,5,0,1760239258,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
yahdikumullah,,5,0,1759401521,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
mirzamilan,,5,0,1762185939,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
pahmi_anugerah,,5,0,1760251919,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
aanmisbakhulanam,,5,0,1765679028,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
selly.24,,5,0,1760702519,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
maryanto92,,4,0,1762924951,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
setia_one01,,5,0,1765625119,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
alfarsarjiyanto,,5,0,1759818397,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
d*****i,,5,0,1762071496,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
agussukamso,,4,0,1760525924,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
nadinadindainara,,5,0,1754536919,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
c74hgxm4o6,,5,0,1760158339,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
adlysugeha,,5,0,1760176576,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
ba0x5r2wh1,,5,0,1760100647,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
uda_pcd67g,,5,0,1760255111,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
irwansyahputra317,,5,0,1760255218,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
dindasridewi642,,5,0,1760247638,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
reski1234hdjb,,5,0,1760237330,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
pvadt78s59,,5,0,1755322758,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
fqfiwk5b8_,,5,0,1760412973,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
rezkywahyudi90,,5,0,1760415178,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
e9wfp3hwqi,,5,0,1760418991,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
yudhishw,,5,0,1760330349,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
niatwinsister,,5,0,1760335112,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
nasri332,,5,0,1760322586,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
radikabotak,,5,0,1760326954,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
tiaramnrg,,5,0,1760366187,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
muhammad.reiga,,5,0,1760544481,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
gabebalahagu,,5,0,1760529693,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
jnhpnazbrb,,5,0,1760537410,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
abizar2308,,5,0,1760489786,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
4zdhjw9ieb,,5,0,1760509731,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
tonitoping,,5,0,1760269972,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
ymsrjotwqe,,5,0,1757937233,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
rss_zyeenk,,5,0,1758368165,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
purwantobisc,,5,0,1758695945,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
muhammadputra638,,5,0,1758021034,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
hartonofau,,5,0,1758032979,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
jomr_rq_82,,5,0,1758816647,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
karsitobening89,,5,0,1759033065,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
f*****6,,5,0,1759134376,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
d*****i,,5,0,1759937566,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
ekaksaputra197,,5,0,1759876702,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
3uqj563lcj,,5,0,1759683617,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
arismarsono71,,5,0,1759584076,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
cendihendriyan796,,5,0,1759494739,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
abie_1988,,5,0,1759429444,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
kholiqmitra_,,5,0,1760088618,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
clwufm4szh,,5,0,1760088283,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
vd40fgesdl,,5,0,1759291620,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
4gwk525dab,,5,0,1759302264,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
uz4vwc5rf8,,5,0,1755608755,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
sam.fandi,,5,0,1758703743,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
dedy6841,,5,0,1759542197,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
fikarnasution853,,5,0,1758196025,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
antawiantawi164,,5,0,1759483292,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
abnaasyqabnaasyq,,5,0,1754987154,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
alexanderpodjan,,5,0,1758371322,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
yardik476,,5,0,1761362046,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
budhiindra,,5,0,1761273081,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
pahmi.abdul.muhyi_06,,5,0,1756475330,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
lkra434jwx,,5,0,1757124116,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
vp3govlpg6,,5,0,1760697678,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
m*****q,,5,0,1761234481,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
wagiman794,,5,0,1755909037,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
rendiprabowo080,,5,0,1759494886,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
rizkyrolaarcahya,,5,0,1759633108,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
wahyu354175,,5,0,1753241081,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
dayat419,,5,0,1758437716,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
anangjoemarno,,5,0,1758437222,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
cmfgn43m5d,,5,0,1761288119,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
masjatmiko146,,5,0,1758502644,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
febrynurwibowo,,5,0,1756500497,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
utriess,,5,0,1761387245,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
ayesukmana,,5,0,1761389875,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
sbzee2o1mv,,5,0,1760004644,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
devianobanguye,,5,0,1757214456,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
apriansyahputra01,,5,0,1760859974,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
2f0ll0d4j0,,5,0,1760861106,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
