comment,tags,sentiment,is_fake,trust_score
"Terima kasih seller,paket telah diterima dan sekarang lagi dites.semoga barangnya tidak mudah rusak,Amin.",,negative,False,23.65
"Fungsi:fungsi belum dicoba
Keaslian:original
Fitur:bagus sudah ada heatsink

Packing aman rapi, fast respon, cepet sampai",Pengiriman Buruk | Respon Lambat,positive,False,79.33
"Fitur Terbaik:mantap
Sepadan dengan Harga:sangat

Lapor gan memory sudah di terima dengan baik.. 
Terbaca mantap.. 
Terimakasih",,positive,False,89.5
"Sepadan dengan Harga:standar
Fitur Terbaik:baik

Tengkiu ya, pengiriman cepat. Packingan tebal dan rapi, bubble wrap nya gak pelit",Pengiriman Buruk,positive,False,79.95
"L O P E lagi min..
Selalu jadi store terbaik sih, fast respon, pengiriman juga cepet MANTAP,
Barang juga MANTUL ga pernah salah kirim, bubble warp tebel sampe kesel sendiri bukanya,
Pertahankan min..
Langganan..",Respon Lambat | Pengiriman Buruk,positive,False,81.12
"Fungsi:oke
Keaslian:asli
Fitur:baik

sesuai pesanan, thanks",,positive,False,80.0
"Packing rapi bubble wrap tebel, aman.
Works di pc saya, mantap! Semoga awet",Pengiriman Buruk,positive,False,79.92
"Sepadan dengan Harga:Sangat murah di kelas
Fitur Terbaik:Kemasan baik, menggunakan bubble beberapa lapisan

Seller sangat ramah sebelum beli konsultasi sama pembeli dan dilayani dengan baik",Harga Murah,neutral,False,60.76
"Paccking aman free bubble wrap. Barang original, berfungsi dg baik",,neutral,False,49.82
Alhamdulillah memori ram nya sudah di trima... Belum di test... Nunggu procesor n vga... Nanti beli aatu keping lagi ya....  😁,,neutral,False,49.52
"Fungsi:fungsi
Keaslian:mungkin asli
Fitur:ddr 4 2666 mhz

Barang sudah sampai diterima dan terpasang, belum ada kendala bisa tampil dan booting ke windows cuma kendala gabisa masuk ke bios (input no signal) entah ada kesinambungan atau emg monitornya terlalu jadul. Belum ada masalah yang mengganggu selain ini",,neutral,False,48.93
"Fitur Terbaik:ddr4
Sepadan dengan Harga:ya

Mantap👍",,positive,False,79.88
"Fitur Terbaik:bangnya ori..langsung pakai
Sepadan dengan Harga:sesuai dengan harga

mantap gan..respon cepat..oke punya..",Harga,positive,False,80.54
"Barangnya baguss, original di test di cpuz terdeteksi smuanya utk serial dan speednya.. Berfungsi normal.. Utk packing saya rasa kurang safety hrus diperbaiki lagi krna ram sangat sensitif.. Terimakasih",Pengiriman Buruk,negative,False,32.57
"Produk original, harga bersahabat, packing mantap sangat aman. Cuma mines di pengiriman, pesan hari sabtu baru dikirim senin mungkin gara-gara idul adha jadi rada molor",Harga | Pengiriman Buruk,positive,False,79.54
"Fitur Terbaik:sepadan
Sepadan dengan Harga:sesuai

Bekerja dengan baik , recommended",,positive,False,77.74
"Sepadan dengan Harga:mantab
Fitur Terbaik:ada pendinginnya

Maen game makin smoth setelah nambah ram 1 keping",,neutral,False,49.97
"Fitur Terbaik:sangat baik
Sepadan dengan Harga:harga sangat terjangkau

Mhn maaf telat kirim penilaiannya... Brgnya sangat baik sekali.. dan sampai bnyk dilapisi bubble wrap nya, menurut sy baik sekali Terimakasih yah seller... Semoga toko nya amanah yah...",,neutral,False,48.56
"Fungsi:Baik
Keaslian:Asli
Fitur:Bagus sekali sesuai deskripsi

Lancar Jaya ngebut sekarang mah",,positive,False,80.0
"Fitur Terbaik:Oke
Sepadan dengan Harga:Worth it

Mantap berfungsi dengan baik",,positive,False,79.0
"Fitur Terbaik:packing rapih
Sepadan dengan Harga:termurah tapi kualitas good

Seller responsif. Barang oke. Kurir mantap dari sicepat sampe sehari sebelum estimasi.",Kualitas Buruk | Pengiriman Buruk,positive,False,79.92
"Pesanan sdh diterima dan berfungsi dengan baik... Terimakasih seller, terimakasih shopee",,neutral,False,49.23
"Mantap, semoga awet dan tahan lama.
Pengiriman barang ✓
Kualitas barang ✓
Harga barang ✓",Pengiriman Buruk | Kualitas Buruk | Harga,neutral,False,49.06
"Fitur Terbaik:ram nya oke..ada headsing nya..lrbih tahan panas
Sepadan dengan Harga:sesuai dg harga..termasuk hitungan murah",Harga Murah,positive,False,78.8
"Mantappp sudah Sampai 
Harga bersaing,
Chat dibalas cepat.
Konsultasi juga, terimakasih",Harga,positive,False,81.04
Fitur Terbaik:belum dicoba tapi mudah2an gak ada masalah,,neutral,False,50.0
"Sepadan dengan Harga:Ok mantap
Fitur Terbaik:memory komputer

Packing rapi tebal, Pengiriman cepat, Produk bagus berfungsi dengan baik terima kasih",Pengiriman Buruk | Kualitas Bagus,positive,False,79.43
"Fungsi:bekerja sesuai dengan deskripsi
Fitur:bagus dan bermanfaat
Keaslian:terjamin asli",,positive,False,79.93
"Fitur Terbaik:barang ori
Sepadan dengan Harga:murah banget",,neutral,False,50.0
RAM diterima dengan packing baik dan masih tersegel rapi.. terimakasih,Pengiriman Buruk,positive,False,80.0
"Sepadan dengan Harga:sepadan
Fitur Terbaik:harga murah sudah ddr4 dan sudah dilengkapi heatsink",Harga Murah,neutral,False,48.35
"Dah sering blanja di sini,kk nya gercep,packing rapi dg free bubble tebel,recomended 👍, ram nya blom dicoba moga lancar en awet, trimakasih ka,shopee en SPX,sukses tuk semua..",,positive,False,79.08
"Fitur Terbaik:harga
Sepadan dengan Harga:sesuai

Tulisan hyper x lebih kecil, chip memakai micron, cl sesuai harga, dual rank, spesifikasi lain lihat gambar saja. Nanti saya lihat setelah pakai beberapa hari",Harga,positive,False,86.43
"Fitur Terbaik:good
Sepadan dengan Harga:good",,neutral,False,50.61
"Sepadan dengan Harga:murah tapi gak murahan
Fitur Terbaik:fast respon

cepat sekali sampai nya, respon penjual nya cepat 🚀🚀 kurir nya pun cepat 
REKOMENDASI buat semua MAHLUK di muka BUMI yg cari sparepart komputer 👍👍👍👍👍👍
Nb:belum di test karena masih tunggu part ygg lain",Respon Lambat | Masalah Penjual | Pengiriman Buruk | Direkomendasikan,positive,False,78.59
"Fungsi:baik
Keaslian:original
Fitur:bagus

Bagaikan penilaian mu dan bagian pada penggunaan orang lain untuk memilih menilainya",,positive,False,79.9
Wah keren bgt si. Keamanannya diperhatikan seketat ini. Barangnya cuma beli 1 ram tapi bubble wrap nya hampir 2 meter wkwkwk. Nice,,positive,False,79.91
Ram normal pengiriman cepat packing mantap,Pengiriman Buruk,positive,False,80.0
"Barang sudah diterima, berfungsi dengan baik, semoga awet. Terima Kasih",,neutral,False,50.0
"Packing rapi, produk sesuai spec dan deskripsi. Mantap,......",Pengiriman Buruk,positive,False,80.0
"Fungsi:baik
Keaslian:asli
Fitur:baik

Berfungsi dengan baik dan terbaca dengan sempurna baguss",Kualitas Bagus,neutral,False,50.47
"Sepadan dengan Harga:mantap
Fitur Terbaik:super

Barang sudah sampai kk makasih banyak ya",,positive,False,79.93
"Sepadan dengan Harga:Paling sepadan
Fitur Terbaik:Barang Baru poll..

Ram type DDR4, Pembelian 8Gb Pc 2666 x2
Recommend ni toko buat kalian yg mau ""Bing Rikit Pici"" :v , Garansi Last Long asal ada video unbox dan stiker garansi tidak lecek.. Jaya selalu Mitraindo hehe~..",,negative,False,18.64
"Fitur Terbaik:bagus
Sepadan dengan Harga:bagus

Mantap, gercep , kualitas ok, pengemasan aman",Kualitas Buruk,positive,False,79.08
"Sepadan dengan Harga:sepadan dengan harga
Fitur Terbaik:semoga terbaik

Order yang kedua semoga awet seperti yang pertama, kayaknya beda dengan yang pertama di tulisan yang sekarang kecil,semoga awet, pelayanan cukup bagus rekomend, top pokoknya",Harga | Barang Tidak Sesuai | Kualitas Bagus,positive,False,76.67
packing rapi. barang sampai dengan selamat. barang sesuai deskripsi. barang belum dicoba. semoga awet.,Pengiriman Buruk,positive,False,78.71
"Fitur Terbaik:Barang bagus namun salah prorok
Sepadan dengan Harga:Harga murah tapi tidak murah,respon bagus,tapi barangnya mau di tukar",Kualitas Bagus | Harga Murah,neutral,False,48.64
"Barang diterima dengan baik, bubblewarp tebal, sudah dipasang, bekerja dengan baik. Ty seller",,positive,False,78.02
"Fitur Terbaik:jalan sesuai 2666
Sepadan dengan Harga:harganya murah meriah untuk ddr4 8gb 1 kepingnya

Saya memang ga ada solusi, cuma kayak sayang gitu nempel segelnya di body ram. Jadinya udah diunboxing duluan haha",Harga Murah,positive,False,83.54
"approved👍
packing tebal, ram bekerja dengan baik, sesuai dengan gambar, harga murah.",Pengiriman Buruk | Harga | Harga Murah,positive,False,78.92
barang udh dicoba gk ada kendala dan lancar keren2,,neutral,False,50.0
"Makasih mimin,,,, barangnya cepet banget sampenya... blom dicoba sih,,, Mudah2an lancar ga ada kendala",,neutral,False,50.0
"Fungsi:belum dicoba semoga berfungsi dengan baik
Keaslian:original
Fitur:bagus

Packing mantap extra safe, pengiriman juga cepat",Pengiriman Buruk,positive,False,80.0
Keren sih ini mah.. Packingnya mantaapp... Berlapis lapis bubble warp 🤣🤣🤣 aman sekali pokoknya dan penjualnya juga fast respon. Sukses terus dah buat toko. Thankyouu.. 😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😘😁😘😁😘😁😘😁😘😁😘😁😘😁😘😁😘😁😘😁😘😁😘😁😘😁😘😁😘😁😘😁😘😁😘😁😘😁😘😁😘😁😘😁😘😁😘😁😘�,Respon Lambat,positive,False,79.84
"Barang diterima dalam kondisi baik, pengiriman cepat,  barang belum dicoba",Pengiriman Buruk,positive,False,78.8
"Paketnya sdh sampai, packing rapi dg free bubble tebel,ram nya blom dicoba mudah2 han lancar dan awet,tambah lancar tokonya ya ka, trimakasih kk, shopee en abang kurir SPX .. sukses tuk semuaa..",Pengiriman Buruk,positive,False,79.48
"Sepadan dengan Harga:iya
Fitur Terbaik:barang ok

Alhamdulillah barang sesuai pesanan, kwalitas bagus, harga sesuai, brarang sdh sampai dari hari kamis karena kesibukan baru bisa dipasang hari ini, makasih seller semoga tetap amanah kedepannya",Kualitas Bagus | Harga,positive,False,78.55
Sempet skeptis karna barang di lempar ke garasiuntung bubble wrap nya tebel cuma soon mending di kasih caution jangan di banting min. But over all its good quality,,neutral,False,49.51
"- Pengiriman cepat ✅
- Packing aman ✅
- Barang baru ✅
- Pengiriman cepat ✅
- Recommend ✅
- Gak perlu ragu ✅",Pengiriman Buruk,positive,False,77.93
"Fitur Terbaik:baik
Sepadan dengan Harga:ya

Belum di cobaa, barangnyaa sudah nyampee makasihh ya .",,neutral,False,49.34
"Fitur Terbaik:sudah ddr4
Sepadan dengan Harga:ya

Packingnya rapih, harga menarik, semoga sesuai sama spek yg tertera, blom di rakit soalnya😁, 👍.",Harga,positive,False,79.41
"Fungsi:berfungsi dgn baik
Keaslian:original
Fitur:baik

Paket dipacking dengan sangat baik, barang yang dikirim sesuai dengan deskripsi produk, berfungsi dengan baik, sukses selalu, terima kasih",,positive,False,78.0
"Maaf baru ngasih penilaian, barangnya oke sesuai ekspektasi. Mantul belanja disini, terima kasih banyak",,positive,False,79.94
"Barang sampai dengan keadaan baik, tapi belom di coba",,neutral,False,49.93
pengirman cepat sampai..barang sesui pesanan..terimakasih,,positive,False,80.0
"Mantapp, belum dicoba. Semoga tdk ada kendala. Good job buat tokonya",,neutral,False,49.88
"Fungsi:Berfungsi normal
Keaslian:sepertinya ori
Fitur:bagus

cukup membantu untuk menunjang performa komputer saya, cuma untuk penggunaan editing ringan,microsoft dan perlu buka banyak browser",,positive,False,79.48
"Adminya ramah, packing tebel
Semoga makin ramai tokonya",Pengiriman Buruk,neutral,False,51.9
"Mantap Sesuai pesanan,… tapi belum di tes semua yg lain blm datang soalnya",,positive,False,80.0
"Fitur Terbaik:Sesuai harga
Sepadan dengan Harga:300000

Barang datang dengan selamat,bublerap tebal,belum di test masih nunggu part yang lain",Harga,positive,False,78.69
"semuanya berfungsi dengan baik gan

terimakasih gan 🙏",,neutral,False,50.79
"Alhamdulillah aman dan amanah, semoga makin jaya ya bang, lancar bang mantab",,neutral,False,51.2
"Mantap, semoga aman, tp kok gak ada kertas garansinya ya...",,positive,False,81.9
"Alhamdulillah sudah di pasang ke pc 
Semoga awet dan berkah Aamiin",,neutral,False,49.83
"Packing ✅
Produk ✅
Proteksi ✅

Fix langganan 🔥🔥",Pengiriman Buruk,neutral,False,49.9
"Packingnya sangat aman dan rapi
Barang sesuai pesanan
Pokoknya recomend dah👍",,positive,False,80.0
"Barang udah stress test 1jm, dipakai maen game 4jm, dioc ga ada masalah, packing juga rapih dan aman",Pengiriman Buruk,neutral,False,49.96
"Sampai dengan baik, belom di coba karna motherboard nya belum ada",,neutral,False,50.0
Mantap lancar jaya,,positive,False,81.9
Produk sesuai deskripsi. Packing aman. Pengiriman juga cepat. Terimakasih.,Pengiriman Buruk,positive,False,80.0
"Barang terbungkus dengan rapi, belum di coba semoga bisa di gunakan ke 2 nya",,positive,False,79.14
"Fitur Terbaik:murah
Sepadan dengan Harga:boleh lah

Barang berfungsi dengan baik... Pengiriman cepat karena langsung diproses pada hari kita order.... Semoga awet barangnya",Pengiriman Buruk,positive,False,79.5
"Fitur Terbaik:produk berkualitas
Sepadan dengan Harga:kompetitif

Sesuai dengan pesanan, kualitas produk istimewa⭐⭐⭐⭐⭐⭐⭐⭐👍👍👍👍👍",Kualitas Buruk,positive,False,78.29
"Fitur Terbaik:terbaca
Sepadan dengan Harga:murah

Baguss",,neutral,False,49.93
"Barang ori , pengiriman super cepat , admin sellernya ada respon baik , semoga klaim garansi life time / aftersales nya bagus",Pengiriman Buruk | Respon Lambat | Kualitas Bagus,positive,False,79.95
"Ok sesuai pesanan, blm dicoba semoga tdk ada kendala",,positive,False,80.0
Pengiriman cepet. Bungkusnya tebel. Sesuai. Barangnya masik belum di cobak. Semoga aja bisa awet.,Pengiriman Buruk,positive,False,80.0
terima kasih.... paket telah sampai.... semoga manfaat dan berfungsi normal...,,neutral,False,49.94
"Fitur Terbaik:Ram nya KW tidak ori Serial Number & Speed Exit tidak sama
Sepadan dengan Harga:iya sepadan

Harga boleh segitu tapi percuma kualitas Draf Manifacture dan Speed Exit  serial g sesuai sama RAM yang ori",Barang Tidak Sesuai | Harga | Kualitas Buruk,neutral,False,55.0
"Segel n baru moga aweet
Bisa OC ke 3200 di Ryzen 👍👍",,neutral,False,49.84
Sangat puas karena bahan ny bagus dan pengiriman nya sangat aman dan bubblewarp nya teball sipp toko ini,Puas | Kualitas Bagus | Pengiriman Buruk,positive,False,77.83
"So far, percobaan di Hogwart Legacy lancar. Di CPU-Z juga terbaca 16gb dual channel 2666 mhz. Di bios juga terbaca. Keren..",,positive,False,77.89
"Work 100% tanpa kendala mantap, seller juga gercep dan langsung dikirim hari itu juga",,positive,False,79.0
"Fitur Terbaik:Sdh Ada Heatsinknya
Sepadan dengan Harga:Dan Kulitasnya

Pengiriman Cepat, Berfungsi Dengan Baik Recomendedlah!",Pengiriman Buruk,positive,False,79.25
Beli ram yang ke 2x produk berfungsi baik..dan pair dengan sebelumnya..😁,,neutral,False,50.0
Barang sesuai dengan pesanan respon penjual cepat mantapp,Respon Lambat | Masalah Penjual,positive,False,79.89
Mantap tapi blm dicoba tinggal nunggu casing doang,,positive,False,79.76
"Fungsi:Bekerja
Keaslian:Asli

Pertama kali beli langsung 2, ternyata ada q yang eror dan blue screen untungnya proses pengembalian mudah dan tidak di persulit, dan beli lagi yg 2x aman tanpa blue screen sesuai dengan deskripsi",Akan Beli Lagi,neutral,False,37.28
"Fungsi:Ram pada umumnya

Semoga awet dan bagus, blm dicoba nunggu part² lain",Kualitas Bagus,positive,False,79.92
"Barang menadarat dengan selamat. Peengiriman sangat cepat, gak nyangka udah nyampai. Barang belum di coba karena temen-temennya belum datang.",,positive,False,78.71
Fitur Terbaik:mantab gan. mendarat dengan selamat. mulus. paking aman.,,neutral,False,50.0
"Barang sampai dengan selamat

blum saya tes masih menunggu komponen lain

semoga lancar jaya thanks 🙏🏻",,neutral,False,49.96
Barangnya bagus sesuai gambar realpict cepat sampai juga dan aman packingnya terimakasih sudah menjalankan amanahh sukses selalu min,Kualitas Bagus,positive,False,79.95
"Fitur Terbaik:Lumayan sesuai dengan harga
Sepadan dengan Harga:harga murah dibandingkan toko lain

Dicoba jalan lancar seller fast respon rekomendasi pokoknya",Harga | Harga Murah | Respon Lambat | Direkomendasikan,positive,False,78.6
"Fitur Terbaik:bagus

Mantep banget ini ramnya kedetect semoga bisa dipake awet🙏 pengirimannya juga cepat cuma 2hari sudah sampai, sellernya juga fast respon 👍",Respon Lambat,positive,False,77.32
"Fungsi:baik
Keaslian:oke

Sdh di pasang hasilnya oke. Next order lagi.",,neutral,False,49.38
Semoga bagus masi nunggu prosesornya biar bsa d pake,Kualitas Bagus,positive,False,79.88
Barangnya bagus.. kurirnya ramah,Kualitas Bagus,positive,False,81.9
Barang sesuai pesanan mantab terima kasih,,positive,False,80.0
"Sepadan dengan Harga:sepadan
Fitur Terbaik:original

Makasih seller....",,neutral,False,49.11
"Blom dicoba sih..masih nunggu komponen yg lainnya
Terima kasih..",,neutral,False,49.88
"Pengiriman cepat 
Pengiriman cepat 
Pengiriman cepat 
Pengiriman cepat 
Pengiriman cepat",Pengiriman Buruk,positive,False,74.0
,,neutral,False,12.14
"Belum di coba, masih nunggu part lain, bubble wrap sangat tebal 10 lapis",,positive,False,79.83
"packing y oke bgt...  belum dicoba karna nunggu part lain y, semoga aman...",Pengiriman Buruk,neutral,False,49.37
,,neutral,False,11.0
"Fungsi:baik
Keaslian:mungkin barang kw
Fitur:bagus

Yang penting lancar & cuan soalnya mau dijual buat paketan.",Barang Tidak Sesuai,positive,False,80.0
"Barang sudah sampai cepet banget, tapi agak kecewa case ram nya lecet padahal segel masih utuh, tapi gapapa, semoga ramnya bagus..👍",Kualitas Bagus,positive,False,81.32
Fitur Terbaik:berjalan dengan lancar tidak ada kendala,,negative,False,18.8
,,neutral,False,11.8
"Barang sesuai pesanan, sudah terpasang. Mantap sekali. Terimakasih.",,positive,False,80.0
Barang sudah diterima dengan baik. Maaf baru review. Thank you seller,,neutral,False,49.89
"Fitur Terbaik:Mantap
Sepadan dengan Harga:Worth it

Bagus mantap",Kualitas Bagus,positive,False,78.8
"Produk dan spek sesuai. Sudah dicoba, bisa dan terbaca tanpa kendala.",,positive,False,78.91
Belum dicoba tapi semoga lancar,,neutral,False,50.0
"mantep sih perkiraan nyampe sabtu tp 1hari doang sip"" lah pokonya",,neutral,False,49.94
"Fitur Terbaik:murah
Sepadan dengan Harga:mantap

Murah mantap bergaransi",Harga Murah,positive,False,77.6
"Mudahan aja normal masih nggu yg lain2..
Kualitas brng mantap, nex order lagi biar dualcnel",Kualitas Buruk,positive,False,81.83
"Barang sudah sampai, tapi blum di coba karena komponen blum terkumpul semua.

Mudah²an benar dan tidak ada kendala..",,negative,False,13.79
Barang sampai dengan selamat,,neutral,False,50.0
,,neutral,False,11.0
"Fitur Terbaik:mantapp

Mantapp nominus masih tersegel",,neutral,False,48.78
Sampai dengan Amann! Terimakasih banyak,,neutral,False,49.9
"Fungsi:belum install
Keaslian:Asli
Fitur:8 GB

Mudahan berfungsi normal dan bagus",Kualitas Bagus,positive,False,79.92
"Fitur Terbaik:terbaik

Sampe skarng masih normar, lanjar jaya 😁",,neutral,False,49.17
Barangnya diterima aman semoga lancar masih mau dirakit dulu,,neutral,False,50.0
Recommend dah asli,,neutral,False,49.79
"Fungsi:beroperasi dengan lancar semoga
Keaslian:belum saya coba, semoga sesuai
Fitur:bagus semoga berguna dana tahan lama",,positive,False,79.0
"Barang aman lurr, sudah saya coba. Walaupun ada keterlambatan dalam pengiriman.",Pengiriman Buruk,neutral,False,49.95
"Gercep...... 
Pengemasan & pengiriman super cepat.... 
Produk bagus dan berfungsi dengan baik.... 
Recommended bangettt........ 
Thanks ya......   ",Pengiriman Buruk | Kualitas Bagus,positive,False,75.84
Kualitas ram nya bagus rekomendasi untuk di beli pokonya mh saya pake tidak ada kendala sama sekali saat menyalakan komputer,Kualitas Buruk | Kualitas Bagus | Direkomendasikan,neutral,False,49.97
,,neutral,False,11.0
Pengiriman lumayan cepat di masa krisis solar ini. Paket dikemas rapi dan aman. Tengkiu,Pengiriman Buruk,positive,False,80.0
"Fungsi:1 Berfungsi terkadang bluescreen, 1 tidak berfungsi

Beli 2 ram dan pas datang sesuai pesanan, setelah di rakit dan di pasang ada 1 ram gak berfungsi sering bluescreen sudah di pindah ke slot 1 & 2 sama saja. Ram yg ke 2 bisa di pake, terkadang bluescreen juga. Tolong klo jual itu yang amanah setidaknya di cek dulu ada masalah apa gak, untung masih bisa di reffund. Awas aja klo saya beli lagi disini ga berfungsi lagi!",Tidak Berfungsi | Akan Beli Lagi,neutral,False,37.59
"Oke aman it work, awalnya sempet kaget pas dateng ternyata desainya berbeda sama desain yang dulu. Dari tulisanya case hyper x nya. Tapi bagus lancar",Kualitas Bagus,positive,False,83.63
Belum di coba,,neutral,False,46.1
