username,comment,rating,likes,create_time
d*****1,"Kegunaan:buat keamanan kepala
Kualitas:mantap
Ukuran:pas sesuai ukuran

Perdana pesen di toko ini,harga murah pengiriman cepat respon gercep, barang bagus sekali tampilannya dan sesuai dengan deskripsi yg ada di gambar etalase",5,400,1763425228
rioirawan483,"Warna:warna nya bagus, sesuai pesanan
Ukuran:ukuran pas, enak di kepala
Kualitas:kualitas ny original bukan kawe

Buat temen-temen jgan ragu beli di toko ini, toko nya sangat amanah sekali",5,49,1763215640
t*****i,"Ukuran:m
Kualitas:ok
Kegunaan:melindungi kepala

Wih keren sih ini di harga 150rban udh dpet helm se bagus ini🤭kecepatan pengiriman oke 3 hari dteng 
Bahan bagus kokoh kuat bisa tebal bismilah semoga awet next order di sini❤",5,103,1762522402
adpri10,"Warna:sesuai yg di inginkan... dn ini warna favorit bgt ..Aqua Blue
Ukuran:M pas di kelapa
Kenyamanan:nyaman bgt... apalagi di kasih itu.. semi Intercome.. ah lah pokoknya

Sesuai gambar.. ukuran sesuai permintaan..
Sebenernya ada Video Unboxingnya... TPI 3 menit 40 detik.. g bisa di up",5,31,1763293948
heriyanto832,"Warna:solid
Ukuran:press
Kualitas:standar sesuai harga

Sesuai di kelasnya",5,43,1761902540
primayoga611,"Warna:hitam glossy
Ukuran:ukuran m sangat pas

Helmnya keren dan kualitasnya bagus gk nyangka untuk harga segini bner2 worth it sih",5,18,1761938959
toshihiko11,"Warna:bagus
Ukuran:pas
Kenyamanan:nyaman

cukup bagus diharganya, cuma ada bagian yang presisinya kurang pas sehingga ada yg kelok²",5,26,1761451111
ronie_curl,"Warna:hitam dop
Ukuran:pas dan Sesuaiii
Kenyamanan:sangat Nyaman

Baru pertama Kaliii belanja Disini Sangatt Puasss Pengiriman Cepat dan Helm Harga Sangat Murah Dan Terjngkau.... Jadi langganan Nanti Saya Pesan Lagiii....",5,42,1763475798
suhermansuherman808,"Warna:warna sangat bagus suai dengan gambar
Ukuran:pas di kepala sangat nyamanqq
Kenyamanan:ringan dan nyaman di pakai

Pengiriman cepat packing rapih,kurirnya ramah ,tokonya juga amanah ,terima kasih kpd tokonya juga shopi  ,warna juga bagus ,engga nyesel belanja di toko ini good 👍👍👍",5,95,1763408707
bahru_n45,"Warna:hitam dop
Ukuran:pas
Kenyamanan:nyaman dipakai dan tidak berat

Saya kira biasa saja. Ternyata bagus helemnya. Ukuran pas dan nyaman dipakai. 
Design jg keren. Konsep futuristik. 
Semoga awet.",5,54,1763304182
suvrihamz,"Warna:bagus
Ukuran:pas
Kenyamanan:sesuai

Keren banget asli, kualitas bagus dengan harga terjangkau dapet bonus spoiler. Mantappppppppp",5,30,1762075459
nofanafryanto778,"Warna:Sesuai deskripsi
Ukuran:Pas dikepala tidak kebesaran tidak kekecilan
Kenyamanan:lumayan nyaman dengan bisa empuk

Pas dikepala
Tidak terlalu pengap
Model stylish
Kalo pake helm ini Berasa muda lagi
Wkwkwk",5,39,1763109584
muhammadyusuf31,"Warna:putihh
Ukuran:ukuran nya pas di kepala aku gk kekecilan gak kebesaran juga
Kualitas:kuitas nya sangat mntap okee sekali

Toko nya amanah 🥰🤗puas beli di sini",5,152,1763387893
dj.ydrv,"Warna:KUNING MAXIM
Ukuran:L
Berat:kurang tau

Venroof / Ventilasi Roofnya Berfungsi ( angin masuk dari ventilasi ) kepala jadi adem , Gengsi Dapet Fungsi Dapet",5,15,1759916953
dj.ydrv,"Warna:Grey Doff
Ukuran:L
Kualitas:SESUAI EKSPETASI

Fungsi dapet Gengsi Dapet , GAS BRE CHECKOUT",5,9,1758701843
jalaludinasr1,"Warna:memiliki pigmen yang bagus
Ukuran:ukuran produknya pas
Berat:sangat ringan tapi nyaman

Overall oke banget diharga segini, tp mohon diperhatikan lagi karena ada baut braket yang kurang rapat jadi harus di baut ulang. Mohon lebih teliti lagi ya 👍",5,30,1760942623
arikpratamacandra,"Ukuran:pas L
Warna:hitam
Durabilitas:lumayan

Toko amanah...... Helem harga lumayan..... Langsung di pakai.... Alhamdulillah",5,35,1759781483
andri2505,"Warna:Hitam doff
Ukuran:Pas
Kualitas:baik

Bagus..
Amanah..
Ok gass lah.",5,23,1763223744
kenziedela,"Warna:keren sih warnanya abu abu dof gitu
Ukuran:pas dan sangat nyaman
Kenyamanan:nyaman

pas banget si ini buat yg mau nyari helm yang bentuk nya sporty, udah gitu harganya sangat terjangkau keren lah pokoknya mah 😉",5,14,1761649650
bharawisesa,"Warna:Cat nya lumayan bagus dengan harga segini
Ukuran:Pas bgt di kepala
Kenyamanan:Nyaman karena busa nya tebal

Ga nyangka bneran bagus euyy dengan harga yg murah, udah mirip helm2 kekinian jaman sekarang.",5,20,1762075392
a*****3,"Warna:Hitam Doff
Ukuran:Pas sesuai lingkar kepala
Kenyamanan:Nyaman dan ringan dalam berkendara

Produk sesuai pesanan, hanya saja sprti biasa penghalusan di bagian spoiler dan dudukannya karena masih banyak tidak kerataan",5,44,1763301124
i*****7,"sesuai apa yg di pesan, pengemasan rapi, aman, pengirimannya cepet, terima kasih kak & abng kurir",5,7,1761918296
dinandyeager,"Cocok Untuk:smua mtr
Kualitas:standard
Tampilan:real pict

Design yg menawan, grey glossy UK L recomended",5,9,1761414340
haniesri,"Warna:grey
Ukuran:pas
Kualitas:bagus

Paket nya udah dateng...sesuai sama yg di gambar lumayan lah..notif pengiriman dari hari minggu tp baru dateng selasa mlm tp gpp lah yg penting udah dateng.makasih shopee n seller",4,189,1763119250
alifsakera,"Warna:bagus
Ukuran:pas sama kepala saya
Kualitas:desain bagus, tolong Babel nya di tebalin lagi kak soal nya bagian udara masuk nya ada retak dikit

mantap lah harga murah tapi tidak murahan tingkat kan lagi helm nya kak🙌🏻",5,10,1760953440
rinamaharani_97,"Warna:bagus
Ukuran:pas
Kenyamanan:sangat nyaman

Bikin keliatan jadi tambah ganteng 😍",5,3,1757419466
rofiqrina441,"Warna:merah dof
Ukuran:pas dan sesuai banget
Kualitas:sangat bagus

helmnya bagus banget keren kayak helm Sultan murah tapi bukan murahan next order lagi kapan-kapan",5,33,1762075433
y*****3,"Warna:sesuai pesanan,hitam doff,sama seperti difoto
Ukuran:pas cocok untuk yg kurus²
Kenyamanan:nyaman banget

soal tampilan kece parah,klo soal kualitas diharga segini yaa termasuk bagus",5,11,1762863179
sancangpancasukmajati,"Warna:maron dof
Ukuran:m
Kenyamanan:nyaman

Ukiran pas dan nyaman di pakai",5,13,1763210362
tooooomiiiiii,"Warna:warna sesuai
Ukuran:pas
Kenyamanan:lumayan

helm untuk harga segini sih udah mantep, cuman mohon di perhatikan lagi dalam segi packeging nya.
helm sampai dan sesuai expektasi sayang nya malah hancur. tolong ya minnn di perbaiki kesalahan nya",2,311,1763535302
fitriyahcantikk,"Warna:sesuai dengan tipe
Ukuran:pas
Kenyamanan:nyaman dipake ringan juga

Bagus helmnya nyaman dan ringan, semogaa awet cocok untuk ganti gantii👍🏻",5,1,1759850865
malikabdul144,"Ukuran:pas dan bagus di kepala
Durabilitas:produknya bagus sekali
Desain:terlihat  bagus dan kualitas gk kaleng kaleng",5,52,1762745733
nasimmaulana646,"Warna:hitam D
Ukuran:l
Kenyamanan:sangat nyaman

Alhamdulillah pesanan sudah sampai dengan baik, sumpah pengiriman nya cpt bnget,helm juga bagus keren, gx ada yg cacat,pas di kepala nyaman di pakainya, terimakasih seller semoga tambah laris jualannya,tetap amanah, terimakasih shoppe dan om kurir 👍👍👍👍👍👍👍👍👍👍🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟",5,32,1761030100
usupzanin,"Warna:memiliki pigmen yg bgus
Ukuran:pas dan sesuai
Kenyamanan:ringan dan nyaman

Mantul boz ku thankz",5,3,1760238216
j*****a,"Warna:cukup oke
Ukuran:size XL nya bener / nggk kurang tau ya, krn nggk ada penandanya
Kualitas:okelah tp jgn berharap banyak dg harga yg segitu ya",5,11,1762470852
mhmmdrrofiq,"Ukuran:pas dipakai
Durabilitas:bagus
Desain:bagus banar",5,15,1761997633
lkgb7w7k2r,"Warna:hitam dop
Ukuran:L
Kenyamanan:sangat nyaman d pakai

Pesanan sesuai ga ada lecet atau pun pecah mulus poko ya ga nyesel deh belanja d toko ini amanah banget buruan pesan helm d toko ini sudh murah amanah dan rill pic sulesuai iklan",5,1,1755609279
tqmpl64zbo,"Warna:sangat bagus sesuai dengan yg dipasarkan
Ukuran:pas dikepal nyaman
Kenyamanan:nyaman dipakai

Paket diterima dgn baik.
Saran aja packing nya lebih ditingkatkan lagi biar kotak gak penyok² ya.",5,1,1747140377
najib111333,"Warna:pigmen bagus
Ukuran:Pas sesuai
Kenyamanan:Ringan sangat nymn d.pakai

Hlemnya keren d.pakai sngat nyaman ringan d.kepala cuma bahannya agak tipis d.dalam tpi gpp ssuai harganya murah.. Mantabb lah pokonya ganteng .",5,1,1744291630
e5dhqybqyy,"Warna:putih
Ukuran:pas banget
Kualitas:bagus

Makasih buat tokonya 
Amanah banget 👍",5,27,1759321858
m*****7,"Warna:sesuai
Ukuran:pas
Kenyamanan:nyaman

Packing aman barang Bagus sesuai harga",5,8,1755770870
syifabkt,"Warna:putih
Ukuran:M
Kenyamanan:boleh lh dengan harga segitu murah tp tdk murahan

Barang bagus tidak mengecewakan tp jasa kirim ny kayak babi barang di tahan 2 hari di kntor di tambah untuk konfirmasi udh di terima oleh penerima ny GK di konfirmasi"" pas udh hampir selesai hari pengiriman ny baru di konfirmasi sama jasa kirim babi tu",5,4,1759086728
firlypramuja,"Ukuran:m
Warna:grey glosy
Durabilitas:produk sampai dengan kondisi baik, seller juga ramah dalam menanggapi pelanggan",5,2,1743692888
muchammadilhamsaid,"Warna:merah
Ukuran:L
Kenyamanan:nyaman

Sangat bagus dan moderen",5,3,1755529228
rf4nilnpam,"Warna:sesuai pesanan
Ukuran:pas dikepala Dan nyaman
Kenyamanan:nyaman

Recommend banget sellernya, thks",5,1,1758580388
definurcahyanti,"Warna:hitam dof
Ukuran:xl
Kenyamanan:nyamanya pas

Untuk harga segitu mantaplah 
Rekomendasi untuk yang sedang cari cari helm sekeren ini 
Cuma ada beberapa jahitan busa yang kurang rapi .
Tapi gak masalah 
Oke trimakasih",5,4,1760002231
marioagusri,"Warna:keren bagus sesuai harga
Ukuran:pas untuk ukuran kepala dengan peci nomor 10
Kenyamanan:nyaman sesuai harga",5,2,1760207618
ekowahyudi127,"Warna:good
Ukuran:good
Kenyamanan:good

Ini baru bentul tipe n warnanya, nyaman pula pkeknya moga awet dah 🙏😁",5,1,1755359341
aryo.bakulers86,"Warna:hitam dop
Ukuran:xl
Kenyamanan:pas

Lumayanlah sesuai harga unik bahan nya
Model keren
Spoiler nya model lem double tip,klo ga kuat pasti lepas",5,3,1757488949
dianherdiani1979,"Warna:bagus sesuai gambar
Ukuran:pas
Kenyamanan:nyaman

Barang datang sesuai pesanan,pengiriman cepat...tq shopee",5,15,1759791512
renomarvino,"Warna:sesuai gambar
Ukuran:pas
Kenyamanan:ringan dan enak di pakai

Terima kasih barangnya sudah mendarat dengan selamat",5,0,1758216647
a*****a,"Ada harga ada kualitas guys, jangan berharap lebih dengan harga segini👌",5,1,1758119217
r*****y,Tampilan keren helm nya ringan 🚀🚀🚀🔥,5,22,1763209756
aryagansg,"Warna:hitam glossy
Ukuran:XL
Kenyamanan:busa tebal dan kedap dari angin

Helm desain simpel dan keren harga sesuai yang didapatkan",5,0,1749017263
l*****a,"Warna:hitam dof
Ukuran:ukuran M ny pas di kepala
Kenyamanan:nyaman di pakai

Buat tampilan helm ny keren gak kalah dngn helm yg mahal
Tapi cuma ada 1 yg kurang, logo yg d blkng helm ny gak ada klau d fhoto ny ada logo kecil di dekat logo cosmo ny
Over all aman GK ada yg rusak
Trma ksih buat tokoh,seller,dan kurir ny 🙏🙏🙏",5,0,1742996394
adityaagus882,"Warna:sesuai pesana
Ukuran:pas
Kenyamanan:di dalam atas kurang tebal busanya,helem hampir mepet pundak

Cukup bagus,
Sesuai dengan harga,
Okelaah...",5,1,1743267118
w*****1,"Warna:memiliki pigmen yang bagus
Ukuran:pas banget di kepala dan nyaman
Kenyamanan:alhamdulillah nyaman di pakai

Tapi ada lecet sikit tapi ngk papa bagus kok",5,0,1747727637
akunkuygy,"Warna:sesuai pesanan
Ukuran:pas
Kenyamanan:nyaman

Saya puas dengan pesanan semuanya sesuai terimakasih shopy dan tokonya yang amanah semoga berkah laris saya beli helmnya seadanya terimakasih 🙏🙏🙏",5,5,1761585381
satriobee,"Warna:Warna Hitam Doff
Ukuran:L
Kenyamanan:Nyaman di pakai Busa tebal

Paket helm sdh di terima dgn kondisi baik packing rapi tks shopee tks seller sukses selalu",5,5,1762075478
krusnic89,"Warna:hitam dop
Ukuran:pas
Berat:ringan

Terimakasih, helmnya sudah sampai dan sudah di coba",5,2,1738631966
a*****s,"Kualitas:bagus
Cocok Untuk:perjalanan menengah
Tampilan:menarik

Helm adalah safety kepala saat berkendara
Semoga barokah perjalanan aman
Dan tahan lama",5,5,1758040152
leksynoviyar,"Warna:kerennn
Ukuran:pass
Kualitas:bagusss

helm nya baguss.....ditempel stiker biar makin joss",5,3,1736465130
apriyansah502,"Warna:putih
Ukuran:M
Kenyamanan:sangat nyaman, tampilan juga bagus

Pokonya ngk nyesel beli di sini recomend bangettt
Cmn pengirimanya agk lambat mungkin ada hambatan, tpi hasilnya memuaskan, sekali lagi makasihhh",5,2,1759452359
pinhealth,"Warna:bagus
Ukuran:pas
Berat:ringan

untuk harga 150 rb an udh bagus bgt. kalo di toko offline mgkin bisa kena 200 lbih harganya",5,8,1744438634
docy_shadeg4,"Tampilan:keren banget

pemakaian sehari hari sunmory",5,3,1760023337
0icfshiepy,"Warna:sesuai
Ukuran:pas banget
Kualitas:mantap polll

Ngk kecewa beli di sini joss",5,11,1755529620
angade,"Warna:warnanya sesuai sm pesanan dn yg digambar.. kinclongggg😍
Ukuran:pas dan sesuai
Kenyamanan:sangat nyaman puolllllll

Amanah bgt tokonya. Ku kira bkl rusak atau apa tp pas dateng dengan harga segitu buagus puol puas pokoke.. next order lg buat pak suami🤭",5,2,1742682891
ronie_curl,"Warna:dop
Ukuran:pas Dan Sesuaiii
Kenyamanan:ringan Nyaman Dan Elegan

Pesan Disini Selalu Memuaskan.... Sudah Jadi Langganan Julak Yang Ke 2 Kalinya... Andalan....",5,9,1755267930
syafrialgibran,"Warna:hitam glossy
Ukuran:L
Kenyamanan:nyaman

Helm nya bagus tidak ada kecacatan ,nyaman di pakai",5,6,1762256168
epen_salman,"Warna:sangat bagus
Ukuran:pas size L
Kenyamanan:nyaman di pakai nya

terimakasih paket helm nya da sampai pengiriman cepet kurir ramah....barang nya bagus recomended....terimakasih shopee dan seller nya",5,1,1757569803
dzunnurain23,"Warna:hitam glosy
Ukuran:besar
Kenyamanan:nyaman

Warna hitam glosy mengkilat, model helmnya keren, lakik banget, tapi baut kacanya gampang longgar, jadi harus sering diperhatikan bautnya dikencengin",5,4,1759555717
d*****a,"Kualitas barang oke, harga terjangkau, pengiriman cepat, kurir ramah, thank u seller 🙏",5,1,1759602501
t*****n,"Warna:real sesuai
Ukuran:pas
Kenyamanan:pas dkepala tak goyang

recommended seller, next order lgi model lain",5,1,1754986925
siswantosudarsono,"Warna:sesuai
Ukuran:pas L
Kenyamanan:nyaman tenan

Alhamdulillah sdh sampe sblm lebaran helm impian. Bentuknya bagus setelah liat ALV tp harganya jauh bagusan cosmo ini. Helm datang dlm keada9an box yg penyok2 tp dalemnya aman,visor jg lgs tk pasang STLH tk tambahi Doble tape biar lbh kuat. Kelemahan helm ini rachet kacanya agak ringkih ya kasar gitu di banding NHK R1 milik saya. Semoga awet dan kembali lg ke harga ya jika minusnya masih wajar kyk gini itu wajar Krn saya dpt hrga 150rb. Ini saja saya jg nunggu helm J5 dri tik tok yg dpt harga 122rb...",5,1,1754728245
x0ct9wwuz7,"Warna:Grey glosy
Ukuran:pas dan sesuai
Kenyamanan:ringan dan nyaman dipakai",5,0,1753362215
c*****a,"Pesanannya sudah sampai 
Packagingnya juga rapih pakai kerdus 
Thanks seller..",5,4,1756016553
nusss_,"Warna:hitam dof
Ukuran:M
Kenyamanan:recommended

Harga sesuai kualitas, dan kualitas bagus banget nyaman dipake",5,3,1760477788
ros0505,"Warna:sangat bagus
Ukuran:pas dn sesui
Kenyamanan:sangat nyaman

Terimakasih kak paketnya sudah smpe bagus helm nya dan menarik warna jg bagus pas ukuran XL nya",5,18,1763149291
xruso09qe5,"Warna:sangat bagus dan sesuai
Ukuran:pas dan nyaman di kepala

Barang sesuai pesanan, kondisi bagus.. recommended banget dahh.. thanks seller good job 👍👍👍",5,2,1758028995
r*****9,"Warna:sesuai pesanan.
Ukuran:ukurannya jg pas dan sesuai pesanan
Kenyamanan:sangat nyaman

Abang kurirnya ok ramah jg.
Pesenan ok sesuai dgn apa yg kita pesen.
Pokoknya gk nyesel deh..",5,2,1747867908
shobah179,"Warna:sangat bagus dan sesuai dengan gambar
Ukuran:pas dan sesuai
Kualitas:sangat bagus dan memuaskan

Lk tuku helm rinio pasti amanah",5,17,1756794657
m*****9,"Warna:sangat bagus
Ukuran:pas sedikit kopong dibagian kepala atas
Kenyamanan:cukup nyaman

Untuk beberapa detail mungkin kurang presisi...
Tapi untuk harga segitu helm termasuk cukup mewah..
Terima kasih",5,1,1761405848
mridhomaulanagaming,helm nya bagus warnanya sesuai saya sangat sukaaa ternyata lebih bagus dari pada dugaan sayaa🤩🤩,5,2,1758614254
ucup4480,"Warna:sesuai hitam Doff
Ukuran:pas
Kenyamanan:ringan nyaman

Terima kasih paket helm nya sudah sampai dengan selamat mksh sudah amanah sukses sllu",5,4,1760330496
aqleemaghayda,"Warna:sesuai dengan deskripsi
Ukuran:sesuai ekspektasi
Kenyamanan:sangat nyaman

Toko amanah, pengiriman cepat, sesuai dengan deskripsi produk, sesuai dengan ekspektasi, paking bagus & aman, semoga awet dah",5,7,1760580864
maliabdullah67,"Warna:bagus cerah
Ukuran:pas di kepala
Kenyamanan:enak di pake gak berat ringan dikepala",5,0,1740875744
adyajuliyantosinggih,"Warna:putih
Ukuran:sesuai
Kenyamanan:ccok keknyaa buat dipke",5,1,1757489254
wahyu031294,"Warna:Hitam, Glosy
Ukuran:Pas
Kenyamanan:Nyaman enteng",5,0,1742646647
sugali86,"Warna:warna mulus
Ukuran:sesuai
Kenyamanan:nyaman pas

Paket mendarat dengan selamat, aman dan nyaman...
isi paket sesuai, barang juga sesuai diskripsi. warna OK, bahan OK semuanya OK. spesifisikasi sesuai.
pengiriman juga cepat, selalu mengkonfirmasi, bukti engirimaan juga sesuai. penjual ramah, respon juga cepat.
mantab jaya sentosa",5,0,1753065956
riau_fahri,"Warna:bleck
Ukuran:L
Kualitas:bagus sesuai dengan harga tapi sayang kualitasnya minus dikit

Bagus tapi sayang ada minus dikit tapi ngak papa sesuai dengan harga dan yang datang pun sesuai dengan pesanan mantap bagus nyaman",4,20,1759330247
ricki111112,"Warna:hitam doff
Ukuran:m
Kenyamanan:nyaman puuoolll untuk harga segitu

Buat Budget pas Pasan helm ini cocok bngt boss",5,1,1760592615
fernando38,"Warna:grey
Ukuran:L
Kenyamanan:baguss sih keren worth it harga segitu",5,0,1742316445
afrian_hadi_97,"Warna:bagus sesuai pesanan
Ukuran:pas bingit
Kenyamanan:sangat enak

Satset bener ini toko
Bgitu dipesan lngsung gassspol, pengiriman, reapon cepat, busa helmnya tebal, nyaman banget dipakai
Thank you",5,2,1758387124
indriretno04,"Warna:putih
Ukuran:pas
Kenyamanan:ringan dan nyaman

Tampilan keren real pick bahannya empuk ok bgt terimakasih",5,2,1757489302
ridwan_tandjung27,"Warna:hitam
Ukuran:L
Kenyamanan:ringan fan nyaman dipakai

performance shiipp 🙏👍👍👍",5,0,1751864677
pebyherdiansyah,"Warna:sesuai pesanan
Ukuran:pas
Kenyamanan:nyaman

Barang sesuai pesanan ukuran pas kualitas bagus harga ok...",5,4,1748557642
juna.arie,"Warna:sesuai gmbar
Ukuran:pas sesuai pesnan
Kenyamanan:lumayan nyaman di pake

Pengiriman sesuai estimasi peking aman helm seauai etalasi makasih yahh👍👍👍👍👍👍👍",5,1,1762552789
farhatmulyanafarhat,"Warna:grey Glosy
Ukuran:M
Kenyamanan:pas sangat cocok

Helm nya bagus dan sudah free spoiler harga pun oke untuk helm sekeren ini.

Cuma ada sedikit goressan‼️",5,1,1744265988
shendyshifafauzi,"Warna:warna sesuai dan good choice
Ukuran:Pas sesuai M
Kenyamanan:Sangat nyaman sekali

Mudah-mudahan awet sepanjang masaaaaaaa",5,2,1759761327
nopyarifi4nsy4hid92,"Warna:warna sesuai pilihan
Ukuran:ukuran sesuai pesanan
Kenyamanan:sangat nyaman

Ini helm murah terkeren sih menurut saya",5,1,1760467759
sulisferdiyanto,"Warna:Keren
Ukuran:Pas
Kenyamanan:Nyaman di pakai

Respon penjual Ok, pengiriman standar, sangat recommended sekali belanja ditoko ini",5,4,1762700187
devaanggara200,"Warna:abu-abu
Ukuran:pas
Kenyamanan:sangat nyaman

Helm nya sangat nyaman, harga terjangkau, modelnya bagus dan proses pengirimannya sangat cepat",5,0,1755226338
m*****h,"Warna:hitam dove
Ukuran:pas
Kenyamanan:nyaman

Tampilan Keren, nyaman dipakai mungkin karena spons masih baru jadi masih kenceng dikepala.
dari segi kekuatan helm seperti kurang begitu kokoh, tp positifnya jadi gak berat dikepala, jadi gak pusing. buat harian cukup oke + kece.",5,0,1741819337
z*****2,"Warna:bagus sesuai deskripsi
Ukuran:pas sesuai
Kenyamanan:nyaman dipakai

Pelindung kepala sudah diterima meski pengiriman ada kendala, harga murah tapi bukan murahan ada spoilernya juga jadi tampak kece, helm cocok buat harian aman dari begal helm yang meresahkan.",5,1,1758611532
c3r7bo6sf6,"Warna:bagus
Ukuran:pas
Kenyamanan:mntp

Barang bagus enak untuk berkendara melindungi kpala
Puass blnja di toko ini
Pengiriman akurat dan cpat
Trimakasih untuk tokonya
Smoga jaya truss",5,4,1759704764
r*****i,"Warna:hitam Dop sesuai
Ukuran:pas banget
Kenyamanan:nyaman banget

Sesuai ekspektasi, toko nya amanah semoga sukses usahanya",5,0,1738757947
dutaarisona,"Warna:hitam doff
Ukuran:M tpi agak longgar tpi gx masalah
Kenyamanan:cm nyaman buat sehari2 trimakasih🙏seller ramah smg sht sllu lancar rejeki amiin",5,2,1755530060
agsan007,"Warna:sesuai pesanan
Ukuran:pas
Kenyamanan:nyaman dipake

Paket mendarat dengan selamat sesuai pesanan,helem pas nyaman dipake cm ada baret hitam disamping & dispoiler",5,1,1758053448
d*****s,"Warna:Hitam doff
Ukuran:pas
Kenyamanan:ok

Paket sudah sampai di tujuan dengan selamat terimakasih. Barangnya asli bagus',",5,4,1755530095
jerry.axis,"Warna:bagus
Ukuran:pas
Kenyamanan:ringan dan nyaman

Barang bagus, berkualitas, sesuai ekspektasi dan sangat memuaskan.",5,0,1743238821
niser123,Trim bos barang nya sudah smpi.sesuai harapan ..SMA lancar selalu.,5,0,1736574693
ikokurniawan103,"Warna:memiliki pigmen yang bagus
Ukuran:pas dan sesuai
Kenyamanan:sangat nyaman saat di kenakan

Barangnya dah sampe,  mendarat dengan aman
Barang bagus mantap peking  rapih,  seperti yang di inginkan terima kasih buat tokonya sukses slalu, terima kasih jga buat jasa kirimnya 👍👍👍👍👍",5,2,1754735609
f*****4,"Warna:hitam pekat
Ukuran:pas, masi ada longgar dikit okelah tapi bagus
Kenyamanan:nyaman di pakai pastinyaa broww

demi apapun guys ini worth ith banget, menurut ku best bangett, ote beli lagii buat doii 😻😻 (makasih min karna sesuai)",5,1,1750305644
wisnu_m,"Warna:Warna bagus
Ukuran:Kekecilan
Kenyamanan:Ringan dan nyaman walaupun agak sempit

Helm bagus, tapi agak ringkih sesuai lah dgn harganya
Saya sudah pesan ukuran XL tapi kekecilan
Mau di pasang interkom tapi gak ada slotnya
Semoga awet lah yah",5,1,1757051336
s*****r,"Warna:warna sesuai yang dipesan
Ukuran:pas dikepala ga kegedean
Kenyamanan:lumayan nyaman

Helmnya keren dengan harga segitu mantap lah",5,1,1746368702
jofanhamdani,"Warna:hitam glos mantap
Ukuran:pas

Pengiriman agak lama mungkin karena pakai mobil",5,0,1748333894
