username,comment,rating,likes,create_time
hajieman,"Fitur Terbaik:Bagus
Sepadan dengan Harga:murmer

Barang sesuai pesanan, ada kamera depan, semoga awet di pakenya.Terimakasih",5,5,1721783555
,"Paket nya sudah di terima dan alhamdulilah kondisi nya baik,packing nya mantap sekali kokoh walau tanpa Buble wrap  sangat aman terima kasih",5,31,1756774661
,Fitur Terbaik:Maaf barunkasih ulasan barangnyah sesuai lah dengan harga cuman batre nyah cepat abis,5,6,1757482504
,"Masih bagus walaupun seken, suka dengan pengemasannya rapi dan aman",5,60,1765037387
amey9915,"udah takut duluan kalo laptopnya gak bisa nyala, dan ternyata bisa dong, pengirimannya lumayan cepet juga, thanks buat seller",5,18,1749200310
widiaputri155,pokok nya bagus banget laptop nya dengan harga segitu🥰🥰🥰,5,4,1738344735
irmawidhiyanti611,"Awalny deg2n sih order elektronik online.. tp pas brg sampai d check alhamdulillah brg sesuai hrpn,berfungsi dgn baik, kondisi laptop mulus,keren bgt.. pengemasan rapi,, pengirimn cepat,,trimaksh y dah amanah,,love it🥰🙏",5,10,1760411176
lutfi_ar07,"Sepadan dengan Harga:mantep
Fitur Terbaik:lumayan lah sepadan dengan harga ya

Sampai saat ini mulus tapi masih dalam pengecek an , tapi matep sih...",5,20,1756826664
sriyulan_sari,"Fungsi:berfungsi dengan baik
Kondisi Barang:barang bagus
Desain:lumayan

Trimakasih.. Laptop Merek DELL sudah tiba.. Spikernya jernih. Tombolnya aktif semua..",5,5,1764171179
rahmatpauzi123,"Fungsi:mantep berfungsi dengan baik
Kondisi Barang:aman tidak ada kendala
Permukaan:mulus

Kurir ramah respon penjual baik barang bagus seneng banget Alhamdulillah",5,3,1757074327
ijulsh,"Fitur Terbaik:Laptop seken dengan harga yang ramah
Sepadan dengan Harga:pas lah buat memgetik

Setelah saya unboxing, kesan pertama tidak begitu menggoda, setelah saya buka laptopnya ternyata kesannya ciamik...
Cuma mousenya nggak ada, dan saya kirain merk toshiba, ternyata merek lenovo...
Yo wis lah ra po po, sing penting iso mengetik..
Untuk laptop seken sekelas ini saya rasa ini cukup mantul. Suara masih jernih, tampilan masih ok..
Semoga berkah",5,14,1757242993
nntcir4_aj,"Fitur Terbaik:oke

Udah di unboxing.. tampilan casing mulus meskipun bekas, pengemasan juga aman , camera rada burem tapi sepadan dg harga , moga awet buat nugas kuliah.",5,14,1760576139
charlessianturi994,"Fungsi:barang berfungsi dengan baik. 👍👍
Kondisi Barang:sangat bagus
Permukaan:mulus, 90%

Seller sangat amanah sesuai dgn expectation, saya rekomendasi kan toko ini, bagus pelayanan nya. dan bisa cod   Terima kasih..",5,8,1760371024
rikarahmadya,"Sepadan dengan Harga:awalnya ragu eh tau nya mantep .. makasih seller

Touchpad awalnya mati smpet panik eh bisa udah
🤗",5,4,1695840746
mitaapriliyanti53,Fitur Terbaik:mantab penjual nya sangat amanah pokok nya ga nyesel beli di toko ini 🥰,5,3,1721970747
tana7a9r8x,"Fitur Terbaik:kondisi baik speck sesuai

Barang bagus sesuai dengan harga dan pesanan..smoga awet",5,9,1761284245
daniputraservice,"Fitur Terbaik:barang bagus, packing aman, pengiriman lancar, penjual amanah, semoga di lancarkan usaax.Amiiin, dan semoga bermanfaat Amiiin 🤲",5,13,1760265157
k*****i,"Alhamdulillah paketan tiba lebih awal, terimakasih kak. Semoga dapat berjalan baik aamiin. 🤗",5,4,1674997191
s*****9,Barang second tapi masih bagus. Berfungsi dengan baik. Smoga tokonya makin laris ya kakak,5,5,1757321324
maskady,"Respon penjual baik, pengiriman cepat, produk sampai tujuan dengan selamat sesuai iklan produk sudah sepaket dengan mouse, packing rapi dan aman, kondisi bisa digunakan normal, kualitas sesuai harga",5,11,1754143080
bagjjawijayasakinah,"Alhamdulillah pesanan sudah sampai 
Sesuai dengan deskripsi",5,4,1742351057
t*****5,"Fitur Terbaik:baik

barang sudah sampai kondisi baik hanya capslock tidak berfungsi selebihnya normal pengiriman sangat cepat trimakasih seller dan shopee sukses slalu",5,83,1744026315
riskanovianti42,"Fungsi:Sesuai deskripsi
Kondisi Barang:Masih bagus untuk ukuran second
Permukaan:Mulus

Bagus, sesuai deskripsi.",5,2,1736862488
neng_bijie,"Alhamdulillah SDH sampai,terimakasih seller SDH amanah walaupun secen tapi ku ayak baru, packingan nya jg tebel☺️",5,10,1746831747
eko0800,"Fungsi:lancar alhamdulillah
Kondisi Barang:masih bagus, tapi ada yang penyok dikit di bagian belakang but ok lah untuk harga segitu
Desain:keren",5,1,1742453066
pani9,"Sepadan dengan Harga:alhamdullilah paketnya udah nyampai dan amanah,  bagus bangat kwalitas seprti baru.",5,1,1691775108
risa.bluesaphier,"Fitur Terbaik:ok
Sepadan dengan Harga:iya

Sudah dicoba sejauh ini oke, cuma screen aja warnanya pudar, mungkin perlu di setting supaya warna lebih baik, tapi saya ga tau caranya hehe.
Meskipun yg dikirim bukan merk Toshiba seperti request, saya maafkan karena warna casing nya BIRU kesukaan saya. 
Semoga awet dan bisa buat kerja. Makasih.
Oh iya packing nya bagus, rapih dan aman.",4,64,1759030076
parsiman83,"Sepadan dengan Harga:oke sih

Order merk TOSHIBA yg datang merk hp",5,1,1703524150
fathurfs6666,"Fitur Terbaik:oke banget
Sepadan dengan Harga:belinya

Terima kasih, pertamanya agak dedekkan,akhirnya tidak mengecewakan",5,6,1760411331
8dpidr2244,"Dengan harga segitu ya,wajar barang sesuai bagus semuanya normal,dpat Free, charger+mose semuanya normal 👍👍👍👍👍",5,5,1747470760
t*****6,Sepadan dengan Harga:bagus gan thanks,5,2,1715493776
vera165_dera,"Fungsi:ok
Desain:ok
Kondisi Barang:ok

Murah dan berkualitas, semua berfungsi dengan baik, makasih seller 💕💕💕",5,4,1765068692
pratioindra,"Fungsi:Bagus bgt kakak aku suka bgt
Desain:keren . elegan
Kondisi Barang:mulus bgt kaya Syahrini

Sumpah gak nyesel beli di toko ini bener bener amanah",5,0,1738825165
s5zkrrpi6h,"Allhamdulillah terima kasih,pesanan sudah sampai dgn selamat. Kondisi baik, barang udah bisa di oprasikan",5,0,1729689625
hestifaridah29,"Fitur Terbaik:baik
Sepadan dengan Harga:good

Barang datang dengan baik, semoga awet dipakenya makasih seller sudah kasih sesuai yg dibutuhkan🥰",5,1,1739439171
datin759,"Fungsi:berfungsi dengan baik.
Desain:menarik.
Kondisi Barang:datang dalam keadaan mulus.

Bagus sesuai ekspektasi bahkan lebih.., terimakasih untuk kk nya sudah amanah 😁😊😊., Awalnya ragu2 tpi setelah datang alhamdulillah , sesuai deskripsi. Topp.",5,0,1747309582
h*****2,Fitur Terbaik:laptop ok..bagus cuma saya minta yang ada kamera nya ini malah ngga adaa,4,25,1756723928
lxr9hesnwo,"Fungsi:fungsi dgn baik
Desain:masih sangat mulus

trimakasi leptopnya sudah kita trima dlm ke adaan baik dan berfungsi semua.dilain waktu kita pesan lagi.",5,0,1736375049
fatimah_putri15,"Pengiriman sangat baik, barang sampai dengan selamat, bisa digunakan, cuma suaranya agak pecah",5,44,1715493452
jayazay30,"Fungsi:laptop beroperasi dengan baik
Kondisi Barang:kondisi unit mulus
Desain:menarik desainnya

Rekomen banget lah keren pokonya",5,2,1742453130
sfmm5o0oqx,"Fungsi:normal
Desain:oke
Kondisi Barang:lumayan bagus",5,0,1757248098
b4ng74go,"Fungsi:bekerja dengan baik
Kondisi Barang:lumayan seperti baru
Desain:penampilan menarik

Alhamdulillah pesanan'x sesuai harapan  puas banget belanja di toko ini tokonya amanah paking rapih kurir baik sukses selalu buat seller terima kasih buat shopee",5,3,1759317584
maharani.09,"Fungsi:lumayan normal
Kondisi Barang:mendarat dengan mulus
Desain:menarik dengan harga segini",5,0,1725780947
rierien_94,"Fungsi:ok
Kondisi Barang:ok
Desain:ok

Blm di coba semoga berfungsi dengan baik
Mksh seller",5,0,1730277352
aanandriana145,"Laptop sudah nyampe keadaan baik, mudah2an awet, trm kasih resseler",5,0,1705396727
menggokil102,"Barang sesuai di gambar dan deskripsi, tidak ada cacat apapun di berikan mouse dan benar ada aplikasi nya dan game² juga",5,0,1707303198
yuli1509,"Fungsi:baik
Kondisi Barang:bagus
Desain:menarik

barang bagus semoga awet dan berguna",5,0,1722081040
srilestarijuliamar,"Fungsi:berfungsi dengan baik
Kondisi Barang:datang dalam keadaan mulus
Desain:cantik

Laptop nya bagus berfungsi dengan baik dapat gratis laptop. Dengan harga segitu sangat puas.",4,6,1745463268
jiansjians464,"Sepadan dengan Harga:bagus
Fitur Terbaik:bagus

Semua bagus ,brang gak lecet.
Cuman model lama, windows nya  windows 7.
Selebihnya bagus.di kasih bonus mos jga",5,0,1707709128
novifi06,"Fitur Terbaik:bagus
Sepadan dengan Harga:iyah

Barang dteng bagus,
Berharap dpt warna putih tapi gpp item juga bagus
Cuma pengiriman agak lama",5,9,1709595624
s*****h,"Sepadan dengan Harga:sepadan
Fitur Terbaik:lenovo

Laptop sampai kondisi baik bagus packing aman rapi semoga laptopnya awet ya..",5,0,1708162775
holqiahqiah,Sepadan dgn harga kualitas oke belum di cek semua tp sayang kipetnya cotor tp gpph terimakasih kak🙏,5,14,1757321346
myboyaditya,"Fitur Terbaik:sangat baik
Sepadan dengan Harga:sepadan dengan harga

barang bagus....seperti baru packing rapih banget,. respon toko nya cepat...
pengiriman nya lama banget....sejauh ini oke semua nya",5,91,1755616643
alpian_latif,"Fungsi:beroperasi dengan baik
Kondisi Barang:datang dalam kondisi mulus
Desain:Alhamdulillah menarik

Sangat baik",5,2,1734535123
m*****8,"Barang sudah diterima lengkap sesuai pesanan dan kemasan super rapi dan aman,, toko amanah mantul rekomendasi",5,3,1676981732
shuzanneyongyen,"Alhamdulillah amanah tadinya sempet ragu& hampir ga jadi tp stlh liat barangnya bungkusnya rapi dan barangnya jg oke mullusss mazkipun agak panas dipake agk lamaan tp keren sihh, moga awett n tengkyu seller🙏🙏🙏",5,1,1706539946
annarubyangreni,"Sepadan dengan Harga:melebihi espektasi
Fitur Terbaik:ok

Awalnya ragu2 tapi pas barang datang, wahhh ok banget loh mulus lancar jaya cuman volume kecil padahal udh di setting ke 100% msh belum berubah,, over all bagus banget, thankz seller.. pengirimanya juga agak lama",5,7,1733212755
sugiantogianto634,"Fungsi:beroperasi dgn baik
Desain:merk hp, lumayan
Kondisi Barang:ada penyok dikit di sudut kanan, yh namanya jg secen.

Paket sdh sampe dgn baik, dan berfungsi, sedikit penyok ada di foto gpp lah karna harga jg berpengaruh..kelengkapan cm ada MOS ,,, Ok , mksih seler n ma kurir..",5,0,1742548479
loviegrapes,"Overall good...cm kmrn katanya merk hp,yg dikirim lenovo. semoga awet. sementara smua normal.cm baterai cpt bgt habis. 
kurir ga diantar ketempat...dititip tetangga jauh
Thanks seller",5,5,1748608845
udsanto,"Fungsi:lumayanlah dengan harga segitu
Kondisi Barang:lumayan baik
Desain:boleh lah,

Barangnya masih bagus sih,cman agak lelet sdkit yah trus mousenya awalnya menyala sih tapi pas semalam mau bikin kerja mousenya udah nggak berfungsi lagi alias mati hidup yah mngkin KRNA lubang USB nya yg udah bekarat atau apa gitu..trus ad tombol yg keangkat gitu..trus lebih pertahankan kwalitasnya yah kak🙏",4,2,1745810679
miftaaquarista,mantap pelayanan bagus. bisa reques spek  ram dan hdd,5,11,1705408288
salosfreitas,"Fungsi:dapat di gunakan dgn baik
Desain:terihat keren.
Kondisi Barang:datang dlm keadaan mulus.

Barang yg pesan acer tapi yg dtang lain.",5,0,1754281355
tiyamto,"Sepadan dengan Harga:seukuran dg harga
Fitur Terbaik:okelah

Semua berfungsi, bateray agak lemah tapi wajarlah second",5,1,1738578856
sahabat_ltm,"Fitur Terbaik:kualiatas bagus dan amanah

Semoga awet
Amin",5,0,1696380615
aniemaryaani,"Fungsi:smua komponen berpungsi dengan baik
Desain:bagus dan menarik
Kondisi Barang:datang dengan keadaan mulus

Maap saya cuma ngasih bintang 4, dikira mau dapat Acer atu tosiba malah dapat Lenovo tapi ga papah lah sepadan sama harganya...!",4,1,1742522149
suhetisuheti618,Fitur Terbaik:Alhamdulillah amanah yg jual ny moga berkah rizkinya Aamiin,5,0,1673910241
erpansetiawan.chelsea,"Fungsi:baik
Kondisi Barang:bagus
Desain:lumayan menarik

Sayangnya pengen acer malah Lenovo. Pengiriman cepat.. packing rapih dan aman",4,3,1747854285
maisarasara_,"Fungsi:baik
Desain:model dulu
Kondisi Barang:datang dengn selamat

Dapat merk lenovo udh d coba 2 hari untuk baterai lumayan awett yaa... terimakasih",5,0,1750151534
yanitjie,"Sdh dateng barang nya..tp merk nya beda ya..

Blm saya cek sih keyboardnya..",5,3,1675482949
sohib99,"Barang yg di kirim tidak sesuai yg di tawarkan,, baik model maupun merek 
Di tawarkan merek Toshiba tapi yang datang merek lenovo",3,16,1749048886
yulianaracmad,"Fitur Terbaik:katanya cepat pas di coba lelet kali nggak sesuai dengan keterangan yg di tulis,",2,10,1744584128
ekhanoviyanto,"Alhamdulillah,barang berfungsi normal,kondisi fisik masih sangat oke,semoga barang nya awet,minimal sampai selesai skripsi 🙏",4,3,1723287777
0987654321ahsh,"Fungsi:sesuai dengan harapan bekerja dengan baik
Desain:dengan detail yang apik dan menarik mbos
Kondisi Barang:datang dalam keadaan bagus seperti apa adanya sesuai dengan harga barang secondhand yang sepadan dan apik",5,0,1753614370
rahayllll,Berfungsi dengan baik makasih. Semoga barang nya awet berkah,5,1,1691679920
sista_24,Memuaskan bakasih banyak... beli 2... ok semua barangnya sony dan dellll,5,1,1755156002
evownqmlt4,"Fungsi:semua komponen fungsi
Kondisi Barang:komplit mulus
Desain:good

Recomended",5,1,1723200659
nikmahk,"Fitur Terbaik:bagus

Barang bagus kondisi masih oke cuma mouse nya ga ada tapi gppa tetep puas, semoga toko slalu amanah",5,0,1703843092
www.satrio.25,Fitur Terbaik:cocok utk kebutuhan kerja,5,4,1693401941
65xwbpr2bz,"Fungsi:barangnya bagus
Kondisi Barang:hidup
Desain:oke nggak ada yang lecek

M kasih banyak,,sampainya dengan selamat,,laptopnya di pilihin merek yang bagus..",5,0,1719181350
salwasha123,"Fungsi:berfungsi
Desain:bagus
Kondisi Barang:mulud

Semoga awet",5,0,1747993356
nursyahid999,"Alhamdulillah barang bagus,mulus,sesuai permintaan,cm batreinya kurang tahan lama,tp mantablah,makasis boss kuuuu",5,61,1699830646
lv373nnf97,,5,90,1707552096
dediagusferiadi,"Fungsi:Berpungsi semua
Kondisi Barang:Oke

Maap kl lambat memberi ulasan ya kak barang oke toko amanah",5,0,1721903805
1mastotok1,"Fitur Terbaik:kwalitas barang lebih bagus dari harganya

Saya langsung pakai buat laporan, semua dalam kondisi baik, batre kuat 2 jam, mouse baik , kondisi  mulus, keyboard normal, semua baik deh... Makasih seller .. laporanku dah beres",5,1,1689085058
kangmasnoersad,Fitur Terbaik:barang bagus ok... sesikit aja kekurangannya batre cept abis... moga awet,4,12,1719794269
karn4ain,"Fungsi:baik
Kondisi Barang:bateray drop hrus slalu di colok carger, kalo gak, laptopny mati.
Desain:bagus",3,0,1730289330
javastorebcl,Barang sudah sampai dengan selamat... Smoga awet.,5,3,1680968928
pujiritanti,"Cepat, rapi, aman, packingnya tebel... Terima kasih semoga berkah ya.. Dan sukses untuk anda.. 😍🙏",5,0,1692018135
ryaan.064,"Fungsi:berfungsi dengan baik
Kondisi Barang:mulus
Desain:manteb",5,0,1728910234
8vyw7h71l2,"merk lain dari stok pesanan
Beberapa tombol keyboard off
yah sudahlah..
terima kasih",4,4,1693038143
udinarma90,"Sepadan dengan Harga:Alhamdulillah dapet yg bisa di upgrade

Mantap tapi ko chat nya ga pernah di bls",5,0,1702276297
radityarusli75,,5,14,1697227444
nadilamotor,"Fungsi:ok
Desain:ok
Kondisi Barang:ok

Seller amanah terima kasih bos ku",5,0,1753302824
saraastari,"Fungsi:semuanya beroperasi dg baik
Desain:menarik
Kondisi Barang:dtng dlm keadaan baik cuma ada leset leset di area belakang

Bagus sekali dg hrga yg begitu terjangkau😍
Next order lagi 🥰",4,1,1743572575
aulianandana,,5,16,1697483139
heriyaniaulialea,"Sepadan dengan Harga:sepadan dengan harga

Barang sesuai deskripsi semua berfungsi baik",4,1,1709162811
billyjacknendissa,"Fitur Terbaik:Peking nya rapih
Sepadan dengan Harga:Mantap Min

Trm ksh Min barang barang nya masih bagus, sukses terus Min 🙏🙏",5,0,1703221049
nenih_naran,"Fitur Terbaik:sangat baik
Sepadan dengan Harga:ekonomis

Terimakasih barang sudah sampai harga sangat terjangkau terimakasih seller amanah nya",5,7,1741752179
yudhialdy,,5,3,1708167160
3nzcl85m4_,"Fungsi:berfungsi dengan baik, semua tombol berfungsi, sudah d instal aplikasi yg diinginkan
Kondisi Barang:baik
Desain:menarik,kokoh

Barang sampai dengan selamat, packing bagus, aman, kurir jg ramah, barang dengan harga segitu berkualitas sekali, recommended belanja di sini....",5,0,1729036722
mutiarakomputer,"leptopnya alhamdulillah berfungsi semua normal spadan dengan harga,, cuma mereknya tidak sesuai dengan foto yang ada di diskripsi",4,0,1742622297
mainanrajeh,"Fitur Terbaik:mantap

Seller ok",5,1,1696140354
harjokoabadijayamotor,"Fitur Terbaik:bagus barangnya
Sepadan dengan Harga:pas harganya",5,0,1702369502
erwinmunthe75,Bagus ...mantap,5,5,1699857364
t*****l,"Fungsi:berfungsi dengan baik
Kondisi Barang:lumayan mulus

Mksh untuk pnjualnya,pakingnya aman bgt smga awet",5,0,1762654814
abib_tea,"Barang sudah di terima, sementara normal hanya satu yg terdeksi untuk klik kanan tidak berfungsi",5,0,1695978813
mia4udina,"Laptop beroperasi dengan baik , pengiriman aman",5,0,1755171519
yayan733,"Fungsi:ok
Desain:ok
Kondisi Barang:bagus

Paket nya udah datang dari kemarin maaf kak baru kasih ulasannya karena lagi sibuk banget,, laptopnya bagus,mulus pokoknya mantap ini pembelian ku yang kedua kalinya ditoko ini amanah banget pokoknya selalu puas belanja ditoko ini,,jadi langganan pokoknya toko ini,, nanti kalau ada yang pesan laptop lagi aku pesan lagi kak laptopnya mantap 👍👍 pertahankan slalu kak kualitasnya n buat mas kurir udah langganan",5,0,1737245945
mulyana_nana,"Fitur Terbaik:lumayan
Sepadan dengan Harga:ya

Cepat dtng nya",3,2,1708350332
indokamila,Mantap laptopnya core i7 ram 16g,5,0,1728992026
12_aman_ja2y,,5,2,1697233927
elizashopie,"Fitur Terbaik:baik
Sepadan dengan Harga:sepadan dengan harga

Packing bgus rapi,.
Untuk saat ini kondisi laptop ny masih baik.
GK tau nanti nya, mudah mudahan awet.
Sayang batre nya baru 3 menit udh habis 😭",3,1,1702125579
r*****r,"Sepadan dengan Harga:mahal dikit
Fitur Terbaik:spek tinggi

Untuk properti karyawan pemula cukup oke, jadi ga perlu invest laptop baru yang mahal. Kalo bisa murah kenapa harus cari yang mahal ?",5,3,1697477896
yantizulfa502,"Fungsi:dpt berfungsi
Kondisi Barang:sesuai harga
Desain:bagus

Paket mendarat dgn selamat paking rapi cuma batrenya low baru di pake 10 menit mati harus sambil di cas tapi ok lah sesuai harga",3,3,1742453102
nonaahmadin,"Fungsi:sedikit agak lemot dn batrei cpt habis🤭 maklum namax jg seken
Desain:leptopnya keren
Kondisi Barang:datang dgn kondisi baik dn aman

Respon penjual cpt sekali ditanggapi, amanah, semoga  leptopx awet walpun sedikit lemot responya",5,0,1747755745
amiliasara33,"Sepadan dengan Harga:murah

Ndak kaleng2 pokoknya",5,0,1707033401
hermansyah365,,5,1,1733301577
maiyarsi13,"Fitur Terbaik:keyboard nya  kena Bg,gak di pencet tapi jalan sendiri

Keyboard nya kena gak di pencet malah jalan sendiri,setiap nonton video YouTube terus pasti balik balik sendiri video nya",2,11,1702506293
hamzah0505,Mantap gan sesuai pesanan tks,5,0,1723121636
kgsirsandayusman,"Kondisi Barang:kok beda merek.digampar pesen merek toshiba acer..koo yg datang merek dell

Dak sesuai dgn gambar",5,0,1722138898
eva_yulianti13,"Sepadan dengan Harga:merk tidak sesuai dengan yg tercntum

Maaf cuma kasih bintang 4 karna baterai sudah tidak berfungsi dengan baik ,nyalainnya garus pakai charger ,kalo dilepas chargernya laptop mati...itu aja sih yang lain MH oke ..",4,5,1719793723
rianthea83,Ok mksh barang bisa nyala,5,0,1653739546
ks_albi,"Fitur Terbaik:untuk semuanya sesuai yang tercantum di deskripsi

Tetapi Untuk Baterai Tidak Cukup Lama Tetapi Oke lah, Dan Untuk Touch Kanan Dan Kiri Tidak Berfungsi, Jadi Untuk Harga Segini Okelah...
Good Seller",3,2,1702204543
harmenharmen951,"Fungsi:bekerja dengan baik sesuai dengan harapan.
Desain:menarik dengan detail yang sangat bagus.
Kondisi Barang:datang dalam keadaan mulus dan sangat rapi.

Barang bagus tidak mengecewakan dan amanah. 
Awalnya ada keraguan pas tiba barangnya ternyata bagus dan sangat memuaskan dengan harga yang tergolong murah tp bukan murahan. 
Terimakasih. 
Kurir juga sangat ramah.",5,0,1742368292
valleria.azzahra,Semoga awet... Sudah ta cek masih mulus... Terimakasih,5,0,1681543711
p*****5,"Sempat ragu,tetapi ternyata tokonya sangat amanah barang nya sampai dengan baik",5,0,1733475258
