username,comment,rating,likes,create_time
.fahrur_rozi,,5,0,1763441538
maulamahda,,5,0,1763441567
topankaswara,,5,0,1763441592
poisedon11,,5,0,1763441594
haris.setyawan22,,5,0,1763441865
alwiwahid1978,,5,0,1763441633
saharudinahmad2,,5,0,1763441991
robykrisnandra,,5,0,1763441654
u___a_rjrb,,5,0,1763441949
rightbangs,,5,0,1763441956
barrulcholis,,5,0,1763442074
hanifikhsan21,,5,0,1763442220
_wawan13,,3,3,1764125087
e6eab254c_,,5,0,1763442145
b*****l,,5,0,1763442200
gudang_printiing,,5,0,1763442252
dafitalifgunawan,,2,1,1764125079
wawan_bionix,,5,0,1763442324
arkha.multimedia.service,,5,0,1763442406
rezaandika8,,5,0,1763442885
ja6di63vgm,,5,0,1763442572
d*****n,,5,0,1763442599
gukw2zcye3,,5,0,1763442627
ifan_a7x,,5,0,1763442651
moehlies14,,5,0,1763443118
fksuop8ghr,,5,0,1763442698
3*****7,,5,0,1763443244
iqbhal007,,5,0,1763442749
masnurshofwan,,5,0,1763446019
misra_maulana,,5,0,1763443108
rijal_fauzi_iskandar,,5,0,1763446035
jihcsten,,5,0,1763445965
mohammadansori905,,5,0,1763446028
rm54799,,5,0,1763446445
sainnudin2caleg,,5,0,1763446126
kevin_cell_computer,,5,0,1763446225
stylle_bwx1,,5,0,1763446622
ignasiadian11._,,5,0,1763446357
nurani123_,,5,0,1763446872
mangswedi,,5,0,1763446478
r*****i,,5,0,1763446685
jayjayjay905,,5,0,1763446803
dextercj483,,5,0,1763446913
