username,comment,rating,likes,create_time
f*****a,"Fungsi:berfungsi dgn baik
Kondisi Barang:baik dan sesuai harapan
Kegunaan:sangat cocok buat kerja, kuliah, dll, sudah dicoba umumnya bagus berfungsi dgn baik, namun nnti dicek lgi muda2han tak ada kendala dan awet, best buat penjual semoga next bs order lgi",5,9,1765687877
nhzndc,"Fungsi:baik
Kondisi Barang:mulus
Kegunaan:baik

Sangat cocok untuk anak kuliah, bagus, elegan",5,12,1764196796
carisa_alunk,"Barang sudah sampai dengan selamat,kondisi baik,,thanks seler..",5,14,1763550981
ajo17111987,"Fungsi:Sangat baik
Kondisi Barang:Sesuai dengan permintaan
Kegunaan:Work

Barang bagus
Berfungsi dengan baik
Sangat rekomendasi
Cocok sekali
Sesuai dengan pesanan
Ramah dan bertanggung jawab",5,14,1763688695
erwankrismawan,"Fungsi:Ok
Kondisi Barang:Ok
Desain:Ok

Brg mendarat dgn baik, dari brg datang sampe skrg ada notif update software, tp gagal trus saat mau diinstal, msh dlm progres update ulang yg ke 2 x nya",5,0,1764934750
phosshopmedan.1111,,5,57,1765893855
princemitshop_,"Fungsi:beroperasi dengan sangat baik
Kondisi Barang:mulus no minus

Awalnya bingung cara pakai nya kyak gmna, tp sama admin di ajari dengan baik, barang ga ada cacat sama sekali, sukak bnget buat geser""ga lemot lelet, sat set deh pokok🥰 makasihh minn",5,0,1746437105
myimmortals,"Kondisi Barang:ok
Fungsi:ok
Spesifikasi:ok

Seller ramah dan cepat pelayanan nya
Rekomendasi banget 
Belanja di toko ini 
👍👍👍👍👍",5,2,1755593633
t*****f,"Fungsi:perfectly work
Kondisi Barang:mulus
Spesifikasi:excellent

thanks a lot for merchant, Im very satisfied",5,15,1764014602
ell_anggraella,"Fungsi:ok
Kondisi Barang:mulus
Spesifikasi:mantap

Terima kasih kaa, barang masih mulus dan siap pakai. Mantap 🥳🙏🏼",5,4,1761649553
asti1401,"Fungsi:leptopnya hidup,fungsinya oke
Kondisi Barang:bekas tapi bagus,bisa dipake buat nugas dan kerja fungsinya oke lah
Desain:sangat menarik.walpun ada yang lecet penyot wkwk

Adaptornya rusak dan gak bisa ngrcas,tapi aku udah minta tolong adminya buat bantu kendala aku,dan syukur adminya ramah pool baik dan cepat respon.nanti kalau adaptor ku dikirim balik ke aku..aku baru up penilaian lagi",2,10,1765101780
hakim196,"laptop mendarat dengan baik, berfungsi ok respon admin oke, rekomended dan amanah",5,2,1753925441
samudraaaa,"Fungsi:good l, ngebudd
Kondisi Barang:bagusss
Spesifikasi:sesuai

keluaran "" late  2011""",5,2,1757179925
d*****h,"Fungsi:semua komponen beroperasi dengan baik
Kondisi Barang:masih bagus
Desain:menarik

Respon penjual sangat baik",5,0,1764949750
h*****4,"Fungsi:normal sesuai dengan yang di harapkan
Kondisi Barang:yes this item is smooth
Desain:terlihat keren dan moderen

Mantap mose nya di kasih 2 dan tas nya di kasi 2 woy lah mantap lah🫵🏻",5,17,1763945751
kreatiftik,Fungsi:bekerja dengan baik barang normal dan mulus,5,2,1763551091
ekasatriautama,"Fungsi:utk sementara fungsi berjalan lancar
Kondisi Barang:kondisi barang bagus seperti baru
Kegunaan:sementara cek baik

Puas dwngan kondisi laptop seperti baru, terima kasih seller",5,4,1762859772
rehanharizsi,"Fungsi:Sangat optimal untuk office dan game edukasi
Kondisi Barang:90% masih gress, cuma sedikit banget dent dan scratch
Desain:keren dan ga ketinggalan jaman

Buat body 90%, masih bagus banget terhitung dari umur Mac ini sih luar biasa, dan sedikit scratch tapi ga ngaruh Klo pakai cover.

Untuk fungsi sejauh saya coba sekarang masih oke banget untuk office, browsing, YouTube, music dan game edukasi ringan untuk toodler.

Suara masih jernih, layar ga ada white spot, aman sentosa.

Ty buat admin dan tokonya yg ga bosen jawab pertanyaan saya, sukses terus.

Puas banget",5,2,1763551935
tri_wiyono,"Fungsi:bagus
Kondisi Barang:mulus
Spesifikasi:early 2011

Ternyata bukan MD101 tapi macbookpro 2011..barang mulus..dan normal..",5,7,1761184947
satriamuhammad99,"Fungsi:baik
Kondisi Barang:mulus
Spesifikasi:baik

Dapat charger macbook seperti ini.. overall laptop second yang cukup bagus dan murah masih bisa digunakan untuk pekerjaan kantor",4,4,1763551097
rickyabraham,,5,2,1757341976
alistamaharani18,"Mungkin karena murah, dikasih yg ga bagus.. 
Minimal yg ga ada kendala browsing ,walaupun body kurang bersih..",5,5,1747424679
r*****l,,5,2,1765851268
a*****a,"Fungsi:beroperasi dengan baik
Kondisi Barang:datang dalam keadaan mulus dan aman

terimakasih kakak 🎀🫶🏼",5,0,1742699748
l*****h,"Kondisi Barang:Baik

tapi kok saya gk bisa download apk word-nya yahh??? 
mohon bantuannya dong min🙏🏻",4,12,1765889583
r*****i,"Fungsi:Beroperasi baik
Kondisi Barang:Mulus
Desain:Modern

Barang datang mulus dengan packing yang baik, berfungsi baik. Seller amanah, ramah dan fast respon. Sukses selalu seller. Terima kasih",5,3,1763375997
wina8189,"Fungsi:berfungsi baik dan bagus
Kondisi Barang:packing aman dan baik
Desain:macbook pro asli tapi versi lama 2017 untuk download aplikasi tidak mendukung.. tapi masih digunakan untuk kita bekerja wa dan zoom bisa dipakai dan Microsoft Office lainnya..",5,2,1765574440
junio_desukasdo,"Kondisi Barang:Baik
Fungsi:Baik
Spesifikasi:Sesuai",5,5,1764266946
devratt,,5,0,1752481610
h*****l,"Fungsi:Berfungsi dengan bauk
Kondisi Barang:90%
Desain:Keren bangettt

Sebagai org yg blm pernah pke macbook, ini jadi pengalaman yang baik.Kondisi fisik bisa dibilang masih cukup oke ya guys! Mulus untuk macbook tahun segitu (dapet mp th mid 2012). Speaker kenceng, trackpad lancar, keyboard ga ada yg error. Pake os HighSierra yg diklaim paling stabil but I dont know. Batre masih aman kalo dipake 1-2jam. Ambil macbook ini buat kebutuhan kerja sama browsing. Moga dapet rejeki biar bs upgrade ke yg lebih baru! Makasih yaaa minnnn",5,2,1763129404
mohhimen,"Fungsi:beroperasi dengan baik
Kondisi Barang:datang dengan keadaan mulus
Desain:terlihat keren dan modern

Barang original 
Barang second like new
Semoga awet dan tidak ada kendala sama sekali",5,1,1763772773
rofiudinmuhammad769,"Fungsi:normal
Kondisi Barang:bagus

Bagus lancar, sesuai deskripsi",5,1,1762699487
sutrisno0807,"Fungsi:sesuai harapan
Kondisi Barang:keadaan mulus like new
Desain:menarik pada masanya

Terimakasih Kaka MC udah datang dgn keadaan baik dan normal,di coba langsung juga lancar jaya.nex KLO ada kendala minta bantuan ya kak, hehe",5,0,1765117507
lusianakurniati533,Cager tidak bisa digunakan cepat panas,4,2,1760511265
dhimboc96,"Fungsi:mudah-mudahan awet
Kondisi Barang:bagus

Sesuai deskripsi",5,0,1744864277
nareyu,"Fungsi:beroperasi dengan baik
Kondisi Barang:barang 75 persen
Kegunaan:baik untuk digunakan keperluan sekolah

Barang ada yang penyok dibagian port HDMI kayak bekas ke timpa body kusam kurang perawatan mesin masih oke lancar jaya lumayan lah daripada lu manyun....",5,1,1759147004
dheherman99,,5,3,1762693374
puputven10,"Fungsi:sesuai
Kondisi Barang:bagus
Desain:sesuai

Bodi depan mulus bawahnya agak lecet dikit gpp lah cuman cepet banget panasnya baru di pake bntr dah panas its okay nama juga fersi lama suka deh semoga awet yah 🥰",5,4,1763818274
siswantoindri010,"Fungsi:berfungsi dg baik
Kondisi Barang:kondisi mulus m baik

Semoga awet dan berguna",5,1,1763645860
japar97,"Fitur Terbaik:normal

Kondisi like new, sempat ada kendala tapi admin ramah & fast respon. Terbaik , semoga tetap amanah dan sukses. Aamiin",5,8,1765629363
tutiyulianti1994,"Fungsi:bekerja dengan baik
Kondisi Barang:baik bisa beroperasi
Desain:keren walaupun sedikit berat

Sangat puas sekali sesuai dengan yang di tawarkan. Saya dan suami sudah 2x beli sangat puas.

Toko nya pun amanah dan slalu cepat respon.
Semoga bermanfaat dan berkah untuk semuanya.

Terimakasih kak",5,8,1764844455
t*****n,"Fungsi:Berfungsi dg baik
Kondisi Barang:Mulus dan empuk
Desain:elegan, tp berat

Alhamdulillah paket sdh nyampe, proses cpt, kondisi masih mulus, msh kokoh, daya tahan batre agak boros, ternyata hrus adaptasi ke macbook, setting2 lg, oya sdh request install apk tp blm di instalkan, mudah2an lancar dan awet, mkasih🙏🏻",5,0,1765248605
faizalzamie,"Fungsi:berfungsi baik
Kondisi Barang:bisa lah
Desain:sesuai

Sesuailah dengan harga segini y ada minus2 dikit di body wajarlah namanya second hand, wort it lah yg penting sistem berjalan baik dan sesuai dengan permintaan rekomended banget buat toko ini amanah respon cepat memuaskan semoga awet😀",5,4,1764654501
n*****i,"Fungsi:beroperasi dengan baik
Kondisi Barang:bagus , sedikit adapeyok fikit
Desain:menarik

Alhamdulillah datang dengan selamat, seusai . Ms word bisa excel bisa wa bisa semoga awet . Amin",5,0,1764674846
wahidhasanudin,"Amanah. Respon cepat. Ada kekurangan mau tanggung jawab. Nihh toko recomen kalo mau beli laptop. Cekout hari ini langsung di proses. 
Buat tokonya jangan bosen² jadi toko yg amanah.baik. good",5,1,1759758855
i*****d,"Sepadan dengan Harga:sesuai
Fitur Terbaik:hardware tidak semulus baru, tapi keren recomended

Baru mau cek softwarenya
Moga awet. Trimakasih",5,2,1763468756
a*****i,"Fungsi:normal
Kondisi Barang:muluss
Desain:good

Mantap sesuai request dan kondisi bagus normal sekalii....semoga awett lah, thanks",5,2,1763830614
dederipaldo,"Fungsi:berpungsi dengan baik
Kondisi Barang:lumayan mulus
Desain:cantik

semoga awet...",5,0,1760710124
owhenkurniawan,"Fungsi:beroperasi dengan baik
Kondisi Barang:kondisi sedang
Spesifikasi:ok

Barang datang lama agak lama, kondisi laptop penyok depannya, selebihnya berfungsi normal.",3,8,1762421307
u*****4,,5,0,1763545752
astichintiafelice,"Fungsi:bagus
Kondisi Barang:lecet dikit tapi wajar",5,0,1763221154
ikka_lorensa,"Fungsi:berfungsi dengan baik
Kondisi Barang:bagus tapi keyboard sebelah kanannya bunyi bunyi di dalam
Desain:keren",5,1,1762783208
rantatas,"Fungsi:semua berfungsi
Kondisi Barang:mulus. lumayan dengan harga terjangkau
Desain:sesuai bawaan aple",5,1,1762244128
faridahrahmah95,,5,0,1747229239
ekaariestanaagp,"Fungsi:berfungsi
Kondisi Barang:baik
Desain:baik

Paket sudah sampai dengan selamat dan lengkap, mohon pasword nya om.. terimakasih",5,0,1758082551
kiki_hartono77,"Fungsi:Sejauh ini berfungsi
Kondisi Barang:Alhamdulillah bagus
Desain:bagus",5,0,1760924836
axalaja,,5,0,1760340363
a*****n,"Fungsi:Okr
Kondisi Barang:Bagus
Desain:Oke

Sesuai deskripsi packing rapi dan mantap hanya saja ga sesuai request. Pdhal request pakai dual os. Tp okelah. Intinya seller rekomended",5,0,1764024368
j*****o,"Fungsi:ok
Kondisi Barang:seperti Hampir baru
Desain:bagus

Terimakasih banyak pesanan sudah diterima dengan baik pengemasan produk aman dengan bubble tebal produk aman terimakasih",5,1,1761924891
miminmintarsih180832,,5,0,1754916092
akbarajiii,"barang mantap, minus di casan aja gak original
overall oke banget macbook ini",5,0,1760609880
aziswkatamsi,"Fungsi:Puas, hanya bintang yang mewakili
Kondisi Barang:90% Mulus
Desain:puas

Walaupun saat awal booting agak lambat, tapi setelah masuki desktop semua aplikasi berjalan cepet. Koneksi internet kenceng, bateri CC205. TERIMA KASIH SELLER. Next akan ambil yang AIR",5,1,1758363609
gideonbattu,"Kondisi Barang:aga lecet pemakaian sedikit di bagian bawah, tapi 95% mlus

Harap lebih ditingkatkan lagi pelayanannya, terlebih dlam merespon konsumen terkait konsultasi kendala unit.
Masih sangat kurang reponsif adminnya dlam mnyelesaikan kendala yng di alami konsumen.
Selebihnya smua sangat oke",5,2,1764598210
rays.77,,5,0,1760438970
putraldebrano,,5,0,1755019026
albarfaisalm,"Fungsi:dengan baik
Kondisi Barang:baguss lecet dikit wajar
Desain:aman semua bagus

Admin nya ramah dan bertanggung jawab",5,1,1765298440
naura2201,,5,2,1763830687
atmayaa,"Fungsi:sudah di coba, berfungsi dengan baik 
Kondisi Barang:kondisi baik
Desain:semoga bisa berfungsi dengan baik

Awalnya kesusahan buat nyalain tapi di pandu admin nya dgn baik, sabar dan ramah, pokoknya ga nyesel belanja dsni, tokonya amanah,. Recommend.",5,0,1756107989
b*****p,"Fungsi:ok
Kondisi Barang:datang dengan keadaan ok
Spesifikasi:siip",5,1,1748045723
it5peejyb0,,5,2,1763559112
albiyanhassan,"Fungsi:oke
Kondisi Barang:mantap
Desain:menarik",5,0,1764951108
,"Fungsi:bekerja dengan baik
Kondisi Barang:bagus

Sesuai",5,0,1746169720
f*****4,"Fungsi:Sering mati-mati
Kondisi Barang:Cukup
Kegunaan:Tidak dapat digunakan karena sering mati hanya kurang dari 1 menit

Terimakasih",5,3,1759891416
hendikelanajatidiri,,5,3,1763559136
k*****s,"Fungsi:ok
Kondisi Barang:ok
Desain:ok

Alhamdulillah dateng dengan aman barang ok semoga bermanfaat dan awet, awalnya degdegan takut gk sesuai ternyata amanah Alhamdulillah sukses selalu tokonya",5,0,1754646971
m*****b,"Kondisi Barang:MANTAP KEREN
Spesifikasi:SESUAI PESANAN

SUKSES SELALU",5,0,1743229823
yurlensalsabillah,"Fungsi:baik
Kondisi Barang:datang dlm keadaan mulus
Desain:terlihat keren

bagus banget❤️",5,0,1751038620
arifsidik39,"Fungsi:Normal
Kondisi Barang:Aman kondisi barang nya

Cuman setelah d pake, batre kurang dari 2 jam sudah habis. Maaf baru bikin penilaian, soalnya d coba dulu
Semoga awet",5,0,1753118751
andre5858,"Fungsi:beroperasi dgn baik
Kondisi Barang:bagus
Desain:menarik",5,0,1759672805
mazkalmutho,"Fungsi:bekerja dengan baik
Kondisi Barang:bagus, hanya ada bercak2 goresan tipis
Desain:sesuai dengan modelnya, btw ini yang keluaran 2012",5,0,1759379162
laelash0202,"Fungsi:berfungsi dengan baik
Kondisi Barang:bagus sesuai harga
Desain:oke

Suka sama respon adminnya sabar banget sama akuu yang banyak nanya huhu😭🫶🏻",5,1,1763688867
thiorachman,Mantaapp bgtt,5,0,1761194756
a*****t,"Terimakasih, Dikirim sesuai orderan. smua berfungsi. Ada bekas jatuh kempot dan bengkok disudut  belakang display, sudah di lapisi skin. Batre agak boros. Sesuai harga.",1,7,1765881889
bungadwi14,"Fungsi:Baik
Kondisi Barang:mulus karena diberi garskin
Desain:elegan",5,0,1755056361
jefriafriwan123,"Fungsi:bekerja dengan baik
Kondisi Barang:kurang mulus
Desain:Lumayan",4,0,1762701295
d*****5,"Fungsi:rusak
Kondisi Barang:tidak layak pakai 
Desain:Oke

BARANG RONGSOKAN DIJUAL !!!!
KAPOKKKKKKK, TIDAK AMANAH ",1,23,1765881886
indrisapitri_,,5,0,1754664465
gunturgegar528,"ada kendala dan mau diperbaiki, tunggu nyampe baru dinilai lagii",3,0,1763448022
maulsevic,"Fungsi:bwkerja dengan baij
Kondisi Barang:datang dalam keadaan mulus
Desain:keren",5,0,1759312957
agus_saridana87,Fungsi:Normal sesuai dengan harapan,5,0,1764659063
d*****h,,5,1,1759478475
e*****u,"Barang Datang dengan kondisi baik, sesuai dengan yang di order. Penjual Ramah dan sangat fast respon.",5,0,1749438939
frandydaniel_02,"Sepadan dengan harga, hanya masukan untukntanda barang elektronik saat packing 
Dan boleh lah pengiriman area timur Indonesia lebih baik dengan JNT.",4,1,1762487139
roniafron,Fungsi:bekerja dengan baik,5,1,1763627277
ariflukmanhakim767,"Fungsi:berfubgsu dengan sangat baik tidak ada cacat pada barang hanya goresan goresan khas pemakaian dan itupun juga sangat minim
Kondisi Barang:sangat bagus, dan mulus

Barang diterima dengan kondisi yang sangat baik, semua fungsi bekerja sesuai dengan fungsinya, yang perlu diperhatikan laptop ini late 2011 sehingga hanya bisa support hingga mac os high sierra. Untuk kebutuhan office mengetik, admin dan multimedia sangat bisa diandalkan.",5,4,1745113412
dr.2020,,5,1,1756961667
entmartid,"Fungsi:bagus
Kondisi Barang:lumayan

Pengiriman cepat. Pelayanan ramah. Bakal langganan disini",5,0,1749016192
a*****_,"Kondisi Barang:mulusssss
Fungsi:sesuai harapan banget

rekomen banget sih ini, lain kali bakal langganan 👍🏻",5,0,1743264315
iranisanalurita,"Fungsi:normal
Kondisi Barang:baik

Sejauh ini bisa di gunakan semoga awet,respon adminnya cepat dan sabar",5,0,1744341060
akdadang,"Fungsi:baik normal semua
Kondisi Barang:paking joss aman unit mantap
Spesifikasi:sesuai orderan

Mantap👍",5,1,1752114412
wisnuismail91,"Fungsi:bekerja dengan baik
Kondisi Barang:normal

Puas ... packingan nya aman ... buble warp nya berlapis-lapis ... bener-bener dijaga ... toko juga ramah dan fast response .. pokok nya puas ...",5,0,1762971228
irhams77,"Terimakasih, pesanan telah sampai..",5,0,1757495936
santosinagaa,"Minta cancel karena mau rubah pesanan tapi langsung ditolak sama toko khawatir pembeli ga jadi beli barang, secara barang oke2 aja tapi untuk pelayanan penjual mohon maaf sepertinya harus banyak diperbaiki kualitas pelayanannya, terimakasih",3,4,1751178668
tghprt,"Kondisi Barang:lecet2 lumrah lah
Fungsi:ok
Spesifikasi:spesifikasi tdk sesuai. seharusnya 256. yg di pasang 128",3,14,1761545187
msglow_beauty_center,"Fungsi:sofware baik
Kondisi Barang:fisik kurang bagus
Desain:jelek

penggunaan baterai cepat panas dan cepat habis",1,12,1765773736
anjasspd,,5,0,1763215242
ayu_wandira001,,5,1,1758324000
i*****4,"Kondisi Barang:ok
Fungsi:ok
Spesifikasi:ok",4,18,1758625275
aaden78,mudah mudahan bisa awet,5,0,1764447487
achad_furqon_sahbani12,"Fungsi:tidak layak jual
Kondisi Barang:tidak layak
Kegunaan:tidak layak pakai

Silahkan nilai sendiri .sedari awal barang dikirim tidak amanah baik dr tahun produksi tidak sesuai deskripsi dan baterai pun tidak sesuai info mereka .dia bilang wajar baterai 100% macbook habis dalam waktu 20-30 menit ..saya kira orang yang baru pertama beli macbook yang iyain kewajaran itu yang jelas baterai soak di kirim",1,43,1764976157
f*****5,"Fungsi:Baik
Kondisi Barang:Ada baret besar skali dibagian samping, Kondisi bodi sdh di Sticker atas bawah, bodi atas banyak penyok2 , kalau fungsi normal smua, pengiriman sangan mantap dan cepat",4,0,1744178339
timcanpy,Sejauh ini bagus banget,5,0,1763631797
adindasyaah,sampai dengan aman dan masih worth it,4,1,1755182823
avanmyidstudios,"Fungsi:ok
Kondisi Barang:kipas berisik, mesti dibersihin, update ke os sonoma sebelumnya high siera, cover depan di rapih²in",5,0,1764862294
donza1919,"Barang bagus, berfungsi normal semua",5,0,1742911843
bangsonet,Mulus lancar jaya. Cocok buat edit².,5,0,1749308328
azamtujannah,,5,0,1748176636
nursamsi88,"Macbook sudah saya coba berfungsi dengan baik, cas berfungsi dg baik ada bonus tas dan mouse. Body mulus.",5,0,1760782667
ahmadmadani033,Datang dalam keadaan mulus dan sampai ke tujuan dengan baik,5,0,1761135890
l*****3,"Fungsi:berfungsi semua
Kondisi Barang:bagus
Desain:ok

Terimakasih min barangnya bagus,sorry kalo bawel hehehe,tapi admin responsif bangettt top dehh pokoknyaaa",5,0,1760758366
wandiasf,"Kondisi Barang:lumayan 95%
Desain:keren mantap

Alhamdulillah akhirnya nyampe juga nih macbook.. sepadan dengan harga. Keypad mash empuk, kecepatan browsing dan buka app mantap. Batre dtng kondisi off. Jd blum keuji. Mudah²n awet normal. Recomended seller. Hanya saja jasa kirimnya yg buruk.",5,0,1757249101
wahyu_zulkipar,"Alhamdulillah barangnya 95% masih oke. Memang apple build nya kuat dan tangguh

Terimakasih seller, sudah amanah dengan produknya.",5,0,1762945636
c*****2,"Fungsi:normal
Kondisi Barang:sedang
Desain:macbook pro

Saya order yg ram 16 gb tapi dikirim 8gb, gimana nih.....? ",5,0,1756382337
sib0b,"Sudah diterima dg baik
Mudah2n awet utk kerjaan kantoran saja.",5,0,1753840183
bang_mirhan08,"Fungsi:ada yg kurang trackpad tidak bisa di click
Kondisi Barang:bekas",4,0,1746360799
n*****9,"Fungsi:sejauh ini bekerja dgn baik
Kondisi Barang:dtng dlm keadaan aman
Desain:bagus

smpt ada kendala tp untung admin gercep ngerspon nya",4,0,1763031559
farizhendrawan123,Fungsi:berfungsi baik,5,0,1748167231
a*****0,"Bagus berfungsi dengan baik
-Charger yang di kirim rusak + kotor ( tapi penjual mau bertanggung jawab jadi gapapa ) 
-Macbook kotor banyak noda kayak oli gatau kenapa 
- Apk yang di request gak di instal samsek
Dah sih itu aja setelah di pakai kurang lebih beberapa minggu macbook nya berfungsi dengan baik tanpa kendala,, terimakasih",4,3,1764976277
m*****i,"Fungsi:Baik
Kondisi Barang:Ada lecet. ya wajarlah
Spesifikasi:Bagus

Semoga awet",5,0,1746282297
silviaeugene,"Bagian belakang agak bengkak, ada deng ujung kiri overall sih masih bagus semoga awet",5,0,1745887726
a*****d,,4,0,1759934460
arkarasyashop,"Fungsi:bagus
Kondisi Barang:mulus lecet pemakaian biasa.
Desain:apik",5,0,1756291717
hze_ri,"Fungsi:berfungsi dgn baik
Kondisi Barang:bagus dan mulus
Desain:bagus",5,0,1753071631
_2z631iscr,"Fungsi:baik
Kondisi Barang:normal
Desain:masi keren",5,0,1752144566
ferihbibi,,5,0,1759039162
imamzainalasrori,"Fungsi:semua berfungsi
Kondisi Barang:scont terasa baru
Desain:menarik perrhatian",5,0,1755313969
a*****1,"Fungsi:baik
Kondisi Barang:bagus
Desain:bagus

Terima kasih",5,0,1759682617
ardian1975,"Fungsi:beroperasi dengan baik
Kondisi Barang:kondisi ok
Desain:sangat bagus",5,0,1760508604
om_ferdy,"Fungsi:bagus
Kondisi Barang:baik
Desain:keren oi

Terimakasih ya seller",5,0,1754490450
4n1fw,"Fungsi:beroperasi dengan baik
Kondisi Barang:sesuai harga
Desain:menarik",5,0,1763449347
intan.raviani.ogianto,"Fungsi:oke
Kondisi Barang:oke
Desain:oke

Pelayanan cepat tanggap.",5,0,1765404743
fatimahfath622,"Fungsi:oke
Kondisi Barang:sedikit melantar
Desain:bagus

Respon baik sekalii",5,1,1753884713
maxhavestudio,Waktu beli sudah isi dan diminta isi request program adobe  tapi di cek kemudian tdk ada adobe. Sptinya ini cat ulang,5,0,1761130367
sahuleka_aldi,ok bagus sesuai,5,0,1758458563
s*****8,"Fungsi:fungsi normal
Kondisi Barang:ada penyok di bagian belakang lcd",4,0,1748800852
funarnojuriadin.p,"Fungsi:berfungsi
Kondisi Barang:Namanya juga seccond. Lumayan
Desain:oke",4,0,1760264831
e*****s,barang sesuai dengan deskripsi produk semoga bermanfaat......,4,0,1761101967
m*****u,"Ok, tq",5,0,1760601049
wbone85,"Panik karena laptopnya ga bisa nyalaaa
Pas di perbaiki lagi ditoko terdekat, alhamdulillah bisa",3,0,1761581761
andrewumboh7,Terbaik sangat profesional Zig zag. TUHAN berkati,5,0,1765275277
arjomfals,"Fungsi:gd
Kondisi Barang:ok
Desain:bg

Ok",4,0,1758154094
ripai52,Kondisi Barang:rusak kecewa berat pokoknya,1,3,1763136646
t*****1,"Fungsi:mulu
Kondisi Barang:baik
Desain:baik",5,0,1757513463
millahnwdtl53,"Barang diterima dengan kondisi baik, ada lecet di dekat keyboard sedikit tapi gapapa namanya jg second. Untuk trackpad berfungsi dengan baik, keyboard semua berfungsi tidak ada yg ngambek wkwk, untuk bagian memory sesuai pesanan, cuma minus dibagian layar macbook ada garis dibagian tengah lumayan panjang dan sebelak kiri tapi gapapa banget soalnya ga kelihatan saat dah nyala. Semoga panjang umurnya nih macbook murmer. Makasih seller baik hati, sukses selalu",5,0,1762748661
yosef_osi_bnani,"Fungsi:komponen berfungsi. cuma belum tahu password utk buka 🙏
Kondisi Barang:kondisi barang baik.
Desain:baik

Semoga tahan lama. Belum coba adaptor. Semoga berfungsi dengan baik. Terimakasih 🙏",5,0,1758425742
novan4848,"Alhamdulillah sesuai dan befungsi baik, terima kasih seller",5,0,1758793501
s*****1,"Fungsi:barang berfungsi dengan normal
Kondisi Barang:barang sesuai dgn deskripsi, bagus dengan harga terjangkau, seller fastrespon, mantapp next order lagi",5,0,1764765731
f*****3,"Fungsi:dengan baik
Kondisi Barang:sedikit lecet maklum barang secend tapi tetap ok
Desain:bagus",5,0,1761852546
n*****a,"Fungsi:barang bekerja dengan baik
Kondisi Barang:datang dengan kondisi yang muluss
Desain:cakeppp bangettt kayaaa masihhh baruuu syukakkkkkkk😍❤️❤️❤️❤️",5,0,1757747669
_6cntzzjif,"Fungsi:berfungsi dg baik
Kondisi Barang:bagus mulus gambar
Desain:Bagus

Rekom belanja di toko ini
Seller amanah, kalo tanya selalu di jawab dg cepat.",5,0,1765792884
