username,comment,rating,likes,create_time,comment_clean
kustriana,"Alhamdulilah..barang dah nyampe,pengepakkan barang mantap. Mulus dan berpungsi. Mudah2ab awet danrekomendasi banget. Makasih seller,sophie dan kurir.👍👍",5,13,1749053203,alhamdulilah barang dah nyampe pengepakkan barang mantap mulus dan berpungsi mudah2ab awet danrekomendasi banget makasih seller sophie dan kurir
ikmahsumbawa,"Kondisi Barang:mulus
Kualitas:kualitas bagus
Permukaan:mulus kenceng walau minus badrai sepadan dgn harga",5,5,1745515354,kondisi barang mulus kualitas kualitas bagus permukaan mulus kenceng walau minus badrai sepadan dgn harga
i*****t,"Kondisi Barang:mulus
Kualitas:seperti baru
Permukaan:mulus kaya pantat bayi

Mantapp jangan ragu, beli ditoko ini pengemasan nya tebel kardusnya.mantaaap buat belajar ngetik .",5,2,1743644696,kondisi barang mulus kualitas seperti baru permukaan mulus kaya pantat bayi mantapp jangan ragu beli ditoko ini pengemasan nya tebel kardusnya mantaaap buat belajar ngetik
acepargaps,"Fitur Terbaik:Baik

Ya Sepadan barang bagus, penjual Amanah👍",5,0,1675323977,fitur terbaik baik ya sepadan barang bagus penjual amanah
bobbyadiputra12,"Barang bagus datang ya tapi yang jadi kendala ya tdk ada tas di dalam deskripsi ada keterangan ada tas ini tidak ada, tapi dpp yang penting mudah2an awet 🙏",4,17,1743844403,barang bagus datang ya tapi yang jadi kendala ya tdk ada tas di dalam deskripsi ada keterangan ada tas ini tidak ada tapi dpp yang penting mudah2an awet
8p3cg1a00t,"Fitur Terbaik:bagusss...diluar dugaan
Sepadan dengan Harga:5jt

Bagusss seperti baru",5,5,1739946040,fitur terbaik bagusss diluar dugaan sepadan dengan harga 5jt bagusss seperti baru
ekasarirahayu,"Fitur Terbaik:bagus banget kaya baru

Bagus bangett, pengirimannya juga cepat, respon penjual nya juga baik terimakasih",5,0,1760587241,fitur terbaik bagus banget kaya baru bagus bangett pengirimannya juga cepat respon penjual nya juga baik terimakasih
lumintuslalu,"Kondisi Barang:sangat baik
Kualitas:baik
Permukaan:mulus",5,0,1737269118,kondisi barang sangat baik kualitas baik permukaan mulus
budiekasaputra07,Barang bagus berfungsi dgn baik sepadan dgn harganya,5,1,1715037661,barang bagus berfungsi dgn baik sepadan dgn harganya
f*****8,"Kondisi Barang:mulus banget
Fungsi:bekerja
Permukaan:mulus

Sumpah keren bet harga 700 bisa dapat leptop kek gini, gak apa apa sih kalau cuman minus baterai",5,0,1750614250,kondisi barang mulus banget fungsi bekerja permukaan mulus sumpah keren bet harga 700 bisa dapat leptop kek gini gak apa apa sih kalau cuman minus baterai
m*****a,"Fitur Terbaik:terimakasih , penjual amanah, fungsi normal cuma nge bayang di lcd doang  batre lumayan ,sesuai harg",4,7,1736004227,fitur terbaik terimakasih penjual amanah fungsi normal cuma nge bayang di lcd doang batre lumayan sesuai harg
paulus803,"Battere laptop Acer, sudah saya terima, mudah2an awet. 
Rekomended seller.",5,2,1715262175,battere laptop acer sudah saya terima mudah2an awet rekomended seller
msirajulghoni78,"Kualitas:bagus
Permukaan:lumayan muly
Kondisi:masih bagus

Mudah-mudahan awet dan bermanfaat sudah dipakai 2 hari",5,0,1717243445,kualitas bagus permukaan lumayan muly kondisi masih bagus mudah mudahan awet dan bermanfaat sudah dipakai 2 hari
auriyandi,"Pengiriman bener² cepat pesan tgl 1 tgl 3 da sampai,laptop bagus masih mulus tapi layar nya kok ada bercak² hitam",5,4,1744771217,pengiriman bener cepat pesan tgl 1 tgl 3 da sampai laptop bagus masih mulus tapi layar nya kok ada bercak hitam
aaa071011,"Fitur Terbaik:kondisi barang baik dan sdh siap pakai, hanya battery sdh lemah.
Sepadan dengan Harga:beda dgn barang yg dikirim

Pesannya merk Acer seharga 1.100.000, knp yg dianter merk Dell seharga 900.000 ?",4,8,1735647992,fitur terbaik kondisi barang baik dan sdh siap pakai hanya battery sdh lemah sepadan dengan harga beda dgn barang yg dikirim pesannya merk acer seharga 1 100 000 knp yg dianter merk dell seharga 900 000
ilyass_maull23,"Kondisi Barang:mulus banget barangnya
Fungsi:berpunysi dengan baik tapi gak tau kalo di pake lama
Permukaan:mulus banget",5,0,1751694398,kondisi barang mulus banget barangnya fungsi berpunysi dengan baik tapi gak tau kalo di pake lama permukaan mulus banget
ar7wt_wfic,,5,3,1750567918,nan
nurlathifahnurlathifah178,"Sepadan dengan Harga:layar nya gerak gerak dalem nya

Dalem nya kadang kadang blur sendiri",4,1,1717105202,sepadan dengan harga layar nya gerak gerak dalem nya dalem nya kadang kadang blur sendiri
,"Sepadan dengan Harga:lumayan bagus

packing nya rapih bgt,safety tentunya.
barang ok,belum di lihat secara mendalam software nya 
mudah mudahan bagus,bisa langganan",5,2,1717105209,sepadan dengan harga lumayan bagus packing nya rapih bgt safety tentunya barang ok belum di lihat secara mendalam software nya mudah mudahan bagus bisa langganan
alvaronicolashamizan,"Kondisi Barang:mulus
Kualitas:sangat bagus
Permukaan:mantap",5,1,1748959244,kondisi barang mulus kualitas sangat bagus permukaan mantap
mfi1vjqmj0,,5,0,1747189335,nan
spillbysalsa,Terima kasih barang sudah di trima  dan saya senang,5,1,1739275465,terima kasih barang sudah di trima dan saya senang
nengin315,,5,1,1735648274,nan
sahabatofficial683,"Kualitas:sangat bagus
Permukaan:mulus
Kondisi:second, bagus

Terima kasih  seller, 
Cmn sayang GX bisa download aplikasi k",4,0,1723236414,kualitas sangat bagus permukaan mulus kondisi second bagus terima kasih seller cmn sayang gx bisa download aplikasi k
pbruh__uti,"Kondisi Barang:datang dalam keadaan mulus
Kualitas:sangat bagus
Permukaan:mulus",5,0,1737179425,kondisi barang datang dalam keadaan mulus kualitas sangat bagus permukaan mulus
31f3r4m0ua,,5,1,1734243086,nan
umteh75p2x3r12o682v1301_h2me,"Kondisi Barang:datang dalam keadaan pengepakkan baik namun setelah di buka tutup cd room lepas
Kualitas:bagus
Permukaan:sedikit lecet/benjut di bagian pojok kiri",4,0,1760587355,kondisi barang datang dalam keadaan pengepakkan baik namun setelah di buka tutup cd room lepas kualitas bagus permukaan sedikit lecet benjut di bagian pojok kiri
,Sangat kecewa pesen mrk acerr dtg mrk hp..pas gto batre gk berpungsi harus di colokin aj casanya,2,6,1744498223,sangat kecewa pesen mrk acerr dtg mrk hp pas gto batre gk berpungsi harus di colokin aj casanya
newkomala.audio,,5,0,1734092923,nan
ben.martin,"Fitur Terbaik:bagus
Sepadan dengan Harga:kondisi sesuai dngan harga",4,11,1735648194,fitur terbaik bagus sepadan dengan harga kondisi sesuai dngan harga
sitimutmainah209,"Sepadan dengan Harga:iya
Fitur Terbaik:ok

Sesuai pesanan,second seperti baru,semoga awet meski murah tp gk murahan mkasih seller....",5,0,1706091011,sepadan dengan harga iya fitur terbaik ok sesuai pesanan second seperti baru semoga awet meski murah tp gk murahan mkasih seller
iwankzonk1985,Terimakasih,5,1,1668903806,terimakasih
bastiyan_binara,"Kondisi Barang:sangat bagus dan rekomended
Kualitas:buagus
Permukaan:mulus, saya rekomendasi bgt untuk  temen2 yg cari laptop bekas di sini benar2 ternjamin barangnya.",5,0,1743773300,kondisi barang sangat bagus dan rekomended kualitas buagus permukaan mulus saya rekomendasi bgt untuk temen2 yg cari laptop bekas di sini benar2 ternjamin barangnya
dery107,"Fitur Terbaik:Lumayan untuk harga minim

Bagus tidak lemot untuk ukuran RAM 2 GB, namun minus yang saya miliki tombol spasi tidak berfungsi dan batrai lemah jadi harus di colok terus",5,0,1661251076,fitur terbaik lumayan untuk harga minim bagus tidak lemot untuk ukuran ram 2 gb namun minus yang saya miliki tombol spasi tidak berfungsi dan batrai lemah jadi harus di colok terus
dannyyyyyy,Semoga awet,5,0,1727866899,semoga awet
denyhermawan110990,,5,0,1751196683,nan
ardiguler470,Makasih shoope,5,0,1749902167,makasih shoope
enuzn4,Mulus bagus,5,0,1758544714,mulus bagus
ngamendirumahaja,Mantul,5,0,1725905641,mantul
sultantirtayasa,"Fitur Terbaik:bagus . cuma ada lecet sedikit
Sepadan dengan Harga:sesuai dengan harga segituh",5,0,1683109173,fitur terbaik bagus cuma ada lecet sedikit sepadan dengan harga sesuai dengan harga segituh
zo_store_hago,"Kondisi Barang:ok cuman batrei drop banget
Kualitas:lumayan
Permukaan:ok

bagus cuman berharap dapet merk dell/hp/ acer dapatnya lenovo 🥲 tp ok lah cepet banget datengnya 2 hari padahal estimasi 6 - 7 hari paling lambat ... cuman tolong penjual kalau kita chat jngan yg balas AI ...gak nyambung balesnya",4,0,1747713191,kondisi barang ok cuman batrei drop banget kualitas lumayan permukaan ok bagus cuman berharap dapet merk dell hp acer dapatnya lenovo tp ok lah cepet banget datengnya 2 hari padahal estimasi 6 7 hari paling lambat cuman tolong penjual kalau kita chat jngan yg balas ai gak nyambung balesnya
7vvg19bg6l,"Kualitas:bagus rapih lagi
Kondisi:lumayan harga sgitu",3,0,1722483870,kualitas bagus rapih lagi kondisi lumayan harga sgitu
megilang,Mantep lah awalnya si dikira boongan,5,0,1685777235,mantep lah awalnya si dikira boongan
,"Fitur Terbaik:alhamdulillah

Alhamdulillah.. nyampe juga walau sempat muter2..
Mantap, bocil langsung seneng..
Trimakasih..
Semoga awet dan berkah..
Tambah laris kak..",5,6,1731017049,fitur terbaik alhamdulillah alhamdulillah nyampe juga walau sempat muter2 mantap bocil langsung seneng trimakasih semoga awet dan berkah tambah laris kak
hariap12345,"Kualitas:barang mulus dan all semuanya berfungsi, kurir ramah dan sopan, all fitur baik
Permukaan:mulus",5,0,1723278815,kualitas barang mulus dan all semuanya berfungsi kurir ramah dan sopan all fitur baik permukaan mulus
3*****o,"Charger mati tidak berfungsi gmn ini tanggung jawab lahh jadi laptop tidak jalan, di cat gk di bls ",1,2,1749278904,charger mati tidak berfungsi gmn ini tanggung jawab lahh jadi laptop tidak jalan di cat gk di bls
yudieraalfatir,"Alhamdulillah... Batre sudah di terima kemarin. Skrng baru di cek nch, mudah-mudahan Normal dua2'y, pasti order lgi. Mksh Lapak 🙏",5,1,1760587447,alhamdulillah batre sudah di terima kemarin skrng baru di cek nch mudah mudahan normal dua2 y pasti order lgi mksh lapak
z_na3k4kn4,"Kondisi Barang:layak pakai masih mulus
Kualitas:ok",5,1,1749725661,kondisi barang layak pakai masih mulus kualitas ok
bbx63,"Sepadan dengan Harga:ok

Barang sampai sesuai pesanan hanya baterai drop cuma tahan 1jam.makasih gan.pesannya Acer tapi dikasih dell.. mdh2an gak ada trouble ya",5,0,1667241154,sepadan dengan harga ok barang sampai sesuai pesanan hanya baterai drop cuma tahan 1jam makasih gan pesannya acer tapi dikasih dell mdh2an gak ada trouble ya
b*****7,"Seller sengaja lama balas chat,ngulur"" waktu biar barang ronsokan dia laku by system.
Katanya laptop ngebut siap pakai minus batre,ga taunya minus banyak, sampai di sini
 keyboard laptop rusak nekan"" terus sampe susah booting ke windows,sama seller di janjikan di kasih ssd windows 10,tapi seller ngirim barang ke alamat yg salah.biar barang yg di kirim kembali ke pengirim.tidak sampai ke alamat saya,(ini hanya trik seller mengulur waktu hati"")",1,1,1756592115,seller sengaja lama balas chat ngulur waktu biar barang ronsokan dia laku by system katanya laptop ngebut siap pakai minus batre ga taunya minus banyak sampai di sini keyboard laptop rusak nekan terus sampe susah booting ke windows sama seller di janjikan di kasih ssd windows 10 tapi seller ngirim barang ke alamat yg salah biar barang yg di kirim kembali ke pengirim tidak sampai ke alamat saya ini hanya trik seller mengulur waktu hati
ctjgroubtourtravel,Barang sesuai pesanan semoga awet,5,0,1715464979,barang sesuai pesanan semoga awet
,Kualitas:oke sangat bagus semoga sukses selalu trims.,5,0,1746066262,kualitas oke sangat bagus semoga sukses selalu trims
m*****_,"Kualitas:baik
Permukaan:bagus
Kondisi:kondisi seperti baru",5,0,1722414672,kualitas baik permukaan bagus kondisi kondisi seperti baru
adi.berno,"Fitur Terbaik:top markotop

Biar bekas. Seperti baru👍👍👍👍",5,0,1707495523,fitur terbaik top markotop biar bekas seperti baru
tatangbintarno,CD room TDK BS namun semuanya berfungsi baik,4,0,1719569356,cd room tdk bs namun semuanya berfungsi baik
priyonoutomo168,"Kondisi Barang:sesuai deskripsi
Kualitas:baik
Permukaan:baik",5,0,1727526211,kondisi barang sesuai deskripsi kualitas baik permukaan baik
iccanklutfy,Sesuai harga,5,0,1707475727,sesuai harga
ferryfadli243,Lumayan bagus..semoga awet 😁,5,0,1731476983,lumayan bagus semoga awet
keedxw9ync,"Fitur Terbaik:Tidak jelek
Sepadan dengan Harga:iya 

Beli ACER yg datang Fujitsu... Titipan teman dan dia nggak mau... Terpaksa beli sendiri",4,0,1668990045,fitur terbaik tidak jelek sepadan dengan harga iya beli acer yg datang fujitsu titipan teman dan dia nggak mau terpaksa beli sendiri
amiruddinamir083,Kualitas:bbbb,5,0,1723105262,kualitas bbbb
kenzitristan,,3,0,1737370079,nan
nadi_zmr,"Laptop nya hidup mati terus, kurang puas jadinya..",1,0,1723610727,laptop nya hidup mati terus kurang puas jadinya
badawani,"Kondisi Barang:baik
Kualitas:baik
Permukaan:mulus

Minus pada tombol on/off",4,0,1742896422,kondisi barang baik kualitas baik permukaan mulus minus pada tombol on off
purnamawatiwati303,"Kondisi Barang:datang
Fungsi:proses
Permukaan:mulus",1,0,1749800170,kondisi barang datang fungsi proses permukaan mulus
rezar0701,Mantap terima kasih seller,4,0,1707664021,mantap terima kasih seller
ridwan_soul,"Kondisi Barang:bagus
Kualitas:sesuai",4,0,1743157737,kondisi barang bagus kualitas sesuai
affanmadu,Kualitas:ok,3,0,1714569226,kualitas ok
satirai.x,"Kondisi Barang:bagus tanpa lecet
Kualitas:bagus
Permukaan:mulus lus lus...

Barang sudah di Terima... Paket di bungkus tebal.. Aman sekali dan berfungsi dengan baik... Terima kasih.... Maaf vidio unboxing nya lupa...",5,0,1748606655,kondisi barang bagus tanpa lecet kualitas bagus permukaan mulus lus lus barang sudah di terima paket di bungkus tebal aman sekali dan berfungsi dengan baik terima kasih maaf vidio unboxing nya lupa
akbarbaim92,"Permukaan:mulus
Kondisi:terjaga dengan baik

Paket sudah sy Terima, laptop merek axioo masih mulus sudah sy coba bagus sesuai keinginan Terimakasih",5,0,1718513653,permukaan mulus kondisi terjaga dengan baik paket sudah sy terima laptop merek axioo masih mulus sudah sy coba bagus sesuai keinginan terimakasih
rsmzyn,"Kondisi Barang:aman
Kualitas:oke
Permukaan:mulus

berfungsi dengan baik 👍🏻",5,0,1747146488,kondisi barang aman kualitas oke permukaan mulus berfungsi dengan baik
a*****8,"chat tokok tidak direspon, ga puas, ganiat bals chat ya gini, cuma pengen laris doang ga mikirin kepuasan pembeli",1,0,1734127603,chat tokok tidak direspon ga puas ganiat bals chat ya gini cuma pengen laris doang ga mikirin kepuasan pembeli
ariyanti_0786,"Sepadan dengan Harga:bagus
Fitur Terbaik:Bagus

Alhamdulillah mendarat dengan selamat.
lagii di Cek cek Dulu 
Terimakasih",5,3,1735923444,sepadan dengan harga bagus fitur terbaik bagus alhamdulillah mendarat dengan selamat lagii di cek cek dulu terimakasih
rojikin_tukangson,Fungsi:mantep muga awet,5,0,1748777676,fungsi mantep muga awet
afaedhar3,,5,0,1765820037,nan
citrabodyslim,,5,0,1737642151,nan
mnk86,,1,0,1735982201,nan
dwiyantorissyahidsetyono,,5,0,1730245556,nan
manurung_songketgallery,,5,0,1717486696,nan
luckyraihanalwandha,,5,0,1722539693,nan
muhammad_rizki13,,5,0,1716033681,nan
a*****4,,5,0,1717653740,nan
eli.printing,,5,0,1726467633,nan
mr.mukty89,,5,0,1719638104,nan
pangestu123989,,5,0,1707189387,nan
muhamadakrom303,,5,0,1737258601,nan
sukurkurniawan870,,5,0,1736873519,nan
jamaludinkamal75,,5,0,1712413823,nan
6xe8d5yaku,,5,0,1714821257,nan
ar.rohman2580,,5,0,1731406924,nan
dewistapro,,5,0,1735092921,nan
_yu5en8ns1,,5,0,1729229901,nan
nasyek,,5,0,1727949303,nan
smartmediaolshop,,5,0,1713437288,nan
agustendawo,,5,0,1714401483,nan
nonotsaja,,5,0,1715809206,nan
adipwemi,,5,0,1717947322,nan
zaiminmimin,,5,0,1732871282,nan
igustingurahsukmayuda,,5,0,1731325350,nan
beliidrcrush,,5,0,1737894265,nan
endraendra837,,5,0,1738651639,nan
m*****i,,5,0,1739718635,nan
amirullahmkp,,3,0,1713919943,nan
irwansyapokito,,2,0,1737003140,nan
lesymoyy,,2,0,1723528410,nan
donidon603,,2,0,1727616296,nan
0ul9b1vty_,,1,0,1713158166,nan
adihariyono589,,1,0,1716538254,nan
m_325fvz_q,,5,0,1702640480,nan
outfitkuni,,2,1,1711670220,nan
adicitra_part,,5,0,1593601483,nan
s*****n,,4,0,1593090336,nan
ar1fw1d0d0,,5,0,1659949896,nan
s*****2,,5,0,1654704925,nan
will.i.amrl01,,5,0,1657179533,nan
arifcom2,,5,0,1632452192,nan
balibo3105,,5,0,1658134200,nan
f3t33hi1sd,,4,0,1680947798,nan
ervan_putra69,,3,0,1654669733,nan
ambuanastasiatamuina,,5,0,1743388032,nan
fd560iu8at,,5,0,1751010946,nan
sulaiman_alfaruki,,5,0,1751628521,nan
sjo887v18g,,5,0,1754726192,nan
nurjamanzeuby585,,5,0,1760438515,nan
y5pnk48fmn,,4,0,1748952951,nan
bidanyasmila123,,4,0,1745091746,nan
nitamutiasarah,,3,0,1749181783,nan
edi291730,,3,0,1756961931,nan
