username,comment,rating,likes,create_time
hasanmubari,"ok , sudah dicoba , tp belum kelihatan hasilnya , baru dipakai 2x",5,0,1764458161
n*****3,"Sudah datang sesuai pesanan,belum dicoba semoga cocok,pengiriman cepat,kurir ramah",5,0,1751090025
b5dnzfo9tm,"Desain:bagus
Kualitas:bagus
Kemudahan:mudah di gunakan tinggal di oles di area bibir

Pengiriman cepat 👍",5,0,1744534715
mohalfandiii,"Desain:jos
Kualitas:belom coba
Kemudahan:gatauu

Mau merah dipilox aja bibir nya hehehe",5,0,1741190435
yohanes_pamungkas_yulianto,"Desain:baik
Kualitas:oke
Kemudahan:baik

Smga cocok",5,0,1740438543
r*****o,"Desain:simple
Kemudahan:ok
Kualitas:biasa aja

Aku pikir bakal jd merah ke bibir ternyata ngg 😆",4,0,1738234716
jonitanady,"Desain:model menarik dan kekinian
Kemudahan:sangat praktis
Kualitas:belum tau hasilnya

Belum tau hasilnya karena baru satu hari dipake ,seperti kyk lipstik bibir jd sedikit basah ,mudah mudahan bagus dan ada efeknya buat menghilangkan warna hitam dibibir",4,0,1733989518
a*****s,"Pelembab bibir, meringankan pecah2 pada bibir dan pengiriman cepat",5,2,1722299382
,"goodlah
guna banget buat bibir biar nggak kering


oklah packingnya",5,2,1713252614
z5zsxe4njk,Gak ada perubahan dibibir,2,0,1765891684
tasharizantasharizan,,5,0,1758441990
rohim123830,,5,0,1765845091
yudamulyawan,Tidak sesuai gambar,3,0,1765750976
herubekti,,5,0,1765532712
rianalitores,,4,0,1765679353
a*****p,,3,0,1765724607
ekoagus96,"Kualitas:beda sama yg di foto

Pengiriman lama",3,0,1763092235
mohamadihsan758,,5,0,1764418400
g*****6,Desain:modern,5,0,1752069641
riki_chans,,5,0,1751959495
asnawiwali,"Desain:bagus
Efek:membuat bibir jadi pink",5,0,1750042730
zha.al078,Bagus!,5,1,1710364814
mutiiiiiiiiiiii22,,5,0,1733745083
nogodnogood.world,"Manfaat:bibir
Kemasan:aman",5,0,1715171142
z*****6,,5,0,1712052276
dewabagusbayuraditiya,,5,0,1715327373
d*****i,,5,0,1728707398
bayusetiawan1698,,5,0,1739003897
m*****u,,5,0,1728887550
danavis,,5,0,1724826234
azriel242,,5,0,1726898588
a_badistore,,5,0,1739458162
j*****7,,5,0,1736059300
marcuscorrynthians,,4,0,1717628833
harun.91,,5,0,1720106772
hadyanchandragiri,,5,0,1727091875
emil.muslim13,,5,0,1737733541
dodyii702,,4,1,1723701845
yashinta_aprista,,5,0,1728005271
agam1610,,5,0,1724137074
siti_rohmah582,,5,0,1718062116
ps_hydromatic,,5,0,1723776742
pahruroji44,,4,0,1718267233
fariz_baadillah,,5,0,1713352798
nanangkochimbae,,4,0,1721121000
ridwansetiawanfauzi,,5,0,1724669797
nikowijaya12,,5,0,1738648719
eazmv78ioz,,5,0,1738739195
akmaljalaaluddiin,,5,0,1739011619
matakukecil,,5,0,1739575452
septian_william21,,5,0,1739419530
_wur48rpvi,,5,0,1739540731
andik_311001,,5,0,1739405243
aulia091202nusi,,5,0,1720358047
,,5,0,1720437170
6qf3trq3xf,,5,0,1720504701
fikrianwar39,,5,0,1720060255
d5yt5beu17,,5,0,1714987253
damarhabibi673,,5,0,1714219523
royq4jln4g,,5,0,1716852128
aswansuli,,5,0,1717726099
gqylvvxc9k,,5,0,1721011904
m.yudan99,,5,0,1721033099
rwinasution,,5,0,1723368515
wstebicgak,,5,0,1723462376
kuskus125,,5,0,1723612401
aderaka1922,,5,0,1724009400
ferryfrry,,5,0,1724481486
adenmaulana188,,5,0,1724488276
r6v3za5zj1,,5,0,1724946353
idadhudaya,,5,0,1724736666
yuddyudhapratama,,5,0,1724760175
nbbn7572mg,,5,0,1725292669
cacahayadewi,,5,0,1725517773
regheezt,,5,0,1726222856
tvxxphzt19,,5,0,1726462275
vkloj15our,,5,0,1727026941
latippirman819,,5,0,1737008370
zulakbar774,,5,0,1737706777
padekeblex,,5,0,1737634442
inisialr567,,5,0,1737418155
irmayani27_,,5,0,1737462566
ridhokurniawan45,,5,0,1737856679
lalakhau,,5,0,1737514710
radhitradiy302,,5,0,1719823083
muhammadrizkyramadhanzai,,5,0,1713544790
bejoel18,,5,0,1715187614
andika_mv221,,5,0,1715086969
dikabee925,,5,0,1714043340
fathurrifqy1,,5,0,1716462466
aldarasyangelina,,5,0,1718318110
imamsyatria,,5,0,1722871121
dede_yana07,,5,0,1723021544
saputraboysofslow,,5,0,1723538573
dedichandraharahap,,5,0,1723771830
alantzy942,,5,0,1724035927
asep.satria1985,,5,0,1725098018
hendrakaluku417,,5,0,1727751619
4ix7tvx6ue,,5,0,1736766408
denisdit093,,5,0,1736723783
cilukbaaaaa280401,,5,0,1736964519
bijikkali,,5,0,1737022084
anggawidiantowidianto,,5,0,1737178406
al0u6e5xan,,5,0,1737540111
suryadiramadhan553,,5,0,1737929948
shendy_136,,5,0,1735960905
arifbudiman97,,5,0,1736015730
hakohl_g0t,,5,0,1737359106
fajarfajar211,,5,0,1738107066
adrivalbayupratama,,5,0,1738138774
mhmmdizazi,,4,0,1720601066
rahmadin1414,,4,0,1714458855
benifati_gulo99,,4,0,1721177552
rosyidinsaputra,,4,0,1726373539
raeaa_10,,4,0,1727306714
syahrulfazar20,,4,0,1736940525
kokokomarudin780,,4,0,1737093328
riann004,,4,0,1713762364
sumarno_tm,,4,0,1716009449
ardirungkad,,4,0,1721230512
taliban09,,4,0,1723361248
muhamadefendi069,,4,0,1727068538
albertussaverino,,4,0,1736655351
langgengmulyadi93,,4,0,1737809136
eko6791,,3,0,1738648909
_ss3u2c_a4,,3,0,1720099400
hajiodi,,3,0,1725000477
faisaldhimas,,3,0,1736814358
akbarz18,,3,0,1713675095
sepah,,3,0,1738414633
ilhammmyrz,,2,0,1727132945
aw5bgcg8mf,,1,0,1739331853
rahmat_adi89,,1,0,1716161266
rafli.deden.juniardi,Good,5,0,1700008790
rully051163,,5,0,1739433134
ujangsuryadi08,,5,0,1735821485
agus_du,,5,0,1739287292
rowbeeen,,5,0,1728995031
baitulrizki,,5,0,1735266221
h*****n,,5,0,1736139243
teukusyarief,,5,0,1732106488
r*****7,,5,0,1733917950
purwantorayan67,,4,0,1736599641
dimaskenda,,5,0,1735721052
munahar70974,,5,0,1740029349
put_291,,5,0,1738716959
wahyupratama000,,5,1,1735983466
fitrii2018,,5,0,1733310629
kliwonajaib,,4,0,1733188584
anton_sujarwo20,,5,0,1733314099
o*****y,,5,0,1732200556
f*****i,,4,0,1735363526
hendrayantiisye,,5,0,1733124874
agil_baskhara,,5,0,1722420011
rio160399,,5,0,1734086883
fachrie.muhammad,,5,0,1739472362
aryakemuning13,,5,0,1731391926
indatamiadwiratih,,5,0,1736312957
oches.a,,5,0,1731733675
andrepanca11,,5,0,1735790715
arya1905,,5,0,1738483830
jerrysepianto,,5,0,1733234264
valentantonio772,,5,0,1739767546
nbsmandiri,,5,0,1740302806
go13lv_dm_,,5,0,1739352816
pooh456,,5,0,1739685957
_k7bregozm,,5,0,1739451983
rendiyaldo892,,5,0,1739340960
wahyuni7893,,5,0,1739713610
irfanramadhan813,,5,0,1730198280
andrigunawan502,,5,0,1731848442
jemekite866,,5,0,1732029402
mrf.23,,5,0,1732018418
ferdielborneo,,5,0,1732087986
muhammad_luki_firmansyah,,5,0,1732372485
zavinawavira961,,5,0,1732443127
chuazhilong,,5,0,1732540696
bcfgdhsm1m,,5,0,1732710777
ramasatria905,,5,0,1733399090
4a93j66ycy,,5,0,1733405409
5c3am1gle8,,5,0,1733404486
chenpatty123,,5,0,1732154512
asepsomantri685,,5,0,1732115745
aldo_budiansyah,,5,0,1733041852
khusnulabid948,,5,0,1734016109
ob_r1o1u7r,,5,0,1733736349
y0ndxonntv,,5,0,1733846663
adityatiya325,,5,0,1733892487
wb32lj5x5u,,5,0,1735442469
munmakmun,,5,0,1734613814
x02042002,,5,0,1734743196
kamilalfikri610,,5,0,1734720629
munaw20,,5,0,1736077475
6e_0i0opie,,5,0,1736266652
agitperdiana26,,5,0,1736251417
y*****7,,5,0,1736584096
z*****a,,5,0,1736729382
haeri.susanto,,5,0,1738054398
ahshsusjaja,,5,0,1737987895
alrashop,,5,0,1738919664
obinahrudin067,,5,0,1738383676
dickysisworo,,5,0,1739099322
7nlva8pw0v,,5,0,1739111276
mhdnaufal_12,,5,0,1721733687
edwinef,,5,0,1722411816
asepobi,,5,0,1722041255
bagasswjksnooo,,5,0,1731073210
ep26ibvf_3,,5,0,1731155002
adodoadodo232,,5,0,1731160624
aagunggumelar07,,5,0,1731391055
a*****8,,5,0,1731767477
3se9zrhh7i,,5,0,1731819759
af89_genfw,,5,0,1731862991
japarsodik339,,5,0,1731797794
3pjwe5bsvr,,5,0,1731938879
putraanas054,,5,0,1732431764
rendycoolzcoolz,,5,0,1732627454
asepsundhanese03,,5,0,1733397994
oneofrahma1,,5,0,1733329656
_gfyr9syhd,,5,0,1733187719
jesiktc,,5,0,1733133704
rezaalwikobra,,5,0,1733652153
miswadimiswadi419,,5,0,1733640552
ahmadfanalis,,5,0,1733735843
hajafhajaf,,5,0,1734215399
yopinurjaman,,5,0,1734186267
dindajuwita255,,5,0,1735229658
henay2807,,5,0,1735637279
rifqihelmi212,,5,0,1735695628
rykyedoyz,,5,0,1734578564
ezn46_hjcu,,5,0,1734774626
aldialdisetiawan607,,5,0,1736305661
insannurrahman29,,5,0,1736314656
desmonprasetiasesfao,,5,0,1736325447
ismailsulaiman001,,5,0,1736266762
inianania,,5,0,1738242448
ibaaahnich,,5,0,1738027940
i4e673sczc,,5,0,1737977164
mariogiovanni09,,5,0,1738680746
mukhbitizzu,,5,0,1738723688
vionanda,,5,0,1738986280
novaafandi25,,5,0,1738986645
untunghartono694,,5,0,1738942182
minarto95,,5,0,1738324017
bayuprawijaya,,5,0,1738481875
ferrizfirmansyah,,5,0,1739089258
haikalmalik516,,4,0,1740064069
farelleotvtravelofficial,,4,0,1740273497
,,4,0,1740160851
ipananarki,,4,0,1740412444
jhonsitoruss,,4,0,1731753425
6lcldkylgz,,4,0,1732455456
pashariswandinata,,4,0,1733121101
fransaditya893,,4,0,1734134495
,,4,0,1734449671
enengparida,,4,0,1734960216
satria19990,,4,0,1738747955
wahyuindrakusuma220120,,4,0,1738304630
firmanhidayat323,,4,0,1722517118
bgfikra886,,4,0,1732622952
p5hb6y8f3t,,4,0,1732801362
syahrulsyahrul143,,4,0,1729953103
chntkugqmr,,4,0,1734346534
safaukasyah,,4,0,1735236899
c*****i,,4,0,1734514450
surahmat2023386,,4,0,1738917752
boycasper05,,3,0,1731825216
zainiali507,,3,0,1733258176
reyhanalvi,,3,0,1735800236
ayniaazzahromargareta,,3,0,1738330307
ardiyanto567,,3,0,1738933780
genji_mulet17,,3,0,1738919499
bahyfardayana,,3,0,1738371285
0d2tqjy_xn,,3,0,1733495122
arifinjaya77,,1,0,1733566270
yogapriyapadita,,2,0,1740312947
f6tsg8892o,,2,0,1740548049
2mpm5m4flk,,2,0,1738493268
gynygh963y,,1,0,1734264655
jdgayciwhp,,1,0,1735097472
alyarisnizam,,5,0,1712487618
kpc2r6b8oa,,5,0,1712432303
sahrindutt,,5,0,1712445105
r*****u,,5,0,1712154535
rino659,,5,0,1711860096
a*****b,,3,0,1711865293
rifkiifadillah,,5,0,1711741399
m.sarfudin,,3,0,1711594619
listylismawati,,5,0,1740449611
anderakece,,2,0,1711446638
winshci,,1,0,1711367527
js9nejqsy4,,4,0,1711190214
idiprimen21.store,,5,0,1711010661
a*****_,,5,0,1711017912
prima801,,5,0,1710906116
nazwan132dzulfaqih,,5,0,1710892923
hendra_wahyu123,,5,0,1710770266
bangapis821,,4,0,1710775022
kurniawa_bejo,,5,0,1710405668
3bj6gudjxx,,5,0,1710413196
saktialamsyah10,,5,0,1710362132
aandifarhan703,,5,0,1710310279
bungsu123456789,,5,0,1709821536
zakybdrzmn_,,5,0,1710099281
alimustofa.14,,5,0,1709977621
92c3o6df8y,,5,0,1709826375
jhonibatubara034,,5,0,1709770441
nuzulfahrurozi,,5,0,1709677949
chuzaini.moh,,5,0,1709448664
uohbz9xxq1,,5,0,1709555272
zanmhrrm,,5,0,1709540843
masoonk22,,5,0,1709464290
laditafebriantidita,,5,0,1709378567
rahmancibenk,,5,0,1709222101
r*****4,,5,0,1709025440
bagasharare,,4,0,1708867123
alipiyanur,,5,0,1709037780
akmalmaulana1129,,5,0,1708429222
rifai15_,,5,0,1708054229
taufiqlor123,,5,0,1708431686
riadhiputerasulung,,5,0,1707845501
k*****z,,5,0,1707911699
a*****n,,5,0,1707976199
burhanslepp,,5,0,1707976866
panjicakra204,,4,0,1707815505
yogasvenz,,5,0,1707638158
andideday,,4,0,1707564412
yudhasoedibyo,,5,0,1707555125
a*****m,,5,0,1707446581
harisetiawn13,,5,0,1706932206
ridhoabiyyu1,,5,0,1707301734
irfan_a76321,,5,0,1707209916
aldiiyusuf_,,5,0,1707119825
sholahuddin463,,5,0,1706497104
nurohimnurohim650,,5,0,1706419502
ibnuayubi037,,5,0,1706334348
ditz_taz,,3,0,1705583051
triwidodowidodo795,,5,0,1705896241
bambangsumarna02,,4,0,1705742566
sienazainal,,5,0,1705659412
yjkf0mlt0l,,5,0,1705401642
jenal_17,,5,0,1705214781
j*****l,,5,0,1704281908
sartaf30,,5,0,1704956420
ukgpklo4rf,,5,0,1704975107
ericf16,,5,0,1704723449
dans_sucipto,,5,0,1703599831
ifan183,,5,0,1704745971
durrahghaisani,,5,0,1704589451
raihanmazid,,5,0,1704531409
ekaaditya2004,,4,0,1704475908
cyx2o_yvq4,,5,0,1704393726
ftupb_yuvensiusmikoherti,,5,0,1704273344
biharfaujan895,,5,0,1704323495
a.supriatna88,,5,0,1702975482
muhammadyakub309,,1,0,1704388866
sofyan_sonjaya,,5,0,1702698645
k*****a,,5,0,1703822777
erdinumamul,,5,0,1703837956
swisfabilo,,5,0,1703234283
bintangomen,,5,0,1703687501
gie_part2,,5,0,1702974355
torez.biger666,,5,0,1703594116
tuya_anyoen,,5,0,1702710587
diannoor85,,5,0,1702448586
cimenk26,,4,0,1702944999
x*****9,,5,0,1702820459
ys7dyjl0kw,,5,0,1702662461
wapeng23,,5,1,1702220609
rahmadhaniwirantika,,3,0,1702781479
aan_vijar,,5,0,1702577293
accunursyamsu,,5,1,1702220620
wandi746,,5,0,1702266072
yahya_0490,,5,1,1701389923
tyo_23,,5,0,1699956118
langoslaw78,,5,1,1702220918
aqillafariza16385,,5,1,1702221044
iqbaltoffani11,,3,1,1702220900
maulikiyo,,5,1,1701130681
oh5fayde_y,,5,1,1703775605
bebben03,,5,1,1698590045
sulisagus327,,5,0,1700175386
ilmiaditiaanuralwi,,5,1,1698679635
ratunida0913,,5,0,1694532297
dedditasitepu,,5,1,1696436185
joelocious92,,5,0,1699254141
kodirkodirkodir785,,5,0,1699261479
asepsujana90,,4,1,1698589862
nidac3ll,,5,0,1696163861
heroeheri.pdam,,5,0,1691915346
luthfimaslulmuttaqim,,5,0,1692051251
jejeendamaulana,,5,0,1687648620
m*****i,,5,0,1689856120
w1dv203zuw,,5,1,1696291437
arzetto2009,,5,0,1697288353
aoepep_sjs,,5,0,1695315844
latif.sw,,4,0,1692051256
bennyparlindungan,,4,0,1694359410
friskaoktariansyah,,5,0,1695487344
ruli8877,,5,1,1696261062
ajqk82bdmq,,5,1,1696260928
bunly99,,4,0,1697749012
baydayy,,5,1,1696261185
kaseptea_180619,,5,1,1696291454
vyi1i5u6p4,,5,1,1696261190
ofplilunh7,,5,1,1696291626
romario_0708,,5,1,1696291710
ky_deckres98,,5,0,1695539377
agun.indrawan,,5,1,1696291727
pirloaomar,,3,1,1696291664
edikurniawan04,,5,0,1693746873
kadalburik357,,3,1,1696291565
saefulanwar642,,5,1,1695221112
raihan_sabillah,,3,1,1696291758
sanusisantung,,4,1,1695051604
raditya_bintang,,5,0,1688654548
rosyad37_oel,,3,0,1694792960
rizki_marlan,,5,0,1696219062
k*****a,,5,0,1692617949
