username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence
g*****a,"Fitur Terbaik:7270 i5 ram8/128gb
Sepadan dengan Harga:Good sesuai

Semua berjalan normal. Sesuai yg ada di deskripsi kok.. Thanks seller..",5,3,1742014182,fitur terbaik 7270 i5 ram8 128gb sepadan dengan harga good sesuai semua berjalan normal sesuai yg ada di deskripsi kok thanks seller,fitur terbaik 7270 i5 ram8 128gb sepadan dengan harga good sesuai semua berjalan normal sesuai yg ada di deskripsi kok thanks seller,22,positive,0.75
dwirentiangraini_,"Fitur Terbaik:SSD
Sepadan dengan Harga:3,6 jt

Walaupun second tapi kualitas ngga diragukan ; bagus banget la,, lecet sedikit bagian samping tapi its okay,, kualitas tetap terjamin,, admin tokonya juga fast respon untuk bertanya"", Thanyou💚",5,9,1761607834,fitur terbaik ssd sepadan dengan harga 3 6 jt walaupun second tapi kualitas ngga diragukan bagus banget la lecet sedikit bagian samping tapi its okay kualitas tetap terjamin admin tokonya juga fast respon untuk bertanya thanyou,fitur terbaik ssd sepadan dengan harga 3 6 jt walaupun second tapi kualitas ngga diragukan bagus banget la lecet sedikit bagian samping tapi its okay kualitas tetap terjamin admin tokonya juga fast respon untuk bertanya thanyou,36,positive,0.75
m*****e,"Sepadan dengan Harga:harga murah meriah sangat terjangkau dan berkualitas aman dan nyaman layanan terbwaiiiik
Fitur Terbaik:laptop ringan dan tahan banting aman dan nyaman. dibawa kemana mana dan tahan getar",5,14,1764554574,sepadan dengan harga harga murah meriah sangat terjangkau dan berkualitas aman dan nyaman layanan terbwaiiiik fitur terbaik laptop ringan dan tahan banting aman dan nyaman dibawa kemana mana dan tahan getar,sepadan dengan harga harga murah meriah sangat terjangkau dan berkualitas aman dan nyaman layanan terbwaiiiik fitur terbaik laptop ringan dan tahan banting aman dan nyaman dibawa kemana mana dan tahan getar,31,neutral,0.55
sisil_lia12,"Desain:bagus
Kondisi Barang:packing aman
Fungsi:beroperasi dengan baik

Kondisi barang oke, walaupun laptop bekas tapi kualitas oke, baterai juga normal, keren sih tidak mengecewakan. Terima kasih seller",5,2,1764554599,desain bagus kondisi barang packing aman fungsi beroperasi dengan baik kondisi barang oke walaupun laptop bekas tapi kualitas oke baterai juga normal keren sih tidak mengecewakan terima kasih seller,desain bagus kondisi barang packing aman fungsi beroperasi dengan baik kondisi barang oke walaupun laptop bekas tapi kualitas oke baterai juga normal keren sih tidak mengecewakan terima kasih seller,29,neutral,0.55
tknfs5r,"Desain:menarik
Kondisi Barang:mendarat dengan selamat,, barang mulus,, packingan rapihh bgtt🥰
Fungsi:barang bekerja dengan baik

Pertama kali mesen laptop di shoppee,, awalnya ragu² tapi alhamdulillah kondisi barang sangat memuaskan👍👍👍🤗🥰
Thanksss😍",5,2,1764491291,desain menarik kondisi barang mendarat dengan selamat barang mulus packingan rapihh bgtt fungsi barang bekerja dengan baik pertama kali mesen laptop di shoppee awalnya ragu tapi alhamdulillah kondisi barang sangat memuaskan thanksss,desain menarik kondisi barang mendarat dengan selamat barang mulus packingan rapihh bgtt fungsi barang bekerja dengan baik pertama kali mesen laptop di shoppee awalnya ragu tapi alhamdulillah kondisi barang sangat memuaskan thanksss,32,neutral,0.55
sc_multimedia,"Fitur Terbaik:terbaik
Sepadan dengan Harga:sangat sepadan

Packing rapi dan aman banget dibungkus dengan plastik dan bubble wrap berlapis sehingga aman dari benturan dan hujan deras sekalipun. Barang berkualitas bagus sesuai dengan diskripsi dan spesifikasi. Seller humble banget dan fast respon. Recommended seller deh pokoknya.",5,7,1742186355,fitur terbaik terbaik sepadan dengan harga sangat sepadan packing rapi dan aman banget dibungkus dengan plastik dan bubble wrap berlapis sehingga aman dari benturan dan hujan deras sekalipun barang berkualitas bagus sesuai dengan diskripsi dan spesifikasi seller humble banget dan fast respon recommended seller deh pokoknya,fitur terbaik terbaik sepadan dengan harga sangat sepadan packing rapi dan aman banget dibungkus dengan plastik dan bubble wrap berlapis sehingga aman dari benturan dan hujan deras sekalipun barang berkualitas bagus sesuai dengan diskripsi dan spesifikasi seller humble banget dan fast respon recommended seller deh pokoknya,46,positive,0.75
rnfarah06,"Fitur Terbaik:bagus banget!
Sepadan dengan Harga:super worth it

Gila ini sih keren abis, beli laptop second kondisi mulusnya mulus parah gada gompal baret dll itu bersih. Alhamdulillah sesuai sm yg di inginkan dan pengiriman super cepet. Checkout siang sore sampe! Makasih banyak bgt buat seller semoga selalu amanah yaaa(⁠◍⁠•⁠ᴗ⁠•⁠◍⁠)⁠❤",5,39,1755915870,fitur terbaik bagus banget sepadan dengan harga super worth it gila ini sih keren abis beli laptop second kondisi mulusnya mulus parah gada gompal baret dll itu bersih alhamdulillah sesuai sm yg di inginkan dan pengiriman super cepet checkout siang sore sampe makasih banyak bgt buat seller semoga selalu amanah yaaa,fitur terbaik bagus banget sepadan dengan harga super worth it gila ini sih keren abis beli laptop second kondisi mulusnya mulus parah gada gompal baret dll itu bersih alhamdulillah sesuai sm yg di inginkan dan pengiriman super cepet checkout siang sore sampe makasih banyak bgt buat seller semoga selalu amanah yaaa,51,positive,0.75
wiwiqdwilistrian,"Kondisi Barang:bagus sesuai harga 😊
Desain:pada umumnya
Kualitas:masih bagus

seller baik gercep😀.
terimakasih seller.aq ngga tau harus gimana kl laptop blm sampai malem itu soalnya mau buat anakku ujian, untungnya sellernya baik.
Abang kurirnya jg baik 1 jam'anlah sampai dgn selamat, terimakasih Abang kurirnya👍🏻",5,5,1743527845,kondisi barang bagus sesuai harga desain pada umumnya kualitas masih bagus seller baik gercep terimakasih seller aq ngga tau harus gimana kl laptop blm sampai malem itu soalnya mau buat anakku ujian untungnya sellernya baik abang kurirnya jg baik 1 jam anlah sampai dgn selamat terimakasih abang kurirnya,kondisi barang bagus sesuai harga desain pada umumnya kualitas masih bagus seller baik gercep terimakasih seller aq ngga tau harus gimana kl laptop blm sampai malem itu soalnya mau buat anakku ujian untungnya sellernya baik abang kurirnya jg baik 1 jam anlah sampai dgn selamat terimakasih abang kurirnya,48,positive,0.75
baidi78,"Fitur Terbaik:mantab
Sepadan dengan Harga:sesuai

Terimakasih laptop sudah sampai, packing aman langsung tes mantab, suara bagus gak pecah pokok recommend 👍👍👍semoga awet....",5,1,1742011134,fitur terbaik mantab sepadan dengan harga sesuai terimakasih laptop sudah sampai packing aman langsung tes mantab suara bagus gak pecah pokok recommend semoga awet,fitur terbaik mantab sepadan dengan harga sesuai terimakasih laptop sudah sampai packing aman langsung tes mantab suara bagus gak pecah pokok recommend semoga awet,24,positive,0.75
ajivalentino99,"Fitur Terbaik:pengiriman cepat, barang mulus kek baru👍👍",5,7,1757636165,fitur terbaik pengiriman cepat barang mulus kek baru,fitur terbaik pengiriman cepat barang mulus kek baru,8,positive,0.75
ajengratna95,"Desain:Second rasa baru
Kondisi Barang:Mulus 95%
Fungsi:Sejauh ini berfungsi semua, dapet tas & charger, laptop gak lemot, semoga awet & paksu suka, hadiah anniv ke 3 untuk kerjaan dia, seller responsif & baik bgt ramah, sukses selalu tokonya:)",5,1,1750423720,desain second rasa baru kondisi barang mulus 95 fungsi sejauh ini berfungsi semua dapet tas charger laptop gak lemot semoga awet paksu suka hadiah anniv ke 3 untuk kerjaan dia seller responsif baik bgt ramah sukses selalu tokonya,desain second rasa baru kondisi barang mulus 95 fungsi sejauh ini berfungsi semua dapet tas charger laptop gak lemot semoga awet paksu suka hadiah anniv ke 3 untuk kerjaan dia seller responsif baik bgt ramah sukses selalu tokonya,38,neutral,0.55
gitaayulia,"Alhamdulillah mendarat dengan sempurna, laptop nya bagus, aku suka. Semoga longlast amin...
Terimakasih seller, seller cepat tanggap ramah dan selalu menjawab dengan baik, terimakasih seller.",5,11,1763957778,alhamdulillah mendarat dengan sempurna laptop nya bagus aku suka semoga longlast amin terimakasih seller seller cepat tanggap ramah dan selalu menjawab dengan baik terimakasih seller,alhamdulillah mendarat dengan sempurna laptop nya bagus aku suka semoga longlast amin terimakasih seller seller cepat tanggap ramah dan selalu menjawab dengan baik terimakasih seller,25,positive,0.75
diansuryatmojo,"Desain:bagus
Kondisi Barang:baik
Kualitas:sesuai

Paket sudah sampai sesuai pesanan respon penjual cepat kulitas barang bagus pengiriman cepat mantappp",5,1,1741767010,desain bagus kondisi barang baik kualitas sesuai paket sudah sampai sesuai pesanan respon penjual cepat kulitas barang bagus pengiriman cepat mantappp,desain bagus kondisi barang baik kualitas sesuai paket sudah sampai sesuai pesanan respon penjual cepat kulitas barang bagus pengiriman cepat mantappp,21,positive,0.75
zaibinsenen,"Desain:sangat baik
Kondisi Barang:datang dengan mulus dan baik
Kualitas:sangat memuaskan

Toko respon dengan baik dan ramah.
Barang tidak diragukan kualitas joss.
Rekomendasi dah buat yang sedang nyari.
Semoga awet. 🤲",5,0,1741765800,desain sangat baik kondisi barang datang dengan mulus dan baik kualitas sangat memuaskan toko respon dengan baik dan ramah barang tidak diragukan kualitas joss rekomendasi dah buat yang sedang nyari semoga awet,desain sangat baik kondisi barang datang dengan mulus dan baik kualitas sangat memuaskan toko respon dengan baik dan ramah barang tidak diragukan kualitas joss rekomendasi dah buat yang sedang nyari semoga awet,32,negative,0.75
nurdinpolman311285,"Sepadan dengan Harga:kualitasnya melebihi harga 👍

Barang sampai dengan baik, packing mantap, laptop sesuai harapan",5,2,1753199790,sepadan dengan harga kualitasnya melebihi harga barang sampai dengan baik packing mantap laptop sesuai harapan,sepadan dengan harga kualitasnya melebihi harga barang sampai dengan baik packing mantap laptop sesuai harapan,15,positive,0.75
b*****a,"Fitur Terbaik:sampai saat ini masih oke
Sepadan dengan Harga:sesuai

Belum periksa semua, semoga awet. Terima kasih pesanannya tidak salah. Packingnya aman, bubble wrapnya tebal. Dapat tas juga",5,24,1748586683,fitur terbaik sampai saat ini masih oke sepadan dengan harga sesuai belum periksa semua semoga awet terima kasih pesanannya tidak salah packingnya aman bubble wrapnya tebal dapat tas juga,fitur terbaik sampai saat ini masih oke sepadan dengan harga sesuai belum periksa semua semoga awet terima kasih pesanannya tidak salah packingnya aman bubble wrapnya tebal dapat tas juga,29,positive,0.75
r*****i,"Fitur Terbaik:mantapppp
Sepadan dengan Harga:sesuai

Terima kasih shoppe.. sukses terus usahanya.. barang datang mulus tidak ada kendala .. packing rapih dan tebal .. ga takut rusak .. kiriman sesuai pesanan 🥰🙏🏼",5,18,1742186754,fitur terbaik mantapppp sepadan dengan harga sesuai terima kasih shoppe sukses terus usahanya barang datang mulus tidak ada kendala packing rapih dan tebal ga takut rusak kiriman sesuai pesanan,fitur terbaik mantapppp sepadan dengan harga sesuai terima kasih shoppe sukses terus usahanya barang datang mulus tidak ada kendala packing rapih dan tebal ga takut rusak kiriman sesuai pesanan,29,neutral,0.55
acuzrd,"Fitur Terbaik:bagus. sesuai deskripsi
Sepadan dengan Harga:sangat sepadan

Barang oke, sangat puas. Semoga awet",5,27,1764468543,fitur terbaik bagus sesuai deskripsi sepadan dengan harga sangat sepadan barang oke sangat puas semoga awet,fitur terbaik bagus sesuai deskripsi sepadan dengan harga sangat sepadan barang oke sangat puas semoga awet,16,positive,0.75
ngelapak.store,"Fitur Terbaik:Gesit anti lelet
Sepadan dengan Harga:Murah

The best ini, barang mulus ga ada cacat sedikitpun seperti baru, udah langganan  jg disini penjualnya amanah krn banyak teman teman kantor beli disini, recomended banget.. semoga awet.. Aamiin",5,14,1763957773,fitur terbaik gesit anti lelet sepadan dengan harga murah the best ini barang mulus ga ada cacat sedikitpun seperti baru udah langganan jg disini penjualnya amanah krn banyak teman teman kantor beli disini recomended banget semoga awet aamiin,fitur terbaik gesit anti lelet sepadan dengan harga murah the best ini barang mulus ga ada cacat sedikitpun seperti baru udah langganan jg disini penjualnya amanah krn banyak teman teman kantor beli disini recomended banget semoga awet aamiin,38,neutral,0.55
a*****i,"Sepadan dengan Harga:harga sesuai dengan kualitas

fisik OK mulus, ga keliatan second, recommended 👆",5,2,1742009893,sepadan dengan harga harga sesuai dengan kualitas fisik ok mulus ga keliatan second recommended,sepadan dengan harga harga sesuai dengan kualitas fisik ok mulus ga keliatan second recommended,14,positive,0.75
j*****g,"Desain:sangat menarik dan puas
Kondisi Barang:datang dalam keadaan tidak cacat
Fungsi:berfungsi semua dengan baik

Barang telah sampai ketujuan dengan selamat tanpa kekurangan apapun. Waktu pengiriman tepat waktu. Packaging rapi dan tidak rusak. Barang dicek aman. Cukup puas dengan produknya. Kualitas sesuai dengan harganya. Terima kasih buat seller karena sudan amanah. Semoga lancar selalu. Good Jobbb!!!",5,2,1750910660,desain sangat menarik dan puas kondisi barang datang dalam keadaan tidak cacat fungsi berfungsi semua dengan baik barang telah sampai ketujuan dengan selamat tanpa kekurangan apapun waktu pengiriman tepat waktu packaging rapi dan tidak rusak barang dicek aman cukup puas dengan produknya kualitas sesuai dengan harganya terima kasih buat seller karena sudan amanah semoga lancar selalu good jobbb,desain sangat menarik dan puas kondisi barang datang dalam keadaan tidak cacat fungsi berfungsi semua dengan baik barang telah sampai ketujuan dengan selamat tanpa kekurangan apapun waktu pengiriman tepat waktu packaging rapi dan tidak rusak barang dicek aman cukup puas dengan produknya kualitas sesuai dengan harganya terima kasih buat seller karena sudan amanah semoga lancar selalu good jobbb,58,positive,0.75
indahtridiana,"Fitur Terbaik:kondisi barang tiba bagus
Sepadan dengan Harga:terjangkau dan sesuai dengan kualitas

kondisi barang unit masih bagus walaupun second dan masih sangat layak untuk dipakai untuk keperluan kantor dan sekolah biasa.
untuk speaker masih bagus dan kondisi battery masih awet",5,8,1747389646,fitur terbaik kondisi barang tiba bagus sepadan dengan harga terjangkau dan sesuai dengan kualitas kondisi barang unit masih bagus walaupun second dan masih sangat layak untuk dipakai untuk keperluan kantor dan sekolah biasa untuk speaker masih bagus dan kondisi battery masih awet,fitur terbaik kondisi barang tiba bagus sepadan dengan harga terjangkau dan sesuai dengan kualitas kondisi barang unit masih bagus walaupun second dan masih sangat layak untuk dipakai untuk keperluan kantor dan sekolah biasa untuk speaker masih bagus dan kondisi battery masih awet,42,positive,0.75
indra_mutiaraf,Alhamdulillah brg dah keterima dgn baik...mantap brgnya...sempet ragu jg karena blm pernah....rekomendasi untuk yg selanjutnya...mksh seller,5,8,1758082042,alhamdulillah brg dah keterima dgn baik mantap brgnya sempet ragu jg karena blm pernah rekomendasi untuk yg selanjutnya mksh seller,alhamdulillah brg dah keterima dgn baik mantap brgnya sempet ragu jg karena blm pernah rekomendasi untuk yg selanjutnya mksh seller,20,positive,0.75
c*****8,"Nyampenya cepet bgt, packing nya Aman.. semga awet😇..terimakasih seller",5,3,1742187849,nyampenya cepet bgt packing nya aman semga awet terimakasih seller,nyampenya cepet bgt packing nya aman semga awet terimakasih seller,10,neutral,0.55
enyrohyati,"Fitur Terbaik:touchscreen
Sepadan dengan Harga:sangat murah pas dikantong

Ini mah paket lengkap. Udah spesifikasi jangan diragukan lagi. Untuk barang kayak masih baru no lecet. Pengemasan juga aman banget 5 lapis bubble wrap. Pengiriman juga cepat banget 3 hari sampai Kalimantan barat. Gak nyesel pokoknya beli disini",3,45,1764213780,fitur terbaik touchscreen sepadan dengan harga sangat murah pas dikantong ini mah paket lengkap udah spesifikasi jangan diragukan lagi untuk barang kayak masih baru no lecet pengemasan juga aman banget 5 lapis bubble wrap pengiriman juga cepat banget 3 hari sampai kalimantan barat gak nyesel pokoknya beli disini,fitur terbaik touchscreen sepadan dengan harga sangat murah pas dikantong ini mah paket lengkap udah spesifikasi jangan diragukan lagi untuk barang kayak masih baru no lecet pengemasan juga aman banget 5 lapis bubble wrap pengiriman juga cepat banget 3 hari sampai kalimantan barat gak nyesel pokoknya beli disini,48,positive,0.75
luthfiyahayank,"Kondisi Barang:datang dalam keadaan mulus
Desain:bagus, mungil pas di bawanya.
Kualitas:cukup memuaskan

Alhamdulillah barang datang dan langsung di cek, bagus orginal, carger, layar bening, masukan buat toko, bonus mouse juga boleh selain tas laptop.",5,1,1741770054,kondisi barang datang dalam keadaan mulus desain bagus mungil pas di bawanya kualitas cukup memuaskan alhamdulillah barang datang dan langsung di cek bagus orginal carger layar bening masukan buat toko bonus mouse juga boleh selain tas laptop,kondisi barang datang dalam keadaan mulus desain bagus mungil pas di bawanya kualitas cukup memuaskan alhamdulillah barang datang dan langsung di cek bagus orginal carger layar bening masukan buat toko bonus mouse juga boleh selain tas laptop,37,positive,0.75
shanumbyshanum,"Desain:bagus
Kondisi Barang:mulus
Fungsi:berfungsi dengan baik

Gak nyangka sebagus ini pdahal sedond, over all semua bagus berfungsi dengan baik. Semoga awet dan tdk ada kendala. Makasih seller",5,1,1741679774,desain bagus kondisi barang mulus fungsi berfungsi dengan baik gak nyangka sebagus ini pdahal sedond over all semua bagus berfungsi dengan baik semoga awet dan tdk ada kendala makasih seller,desain bagus kondisi barang mulus fungsi berfungsi dengan baik gak nyangka sebagus ini pdahal sedond over all semua bagus berfungsi dengan baik semoga awet dan tdk ada kendala makasih seller,30,positive,0.75
annas123241,"Desain:keren
Kondisi Barang:walau second tapi bagus seperti baru
Fungsi:barang sangat bagus dan lancar

Mantap guys",5,2,1755817071,desain keren kondisi barang walau second tapi bagus seperti baru fungsi barang sangat bagus dan lancar mantap guys,desain keren kondisi barang walau second tapi bagus seperti baru fungsi barang sangat bagus dan lancar mantap guys,18,positive,0.75
0*****.,"Fitur Terbaik:baik
Sepadan dengan Harga:baik

Barang sudah sampai",5,2,1742183342,fitur terbaik baik sepadan dengan harga baik barang sudah sampai,fitur terbaik baik sepadan dengan harga baik barang sudah sampai,10,neutral,0.55
teguhoge,"Sepadan dengan Harga:sesuai
Fitur Terbaik:notebook + charger

Puas banget, produk sesuai deskripsi semua berfungsi dgn baik..semoga bs awet barangnya, seller jg responsif..trims Gan",5,13,1749048723,sepadan dengan harga sesuai fitur terbaik notebook charger puas banget produk sesuai deskripsi semua berfungsi dgn baik semoga bs awet barangnya seller jg responsif trims gan,sepadan dengan harga sesuai fitur terbaik notebook charger puas banget produk sesuai deskripsi semua berfungsi dgn baik semoga bs awet barangnya seller jg responsif trims gan,26,positive,0.75
