comment,tags,sentiment,is_fake,trust_score
"Fitur Terbaik:mantab
Sepadan dengan Harga:sesuai

Terimakasih laptop sudah sampai, packing aman langsung tes mantab, suara bagus gak pecah pokok recommend 👍👍👍semoga awet....",Pengiriman Buruk | Kualitas Bagus,positive,False,81.35
"Fitur Terbaik:pengiriman cepat, barang mulus kek baru👍👍",,positive,False,90.07
"Desain:Second rasa baru
Kondisi Barang:Mulus 95%
Fungsi:Sejauh ini berfungsi semua, dapet tas & charger, laptop gak lemot, semoga awet & paksu suka, hadiah anniv ke 3 untuk kerjaan dia, seller responsif & baik bgt ramah, sukses selalu tokonya:)",Senang,neutral,False,51.85
"Alhamdulillah mendarat dengan sempurna, laptop nya bagus, aku suka. Semoga longlast amin...
Terimakasih seller, seller cepat tanggap ramah dan selalu menjawab dengan baik, terimakasih seller.",Kualitas Bagus | Senang,positive,False,91.19
"Desain:bagus
Kondisi Barang:baik
Kualitas:sesuai

Paket sudah sampai sesuai pesanan respon penjual cepat kulitas barang bagus pengiriman cepat mantappp",Respon Lambat | Masalah Penjual | Kualitas Bagus | Pengiriman Buruk,positive,False,79.48
"Desain:sangat baik
Kondisi Barang:datang dengan mulus dan baik
Kualitas:sangat memuaskan

Toko respon dengan baik dan ramah.
Barang tidak diragukan kualitas joss.
Rekomendasi dah buat yang sedang nyari.
Semoga awet. 🤲",Puas | Respon Lambat | Kualitas Buruk | Direkomendasikan,negative,False,18.18
"Sepadan dengan Harga:kualitasnya melebihi harga 👍

Barang sampai dengan baik, packing mantap, laptop sesuai harapan",Harga | Pengiriman Buruk,positive,False,81.95
"Fitur Terbaik:sampai saat ini masih oke
Sepadan dengan Harga:sesuai

Belum periksa semua, semoga awet. Terima kasih pesanannya tidak salah. Packingnya aman, bubble wrapnya tebal. Dapat tas juga",,positive,False,98.07
"Fitur Terbaik:mantapppp
Sepadan dengan Harga:sesuai

Terima kasih shoppe.. sukses terus usahanya.. barang datang mulus tidak ada kendala .. packing rapih dan tebal .. ga takut rusak .. kiriman sesuai pesanan 🥰🙏🏼",Pengiriman Buruk | Barang Rusak,neutral,False,66.25
"Fitur Terbaik:bagus. sesuai deskripsi
Sepadan dengan Harga:sangat sepadan

Barang oke, sangat puas. Semoga awet",Puas,positive,False,96.81
"Fitur Terbaik:Gesit anti lelet
Sepadan dengan Harga:Murah

The best ini, barang mulus ga ada cacat sedikitpun seperti baru, udah langganan  jg disini penjualnya amanah krn banyak teman teman kantor beli disini, recomended banget.. semoga awet.. Aamiin",Barang Cacat,neutral,False,64.49
"Sepadan dengan Harga:harga sesuai dengan kualitas

fisik OK mulus, ga keliatan second, recommended 👆",Kualitas Buruk,positive,False,81.77
"Desain:sangat menarik dan puas
Kondisi Barang:datang dalam keadaan tidak cacat
Fungsi:berfungsi semua dengan baik

Barang telah sampai ketujuan dengan selamat tanpa kekurangan apapun. Waktu pengiriman tepat waktu. Packaging rapi dan tidak rusak. Barang dicek aman. Cukup puas dengan produknya. Kualitas sesuai dengan harganya. Terima kasih buat seller karena sudan amanah. Semoga lancar selalu. Good Jobbb!!!",Puas | Barang Cacat | Pengiriman Buruk | Barang Rusak | Kualitas Buruk,positive,False,81.92
"Fitur Terbaik:kondisi barang tiba bagus
Sepadan dengan Harga:terjangkau dan sesuai dengan kualitas

kondisi barang unit masih bagus walaupun second dan masih sangat layak untuk dipakai untuk keperluan kantor dan sekolah biasa.
untuk speaker masih bagus dan kondisi battery masih awet",Kualitas Bagus | Kualitas Buruk,positive,False,87.58
Alhamdulillah brg dah keterima dgn baik...mantap brgnya...sempet ragu jg karena blm pernah....rekomendasi untuk yg selanjutnya...mksh seller,,positive,False,90.91
"Nyampenya cepet bgt, packing nya Aman.. semga awet😇..terimakasih seller",Pengiriman Buruk,neutral,False,55.12
"Fitur Terbaik:touchscreen
Sepadan dengan Harga:sangat murah pas dikantong

Ini mah paket lengkap. Udah spesifikasi jangan diragukan lagi. Untuk barang kayak masih baru no lecet. Pengemasan juga aman banget 5 lapis bubble wrap. Pengiriman juga cepat banget 3 hari sampai Kalimantan barat. Gak nyesel pokoknya beli disini",Harga Murah | Pengiriman Buruk,positive,False,91.16
"Kondisi Barang:datang dalam keadaan mulus
Desain:bagus, mungil pas di bawanya.
Kualitas:cukup memuaskan

Alhamdulillah barang datang dan langsung di cek, bagus orginal, carger, layar bening, masukan buat toko, bonus mouse juga boleh selain tas laptop.",Puas | Kualitas Bagus,positive,False,80.52
"Desain:bagus
Kondisi Barang:mulus
Fungsi:berfungsi dengan baik

Gak nyangka sebagus ini pdahal sedond, over all semua bagus berfungsi dengan baik. Semoga awet dan tdk ada kendala. Makasih seller",Kualitas Bagus,positive,False,80.2
"Desain:keren
Kondisi Barang:walau second tapi bagus seperti baru
Fungsi:barang sangat bagus dan lancar

Mantap guys",Kualitas Bagus,positive,False,82.23
"Fitur Terbaik:baik
Sepadan dengan Harga:baik

Barang sudah sampai",,neutral,False,52.82
"Sepadan dengan Harga:sesuai
Fitur Terbaik:notebook + charger

Puas banget, produk sesuai deskripsi semua berfungsi dgn baik..semoga bs awet barangnya, seller jg responsif..trims Gan",Puas,positive,False,93.92
"Fitur Terbaik:laptop nya datang dengan selamat, dengan kondisi yg cukup bagus juga dan sesuai pesanan

Laptop nya bagus secara hardware dan secara software berjalan dengan normal.
Saya beri bintang 4 dulu…
1) kirain laptop nya sesuai reviewers yg lain nya dapat keyboard backlight tp saya dapat nya yg no backlight kata nya random yg dapat key-backlight 
2) untuk office yg saya dapat kan perlu aktivasi terlebih dahulu dengan hal itu bagi saya yg ga suka ribet yg di anjurkan dr toko nya harus aktivasi dlu itu suatu hal yg menyebalkan bagi saya
Tapi overall secara tampilan bagus🙌🏼",Kualitas Bagus | Senang,positive,False,87.46
"Desain:ok
Kondisi Barang:ok
Fungsi:ok

Mantul laptopnya dan bonus tas n mousenya
Fast respon. Trm ksh gan sukses slalu",Respon Lambat,neutral,False,51.35
Alhamdulillah barang mentara dengan baik mudah-mudahan awet tidak ada pendapat terima kasih buat terima kasih Shopee,,negative,False,20.17
"Kondisi Barang:BAGUS
Kualitas:BAGUS - sedang dipantau
Desain:MASIH MULUS

KONDISI BARANG MASIH MULUS, SEMUA FITUR NORMAL / BERFUNGSI NORMAL SEMENTARA BELUM KELIHATAN MINUSNYA, SEMOGA AWET,
SEMPET KECEWA SAMA KURIR BAYAR NEXT DAY MAHAL-MAHAL MALAH NGARET",Pengiriman Buruk,positive,False,79.51
"Sepadan dengan Harga:terbaik
Fitur Terbaik:barang sesuai

Penjual amanah barang sesuai spesikasi.. recommended seller",Masalah Penjual,positive,False,79.34
"Desain:elegan enak di bawa kemanpun
Kondisi Barang:mulus puol
Fungsi:sangat nyaman dan kenceng

Sumpah ekpetasi saya jauh banget ini puassssss puolll makasih seller baik❤️❤️❤️",,neutral,False,49.82
"Kondisi Barang:datang dalam keadaan mulus
Desain:menarik dan modern
Kualitas:kemasan baik, fungsional baik sekali

Terpercaya, pengiriman cepet banget dan aman, packing juga tebal dan cukup aman, cs responsif sekali pas saya nanya nanya, biasanya kalau beli di tempat lain batrenya udah soak dan ada aja jeleknya. Nah disini 1000000% recomended. Aku coba batrenya, masih healthy banget gak gampang habis dan menurut saya performanya masih 99% bagus banget. Terima kasih ya sudah membantu saya mendapatkan laptop second berkualitas 😌🙏🏻",Pengiriman Buruk | Layanan Customer Service | Kualitas Bagus,positive,False,78.17
"Desain:Keren
Kondisi Barang:OK
Kualitas:Baik

Pengiriman barang cepat. Barang sudah sampai diterima dalam keadaan baik dan bagus.  Respon penjual kooperatif dan baik. Recomended👌.",Pengiriman Buruk | Kualitas Bagus | Respon Lambat | Masalah Penjual,positive,False,78.01
"Fitur Terbaik:masih bagus sangat puas belanja disini

pengiriman juga aman,toko amanah..semoga awet barangnya",Kualitas Bagus | Puas | Pengiriman Buruk,positive,False,81.9
Keren barang sesuai deskripsi recommended,,positive,False,83.47
Sepadan dengan Harga:barang bagus bgt gk nyesel bi disini fisik 97% mantap bgt,Kualitas Bagus,positive,False,84.27
"Desain:menarik dan modern
Kondisi Barang:bagus, mulus
Fungsi:barang mekerja dengan baik

Datang dengan selamat, tidak ada pecah atau cacat. Barang bagus, suaranya juga bagus. Makasi",Barang Cacat | Kualitas Bagus,neutral,False,50.75
"Kondisi Barang:Barangnya masih mulus
Desain:Simple
Kualitas:Bagus lancar

Pengiriman di hari yang sama saat order mantab.
Laptop nya masih bagus mulus sesuai deskripsi dan sesuai permintaan, touchscreen berfungsi normal.
Mantablah....next time order lg",Pengiriman Buruk | Kualitas Bagus,positive,False,78.26
"Batre perkiraan 4Jam lebih . Keyboard Nyala , semoga Awet 🙂🙂🙂",,neutral,False,49.93
"Desain:bagus
Kondisi Barang:sangat bagus dan performa baik
Kualitas:baik

Bagus dan semua normal",Kualitas Bagus,positive,False,77.2
"Tidak worth it. Saya pesan latitude 7280 i5 gen 7 walau yg dateng gen 8 
Troubles.
1. Mati tiba2 kalau di diamkan dan berkala.
Admin suruh retur dan retur jeda seminggu
Saya terima lagi unit baru.
Masalahnya sama admin suruh retur kembali. Cuman udah jeda sebulan tidak ada repon.",,negative,False,23.36
"Desain:sangat bagus
Kondisi Barang:datang dalam keadaan mulus
Kualitas:sangat baik

fisik lumayan mulus, ada sedikit cacat pemakaian ajah, program lancar, packing nya juga rapi dan cepat pula… pokok nya bagus banget lahh …
semoga selalu amanah",Kualitas Bagus | Barang Cacat | Pengiriman Buruk,positive,False,78.65
"Desain:sesuai
Kondisi Barang:dalam keadaan mulus
Fungsi:berfungsi dengan baik

Sip terbaik",,positive,False,79.93
"Sepadan dengan Harga:ya
Fitur Terbaik:-

Barang sesuai, booting sedikit lama, tpi wajar. Keadaan barang rapi masih sip mulus. Carger bisa. Packing ok rapi, full bubble dan kardus. Respon pejual ok. Semoga awet.",Pengiriman Buruk | Respon Lambat,positive,False,78.79
"Sepadan dengan Harga:Sesuai dengan barang
Fitur Terbaik:Memuaskan,kelengkapan terjamin&original

Yang Mau order Gak usah Ragu,Gaass aja Stok masih tersedia langsung cekout keranjang kuning🥳",,positive,False,79.49
"Desain:menarik
Kondisi Barang:dalam keadaan baok
Fungsi:baik

Alhamdulillah paketnya sudah diterima dalam kondisi baik, semoga awet. Recomended seller. 
Yg mau beli laptop bekas rasa baru di toko ini saja.",,neutral,False,49.22
Barang bagus mantap tidak menyesal beli brg ini semoga awet makasih seller,Kualitas Bagus,positive,False,79.92
"Desain:menarik dan modern
Kondisi Barang:datang dalam keadaan mulus
Kualitas:produk terbaik

Mau lampirkan video gak bisa karena panjang
Overall melebihi ekspektasi
Semoga awet",,neutral,False,49.96
"Alhmdullah barang sudah sampai, pengiriman cepat dan barang masih mulus. Mudah mudahan awet dan berjalan normal terus..",Pengiriman Buruk,positive,False,80.4
"Desain:bagus
Kondisi Barang:bagus
Fungsi:untuk kerja

Sesuai spek, dtg cepat kirain brp hari ternyata pake sameday jd sehari dtg, untuk pemakaian kerja mantep kynya",,positive,False,78.15
"Trima kasih barang sampe dngn selamat mudah²an awet,respon dan pengirman sngt cepat packing rapih",Pengiriman Buruk,positive,False,86.59
"Kondisi Barang:ok
Desain:ok
Kualitas:baik

Terimakasih seller 🙏🙏..
Respon cepat,pengiriman cepat.",Respon Lambat,positive,False,78.09
"Sepadan dengan Harga:Recomended banget beli disini yah guys.. penjual amanah. laptop nya seken seperti baru. I like it.

Jangan lupa di order di sini yah guys.👌",Masalah Penjual,neutral,False,51.04
"Alhamdulillah terimakasih min, barangnya sudah datangnya, secara keseluruhan barangnya okeh. 
Tingkat kemulusan 90% hhe. 
Semoga barangnya awet dan toko nya laris manis yah aamiin",,neutral,False,49.44
"Desain:keren
Kondisi Barang:datang dengan mulus, aman
Kualitas:baik

Barang sampai dengan aman, sesuai deskripsi, rekomended bgt, maaf baru ngasih ulasan karena melihat kondisinya dulu, penjualnya jg responsif bgt",,positive,False,80.24
"Kondisi Barang:masih bagus bnget..lecet dikit aja ga klihatan
Desain:mantan
Kualitas:bintang 5

Barang sudah diterima dan sangat memuaskan untuk barang second",Kualitas Bagus | Puas,positive,False,79.25
"Desain:sangat keren dan menarik
Kondisi Barang:datang dalam keadaan baik
Fungsi:sejauh ini bekerja dengan baik

laptop datang bagus sekali, dan juga mulus seperti baru..",Kualitas Bagus,positive,False,80.45
"Kondisi Barang:70 - 80%
Kualitas:Lumayan
Desain:Sesuai

Deskripsi barang Dell Latitude type E6410/E6510 yg dikirim type Latitude E6430, Spek sesuai pesanan Ram 8gb/Ssd 128gb, Sdh dites, menyala & berfungsi normal. Chargeran bukan original/bawaan Dell, tes Baterai dari 100% cm sekitar krg lebih 20 menit ke 30% lsg ngedrop ke 5%, Kondisi fisik barang 70%  Proses packing sampai ke pengiriman sekitar 8 jam dgn opsi pengiriman Instant berasa Sameday (order jam 10an pagi barang tiba menjelang maghrib). Dapat bonus tas laptop baru jg, Mudah2an awet dipakai buat kerja ringan sehari2 yg cm butuh Ms. Office dan aplikasi editing/desain canva dsb.",Pengiriman Buruk,positive,False,80.67
"Desain:bagus
Kondisi Barang:baik kaya baru
Fungsi:baik lancar ga lemot juga

Baru kemaren order bsok siangnya udh sampai fast respon juga , 
Terimakasih 😁",Respon Lambat,positive,False,78.5
"Kondisi Barang:baik
Desain:bisa
Kualitas:mending

Saya kurang teliti klau tidak ada kamera padahal saya butuh sekali kameranya",,negative,False,18.64
"Desain:sangat menarik,
Kondisi Barang:datang dalam kondisi aman, berjalan dengan baik
Kualitas:packing rapih aman dengan bublewrap tebal.",,positive,False,78.11
"Kondisi Barang:Bagus hanya lecet pemakaian
Desain:Baik
Kualitas:Baik

Semoga amet dan tidak ada kendala sebelum ganti baru",,neutral,False,49.61
"Penjual responnya bagus cepet, lumayan kondisi fisik 95% specnya sesuai permintaan.mantaapp recomended",Masalah Penjual | Kualitas Bagus,positive,False,84.93
"Fitur Terbaik:free mouse, terimakasih
Sepadan dengan Harga:Lebih dari sekedar kata Lumayan🙏

Alhamdulillah,, amanah, terpercaya, pelayanan seller begitu prima,..
Barang bagus kualitas setara baru ! 
Mudah²an awet 🙏 amin.",Kualitas Bagus | Kualitas Buruk,positive,False,79.91
Kondisi Barang:yg satu bagian monitornya pojok bawah kanan terbuka,,neutral,False,50.0
"Desain:oke
Kondisi Barang:baik
Fungsi:sesuai

Alhamdulillah Udah sampai dan udah dicoba aman dan sesuai dengan pesanan dan sesuai Dengan gambar dan pastinya amanah walaupun baru pertama kali beli semoga awet dan barang nya juga datang sesuai waktu semoga sukses terus untuk usaha nya dan semoga bermanfaat dan awet utuk laptop nya",,positive,False,77.13
"Desain:sesuai gambar
Kondisi Barang:90% masih mulus
Fungsi:semua berfungsi normal

seller nya aktif dan sangat membantu banget,, minta tambahan bonus lgsg di kasih,, terimakasih seller dan kurir",Pengiriman Buruk,positive,False,79.11
"Desain:Bagus.
Kondisi Barang:Baik.
Fungsi:Baik.

Barang beroperasi dengan baik datang dengan kondisi yang prima. Thx seller",,positive,False,76.95
"Desain:sesuai
Kondisi Barang:Lumayan
Fungsi:buat tuk tik",,positive,False,80.0
"Fitur Terbaik:baikkk
Sepadan dengan Harga:sesuai dengan barang

Barang dtang dengan aman dn cepat ,respon penjual baik dn cepat, semoga awet paking aman barang dtg kondisi bagus 👍👍👍👍👍👍",Respon Lambat | Masalah Penjual | Kualitas Bagus,positive,False,79.2
"Desain:ok
Kondisi Barang:masih ok
Fungsi:baik

Barang pesanan sudah sampai, 
Barang sesuai deskripsi. 
Packing aman. Respon penjual dan pengiriman cepat",Pengiriman Buruk | Respon Lambat | Masalah Penjual,positive,False,78.64
"Desain:mantap
Kondisi Barang:ok. sesuai
Kualitas:mantap sesuai yang di inginkan",,positive,False,78.0
"Sepadan dengan Harga:Good Quality.

Second rasa baru 😁🤝

Seller Amazing.👍

Terimakasih.",,neutral,False,51.8
"Sepadan dengan Harga:sepadan
Fitur Terbaik:jernih dan nyaman dipakai

Tampak seperti babru, keren pokoknya. Terima kasih seller, terima kasih Shopee, terima kasih Abang kurir.",Pengiriman Buruk,positive,False,78.01
"Fitur Terbaik:terbaeqq
Sepadan dengan Harga:worth it banget ini

Alhamdulillah sesuai ekspektasi, ini mah beli seken rasa new
Cakepp pokoknya 
Semoga awet, keren lah pokoknya
Beli di toko ini karna rekomendasi temen, dan ternyata emang serekomendid itu
Ramah, gercep, dan sabar menjawab pertanyaan saya👏🏻👏🏻👏🏻",Direkomendasikan,positive,False,80.59
"Desain:laptop mungil
Kondisi Barang:baik
Fungsi:beroperasi dengan sempurna

Ga pake mendang mending, kalo ga punya banyak duit. Langsung gas aja. Toko amanah, packing aman. Sesuai dengan kebutuhan saya",Kualitas Bagus | Pengiriman Buruk,positive,False,79.2
"Kondisi Barang:mulus
Kualitas:ok

Nyala , bisa di gunakan
Semoga aja awet
Packing tebal",Pengiriman Buruk,positive,False,80.0
"Fitur Terbaik:berjalan dengan baik
Sepadan dengan Harga:murce, dpt tas sm dpt keyboard blacklight pula

Bismillah lillah. Semoga awet terus...
Laptop second 98% kondisi fisik bagus. Lecet2 pemakaian saja.
Penjual super ramah dan responsif. Katanya non blacklight tp ternyata blacklight. Alhamdulillah semoga amanah dan sukses terus.",Kualitas Bagus | Masalah Penjual,positive,False,84.74
Barang sangat bagus sekali tanpa lecet pengiriman jga tepat waktu semoga bisa awet,Kualitas Bagus | Pengiriman Buruk,positive,False,80.0
"Kondisi Barang:Datang dalam keadaan mulus tapi kotor (lupa foto tapi ada di video)
Desain:Sesuai dengan merk
Kualitas:Ok, dilengkapi Adapter Charger dan dapet Tas laptop (Alhamdulillah walaupun bahannya tipis)

Dilihat dari kondisi produk dari awal pembelian beberapa bulan yg lalu sampe sekarang masih ok, hanya mungkin performanya sudah drop dari awal (maklum, namanya jga second). Tapi untuk kegiatan office dan editing foto seperti photoshop cc 2022, laptopnya sudah ngangkat, hanya butuh perawatan saja. Thanks min",,neutral,False,52.53
"Barang sampai dengan selamat, sesuai yang di deskripsikan, terima kasih admin.",,positive,False,80.0
"Kondisi Barang:baik sekali
Desain:bagus
Kualitas:bagus

Recomended",,positive,False,78.67
"Desain:bagus, matte black
Kondisi Barang:walaupun second tp mulus ada lecet dikit di bagian engsel tp masih maklum karena pemakaian
Fungsi:semua komponen berfungsi dengan baik

Pelayanan ramah dan cepat, dikirim sesuai keinginan pembeli. Bismillah semoga awet..",,positive,False,79.64
"Paket telah diterima sesuai pesanan, test nyala dan fungsi baik, semoga aman dan tidak ada keluhan",,neutral,False,53.12
"Desain:Bagus
Kondisi Barang:Bagus dan lengkap seperti baru
Kualitas:in shaa Allah terbaik

Sesuai pesanan dan bagus seperti baru
Semoga awet dan bermanfaat buat anak kuliah
Semoga makin selalu amanah dan makin sukses. Terima kasih",Kualitas Bagus,positive,False,79.26
"Desain:kerenn
Kondisi Barang:mulus
Kualitas:bagus

Kualitas bagus dan masih mulus, kondisinya ...baterai masih bertahan 2 jam 
Semoga tetap bertahan lama 
InsyaAllah bisa jadi langganan",Kualitas Buruk | Kualitas Bagus,neutral,False,48.47
"Fitur Terbaik:produk original

Barang bagus, saya sangat suka ini",Kualitas Bagus | Senang,positive,False,86.59
"Desain:kereen
Kondisi Barang:mulus
Kualitas:sangat bagus dan memuaskan

Laptopnya keren mulus,awalnya nggk bisa buka e ternyata bukanya di geser kesamping...😊",Kualitas Bagus | Puas,positive,False,79.4
"Laptop bagus,tidak terlalu jelek,mulus,tapi  ya sepadan dengan kata seken kalau laptop ada sisa bekas sering disentuh atau kotor debu
Tapi untuk inti mesin bagussss berfungsi semua",,negative,False,21.93
"Fitur Terbaik:bagus
Sepadan dengan Harga:sepadan

bagus sesuai dengan deskripsi. namun lecet tepi bagian engsel laptop lumayan kelihatan tapi tidak apa apa. terimakasih kak",Kualitas Bagus,positive,False,82.98
"Mantap,,barang bagus seperti baru. Storage aman lega. Sizenya mantep di 15"". Dapet tas baru, packing aman juga. Perfek si. Mulai dari chargeran nyambung, layar bersih. Keyboard juga enak. Suara aman si meski kadang ga stabil tapi fine aja soalnya cuma buat programming aja. Oiya sama engsel nya tuing-tuing dikit tapi ya gamasalah soalnya cuma dipake bikin software doang,ngoding2 tipis doang lah. Makasih mimin cantik dan ganteng. Barang bagus nih.",Kualitas Bagus | Pengiriman Buruk,positive,False,79.76
"Fitur Terbaik:ok, sesuai dg harapan, yg paling penting bisa COD, pkok nya top deh, dg harga sekian bisa dpat laptop.

Makasih 😍",Harga,positive,False,80.79
"Kondisi Barang:baik
Desain:bagus
Kualitas:biasa saja

Kondisi barangnya bagus, berfungsi dengan baik cuma baterainya agak kurang bagus. Butuh waktu lama utk mengecas dicas lebih dari 6 jam tdk penuh. Sangat buruk dalam hal pengecasan",Kualitas Bagus | Kualitas Buruk,negative,False,18.51
"Sepadan dengan Harga:Sangat Luar biasa

Sangat mulus seperti baru, keren pokoknya, makasih kak, toko sangat amanah, semoga awet yahhh laptopnya... 😁😁🙏",,positive,False,79.06
"Desain:slim bagus
Kondisi Barang:mulus
Kualitas:bagus

Alhamdulillah barang bagus
Sesuai dengan keinginan",Kualitas Bagus,positive,False,77.8
"Kondisi Barang:lecet pemakaian wajar
Kualitas:good
Desain:good

masih dalam masa uji coba semoga aman",,neutral,False,49.46
Makasih sangat amanah sekali.. dan kondisi laptop nya masih muluss dan sangat bagus batrei awet sekali 🥰,Kualitas Bagus,positive,False,77.69
"Desain:Menarim
Kondisi Barang:Datang dengan Mulus
Fungsi:Normal, semoga Awet

Seller baik, d bantu ngirim Video dan Photo untuk meyakinkan.... Pembelian ke2",,neutral,False,49.97
