username,comment,rating,likes,create_time,comment_clean
cibeard,"Pertama kali beli laptop lewat shoope, awalnya ragu, tapi liat testimoni dari semua pembeli aku jadi yakin bhwa tokoh ini bisa di andalkan, lalu saya beranikan diri untuk pesan, coba2 menghubungi adminya, dan ternyata sangat ramah sekali, barang dibungkus dengan rapi,. Sya kasih 5 bintan.",5,0,1762798347,pertama kali beli laptop lewat shoope awalnya ragu tapi liat testimoni dari semua pembeli aku jadi yakin bhwa tokoh ini bisa di andalkan lalu saya beranikan diri untuk pesan coba2 menghubungi adminya dan ternyata sangat ramah sekali barang dibungkus dengan rapi sya kasih 5 bintan
pillowss123,"Penampilannya sangat tampan, ukurannya juga sesuai, bahannya permukaan logam, terasa nyaman dan tidak licin, kinerjanya sangat bagus dan stabil
Saya telah menggunakannya untuk sementara waktu untuk mengevaluasi, dan itu baik-baik saja untuk sementara waktu, dan komputer secara keseluruhan masih sang",5,0,1762483229,penampilannya sangat tampan ukurannya juga sesuai bahannya permukaan logam terasa nyaman dan tidak licin kinerjanya sangat bagus dan stabil saya telah menggunakannya untuk sementara waktu untuk mengevaluasi dan itu baik baik saja untuk sementara waktu dan komputer secara keseluruhan masih sang
yuhuuu_pddb11,"laptop sangat ringan,Pekerjaan dilakukan setiap hari,Nuansa yang baik,Itu bagus untuk pendinginan,Kecepatan responsnya cepat,Berjalan dengan lancar,Layak direkomendasikan",5,0,1762481036,laptop sangat ringan pekerjaan dilakukan setiap hari nuansa yang baik itu bagus untuk pendinginan kecepatan responsnya cepat berjalan dengan lancar layak direkomendasikan
secret.garden25,"Yang mau cari laptop, beli disini aja, harga murah kualitas ok, admin juga ramah. Rekomendasi banget sih beli disini, gausah ragu lagi",5,0,1762482861,yang mau cari laptop beli disini aja harga murah kualitas ok admin juga ramah rekomendasi banget sih beli disini gausah ragu lagi
tiramishu_pie,"Alhamdulillah barang sudah sampai pengiriman barang cepat berfungsi dgn baik udah di nyalain dapet banyak banget bonus beli pas 11 toko amanah,respon penjual gercep sukses selalu dengan harga segitu worth it to buy",5,1,1762867943,alhamdulillah barang sudah sampai pengiriman barang cepat berfungsi dgn baik udah di nyalain dapet banyak banget bonus beli pas 11 toko amanah respon penjual gercep sukses selalu dengan harga segitu worth it to buy
rani12357,"Penampilannya sangat indah, warnanya sangat keren, gaya ultra-tipisnya pas, sangat modis, mudah dibawa, keyboardnya terasa enak, saya membelinya terutama untuk penggunaan kantor, rasanya enak dan sangat nyaman",5,0,1762809290,penampilannya sangat indah warnanya sangat keren gaya ultra tipisnya pas sangat modis mudah dibawa keyboardnya terasa enak saya membelinya terutama untuk penggunaan kantor rasanya enak dan sangat nyaman
megamandasari,Semoga awet,5,0,1763121529,semoga awet
rizkiiqi18,,5,0,1763473215,nan
fidaakhyar07,,5,0,1762592559,nan
diny30,,5,0,1763037464,nan
iracuek,,5,0,1763535978,nan
shehaadliya87,,4,0,1762600370,nan
herisomantri17,,5,0,1762083946,nan
arjunmahen431,,5,0,1763114893,nan
oniezulfani,,5,0,1763163858,nan
macadepanmu13,,5,0,1762482122,nan
dellbooks,,5,0,1762486157,nan
wahyudiaripin,,1,0,1763080944,nan
