username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence
d*****1,"Kegunaan:buat keamanan kepala
Kualitas:mantap
Ukuran:pas sesuai ukuran

Perdana pesen di toko ini,harga murah pengiriman cepat respon gercep, barang bagus sekali tampilannya dan sesuai dengan deskripsi yg ada di gambar etalase",5,400,1763425228,kegunaan buat keamanan kepala kualitas mantap ukuran pas sesuai ukuran perdana pesen di toko ini harga murah pengiriman cepat respon gercep barang bagus sekali tampilannya dan sesuai dengan deskripsi yg ada di gambar etalase,kegunaan buat keamanan kepala kualitas mantap ukuran pas sesuai ukuran perdana pesen di toko ini harga murah pengiriman cepat respon gercep barang bagus sekali tampilannya dan sesuai dengan deskripsi yg ada di gambar etalase,34,positive,0.2693532705307007
rioirawan483,"Warna:warna nya bagus, sesuai pesanan
Ukuran:ukuran pas, enak di kepala
Kualitas:kualitas ny original bukan kawe

Buat temen-temen jgan ragu beli di toko ini, toko nya sangat amanah sekali",5,49,1763215640,warna warna nya bagus sesuai pesanan ukuran ukuran pas enak di kepala kualitas kualitas ny original bukan kawe buat temen temen jgan ragu beli di toko ini toko nya sangat amanah sekali,warna warna nya bagus sesuai pesanan ukuran ukuran pas enak di kepala kualitas kualitas ny original bukan kawe buat temen temen jgan ragu beli di toko ini toko nya sangat amanah sekali,32,positive,0.330394983291626
t*****i,"Ukuran:m
Kualitas:ok
Kegunaan:melindungi kepala

Wih keren sih ini di harga 150rban udh dpet helm se bagus ini🤭kecepatan pengiriman oke 3 hari dteng 
Bahan bagus kokoh kuat bisa tebal bismilah semoga awet next order di sini❤",5,103,1762522402,ukuran m kualitas ok kegunaan melindungi kepala wih keren sih ini di harga 150rban udh dpet helm se bagus ini kecepatan pengiriman oke 3 hari dteng bahan bagus kokoh kuat bisa tebal bismilah semoga awet next order di sini,ukuran m kualitas ok kegunaan melindungi kepala wih keren sih ini di harga 150rban udh dpet helm se bagus ini kecepatan pengiriman oke 3 hari dteng bahan bagus kokoh kuat bisa tebal bismilah semoga awet next order di sini,39,positive,0.3116394877433777
adpri10,"Warna:sesuai yg di inginkan... dn ini warna favorit bgt ..Aqua Blue
Ukuran:M pas di kelapa
Kenyamanan:nyaman bgt... apalagi di kasih itu.. semi Intercome.. ah lah pokoknya

Sesuai gambar.. ukuran sesuai permintaan..
Sebenernya ada Video Unboxingnya... TPI 3 menit 40 detik.. g bisa di up",5,31,1763293948,warna sesuai yg di inginkan dn ini warna favorit bgt aqua blue ukuran m pas di kelapa kenyamanan nyaman bgt apalagi di kasih itu semi intercome ah lah pokoknya sesuai gambar ukuran sesuai permintaan sebenernya ada video unboxingnya tpi 3 menit 40 detik g bisa di up,warna sesuai yg di inginkan dn ini warna favorit bgt aqua blue ukuran m pas di kelapa kenyamanan nyaman bgt apalagi di kasih itu semi intercome ah lah pokoknya sesuai gambar ukuran sesuai permintaan sebenernya ada video unboxingnya tpi 3 menit 40 detik g bisa di up,47,positive,0.2945389151573181
heriyanto832,"Warna:solid
Ukuran:press
Kualitas:standar sesuai harga

Sesuai di kelasnya",5,43,1761902540,warna solid ukuran press kualitas standar sesuai harga sesuai di kelasnya,warna solid ukuran press kualitas standar sesuai harga sesuai di kelasnya,11,label_3,0.27012595534324646
primayoga611,"Warna:hitam glossy
Ukuran:ukuran m sangat pas

Helmnya keren dan kualitasnya bagus gk nyangka untuk harga segini bner2 worth it sih",5,18,1761938959,warna hitam glossy ukuran ukuran m sangat pas helmnya keren dan kualitasnya bagus gk nyangka untuk harga segini bner2 worth it sih,warna hitam glossy ukuran ukuran m sangat pas helmnya keren dan kualitasnya bagus gk nyangka untuk harga segini bner2 worth it sih,22,positive,0.30431991815567017
toshihiko11,"Warna:bagus
Ukuran:pas
Kenyamanan:nyaman

cukup bagus diharganya, cuma ada bagian yang presisinya kurang pas sehingga ada yg kelok²",5,26,1761451111,warna bagus ukuran pas kenyamanan nyaman cukup bagus diharganya cuma ada bagian yang presisinya kurang pas sehingga ada yg kelok,warna bagus ukuran pas kenyamanan nyaman cukup bagus diharganya cuma ada bagian yang presisinya kurang pas sehingga ada yg kelok,20,positive,0.26262539625167847
ronie_curl,"Warna:hitam dop
Ukuran:pas dan Sesuaiii
Kenyamanan:sangat Nyaman

Baru pertama Kaliii belanja Disini Sangatt Puasss Pengiriman Cepat dan Helm Harga Sangat Murah Dan Terjngkau.... Jadi langganan Nanti Saya Pesan Lagiii....",5,42,1763475798,warna hitam dop ukuran pas dan sesuaiii kenyamanan sangat nyaman baru pertama kaliii belanja disini sangatt puasss pengiriman cepat dan helm harga sangat murah dan terjngkau jadi langganan nanti saya pesan lagiii,warna hitam dop ukuran pas dan sesuaiii kenyamanan sangat nyaman baru pertama kaliii belanja disini sangatt puasss pengiriman cepat dan helm harga sangat murah dan terjngkau jadi langganan nanti saya pesan lagiii,32,positive,0.33585748076438904
suhermansuherman808,"Warna:warna sangat bagus suai dengan gambar
Ukuran:pas di kepala sangat nyamanqq
Kenyamanan:ringan dan nyaman di pakai

Pengiriman cepat packing rapih,kurirnya ramah ,tokonya juga amanah ,terima kasih kpd tokonya juga shopi  ,warna juga bagus ,engga nyesel belanja di toko ini good 👍👍👍",5,95,1763408707,warna warna sangat bagus suai dengan gambar ukuran pas di kepala sangat nyamanqq kenyamanan ringan dan nyaman di pakai pengiriman cepat packing rapih kurirnya ramah tokonya juga amanah terima kasih kpd tokonya juga shopi warna juga bagus engga nyesel belanja di toko ini good,warna warna sangat bagus suai dengan gambar ukuran pas di kepala sangat nyamanqq kenyamanan ringan dan nyaman di pakai pengiriman cepat packing rapih kurirnya ramah tokonya juga amanah terima kasih kpd tokonya juga shopi warna juga bagus engga nyesel belanja di toko ini good,44,positive,0.25026342272758484
bahru_n45,"Warna:hitam dop
Ukuran:pas
Kenyamanan:nyaman dipakai dan tidak berat

Saya kira biasa saja. Ternyata bagus helemnya. Ukuran pas dan nyaman dipakai. 
Design jg keren. Konsep futuristik. 
Semoga awet.",5,54,1763304182,warna hitam dop ukuran pas kenyamanan nyaman dipakai dan tidak berat saya kira biasa saja ternyata bagus helemnya ukuran pas dan nyaman dipakai design jg keren konsep futuristik semoga awet,warna hitam dop ukuran pas kenyamanan nyaman dipakai dan tidak berat saya kira biasa saja ternyata bagus helemnya ukuran pas dan nyaman dipakai design jg keren konsep futuristik semoga awet,30,positive,0.2815316319465637
suvrihamz,"Warna:bagus
Ukuran:pas
Kenyamanan:sesuai

Keren banget asli, kualitas bagus dengan harga terjangkau dapet bonus spoiler. Mantappppppppp",5,30,1762075459,warna bagus ukuran pas kenyamanan sesuai keren banget asli kualitas bagus dengan harga terjangkau dapet bonus spoiler mantappppppppp,warna bagus ukuran pas kenyamanan sesuai keren banget asli kualitas bagus dengan harga terjangkau dapet bonus spoiler mantappppppppp,18,positive,0.2899484634399414
nofanafryanto778,"Warna:Sesuai deskripsi
Ukuran:Pas dikepala tidak kebesaran tidak kekecilan
Kenyamanan:lumayan nyaman dengan bisa empuk

Pas dikepala
Tidak terlalu pengap
Model stylish
Kalo pake helm ini Berasa muda lagi
Wkwkwk",5,39,1763109584,warna sesuai deskripsi ukuran pas dikepala tidak kebesaran tidak kekecilan kenyamanan lumayan nyaman dengan bisa empuk pas dikepala tidak terlalu pengap model stylish kalo pake helm ini berasa muda lagi wkwkwk,warna sesuai deskripsi ukuran pas dikepala tidak kebesaran tidak kekecilan kenyamanan lumayan nyaman dengan bisa empuk pas dikepala tidak terlalu pengap model stylish kalo pake helm ini berasa muda lagi wkwkwk,31,positive,0.3160739243030548
muhammadyusuf31,"Warna:putihh
Ukuran:ukuran nya pas di kepala aku gk kekecilan gak kebesaran juga
Kualitas:kuitas nya sangat mntap okee sekali

Toko nya amanah 🥰🤗puas beli di sini",5,152,1763387893,warna putihh ukuran ukuran nya pas di kepala aku gk kekecilan gak kebesaran juga kualitas kuitas nya sangat mntap okee sekali toko nya amanah puas beli di sini,warna putihh ukuran ukuran nya pas di kepala aku gk kekecilan gak kebesaran juga kualitas kuitas nya sangat mntap okee sekali toko nya amanah puas beli di sini,28,positive,0.3252057433128357
dj.ydrv,"Warna:KUNING MAXIM
Ukuran:L
Berat:kurang tau

Venroof / Ventilasi Roofnya Berfungsi ( angin masuk dari ventilasi ) kepala jadi adem , Gengsi Dapet Fungsi Dapet",5,15,1759916953,warna kuning maxim ukuran l berat kurang tau venroof ventilasi roofnya berfungsi angin masuk dari ventilasi kepala jadi adem gengsi dapet fungsi dapet,warna kuning maxim ukuran l berat kurang tau venroof ventilasi roofnya berfungsi angin masuk dari ventilasi kepala jadi adem gengsi dapet fungsi dapet,23,positive,0.25421130657196045
dj.ydrv,"Warna:Grey Doff
Ukuran:L
Kualitas:SESUAI EKSPETASI

Fungsi dapet Gengsi Dapet , GAS BRE CHECKOUT",5,9,1758701843,warna grey doff ukuran l kualitas sesuai ekspetasi fungsi dapet gengsi dapet gas bre checkout,warna grey doff ukuran l kualitas sesuai ekspetasi fungsi dapet gengsi dapet gas bre checkout,15,positive,0.2669309675693512
jalaludinasr1,"Warna:memiliki pigmen yang bagus
Ukuran:ukuran produknya pas
Berat:sangat ringan tapi nyaman

Overall oke banget diharga segini, tp mohon diperhatikan lagi karena ada baut braket yang kurang rapat jadi harus di baut ulang. Mohon lebih teliti lagi ya 👍",5,30,1760942623,warna memiliki pigmen yang bagus ukuran ukuran produknya pas berat sangat ringan tapi nyaman overall oke banget diharga segini tp mohon diperhatikan lagi karena ada baut braket yang kurang rapat jadi harus di baut ulang mohon lebih teliti lagi ya,warna memiliki pigmen yang bagus ukuran ukuran produknya pas berat sangat ringan tapi nyaman overall oke banget diharga segini tp mohon diperhatikan lagi karena ada baut braket yang kurang rapat jadi harus di baut ulang mohon lebih teliti lagi ya,40,positive,0.3305310606956482
arikpratamacandra,"Ukuran:pas L
Warna:hitam
Durabilitas:lumayan

Toko amanah...... Helem harga lumayan..... Langsung di pakai.... Alhamdulillah",5,35,1759781483,ukuran pas l warna hitam durabilitas lumayan toko amanah helem harga lumayan langsung di pakai alhamdulillah,ukuran pas l warna hitam durabilitas lumayan toko amanah helem harga lumayan langsung di pakai alhamdulillah,16,positive,0.29817625880241394
andri2505,"Warna:Hitam doff
Ukuran:Pas
Kualitas:baik

Bagus..
Amanah..
Ok gass lah.",5,23,1763223744,warna hitam doff ukuran pas kualitas baik bagus amanah ok gass lah,warna hitam doff ukuran pas kualitas baik bagus amanah ok gass lah,12,positive,0.297542005777359
kenziedela,"Warna:keren sih warnanya abu abu dof gitu
Ukuran:pas dan sangat nyaman
Kenyamanan:nyaman

pas banget si ini buat yg mau nyari helm yang bentuk nya sporty, udah gitu harganya sangat terjangkau keren lah pokoknya mah 😉",5,14,1761649650,warna keren sih warnanya abu abu dof gitu ukuran pas dan sangat nyaman kenyamanan nyaman pas banget si ini buat yg mau nyari helm yang bentuk nya sporty udah gitu harganya sangat terjangkau keren lah pokoknya mah,warna keren sih warnanya abu abu dof gitu ukuran pas dan sangat nyaman kenyamanan nyaman pas banget si ini buat yg mau nyari helm yang bentuk nya sporty udah gitu harganya sangat terjangkau keren lah pokoknya mah,37,positive,0.3122701048851013
bharawisesa,"Warna:Cat nya lumayan bagus dengan harga segini
Ukuran:Pas bgt di kepala
Kenyamanan:Nyaman karena busa nya tebal

Ga nyangka bneran bagus euyy dengan harga yg murah, udah mirip helm2 kekinian jaman sekarang.",5,20,1762075392,warna cat nya lumayan bagus dengan harga segini ukuran pas bgt di kepala kenyamanan nyaman karena busa nya tebal ga nyangka bneran bagus euyy dengan harga yg murah udah mirip helm2 kekinian jaman sekarang,warna cat nya lumayan bagus dengan harga segini ukuran pas bgt di kepala kenyamanan nyaman karena busa nya tebal ga nyangka bneran bagus euyy dengan harga yg murah udah mirip helm2 kekinian jaman sekarang,34,positive,0.29155927896499634
a*****3,"Warna:Hitam Doff
Ukuran:Pas sesuai lingkar kepala
Kenyamanan:Nyaman dan ringan dalam berkendara

Produk sesuai pesanan, hanya saja sprti biasa penghalusan di bagian spoiler dan dudukannya karena masih banyak tidak kerataan",5,44,1763301124,warna hitam doff ukuran pas sesuai lingkar kepala kenyamanan nyaman dan ringan dalam berkendara produk sesuai pesanan hanya saja sprti biasa penghalusan di bagian spoiler dan dudukannya karena masih banyak tidak kerataan,warna hitam doff ukuran pas sesuai lingkar kepala kenyamanan nyaman dan ringan dalam berkendara produk sesuai pesanan hanya saja sprti biasa penghalusan di bagian spoiler dan dudukannya karena masih banyak tidak kerataan,32,positive,0.2704128921031952
i*****7,"sesuai apa yg di pesan, pengemasan rapi, aman, pengirimannya cepet, terima kasih kak & abng kurir",5,7,1761918296,sesuai apa yg di pesan pengemasan rapi aman pengirimannya cepet terima kasih kak abng kurir,sesuai apa yg di pesan pengemasan rapi aman pengirimannya cepet terima kasih kak abng kurir,15,positive,0.2777291536331177
dinandyeager,"Cocok Untuk:smua mtr
Kualitas:standard
Tampilan:real pict

Design yg menawan, grey glossy UK L recomended",5,9,1761414340,cocok untuk smua mtr kualitas standard tampilan real pict design yg menawan grey glossy uk l recomended,cocok untuk smua mtr kualitas standard tampilan real pict design yg menawan grey glossy uk l recomended,17,positive,0.2561934292316437
haniesri,"Warna:grey
Ukuran:pas
Kualitas:bagus

Paket nya udah dateng...sesuai sama yg di gambar lumayan lah..notif pengiriman dari hari minggu tp baru dateng selasa mlm tp gpp lah yg penting udah dateng.makasih shopee n seller",4,189,1763119250,warna grey ukuran pas kualitas bagus paket nya udah dateng sesuai sama yg di gambar lumayan lah notif pengiriman dari hari minggu tp baru dateng selasa mlm tp gpp lah yg penting udah dateng makasih shopee n seller,warna grey ukuran pas kualitas bagus paket nya udah dateng sesuai sama yg di gambar lumayan lah notif pengiriman dari hari minggu tp baru dateng selasa mlm tp gpp lah yg penting udah dateng makasih shopee n seller,38,positive,0.27486106753349304
alifsakera,"Warna:bagus
Ukuran:pas sama kepala saya
Kualitas:desain bagus, tolong Babel nya di tebalin lagi kak soal nya bagian udara masuk nya ada retak dikit

mantap lah harga murah tapi tidak murahan tingkat kan lagi helm nya kak🙌🏻",5,10,1760953440,warna bagus ukuran pas sama kepala saya kualitas desain bagus tolong babel nya di tebalin lagi kak soal nya bagian udara masuk nya ada retak dikit mantap lah harga murah tapi tidak murahan tingkat kan lagi helm nya kak,warna bagus ukuran pas sama kepala saya kualitas desain bagus tolong babel nya di tebalin lagi kak soal nya bagian udara masuk nya ada retak dikit mantap lah harga murah tapi tidak murahan tingkat kan lagi helm nya kak,39,positive,0.3872840702533722
rinamaharani_97,"Warna:bagus
Ukuran:pas
Kenyamanan:sangat nyaman

Bikin keliatan jadi tambah ganteng 😍",5,3,1757419466,warna bagus ukuran pas kenyamanan sangat nyaman bikin keliatan jadi tambah ganteng,warna bagus ukuran pas kenyamanan sangat nyaman bikin keliatan jadi tambah ganteng,12,positive,0.2797437012195587
rofiqrina441,"Warna:merah dof
Ukuran:pas dan sesuai banget
Kualitas:sangat bagus

helmnya bagus banget keren kayak helm Sultan murah tapi bukan murahan next order lagi kapan-kapan",5,33,1762075433,warna merah dof ukuran pas dan sesuai banget kualitas sangat bagus helmnya bagus banget keren kayak helm sultan murah tapi bukan murahan next order lagi kapan kapan,warna merah dof ukuran pas dan sesuai banget kualitas sangat bagus helmnya bagus banget keren kayak helm sultan murah tapi bukan murahan next order lagi kapan kapan,27,positive,0.2976306974887848
y*****3,"Warna:sesuai pesanan,hitam doff,sama seperti difoto
Ukuran:pas cocok untuk yg kurus²
Kenyamanan:nyaman banget

soal tampilan kece parah,klo soal kualitas diharga segini yaa termasuk bagus",5,11,1762863179,warna sesuai pesanan hitam doff sama seperti difoto ukuran pas cocok untuk yg kurus kenyamanan nyaman banget soal tampilan kece parah klo soal kualitas diharga segini yaa termasuk bagus,warna sesuai pesanan hitam doff sama seperti difoto ukuran pas cocok untuk yg kurus kenyamanan nyaman banget soal tampilan kece parah klo soal kualitas diharga segini yaa termasuk bagus,29,positive,0.29019132256507874
sancangpancasukmajati,"Warna:maron dof
Ukuran:m
Kenyamanan:nyaman

Ukiran pas dan nyaman di pakai",5,13,1763210362,warna maron dof ukuran m kenyamanan nyaman ukiran pas dan nyaman di pakai,warna maron dof ukuran m kenyamanan nyaman ukiran pas dan nyaman di pakai,13,positive,0.2665146589279175
tooooomiiiiii,"Warna:warna sesuai
Ukuran:pas
Kenyamanan:lumayan

helm untuk harga segini sih udah mantep, cuman mohon di perhatikan lagi dalam segi packeging nya.
helm sampai dan sesuai expektasi sayang nya malah hancur. tolong ya minnn di perbaiki kesalahan nya",2,311,1763535302,warna warna sesuai ukuran pas kenyamanan lumayan helm untuk harga segini sih udah mantep cuman mohon di perhatikan lagi dalam segi packeging nya helm sampai dan sesuai expektasi sayang nya malah hancur tolong ya minnn di perbaiki kesalahan nya,warna warna sesuai ukuran pas kenyamanan lumayan helm untuk harga segini sih udah mantep cuman mohon di perhatikan lagi dalam segi packeging nya helm sampai dan sesuai expektasi sayang nya malah hancur tolong ya minnn di perbaiki kesalahan nya,39,positive,0.3389902114868164
fitriyahcantikk,"Warna:sesuai dengan tipe
Ukuran:pas
Kenyamanan:nyaman dipake ringan juga

Bagus helmnya nyaman dan ringan, semogaa awet cocok untuk ganti gantii👍🏻",5,1,1759850865,warna sesuai dengan tipe ukuran pas kenyamanan nyaman dipake ringan juga bagus helmnya nyaman dan ringan semogaa awet cocok untuk ganti gantii,warna sesuai dengan tipe ukuran pas kenyamanan nyaman dipake ringan juga bagus helmnya nyaman dan ringan semogaa awet cocok untuk ganti gantii,22,positive,0.3054039180278778
malikabdul144,"Ukuran:pas dan bagus di kepala
Durabilitas:produknya bagus sekali
Desain:terlihat  bagus dan kualitas gk kaleng kaleng",5,52,1762745733,ukuran pas dan bagus di kepala durabilitas produknya bagus sekali desain terlihat bagus dan kualitas gk kaleng kaleng,ukuran pas dan bagus di kepala durabilitas produknya bagus sekali desain terlihat bagus dan kualitas gk kaleng kaleng,18,positive,0.2642954885959625
