username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence
itsukijotaro,"Desain:model yang menarik dan kekinian
Kenyamanan:sangat nyaman saat dikenakan
Kualitas:sangat bagus",5,0,1731049398,desain model yang menarik dan kekinian kenyamanan sangat nyaman saat dikenakan kualitas sangat bagus,desain model yang menarik dan kekinian kenyamanan sangat nyaman saat dikenakan kualitas sangat bagus,14,positive,0.75
rendicahyaramadhan574,ok murah bos.e,5,0,1707894170,ok murah bos e,ok murah bos e,4,neutral,0.55
basriabduh,,5,0,1740036742,,,1,neutral,0.55
imamkhollif,"Desain:oke
Kualitas:sudah dalam kondisi terbuka
Efek:belum dicoba

Paket sudah sampe, tapi dalam kondisi sudah terbuka bukus mika nya..",3,1,1759466940,desain oke kualitas sudah dalam kondisi terbuka efek belum dicoba paket sudah sampe tapi dalam kondisi sudah terbuka bukus mika nya,desain oke kualitas sudah dalam kondisi terbuka efek belum dicoba paket sudah sampe tapi dalam kondisi sudah terbuka bukus mika nya,21,neutral,0.55
ndupanelkusla1903sh,Menyukainya,5,0,1689650787,menyukainya,menyukainya,1,neutral,0.55
369iiarwnj,"Desain:buruk
Kualitas:kayak tai..

barang penipuan.tidak seperti di iklan nya aga merah2han.eh tidak sama sekali malahan lebih parah warna bibir saya jadi tambah itam..",1,6,1763572137,desain buruk kualitas kayak tai barang penipuan tidak seperti di iklan nya aga merah2han eh tidak sama sekali malahan lebih parah warna bibir saya jadi tambah itam,desain buruk kualitas kayak tai barang penipuan tidak seperti di iklan nya aga merah2han eh tidak sama sekali malahan lebih parah warna bibir saya jadi tambah itam,27,negative,0.75
d*****2,"Desain:menarik
Kemudahan:praktis
Kenyamanan:nyaman digunakan

Good job👍🏻",5,0,1733548757,desain menarik kemudahan praktis kenyamanan nyaman digunakan good job,desain menarik kemudahan praktis kenyamanan nyaman digunakan good job,9,neutral,0.55
riano_2024,Belum di cuba,5,0,1694917166,belum di cuba,belum di cuba,3,neutral,0.55
wylsyarif2,Belum coba.semoga cocok.terimakasih untuk tokonya,5,0,1703133446,belum coba semoga cocok terimakasih untuk tokonya,belum coba semoga cocok terimakasih untuk tokonya,7,positive,0.75
charo19,"Desain:keren
Kenyamanan:nyaman saat di pakai
Kualitas:bagus",5,0,1732544907,desain keren kenyamanan nyaman saat di pakai kualitas bagus,desain keren kenyamanan nyaman saat di pakai kualitas bagus,9,positive,0.75
a*****e,"Desain:ok
Kemudahan:praktis
Kualitas:bagus

otw korea",5,0,1734258957,desain ok kemudahan praktis kualitas bagus otw korea,desain ok kemudahan praktis kualitas bagus otw korea,8,positive,0.75
bangawall081,Baik sangat baik,5,0,1739637607,baik sangat baik,baik sangat baik,3,neutral,0.55
jay.rancage,Sesuai,5,0,1736135784,sesuai,sesuai,1,positive,0.75
raymondlangelo720,"Desain:work it
Kemudahan:sangat praktis
Kualitas:ok",5,0,1738518749,desain work it kemudahan sangat praktis kualitas ok,desain work it kemudahan sangat praktis kualitas ok,8,neutral,0.55
nusaindah76,Ok,5,0,1693103029,ok,ok,1,neutral,0.55
fitrialishoppe,Ok,5,0,1693729863,ok,ok,1,neutral,0.55
fendy2019,"Desain:minimalis
Kenyamanan:sesuai target
Kualitas:bagus

Kecil dan praktis",5,0,1733056741,desain minimalis kenyamanan sesuai target kualitas bagus kecil dan praktis,desain minimalis kenyamanan sesuai target kualitas bagus kecil dan praktis,10,positive,0.75
ahmadhasanudin175,bagus,5,0,1747727563,bagus,bagus,1,positive,0.75
d5sr50ucxu,Sesuai dengan iklan semoga bermafaat dan tetap amanah,5,0,1738144666,sesuai dengan iklan semoga bermafaat dan tetap amanah,sesuai dengan iklan semoga bermafaat dan tetap amanah,8,positive,0.75
z*****3,"Sangat nyaman dikenakan,uhuyyyyy pokoknya mah keren....",5,0,1718796272,sangat nyaman dikenakan uhuyyyyy pokoknya mah keren,sangat nyaman dikenakan uhuyyyyy pokoknya mah keren,7,positive,0.75
oi1p8zp4jz,good,5,0,1695462294,good,good,1,neutral,0.55
heriaja450,Terimakasih pesanan sudah sampai 😊👍🏻,5,0,1765173140,terimakasih pesanan sudah sampai,terimakasih pesanan sudah sampai,4,neutral,0.55
1abidzar01,"Desain:ol
Kualitas:ok

Yess",5,0,1736953425,desain ol kualitas ok yess,desain ol kualitas ok yess,5,neutral,0.55
ekaezya,Sesuai pesanan,5,0,1732765972,sesuai pesanan,sesuai pesanan,2,positive,0.75
hendrosetiawan193,,5,0,1746021813,,,1,neutral,0.55
raisyah.69,,5,0,1737237858,,,1,neutral,0.55
aziz.fauzan6623,,5,0,1692698570,,,1,neutral,0.55
damargilang835,"Desain:bagus
Kualitas:bagus
Kemudahan:bagus",5,0,1738993797,desain bagus kualitas bagus kemudahan bagus,desain bagus kualitas bagus kemudahan bagus,6,positive,0.75
hargaterjangkau060,Desain:josjis,5,0,1764664245,desain josjis,desain josjis,2,neutral,0.55
tungtungsahur133,"Desain:bagus
Kualitas:memuaskan
Efek:mencerahkan bibir, tidak membuat bibir pecah""",5,0,1750194511,desain bagus kualitas memuaskan efek mencerahkan bibir tidak membuat bibir pecah,desain bagus kualitas memuaskan efek mencerahkan bibir tidak membuat bibir pecah,11,neutral,0.55
d1ktk_9obi,Awal agak perih,5,0,1706949811,awal agak perih,awal agak perih,3,neutral,0.55
edwinclever828,,5,0,1746968661,,,1,neutral,0.55
anjaszaki85,Ok,5,0,1703561611,ok,ok,1,neutral,0.55
andizakkiika,"Desain:menarik
Kualitas:baik
Efek:efektif",5,0,1745605396,desain menarik kualitas baik efek efektif,desain menarik kualitas baik efek efektif,6,neutral,0.55
uj0zzvh526,"Desain:simpel dan enak di pake
Kualitas:sangat nyaman di pake
Efek:melembabkan dan mencerahkan

10000",5,0,1763270386,desain simpel dan enak di pake kualitas sangat nyaman di pake efek melembabkan dan mencerahkan 10000,desain simpel dan enak di pake kualitas sangat nyaman di pake efek melembabkan dan mencerahkan 10000,16,neutral,0.55
kurougami,"Desain:menarik
Kualitas:bagus
Efek:lembut

semoga awet",5,0,1747914680,desain menarik kualitas bagus efek lembut semoga awet,desain menarik kualitas bagus efek lembut semoga awet,8,positive,0.75
iik9hj6jam,"Desain:disen nya kaya mobil ferari
Kualitas:kualitas nya cukup oke
Efek:bisa menggoda janda 10 anak",5,0,1756019669,desain disen nya kaya mobil ferari kualitas kualitas nya cukup oke efek bisa menggoda janda 10 anak,desain disen nya kaya mobil ferari kualitas kualitas nya cukup oke efek bisa menggoda janda 10 anak,17,neutral,0.55
njv7ic32ru,"Desain:bagus
Kualitas:baik
Kemudahan:baik",5,0,1743902299,desain bagus kualitas baik kemudahan baik,desain bagus kualitas baik kemudahan baik,6,positive,0.75
alvinadam11,"Desain:keren
Kualitas:standar
Efek:melembutkan",5,0,1750072229,desain keren kualitas standar efek melembutkan,desain keren kualitas standar efek melembutkan,6,positive,0.75
darmakhey,Pesanan datang tidak bersegel/sudah terbuka,5,0,1715351713,pesanan datang tidak bersegel sudah terbuka,pesanan datang tidak bersegel sudah terbuka,6,negative,0.75
0alot68w_m,"Desain:bgus
Kenyamanan:iya
Kualitas:myn",5,0,1731212429,desain bgus kenyamanan iya kualitas myn,desain bgus kenyamanan iya kualitas myn,6,neutral,0.55
u*****3,"Kenyamanan:simpel
Desain:bagus
Kualitas:baik",5,0,1727350686,kenyamanan simpel desain bagus kualitas baik,kenyamanan simpel desain bagus kualitas baik,6,positive,0.75
trisnawan910,"Desain:lumayan ok
Kualitas:yaa bagus
Efek:paas buat bibir

Mf baru tes sangat cocok buat ku..pecinta rokok,bibir bisa jadi merah,trima kasih buat tokonya.juga shopie",5,0,1754569621,desain lumayan ok kualitas yaa bagus efek paas buat bibir mf baru tes sangat cocok buat ku pecinta rokok bibir bisa jadi merah trima kasih buat tokonya juga shopie,desain lumayan ok kualitas yaa bagus efek paas buat bibir mf baru tes sangat cocok buat ku pecinta rokok bibir bisa jadi merah trima kasih buat tokonya juga shopie,29,positive,0.75
edipurwanto1986,"Desain:ok
Kualitas:ok
Efek:ok",5,0,1746438087,desain ok kualitas ok efek ok,desain ok kualitas ok efek ok,6,neutral,0.55
r*****0,Desain:buagusssssssssssssspuollllllllllllllll amaaannnnnnnnnnnnnnnnnnnnnn,5,0,1752758503,desain buagusssssssssssssspuollllllllllllllll amaaannnnnnnnnnnnnnnnnnnnnn,desain buagusssssssssssssspuollllllllllllllll amaaannnnnnnnnnnnnnnnnnnnnn,3,neutral,0.55
osidekucing,,5,0,1754478392,,,1,neutral,0.55
zhatmenk197,,5,0,1761289568,,,1,neutral,0.55
edirepan,"Desain:menarik
Kualitas:belom dicoba
Efek:lembut",5,0,1751108691,desain menarik kualitas belom dicoba efek lembut,desain menarik kualitas belom dicoba efek lembut,7,neutral,0.55
,"Katanya baru,ko kemasan udah kebuka begini yaaaa..",1,0,1702726059,katanya baru ko kemasan udah kebuka begini yaaaa,katanya baru ko kemasan udah kebuka begini yaaaa,8,neutral,0.55
habibngegame,"Desain:sudah terbuka saat unboxing
Kualitas:buasa saja

Entah salah kurir atau emang pas masukin barangnya udah terbuka aku gak tau",2,0,1749470712,desain sudah terbuka saat unboxing kualitas buasa saja entah salah kurir atau emang pas masukin barangnya udah terbuka aku gak tau,desain sudah terbuka saat unboxing kualitas buasa saja entah salah kurir atau emang pas masukin barangnya udah terbuka aku gak tau,21,neutral,0.55
1d4sa2hgb8,"Desain:menarik kekinian
Kemudahan:praktis
Kualitas:baik

Lips bagus sangat Cocok buat laki2",4,0,1737469437,desain menarik kekinian kemudahan praktis kualitas baik lips bagus sangat cocok buat laki2,desain menarik kekinian kemudahan praktis kualitas baik lips bagus sangat cocok buat laki2,13,positive,0.75
riyan_erlangga28,"Desain:mnarik
Kualitas:bagus
Efek:tdak mengganggu dan nyaman d pakai",5,0,1752162462,desain mnarik kualitas bagus efek tdak mengganggu dan nyaman d pakai,desain mnarik kualitas bagus efek tdak mengganggu dan nyaman d pakai,11,positive,0.75
haniwidiani128,Sangat baik,5,0,1756618660,sangat baik,sangat baik,2,neutral,0.55
abibastiansaputra,"Desain:keren mudah dibawa kemanapun
Kualitas:bagus
Efek:bibir terasa berminyak",5,0,1752470992,desain keren mudah dibawa kemanapun kualitas bagus efek bibir terasa berminyak,desain keren mudah dibawa kemanapun kualitas bagus efek bibir terasa berminyak,11,positive,0.75
genzholicy10,,4,1,1740318554,,,1,neutral,0.55
ahmadsubarkah251,"Desain:elegan
Kualitas:bagus
Efek:tidak enak waktu saya pakai,rasanya ada yang mengganjal di bibir",3,0,1745387682,desain elegan kualitas bagus efek tidak enak waktu saya pakai rasanya ada yang mengganjal di bibir,desain elegan kualitas bagus efek tidak enak waktu saya pakai rasanya ada yang mengganjal di bibir,16,neutral,0.55
3jpual07ii,"Desain:bagus
Kualitas:sangat baik
Efek:melembutkan bibir",5,0,1753347544,desain bagus kualitas sangat baik efek melembutkan bibir,desain bagus kualitas sangat baik efek melembutkan bibir,8,positive,0.75
yusufalparizi429,"Desain:bagus
Kualitas:okeeee
Efek:melembutkan bibir suami sy",5,1,1754383064,desain bagus kualitas okeeee efek melembutkan bibir suami sy,desain bagus kualitas okeeee efek melembutkan bibir suami sy,9,positive,0.75
6u_0fqf3nd,produk lumayan cuma ga lembab trs kaya Berjam jam hanya setengah jam saja lembabnya,4,0,1738831482,produk lumayan cuma ga lembab trs kaya berjam jam hanya setengah jam saja lembabnya,produk lumayan cuma ga lembab trs kaya berjam jam hanya setengah jam saja lembabnya,14,neutral,0.55
zoeszoes378,Desain:lom d coba,5,0,1756636902,desain lom d coba,desain lom d coba,4,neutral,0.55
vu5nutcujq,"Desain:cakep
Kualitas:lumayan bagus
Efek:belum tau",5,0,1752835306,desain cakep kualitas lumayan bagus efek belum tau,desain cakep kualitas lumayan bagus efek belum tau,8,positive,0.75
nvrd33,"Desain:elegan
Kualitas:terbaik
Efek:mencerahkan

Pokoknyaaa good product",5,0,1765223724,desain elegan kualitas terbaik efek mencerahkan pokoknyaaa good product,desain elegan kualitas terbaik efek mencerahkan pokoknyaaa good product,9,neutral,0.55
syahrulmubbarak,"Desain:belum tau
Kualitas:bagus
Efek:belum tau

Semoga bisa merubah",5,0,1765259320,desain belum tau kualitas bagus efek belum tau semoga bisa merubah,desain belum tau kualitas bagus efek belum tau semoga bisa merubah,11,positive,0.75
j*****7,"Desain:keren
Kualitas:bagus
Efek:bagus",5,0,1764505714,desain keren kualitas bagus efek bagus,desain keren kualitas bagus efek bagus,6,positive,0.75
i*****5,"Desain:keren
Kualitas:belum dicoba
Efek:belum di coba",5,0,1752288462,desain keren kualitas belum dicoba efek belum di coba,desain keren kualitas belum dicoba efek belum di coba,9,positive,0.75
oppa292,"Desain:praktis dan modern
Kualitas:sangat baik
Efek:membuat bibir lembut",4,0,1763726458,desain praktis dan modern kualitas sangat baik efek membuat bibir lembut,desain praktis dan modern kualitas sangat baik efek membuat bibir lembut,11,neutral,0.55
chakrabhirawa084,"Desain:biasa saja
Kemudahan:mudah
Kualitas:gak sesuai yang diinginkan tapi ya lumayan buat basahi bibir meski Agak kurang merah",2,0,1737603644,desain biasa saja kemudahan mudah kualitas gak sesuai yang diinginkan tapi ya lumayan buat basahi bibir meski agak kurang merah,desain biasa saja kemudahan mudah kualitas gak sesuai yang diinginkan tapi ya lumayan buat basahi bibir meski agak kurang merah,20,neutral,0.55
ujarkxr7wr,"Desain:sangat cocok
Kualitas:bagus
Efek:tidak",5,0,1762702060,desain sangat cocok kualitas bagus efek tidak,desain sangat cocok kualitas bagus efek tidak,7,positive,0.75
nasyaqiela,"Desain:ok
Kualitas:ok
Efek:melembabkan",5,0,1754985245,desain ok kualitas ok efek melembabkan,desain ok kualitas ok efek melembabkan,6,neutral,0.55
w0vmvojdsd,"Desain:cocok
Kualitas:sangat baik",5,0,1763905711,desain cocok kualitas sangat baik,desain cocok kualitas sangat baik,5,positive,0.75
jiokasat,"Desain:model yg kekinian
Kemudahan:sangat praktis
Kualitas:sangat baik",4,0,1738653058,desain model yg kekinian kemudahan sangat praktis kualitas sangat baik,desain model yg kekinian kemudahan sangat praktis kualitas sangat baik,10,neutral,0.55
j*****l,"Performa:cukup
Cocok Untuk:apa saja
Tekstur:lembek dalamnya",2,1,1731170463,performa cukup cocok untuk apa saja tekstur lembek dalamnya,performa cukup cocok untuk apa saja tekstur lembek dalamnya,9,positive,0.75
15_muhammadfarisjan,Barang datang sesuai dengan yang ada di gambar,3,0,1742804363,barang datang sesuai dengan yang ada di gambar,barang datang sesuai dengan yang ada di gambar,8,positive,0.75
barzexzex,"Ini apa broo?? 
Yg dateng jauh dari yg di pesen😡",1,1,1738842059,ini apa broo yg dateng jauh dari yg di pesen,ini apa broo yg dateng jauh dari yg di pesen,10,neutral,0.55
rio_prasetia,Baru nyoba,4,0,1693290648,baru nyoba,baru nyoba,2,neutral,0.55
muhbahrul299,,4,0,1739432529,,,1,neutral,0.55
fahrulrozzie,Pesanan sudah diterima.,4,0,1739591223,pesanan sudah diterima,pesanan sudah diterima,3,neutral,0.55
batiksantoso69,Sesuai pesanan,4,0,1743978450,sesuai pesanan,sesuai pesanan,2,positive,0.75
m*****3,"Kualitas:lumayan

Gak bisa diputer²",1,0,1753416619,kualitas lumayan gak bisa diputer,kualitas lumayan gak bisa diputer,5,neutral,0.55
kang.muham,"Desain:Barang sudah sampai dan sesuai semoga efektivitas kerjanya cepat
Kualitas:Baru pertama kali coba semoga cocok dan bagus
Efek:Semoga hasilnya nanti sesuai",4,0,1754626585,desain barang sudah sampai dan sesuai semoga efektivitas kerjanya cepat kualitas baru pertama kali coba semoga cocok dan bagus efek semoga hasilnya nanti sesuai,desain barang sudah sampai dan sesuai semoga efektivitas kerjanya cepat kualitas baru pertama kali coba semoga cocok dan bagus efek semoga hasilnya nanti sesuai,24,positive,0.75
feriherfian,produk lumayan bagus,4,0,1722909630,produk lumayan bagus,produk lumayan bagus,3,positive,0.75
q*****d,Kualitas:blm coba,4,0,1765183519,kualitas blm coba,kualitas blm coba,3,neutral,0.55
juvenwee,Tdk ad perubahan setelah memakai produk ini,1,0,1712782957,tdk ad perubahan setelah memakai produk ini,tdk ad perubahan setelah memakai produk ini,7,neutral,0.55
m1087gaming,,4,0,1732075352,,,1,neutral,0.55
penaldipenal,,1,0,1739769106,,,1,neutral,0.55
galanganarki128,"Desain:bagus
Kualitas:memuaskan
Efek:lembut dipakai",4,0,1751623201,desain bagus kualitas memuaskan efek lembut dipakai,desain bagus kualitas memuaskan efek lembut dipakai,7,positive,0.75
dizqikeyla1933,Mntp,4,0,1754308748,mntp,mntp,1,neutral,0.55
nunioktaviani_15,"Desain:kurang
Kualitas:kurang",3,0,1750178036,desain kurang kualitas kurang,desain kurang kualitas kurang,4,negative,0.75
_earth.4,"Desain:bagus
Kualitas:standar
Efek:fefek",3,0,1759827359,desain bagus kualitas standar efek fefek,desain bagus kualitas standar efek fefek,6,positive,0.75
davidarianto352,"Desain:bagus
Kualitas:baik
Efek:bagus",4,0,1761457441,desain bagus kualitas baik efek bagus,desain bagus kualitas baik efek bagus,6,positive,0.75
henny.zahri,Kemasannya kek udah lama banget jd lepas gitu pas sampe moga aja ex nya lama,3,0,1755937750,kemasannya kek udah lama banget jd lepas gitu pas sampe moga aja ex nya lama,kemasannya kek udah lama banget jd lepas gitu pas sampe moga aja ex nya lama,15,negative,0.75
fajri_82,Paket sudah saya terima paket sesuai dengan keinginan,5,0,1762518454,paket sudah saya terima paket sesuai dengan keinginan,paket sudah saya terima paket sesuai dengan keinginan,8,positive,0.75
hasanmubari,"ok , sudah dicoba , tp belum kelihatan hasilnya , baru dipakai 2x",5,0,1764458161,ok sudah dicoba tp belum kelihatan hasilnya baru dipakai 2x,ok sudah dicoba tp belum kelihatan hasilnya baru dipakai 2x,10,neutral,0.55
n*****3,"Sudah datang sesuai pesanan,belum dicoba semoga cocok,pengiriman cepat,kurir ramah",5,0,1751090025,sudah datang sesuai pesanan belum dicoba semoga cocok pengiriman cepat kurir ramah,sudah datang sesuai pesanan belum dicoba semoga cocok pengiriman cepat kurir ramah,12,positive,0.75
b5dnzfo9tm,"Desain:bagus
Kualitas:bagus
Kemudahan:mudah di gunakan tinggal di oles di area bibir

Pengiriman cepat 👍",5,0,1744534715,desain bagus kualitas bagus kemudahan mudah di gunakan tinggal di oles di area bibir pengiriman cepat,desain bagus kualitas bagus kemudahan mudah di gunakan tinggal di oles di area bibir pengiriman cepat,16,positive,0.75
mohalfandiii,"Desain:jos
Kualitas:belom coba
Kemudahan:gatauu

Mau merah dipilox aja bibir nya hehehe",5,0,1741190435,desain jos kualitas belom coba kemudahan gatauu mau merah dipilox aja bibir nya hehehe,desain jos kualitas belom coba kemudahan gatauu mau merah dipilox aja bibir nya hehehe,14,neutral,0.55
