username,comment,rating,likes,create_time
,"Makasih ya kak barang dah sampai
Maaaf telat ngasih ulasan
Mantaaaaap",5,0,1615209276
a*****2,"Fungsi:langsung dicoba dan berfungsi dengan baik
Garansi:garansi resmi
Keaslian:asli

Laptop langsung ngacir",5,0,1731494796
i*****i,"Fitur Terbaik:Trusted seller
Sepadan dengan Harga:Iya

Produk sampai di rumah dengan selamat, udah dipake dan kebaca sesuai dengan orderan. Thanks seller.",5,0,1680020964
ervanpratama54,"Packing bagus, mg berfungsi normal dan awet",5,0,1734507899
m*****u,"Fungsi:mantap
Garansi:gatau belum pernah rusak pake V-Gen cuma micro SD yg udah rusak itupun 8 tahun lebih kayaknya
Keaslian:gak tahu, harusnya asli

Kualitas V-Gen menurut saya luar biasa ya, ada micro SD bertahan 8 atau 10 tahun entah 15 tahun, ada SSD belum rusak udah sekitar 7 tahun, jadi menurut saya sangat worth it lah ya, cuma emang harusnya data segera diganti ke disk baru sebelum 7 atau 8 tahun biar gak ilang kayak microsd saya. Harga sangat bersaing daripada beli merek bagus ending2nya sama aja rusaknya.",5,0,1744538094
risesunkdr,Trimakasih,5,0,1735032998
risesunkdr,Trimakasih,5,0,1742080176
decylintje,"Fungsi:PC
Keaslian:ori
Fitur:HD

Packing rapi & aman sampe ke tujuan. Produk bergaransi. Harga lbh murah dari yg lain. Semoga awet. Tq",5,0,1723274333
andregas27,ÕKέ 👌🏼☺,5,0,1727657564
sinyoongjin,"Pelayaman toko cepat.
Dan barang masih belum dicoba....

Terima aksih...",5,0,1757338528
dependent.id,mantap,5,0,1697198477
fibriant,mantap,5,0,1671144806
ricowahyu99,,5,0,1671199647
n*****s,Semoga awet,5,0,1673440741
yanawai,Lumayan & semoga awet,4,2,1755005379
duta_itsolution,"Barang sudah datang sesuai pesanan,berfungsi dengan baik,,untuk pengiriman agak lama biasanya 1-2hari ,,ini sampai 5 hari tpi not bad,,okhe thank v gen",5,0,1706332056
edb555566,"Packing rapi, pengiriman cepat, kualitas bagus 👍👍",5,0,1608266137
m*****z,Belum di coba,5,0,1680436242
a*****2,"Fungsi:produknya bekerja dengab baik, berfungsi baik
Garansi:entah, tidak baca
Keaslian:asli original",5,0,1746229140
limpungadi,"Sepadan dengan Harga:lumayan cepet untuk sytem,",5,0,1691841369
zyzy_store,,5,0,1672712480
harcell,"bsrang sudah sampai, semoga awet ..",5,0,1705662514
bimasena_publisher,Mantap,5,0,1703738558
fahmiamanatnasrulloh,Mantap.,5,0,1635453542
eka_fira,"Keaslian:asli

Mantap",5,0,1716602149
ahmad_zahron28,Sepadan dengan Harga:sepadan.. top..,5,0,1710077240
dangodu_olshop,"mntap, bonusnya kopi..",5,0,1755951639
c*****s,"Fungsi:okey
Garansi:no
Keaslian:asli",5,0,1761728184
,"Korban Upgrade, not support nvme.",4,0,1666857040
gopek26,"Fungsi:ber operasi dg baik
Garansi:dilengkapingaransi resmi
Keaslian:terjamin asli

Bagus barang sesuai,sudah langanan disini",5,0,1741174180
p*****w,"Fungsi:beroperasi dengan baik
Keaslian:Terjamin asli

Sudah saya pasang di PC",5,0,1742088933
h*****i,,5,0,1744723411
w*****a,Mantap! Original & berfungsi normal,4,0,1746377611
ayundrakawol,,5,0,1740935206
and_re1ss,,5,0,1576343413
z*****a,"Fungsi:belum dipasang
Garansi:tidak ada
Keaslian:kurang tau

Masih baru datang, semoga bisa berfungsi sebagaimana mestinya dengan baik. Makasih seller. Kalau udah oke semua, next diupdate penilaiannya.",4,0,1737549753
mei.atz,"Fungsi:Sesuai deskripsi
Keaslian:100%

Sudah terlanjur nyaman dengan produk2 vgen: storage, ram, kabel data, dll. Kualitas produknya selalu melebihi harga. Dan yang paling penting, layanan garansi dan purnajualnya benar2 no ribet no ribut",5,0,1722309659
my_tuppy,"Fungsi:bekum dicoba
Garansi:5 tahun
Keaslian:sepertinya

Barang sudah sampai, masih belum dicoba, terima kasih.",5,0,1727497772
prassetyaw,"Fitur Terbaik:Barang original

pakcing aman, seller fast response, dan bisa digunakan

mantapp",5,0,1710727798
h*****i,,5,0,1727263467
emmarahmawati600,,5,0,1733714063
ajiargabayu,,5,0,1737345076
ahmadriyono23,,5,0,1737701702
bosgolden,,5,0,1737780717
ichinaki,,5,0,1720585380
zi6ma,,5,0,1721811678
hansky.fc,,5,0,1730496300
rahayurachmad,,5,0,1730708609
ichinaki,,5,0,1731042502
m*****s,,5,0,1722048066
michella888.micmac,,5,0,1723464893
dodik922,,5,0,1714724391
kartono210476,,5,0,1720476961
gedebudiartha,,5,0,1724986412
f*****e,,5,0,1721658532
tokoliaruerror,,5,0,1725448769
susiandayani,,5,0,1719613714
mahfudridhopambudi,,5,0,1731771526
uiankustiana,,4,0,1725833451
setiapur,,4,0,1714833453
waskitha12,,5,0,1731134878
a*****i,,5,0,1715044043
jlukass,,5,0,1728647951
madani.komp,,5,0,1735291157
z*****3,,5,0,1730615003
vic_zies,,5,0,1728741791
kertasmerang,,5,0,1736756876
yunus1204,,5,0,1738578007
sammyfoir,,5,0,1725022324
asnifa28,,5,0,1725715825
s*****r,,5,0,1730643779
galihismahendra,,5,0,1724928185
hendrasaputra10.7,,5,0,1717729108
bitin_,,5,0,1731926831
ziwann_hp,,5,0,1715931986
maulanabrian56,,5,0,1736757634
ahmad_r05,,5,0,1724392252
argiezhou,,5,0,1720660808
c*****a,,5,0,1724541227
amalia_tri01,,5,0,1732776702
h*****e,,5,0,1737305832
humaidi32,,5,0,1723132139
tobakudeli,,5,0,1738892502
arya_gading682,,5,0,1735730590
bosgolden,,5,0,1733963114
bosgolden,,5,0,1735961515
ibrohimbudianto,,5,0,1720785368
marpinpinpin,,5,0,1717471891
rm_nawir,,5,0,1719942018
anggawan,,5,0,1726748399
alamischa,,5,0,1721709470
defina_jasmine,,5,0,1715556221
byuhbyuh.07,,5,0,1731129672
arilfikryl0111,,5,0,1733376536
cv_mbn,,5,0,1721120712
ahmadrifat425,,5,0,1735122899
diaostore1,,5,0,1732544512
42w9l_qtqu,,5,0,1733824679
marpinpinpin,,5,0,1716873680
afzar_comp,,5,0,1717753108
umamarea,,5,0,1729870135
haritsuddin,,5,0,1713284974
davidbau,,5,0,1724835239
lukman_bhilist,,4,0,1713957399
anakgowa,,4,0,1730332274
artemsu231,,4,0,1725210066
wadudkarangsokon,,3,0,1733398361
moch_dhofi,,5,0,1711457579
atanasius27,,5,0,1711190530
fzf_riezal211,,5,0,1711108834
w*****o,,5,0,1710587970
abishabri,,5,0,1709558153
m*****9,,5,0,1709627210
lukman_bhilist,,5,0,1708475730
indahzahrotul1977,,5,0,1707110961
bayu1009,,5,0,1706285493
masdukibahri,,5,0,1706576820
omegahomecare_official,,5,0,1705892839
rizkyzulfikarranda,,5,0,1705660766
athfalrsyd,,5,1,1723294053
b*****8,,5,0,1704815160
axisyzr,,5,0,1703677627
v*****1,,5,0,1703978593
bambangns,,5,0,1700231741
raihandzakyh,,5,0,1700789435
r*****n,,5,0,1700194743
pandasirup,,5,0,1661495447
pandasirup,,5,0,1660866800
bazarudd1n,,5,0,1693371719
,,5,0,1684641262
a*****a,,5,0,1643710637
yufa_azmyastore,,5,0,1660683169
oland_,,5,0,1681551712
ferry310180,,5,0,1619174015
,,5,0,1642395066
ronny.pm,,5,0,1640342547
sigit150687,,5,0,1698378572
alikedisantoso,,5,0,1675225825
dianisabila,,5,0,1669593961
iwanadityatya,,5,0,1653740115
uwieee17,,5,0,1627649042
rahadyanom,,5,0,1636687044
whynifa,,5,0,1602928340
roissaputro,,5,0,1597612747
yusufoksabri,,5,0,1629889136
maswoko,,5,0,1686414605
akmals17,,5,0,1632934560
d*****e,,4,0,1625126923
hiddayart,,5,0,1664028096
mozasabz,,4,0,1603005109
pesisir_bertuah,,4,0,1654059890
riduan.coal,,5,0,1671706142
nurulfuadi1990,,5,0,1616149184
izza_saputra,,5,0,1672737856
fiangalihwiratama,,5,0,1609412551
d*****s,,5,0,1635480885
jalanmentor10,,5,0,1656982322
topique01.ssmd,,5,0,1694821607
hdtuc,,5,0,1620644496
tokoramabisha,,5,0,1633662138
tokoramabisha,,5,0,1672991304
ichsan1214,,5,0,1613014896
feryramdani_,,5,0,1662780254
triyanto3383,,5,0,1692530839
yahyanuarsyah,,5,0,1655129464
ngluyo,,5,0,1687255926
muhammadegoghani,,5,0,1663993603
eric_takahara,,5,0,1659326683
iwangalihsantoso,,5,0,1646920426
,,5,0,1601382808
kholifah_siti,,5,0,1742096613
sc_multimedia,,5,0,1747971066
ngadadedy,,5,0,1763519554
cheepybromex,,5,0,1753024889
lutfi.ismunazir,,5,0,1750594269
bazarudd1n,,5,0,1753005154
whus69,,5,0,1749432248
mtamamn,,5,0,1745204077
reyhan_fr,,5,0,1749508092
zaini_ahmad89,,5,0,1744551707
zaini_ahmad89,,5,0,1765074278
shefry,,5,0,1742517708
m*****r,,5,0,1751411454
araprint,,5,0,1749769525
arfianyona21,,5,0,1745503324
m*****0,,5,0,1753264973
wildanputra287,,5,0,1752207533
esonfikri,,5,0,1749294214
pandutriyudha85,,5,0,1765193815
ikiynet,,5,0,1752070213
pudjo.jess20,,5,0,1743284686
khoironhabibi41,,5,0,1749099935
muzayyanah_24,,5,0,1742084606
arlina81,,5,0,1748243153
rezaza24,,5,0,1753986059
zulianto23,,5,0,1741416317
zulianto23,,5,0,1753686302
imron_amro,,5,0,1744503022
nunuchi5nu,,5,0,1760323982
dedy_is,,5,0,1741229947
dedy_is,,5,0,1741229960
yb_r4dfdf0,,5,0,1741958864
novandarr,,5,0,1745929100
ulul.albab90,,5,0,1746493137
akbarp1256,,5,0,1748444070
ek565rnp7c,,5,0,1749681929
yayabella86,,5,0,1749519735
tyooke699,,5,0,1748669981
fathonisetiawan,,5,0,1750917543
pudji_rachman,,5,0,1750837532
yayabella86,,5,0,1751705771
seven7net,,5,0,1752853594
jlcomputer07,,5,0,1754733682
bazarudd1n,,5,0,1755251124
imron_amro,,5,0,1756245108
m*****r,,5,0,1757383487
a*****a,,5,0,1758663325
seven7net,,5,0,1763020429
i*****e,,5,0,1764076487
tonicahyadi791,,5,0,1765320656
niluhsepti711,,4,0,1759236843
suryadi_sarkasi,,3,0,1741075711
